# wavelength, Lum, Lum_error
4916.9948, 6.055532841e+25, 5.160070911e+23
4917.0768, 6.051116780e+25, 5.156558491e+23
4917.1588, 6.046504857e+25, 5.152968280e+23
4917.2408, 6.041892858e+25, 5.149378059e+23
4917.3228, 6.037280781e+25, 5.145787829e+23
4917.4048, 6.032668627e+25, 5.142197589e+23
4917.4868, 6.028056397e+25, 5.138607340e+23
4917.5688, 6.023444089e+25, 5.135017081e+23
4917.6508, 6.018831705e+25, 5.131426812e+23
4917.7329, 6.014219243e+25, 5.127836535e+23
4917.8149, 6.009606705e+25, 5.124246248e+23
4917.8969, 6.004994090e+25, 5.120655953e+23
4917.9789, 6.000381398e+25, 5.117065648e+23
4918.0610, 5.995768629e+25, 5.113475335e+23
4918.1430, 5.986571625e+25, 5.107925992e+23
4918.2250, 5.952984575e+25, 5.091956705e+23
4918.3070, 5.919396965e+25, 5.075992451e+23
4918.3891, 5.885808795e+25, 5.060033283e+23
4918.4711, 5.852220065e+25, 5.044079249e+23
4918.5531, 5.818630774e+25, 5.028130402e+23
4918.6352, 5.785040924e+25, 5.012186794e+23
4918.7172, 5.751450513e+25, 4.996248479e+23
4918.7992, 5.717859542e+25, 4.980315510e+23
4918.8813, 5.684268011e+25, 4.964387940e+23
4918.9633, 5.650675919e+25, 4.948465826e+23
4919.0453, 5.617083267e+25, 4.932549223e+23
4919.1274, 5.583490055e+25, 4.916638187e+23
4919.2094, 5.549896283e+25, 4.900732775e+23
4919.2915, 5.511811774e+25, 4.883305370e+23
4919.3735, 5.465501655e+25, 4.863094972e+23
4919.4556, 5.419190763e+25, 4.842904709e+23
4919.5376, 5.372879100e+25, 4.822734840e+23
4919.6197, 5.326566663e+25, 4.802585626e+23
4919.7017, 5.280253455e+25, 4.782457333e+23
4919.7838, 5.233939473e+25, 4.762350233e+23
4919.8658, 5.187624720e+25, 4.742264601e+23
4919.9479, 5.141309194e+25, 4.722200715e+23
4920.0299, 5.094992895e+25, 4.702158860e+23
4920.1120, 5.048675824e+25, 4.682139323e+23
4920.1941, 5.002357981e+25, 4.662142398e+23
4920.2761, 4.956039365e+25, 4.642168383e+23
4920.3582, 4.909719976e+25, 4.622217579e+23
4920.4402, 4.876808181e+25, 4.609002536e+23
4920.5223, 4.855028744e+25, 4.601366874e+23
4920.6044, 4.833248943e+25, 4.593732399e+23
4920.6864, 4.811468779e+25, 4.586099120e+23
4920.7685, 4.789688252e+25, 4.578467042e+23
4920.8506, 4.767907362e+25, 4.570836172e+23
4920.9326, 4.746126108e+25, 4.563206517e+23
4921.0147, 4.724344491e+25, 4.555578084e+23
4921.0968, 4.702562511e+25, 4.547950880e+23
4921.1789, 4.680780167e+25, 4.540324911e+23
4921.2609, 4.658997461e+25, 4.532700185e+23
4921.3430, 4.637214391e+25, 4.525076708e+23
4921.4251, 4.615430957e+25, 4.517454487e+23
4921.5072, 4.593647160e+25, 4.509833531e+23
4921.5893, 4.607246849e+25, 4.515521165e+23
4921.6714, 4.633257840e+25, 4.525881694e+23
4921.7534, 4.659269264e+25, 4.536248109e+23
4921.8355, 4.685281123e+25, 4.546620373e+23
4921.9176, 4.711293415e+25, 4.556998446e+23
4921.9997, 4.737306141e+25, 4.567382291e+23
4922.0818, 4.763319301e+25, 4.577771870e+23
4922.1639, 4.789332895e+25, 4.588167145e+23
4922.2460, 4.815346922e+25, 4.598568079e+23
4922.3281, 4.841361384e+25, 4.608974636e+23
4922.4102, 4.867376279e+25, 4.619386777e+23
4922.4923, 4.893391608e+25, 4.629804469e+23
4922.5744, 4.919407372e+25, 4.640227673e+23
4922.6565, 4.945423569e+25, 4.650656356e+23
4922.7386, 4.988240883e+25, 4.668747618e+23
4922.8207, 5.032226181e+25, 4.687390357e+23
4922.9028, 5.076212214e+25, 4.706052822e+23
4922.9849, 5.120198979e+25, 4.724734783e+23
4923.0670, 5.164186479e+25, 4.743436016e+23
4923.1491, 5.208174712e+25, 4.762156299e+23
4923.2312, 5.252163679e+25, 4.780895410e+23
4923.3133, 5.296153379e+25, 4.799653136e+23
4923.3954, 5.340143813e+25, 4.818429262e+23
4923.4775, 5.384134981e+25, 4.837223580e+23
4923.5597, 5.428126882e+25, 4.856035882e+23
4923.6418, 5.472119517e+25, 4.874865965e+23
4923.7239, 5.516112886e+25, 4.893713628e+23
4923.8060, 5.556409271e+25, 4.911106260e+23
4923.8881, 5.571799147e+25, 4.918591988e+23
4923.9703, 5.587189279e+25, 4.926083759e+23
4924.0524, 5.602579668e+25, 4.933581546e+23
4924.1345, 5.617970313e+25, 4.941085321e+23
4924.2166, 5.633361215e+25, 4.948595060e+23
4924.2988, 5.648752374e+25, 4.956110735e+23
4924.3809, 5.664143790e+25, 4.963632321e+23
4924.4630, 5.679535462e+25, 4.971159791e+23
4924.5452, 5.694927391e+25, 4.978693119e+23
4924.6273, 5.710319577e+25, 4.986232281e+23
4924.7094, 5.725712019e+25, 4.993777250e+23
4924.7916, 5.741104718e+25, 5.001328001e+23
4924.8737, 5.756497674e+25, 5.008884509e+23
4924.9558, 5.766739778e+25, 5.014409042e+23
4925.0380, 5.766186774e+25, 5.015665547e+23
4925.1201, 5.765633761e+25, 5.016922749e+23
4925.2023, 5.765080738e+25, 5.018180648e+23
4925.2844, 5.764527706e+25, 5.019439243e+23
4925.3665, 5.763974665e+25, 5.020698535e+23
4925.4487, 5.763421615e+25, 5.021958522e+23
4925.5308, 5.762868556e+25, 5.023219204e+23
4925.6130, 5.762315487e+25, 5.024480580e+23
4925.6951, 5.761762409e+25, 5.025742651e+23
4925.7773, 5.761209322e+25, 5.027005415e+23
4925.8594, 5.760656226e+25, 5.028268872e+23
4925.9416, 5.760103121e+25, 5.029533022e+23
4926.0238, 5.759550006e+25, 5.030797864e+23
4926.1059, 5.761271887e+25, 5.032399296e+23
4926.1881, 5.765114688e+25, 5.034314243e+23
4926.2702, 5.768957552e+25, 5.036229463e+23
4926.3524, 5.772800481e+25, 5.038144957e+23
4926.4346, 5.776643474e+25, 5.040060723e+23
4926.5167, 5.780486531e+25, 5.041976763e+23
4926.5989, 5.784329653e+25, 5.043893075e+23
4926.6811, 5.788172838e+25, 5.045809659e+23
4926.7632, 5.792016087e+25, 5.047726516e+23
4926.8454, 5.795859401e+25, 5.049643644e+23
4926.9276, 5.799702779e+25, 5.051561043e+23
4927.0097, 5.803546220e+25, 5.053478714e+23
4927.0919, 5.807389726e+25, 5.055396656e+23
4927.1741, 5.811233296e+25, 5.057314868e+23
4927.2563, 5.821093817e+25, 5.061118669e+23
4927.3385, 5.833393527e+25, 5.065687040e+23
4927.4206, 5.845693441e+25, 5.070255760e+23
4927.5028, 5.857993561e+25, 5.074824827e+23
4927.5850, 5.870293886e+25, 5.079394242e+23
4927.6672, 5.882594416e+25, 5.083964004e+23
4927.7494, 5.894895152e+25, 5.088534111e+23
4927.8316, 5.907196092e+25, 5.093104563e+23
4927.9137, 5.919497238e+25, 5.097675360e+23
4927.9959, 5.931798588e+25, 5.102246500e+23
4928.0781, 5.944100144e+25, 5.106817984e+23
4928.1603, 5.956401905e+25, 5.111389809e+23
4928.2425, 5.968703872e+25, 5.115961977e+23
4928.3247, 5.981006043e+25, 5.120534485e+23
4928.4069, 5.991395921e+25, 5.124660366e+23
4928.4891, 6.001585491e+25, 5.128739537e+23
4928.5713, 6.011775231e+25, 5.132818842e+23
4928.6535, 6.021965141e+25, 5.136898280e+23
4928.7357, 6.032155221e+25, 5.140977852e+23
4928.8179, 6.042345471e+25, 5.145057557e+23
4928.9001, 6.052535891e+25, 5.149137395e+23
4928.9823, 6.062726481e+25, 5.153217366e+23
4929.0645, 6.072917241e+25, 5.157297469e+23
4929.1467, 6.083108170e+25, 5.161377705e+23
4929.2289, 6.093299270e+25, 5.165458074e+23
4929.3111, 6.103490540e+25, 5.169538575e+23
4929.3934, 6.113681980e+25, 5.173619208e+23
4929.4756, 6.123252845e+25, 5.177602013e+23
4929.5578, 6.127201194e+25, 5.180697893e+23
4929.6400, 6.131149610e+25, 5.183794360e+23
4929.7222, 6.135098092e+25, 5.186891414e+23
4929.8044, 6.139046639e+25, 5.189989054e+23
4929.8867, 6.142995252e+25, 5.193087279e+23
4929.9689, 6.146943932e+25, 5.196186087e+23
4930.0511, 6.150892677e+25, 5.199285478e+23
4930.1333, 6.154841488e+25, 5.202385452e+23
4930.2156, 6.158790364e+25, 5.205486006e+23
4930.2978, 6.162739307e+25, 5.208587141e+23
4930.3800, 6.166688315e+25, 5.211688854e+23
4930.4623, 6.170637390e+25, 5.214791146e+23
4930.5445, 6.174586530e+25, 5.217894016e+23
4930.6267, 6.176702402e+25, 5.219220227e+23
4930.7090, 6.174400019e+25, 5.216263576e+23
4930.7912, 6.172097597e+25, 5.213306913e+23
4930.8734, 6.169795137e+25, 5.210350238e+23
4930.9557, 6.167492639e+25, 5.207393552e+23
4931.0379, 6.165190102e+25, 5.204436853e+23
4931.1201, 6.162887527e+25, 5.201480143e+23
4931.2024, 6.160584913e+25, 5.198523421e+23
4931.2846, 6.158282261e+25, 5.195566688e+23
4931.3669, 6.155979571e+25, 5.192609943e+23
4931.4491, 6.153676842e+25, 5.189653187e+23
4931.5314, 6.151374075e+25, 5.186696419e+23
4931.6136, 6.149071269e+25, 5.183739640e+23
4931.6959, 6.146768425e+25, 5.180782850e+23
4931.7781, 6.144183044e+25, 5.179463085e+23
4931.8604, 6.141301034e+25, 5.179861993e+23
4931.9426, 6.138418976e+25, 5.180260943e+23
4932.0249, 6.135536871e+25, 5.180659934e+23
4932.1072, 6.132654717e+25, 5.181058967e+23
4932.1894, 6.129772515e+25, 5.181458042e+23
4932.2717, 6.126890265e+25, 5.181857159e+23
4932.3539, 6.124007967e+25, 5.182256317e+23
4932.4362, 6.121125621e+25, 5.182655517e+23
4932.5185, 6.118243227e+25, 5.183054759e+23
4932.6007, 6.115360784e+25, 5.183454042e+23
4932.6830, 6.112478294e+25, 5.183853367e+23
4932.7653, 6.109595756e+25, 5.184252734e+23
4932.8475, 6.106713169e+25, 5.184652142e+23
4932.9298, 6.096677884e+25, 5.177726885e+23
4933.0121, 6.083306569e+25, 5.167387973e+23
4933.0944, 6.069935031e+25, 5.157051951e+23
4933.1766, 6.056563269e+25, 5.146718838e+23
4933.2589, 6.043191285e+25, 5.136388654e+23
4933.3412, 6.029819078e+25, 5.126061415e+23
4933.4235, 6.016446647e+25, 5.115737143e+23
4933.5057, 6.003073994e+25, 5.105415855e+23
4933.5880, 5.989701118e+25, 5.095097572e+23
4933.6703, 5.976328018e+25, 5.084782312e+23
4933.7526, 5.962954696e+25, 5.074470096e+23
4933.8349, 5.949581150e+25, 5.064160943e+23
4933.9172, 5.936207381e+25, 5.053854873e+23
4933.9995, 5.922833390e+25, 5.043551907e+23
4934.0818, 5.905347332e+25, 5.039435473e+23
4934.1640, 5.887276779e+25, 5.036198077e+23
4934.2463, 5.869205925e+25, 5.032961027e+23
4934.3286, 5.851134769e+25, 5.029724324e+23
4934.4109, 5.833063312e+25, 5.026487968e+23
4934.4932, 5.814991554e+25, 5.023251960e+23
4934.5755, 5.796919494e+25, 5.020016301e+23
4934.6578, 5.778847133e+25, 5.016780992e+23
4934.7401, 5.760774471e+25, 5.013546033e+23
4934.8224, 5.742701507e+25, 5.010311426e+23
4934.9047, 5.724628241e+25, 5.007077171e+23
4934.9870, 5.706554675e+25, 5.003843269e+23
4935.0694, 5.688480806e+25, 5.000609721e+23
4935.1517, 5.672170444e+25, 4.997672688e+23
4935.2340, 5.679296519e+25, 4.998671074e+23
4935.3163, 5.686422713e+25, 4.999669508e+23
4935.3986, 5.693549027e+25, 5.000667989e+23
4935.4809, 5.700675458e+25, 5.001666517e+23
4935.5632, 5.707802009e+25, 5.002665093e+23
4935.6455, 5.714928679e+25, 5.003663717e+23
4935.7279, 5.722055467e+25, 5.004662388e+23
4935.8102, 5.729182375e+25, 5.005661106e+23
4935.8925, 5.736309401e+25, 5.006659872e+23
4935.9748, 5.743436546e+25, 5.007658685e+23
4936.0571, 5.750563810e+25, 5.008657546e+23
4936.1395, 5.757691193e+25, 5.009656454e+23
4936.2218, 5.764818694e+25, 5.010655410e+23
4936.3041, 5.773297503e+25, 5.012416419e+23
4936.3865, 5.785545001e+25, 5.016302859e+23
4936.4688, 5.797792704e+25, 5.020189529e+23
4936.5511, 5.810040610e+25, 5.024076428e+23
4936.6335, 5.822288721e+25, 5.027963557e+23
4936.7158, 5.834537036e+25, 5.031850915e+23
4936.7981, 5.846785556e+25, 5.035738502e+23
4936.8805, 5.859034279e+25, 5.039626317e+23
4936.9628, 5.871283207e+25, 5.043514360e+23
4937.0451, 5.883532340e+25, 5.047402630e+23
4937.1275, 5.895781676e+25, 5.051291128e+23
4937.2098, 5.908031217e+25, 5.055179853e+23
4937.2922, 5.920280962e+25, 5.059068804e+23
4937.3745, 5.932530912e+25, 5.062957982e+23
4937.4569, 5.930332300e+25, 5.061681250e+23
4937.5392, 5.910992137e+25, 5.054276505e+23
4937.6216, 5.891651652e+25, 5.046872860e+23
4937.7039, 5.872310844e+25, 5.039470318e+23
4937.7863, 5.852969713e+25, 5.032068886e+23
4937.8686, 5.833628260e+25, 5.024668570e+23
4937.9510, 5.814286484e+25, 5.017269374e+23
4938.0333, 5.794944386e+25, 5.009871305e+23
4938.1157, 5.775601965e+25, 5.002474368e+23
4938.1981, 5.756259222e+25, 4.995078568e+23
4938.2804, 5.736916156e+25, 4.987683912e+23
4938.3628, 5.717572767e+25, 4.980290404e+23
4938.4451, 5.698229056e+25, 4.972898052e+23
4938.5275, 5.678885022e+25, 4.965506860e+23
4938.6099, 5.660556468e+25, 4.956307298e+23
4938.6922, 5.642770757e+25, 4.946144051e+23
4938.7746, 5.624984750e+25, 4.935985258e+23
4938.8570, 5.607198446e+25, 4.925830951e+23
4938.9393, 5.589411846e+25, 4.915681157e+23
4939.0217, 5.571624948e+25, 4.905535905e+23
4939.1041, 5.553837754e+25, 4.895395227e+23
4939.1865, 5.536050264e+25, 4.885259150e+23
4939.2689, 5.518262476e+25, 4.875127706e+23
4939.3512, 5.500474393e+25, 4.865000924e+23
4939.4336, 5.482686012e+25, 4.854878835e+23
4939.5160, 5.464897335e+25, 4.844761469e+23
4939.5984, 5.447108361e+25, 4.834648858e+23
4939.6808, 5.429319090e+25, 4.824541033e+23
4939.7631, 5.430297821e+25, 4.827060808e+23
4939.8455, 5.434710228e+25, 4.831891367e+23
4939.9279, 5.439122709e+25, 4.836723108e+23
4940.0103, 5.443535264e+25, 4.841556026e+23
4940.0927, 5.447947892e+25, 4.846390118e+23
4940.1751, 5.452360594e+25, 4.851225381e+23
4940.2575, 5.456773370e+25, 4.856061812e+23
4940.3399, 5.461186219e+25, 4.860899407e+23
4940.4223, 5.465599141e+25, 4.865738164e+23
4940.5047, 5.470012138e+25, 4.870578080e+23
4940.5871, 5.474425208e+25, 4.875419150e+23
4940.6695, 5.478838351e+25, 4.880261373e+23
4940.7519, 5.483251568e+25, 4.885104745e+23
4940.8343, 5.488276700e+25, 4.890071193e+23
4940.9167, 5.508045131e+25, 4.897977441e+23
4940.9991, 5.527813891e+25, 4.905885942e+23
4941.0815, 5.547582981e+25, 4.913796685e+23
4941.1639, 5.567352401e+25, 4.921709661e+23
4941.2463, 5.587122150e+25, 4.929624858e+23
4941.3287, 5.606892229e+25, 4.937542268e+23
4941.4111, 5.626662638e+25, 4.945461880e+23
4941.4936, 5.646433377e+25, 4.953383685e+23
4941.5760, 5.666204445e+25, 4.961307673e+23
4941.6584, 5.685975843e+25, 4.969233834e+23
4941.7408, 5.705747571e+25, 4.977162158e+23
4941.8232, 5.725519629e+25, 4.985092636e+23
4941.9057, 5.745292016e+25, 4.993025258e+23
4941.9881, 5.764798758e+25, 5.001208787e+23
4942.0705, 5.783434593e+25, 5.010208878e+23
4942.1529, 5.802070739e+25, 5.019210380e+23
4942.2354, 5.820707195e+25, 5.028213286e+23
4942.3178, 5.839343962e+25, 5.037217590e+23
4942.4002, 5.857981040e+25, 5.046223285e+23
4942.4826, 5.876618429e+25, 5.055230364e+23
4942.5651, 5.895256129e+25, 5.064238822e+23
4942.6475, 5.913894140e+25, 5.073248651e+23
4942.7299, 5.932532461e+25, 5.082259844e+23
4942.8124, 5.951171093e+25, 5.091272397e+23
4942.8948, 5.969810036e+25, 5.100286301e+23
4942.9773, 5.988449291e+25, 5.109301552e+23
4943.0597, 6.007088855e+25, 5.118318142e+23
4943.1421, 6.018732000e+25, 5.124060661e+23
4943.2246, 6.021004021e+25, 5.125417179e+23
4943.3070, 6.023276080e+25, 5.126774554e+23
4943.3895, 6.025548177e+25, 5.128132786e+23
4943.4719, 6.027820311e+25, 5.129491875e+23
4943.5544, 6.030092484e+25, 5.130851819e+23
4943.6368, 6.032364694e+25, 5.132212619e+23
4943.7193, 6.034636942e+25, 5.133574272e+23
4943.8017, 6.036909229e+25, 5.134936780e+23
4943.8842, 6.039181553e+25, 5.136300141e+23
4943.9666, 6.041453915e+25, 5.137664354e+23
4944.0491, 6.043726315e+25, 5.139029419e+23
4944.1316, 6.045998752e+25, 5.140395335e+23
4944.2140, 6.048271228e+25, 5.141762103e+23
4944.2965, 6.054447627e+25, 5.143719574e+23
4944.3789, 6.062998661e+25, 5.146036079e+23
4944.4614, 6.071549838e+25, 5.148352705e+23
4944.5439, 6.080101157e+25, 5.150669452e+23
4944.6263, 6.088652618e+25, 5.152986318e+23
4944.7088, 6.097204223e+25, 5.155303306e+23
4944.7913, 6.105755970e+25, 5.157620413e+23
4944.8737, 6.114307859e+25, 5.159937640e+23
4944.9562, 6.122859891e+25, 5.162254988e+23
4945.0387, 6.131412066e+25, 5.164572455e+23
4945.1212, 6.139964384e+25, 5.166890042e+23
4945.2036, 6.148516844e+25, 5.169207749e+23
4945.2861, 6.157069446e+25, 5.171525576e+23
4945.3686, 6.165622192e+25, 5.173843522e+23
4945.4511, 6.163889234e+25, 5.173657670e+23
4945.5336, 6.159831758e+25, 5.172906377e+23
4945.6160, 6.155774214e+25, 5.172155525e+23
4945.6985, 6.151716603e+25, 5.171405115e+23
4945.7810, 6.147658924e+25, 5.170655146e+23
4945.8635, 6.143601177e+25, 5.169905618e+23
4945.9460, 6.139543363e+25, 5.169156533e+23
4946.0285, 6.135485481e+25, 5.168407890e+23
4946.1110, 6.131427531e+25, 5.167659690e+23
4946.1935, 6.127369514e+25, 5.166911932e+23
4946.2760, 6.123311429e+25, 5.166164617e+23
4946.3585, 6.119253276e+25, 5.165417745e+23
4946.4410, 6.115195055e+25, 5.164671317e+23
4946.5234, 6.111109862e+25, 5.163912044e+23
4946.6059, 6.104438267e+25, 5.161875672e+23
4946.6885, 6.097766560e+25, 5.159839408e+23
4946.7710, 6.091094742e+25, 5.157803251e+23
4946.8535, 6.084422812e+25, 5.155767202e+23
4946.9360, 6.077750772e+25, 5.153731261e+23
4947.0185, 6.071078620e+25, 5.151695428e+23
4947.1010, 6.064406357e+25, 5.149659703e+23
4947.1835, 6.057733982e+25, 5.147624086e+23
4947.2660, 6.051061496e+25, 5.145588577e+23
4947.3485, 6.044388899e+25, 5.143553178e+23
4947.4310, 6.037716191e+25, 5.141517887e+23
4947.5135, 6.031043372e+25, 5.139482705e+23
4947.5961, 6.024370441e+25, 5.137447632e+23
4947.6786, 6.021916161e+25, 5.136921400e+23
4947.7611, 6.035876406e+25, 5.142265482e+23
4947.8436, 6.049836885e+25, 5.147609693e+23
4947.9261, 6.063797596e+25, 5.152954034e+23
4948.0087, 6.077758540e+25, 5.158298503e+23
4948.0912, 6.091719717e+25, 5.163643101e+23
4948.1737, 6.105681127e+25, 5.168987828e+23
4948.2562, 6.119642770e+25, 5.174332683e+23
4948.3388, 6.133604645e+25, 5.179677667e+23
4948.4213, 6.147566754e+25, 5.185022779e+23
4948.5038, 6.161529095e+25, 5.190368019e+23
4948.5864, 6.175491669e+25, 5.195713387e+23
4948.6689, 6.189454476e+25, 5.201058883e+23
4948.7514, 6.203417516e+25, 5.206404507e+23
4948.8340, 6.213284607e+25, 5.210660033e+23
4948.9165, 6.216960660e+25, 5.213268679e+23
4948.9990, 6.220636775e+25, 5.215878612e+23
4949.0816, 6.224312951e+25, 5.218489829e+23
4949.1641, 6.227989188e+25, 5.221102328e+23
4949.2467, 6.231665487e+25, 5.223716107e+23
4949.3292, 6.235341847e+25, 5.226331166e+23
4949.4118, 6.239018268e+25, 5.228947501e+23
4949.4943, 6.242694751e+25, 5.231565112e+23
4949.5769, 6.246371295e+25, 5.234183996e+23
4949.6594, 6.250047900e+25, 5.236804151e+23
4949.7420, 6.253724567e+25, 5.239425577e+23
4949.8245, 6.257401295e+25, 5.242048270e+23
4949.9071, 6.261078084e+25, 5.244672230e+23
4949.9896, 6.266777151e+25, 5.246521720e+23
4950.0722, 6.273866294e+25, 5.247838290e+23
4950.1547, 6.280955556e+25, 5.249154888e+23
4950.2373, 6.288044935e+25, 5.250471515e+23
4950.3199, 6.295134433e+25, 5.251788170e+23
4950.4024, 6.302224050e+25, 5.253104853e+23
4950.4850, 6.309313784e+25, 5.254421565e+23
4950.5676, 6.316403637e+25, 5.255738305e+23
4950.6501, 6.323493608e+25, 5.257055074e+23
4950.7327, 6.330583697e+25, 5.258371871e+23
4950.8153, 6.337673905e+25, 5.259688696e+23
4950.8978, 6.344764230e+25, 5.261005549e+23
4950.9804, 6.351854674e+25, 5.262322431e+23
4951.0630, 6.358945237e+25, 5.263639342e+23
4951.1456, 6.357336342e+25, 5.263546895e+23
4951.2281, 6.353368080e+25, 5.263072226e+23
4951.3107, 6.349399753e+25, 5.262597556e+23
4951.3933, 6.345431359e+25, 5.262122885e+23
4951.4759, 6.341462900e+25, 5.261648213e+23
4951.5585, 6.337494374e+25, 5.261173540e+23
4951.6410, 6.333525782e+25, 5.260698866e+23
4951.7236, 6.329557123e+25, 5.260224191e+23
4951.8062, 6.325588399e+25, 5.259749515e+23
4951.8888, 6.321619608e+25, 5.259274838e+23
4951.9714, 6.317650751e+25, 5.258800160e+23
4952.0540, 6.313681828e+25, 5.258325481e+23
4952.1366, 6.309712839e+25, 5.257850801e+23
4952.2192, 6.305743783e+25, 5.257376120e+23
4952.3018, 6.298184020e+25, 5.253969035e+23
4952.3844, 6.290551665e+25, 5.250502875e+23
4952.4670, 6.282919184e+25, 5.247036820e+23
4952.5496, 6.275286575e+25, 5.243570873e+23
4952.6322, 6.267653838e+25, 5.240105032e+23
4952.7148, 6.260020975e+25, 5.236639299e+23
4952.7974, 6.252387984e+25, 5.233173673e+23
4952.8800, 6.244754865e+25, 5.229708155e+23
4952.9626, 6.237121620e+25, 5.226242746e+23
4953.0452, 6.229488247e+25, 5.222777445e+23
4953.1278, 6.221854747e+25, 5.219312252e+23
4953.2104, 6.214221119e+25, 5.215847170e+23
4953.2930, 6.206587364e+25, 5.212382196e+23
4953.3756, 6.200203593e+25, 5.209396705e+23
4953.4582, 6.199732201e+25, 5.208678692e+23
4953.5408, 6.199260800e+25, 5.207961077e+23
4953.6235, 6.198789391e+25, 5.207243859e+23
4953.7061, 6.198317975e+25, 5.206527038e+23
4953.7887, 6.197846550e+25, 5.205810615e+23
4953.8713, 6.197375118e+25, 5.205094590e+23
4953.9539, 6.196903678e+25, 5.204378963e+23
4954.0366, 6.196432230e+25, 5.203663734e+23
4954.1192, 6.195960774e+25, 5.202948903e+23
4954.2018, 6.195489310e+25, 5.202234472e+23
4954.2844, 6.195017839e+25, 5.201520439e+23
4954.3671, 6.194546359e+25, 5.200806804e+23
4954.4497, 6.194074872e+25, 5.200093570e+23
4954.5323, 6.193772976e+25, 5.198826415e+23
4954.6150, 6.193761847e+25, 5.196610760e+23
4954.6976, 6.193750717e+25, 5.194397631e+23
4954.7802, 6.193739588e+25, 5.192187029e+23
4954.8629, 6.193728458e+25, 5.189978959e+23
4954.9455, 6.193717328e+25, 5.187773424e+23
4955.0282, 6.193706197e+25, 5.185570428e+23
4955.1108, 6.193695067e+25, 5.183369974e+23
4955.1934, 6.193683937e+25, 5.181172065e+23
4955.2761, 6.193672806e+25, 5.178976705e+23
4955.3587, 6.193661675e+25, 5.176783897e+23
4955.4414, 6.193650544e+25, 5.174593644e+23
4955.5240, 6.193639412e+25, 5.172405951e+23
4955.6067, 6.193628281e+25, 5.170220820e+23
4955.6893, 6.179065540e+25, 5.161556787e+23
4955.7720, 6.153152841e+25, 5.147839672e+23
4955.8546, 6.127239709e+25, 5.134124648e+23
4955.9373, 6.101326144e+25, 5.120411733e+23
4956.0200, 6.075412148e+25, 5.106700945e+23
4956.1026, 6.049497720e+25, 5.092992305e+23
4956.1853, 6.023582859e+25, 5.079285830e+23
4956.2679, 5.997667566e+25, 5.065581542e+23
4956.3506, 5.971751841e+25, 5.051879459e+23
4956.4333, 5.945835683e+25, 5.038179602e+23
4956.5159, 5.919919093e+25, 5.024481991e+23
4956.5986, 5.894002072e+25, 5.010786646e+23
4956.6813, 5.868084617e+25, 4.997093588e+23
4956.7639, 5.842166731e+25, 4.983402838e+23
4956.8466, 5.798139722e+25, 4.965298042e+23
4956.9293, 5.748266805e+25, 4.945778423e+23
4957.0119, 5.698393055e+25, 4.926270791e+23
4957.0946, 5.648518474e+25, 4.906775296e+23
4957.1773, 5.598643061e+25, 4.887292087e+23
4957.2600, 5.548766816e+25, 4.867821316e+23
4957.3427, 5.498889739e+25, 4.848363137e+23
4957.4253, 5.449011830e+25, 4.828917707e+23
4957.5080, 5.399133090e+25, 4.809485186e+23
4957.5907, 5.349253518e+25, 4.790065734e+23
4957.6734, 5.299373113e+25, 4.770659517e+23
4957.7561, 5.249491877e+25, 4.751266701e+23
4957.8388, 5.199609809e+25, 4.731887456e+23
4957.9214, 5.149726909e+25, 4.712521953e+23
4958.0041, 5.132262705e+25, 4.706027204e+23
4958.0868, 5.116471677e+25, 4.700197785e+23
4958.1695, 5.100680386e+25, 4.694369740e+23
4958.2522, 5.084888832e+25, 4.688543074e+23
4958.3349, 5.069097014e+25, 4.682717791e+23
4958.4176, 5.053304933e+25, 4.676893899e+23
4958.5003, 5.037512589e+25, 4.671071403e+23
4958.5830, 5.021719981e+25, 4.665250308e+23
4958.6657, 5.005927109e+25, 4.659430620e+23
4958.7484, 4.990133975e+25, 4.653612345e+23
4958.8311, 4.974340576e+25, 4.647795489e+23
4958.9138, 4.958546915e+25, 4.641980056e+23
4958.9965, 4.942752990e+25, 4.636166054e+23
4959.0792, 4.934495690e+25, 4.633448373e+23
4959.1619, 4.970972982e+25, 4.649107714e+23
4959.2446, 5.007450882e+25, 4.664779315e+23
4959.3274, 5.043929390e+25, 4.680463055e+23
4959.4101, 5.080408507e+25, 4.696158817e+23
4959.4928, 5.116888232e+25, 4.711866484e+23
4959.5755, 5.153368565e+25, 4.727585940e+23
4959.6582, 5.189849507e+25, 4.743317071e+23
4959.7409, 5.226331058e+25, 4.759059764e+23
4959.8237, 5.262813217e+25, 4.774813908e+23
4959.9064, 5.299295984e+25, 4.790579394e+23
4959.9891, 5.335779360e+25, 4.806356113e+23
4960.0718, 5.372263344e+25, 4.822143957e+23
4960.1546, 5.408747937e+25, 4.837942822e+23
4960.2373, 5.449177477e+25, 4.854334762e+23
4960.3200, 5.497325398e+25, 4.871873989e+23
4960.4027, 5.545474121e+25, 4.889420063e+23
4960.4855, 5.593623648e+25, 4.906972913e+23
4960.5682, 5.641773977e+25, 4.924532470e+23
4960.6509, 5.689925110e+25, 4.942098667e+23
4960.7337, 5.738077046e+25, 4.959671437e+23
4960.8164, 5.786229784e+25, 4.977250712e+23
4960.8991, 5.834383326e+25, 4.994836429e+23
4960.9819, 5.882537671e+25, 5.012428522e+23
4961.0646, 5.930692820e+25, 5.030026928e+23
4961.1474, 5.978848771e+25, 5.047631584e+23
