# wavelength, Lum[W], Lum_error [W]
4430.1143, 1.905095423e+25, 4.026773601e+23
4430.1882, 1.910283043e+25, 4.032649645e+23
4430.2621, 1.915470749e+25, 4.038528809e+23
4430.3360, 1.920658541e+25, 4.044411079e+23
4430.4099, 1.925846420e+25, 4.050296443e+23
4430.4837, 1.931034386e+25, 4.056184887e+23
4430.5576, 1.936222438e+25, 4.062076399e+23
4430.6315, 1.941410577e+25, 4.067970966e+23
4430.7054, 1.946598802e+25, 4.073868576e+23
4430.7793, 1.951787114e+25, 4.079769215e+23
4430.8532, 1.956975513e+25, 4.085672871e+23
4430.9271, 1.962163997e+25, 4.091579531e+23
4431.0010, 1.965757760e+25, 4.095175676e+23
4431.0749, 1.964718167e+25, 4.092051781e+23
4431.1488, 1.963678556e+25, 4.088928290e+23
4431.2227, 1.962638928e+25, 4.085805203e+23
4431.2966, 1.961599283e+25, 4.082682522e+23
4431.3705, 1.960559621e+25, 4.079560248e+23
4431.4445, 1.959519941e+25, 4.076438382e+23
4431.5184, 1.958480244e+25, 4.073316925e+23
4431.5923, 1.957440529e+25, 4.070195878e+23
4431.6662, 1.956400797e+25, 4.067075242e+23
4431.7401, 1.955361048e+25, 4.063955019e+23
4431.8140, 1.954321281e+25, 4.060835208e+23
4431.8879, 1.953281497e+25, 4.057715813e+23
4431.9618, 1.952241696e+25, 4.054596832e+23
4432.0358, 1.949736286e+25, 4.051310062e+23
4432.1097, 1.945439244e+25, 4.047818631e+23
4432.1836, 1.941142129e+25, 4.044328367e+23
4432.2575, 1.936844943e+25, 4.040839273e+23
4432.3314, 1.932547686e+25, 4.037351354e+23
4432.4054, 1.928250356e+25, 4.033864611e+23
4432.4793, 1.923952955e+25, 4.030379049e+23
4432.5532, 1.919655483e+25, 4.026894670e+23
4432.6271, 1.915357938e+25, 4.023411478e+23
4432.7011, 1.911060322e+25, 4.019929476e+23
4432.7750, 1.906762635e+25, 4.016448667e+23
4432.8489, 1.902464875e+25, 4.012969056e+23
4432.9229, 1.898167044e+25, 4.009490644e+23
4432.9968, 1.893869141e+25, 4.006013436e+23
4433.0707, 1.889867735e+25, 4.003629194e+23
4433.1447, 1.886030938e+25, 4.001851370e+23
4433.2186, 1.882194077e+25, 4.000073522e+23
4433.2926, 1.878357152e+25, 3.998295650e+23
4433.3665, 1.874520164e+25, 3.996517754e+23
4433.4404, 1.870683111e+25, 3.994739834e+23
4433.5144, 1.866845994e+25, 3.992961890e+23
4433.5883, 1.863008813e+25, 3.991183922e+23
4433.6623, 1.859171568e+25, 3.989405930e+23
4433.7362, 1.855334260e+25, 3.987627914e+23
4433.8102, 1.851496887e+25, 3.985849874e+23
4433.8841, 1.847659450e+25, 3.984071810e+23
4433.9581, 1.843821949e+25, 3.982293723e+23
4434.0320, 1.839984384e+25, 3.980515611e+23
4434.1060, 1.833834968e+25, 3.976672701e+23
4434.1799, 1.827237937e+25, 3.972431445e+23
4434.2539, 1.820640797e+25, 3.968191662e+23
4434.3278, 1.814043546e+25, 3.963953356e+23
4434.4018, 1.807446185e+25, 3.959716533e+23
4434.4757, 1.800848714e+25, 3.955481198e+23
4434.5497, 1.794251133e+25, 3.951247356e+23
4434.6237, 1.787653442e+25, 3.947015012e+23
4434.6976, 1.781055641e+25, 3.942784171e+23
4434.7716, 1.774457730e+25, 3.938554838e+23
4434.8455, 1.767859709e+25, 3.934327018e+23
4434.9195, 1.761261577e+25, 3.930100717e+23
4434.9935, 1.754663336e+25, 3.925875940e+23
4435.0675, 1.748194620e+25, 3.921662194e+23
4435.1414, 1.745674996e+25, 3.917740811e+23
4435.2154, 1.743155331e+25, 3.913823612e+23
4435.2894, 1.740635623e+25, 3.909910609e+23
4435.3633, 1.738115873e+25, 3.906001817e+23
4435.4373, 1.735596081e+25, 3.902097249e+23
4435.5113, 1.733076247e+25, 3.898196916e+23
4435.5853, 1.730556371e+25, 3.894300833e+23
4435.6592, 1.728036453e+25, 3.890409013e+23
4435.7332, 1.725516493e+25, 3.886521468e+23
4435.8072, 1.722996491e+25, 3.882638213e+23
4435.8812, 1.720476447e+25, 3.878759260e+23
4435.9552, 1.717956360e+25, 3.874884622e+23
4436.0292, 1.715436232e+25, 3.871014314e+23
4436.1031, 1.714960274e+25, 3.868191503e+23
4436.1771, 1.721476437e+25, 3.868938657e+23
4436.2511, 1.727992710e+25, 3.869686215e+23
4436.3251, 1.734509091e+25, 3.870434178e+23
4436.3991, 1.741025581e+25, 3.871182544e+23
4436.4731, 1.747542179e+25, 3.871931315e+23
4436.5471, 1.754058886e+25, 3.872680488e+23
4436.6211, 1.760575702e+25, 3.873430065e+23
4436.6951, 1.767092627e+25, 3.874180045e+23
4436.7691, 1.773609660e+25, 3.874930428e+23
4436.8431, 1.780126802e+25, 3.875681214e+23
4436.9171, 1.786644053e+25, 3.876432402e+23
4436.9911, 1.793161412e+25, 3.877183993e+23
4437.0651, 1.799678880e+25, 3.877935985e+23
4437.1391, 1.807607119e+25, 3.880953785e+23
4437.2131, 1.817485270e+25, 3.887105558e+23
4437.2871, 1.827363586e+25, 3.893261118e+23
4437.3611, 1.837242067e+25, 3.899420449e+23
4437.4351, 1.847120712e+25, 3.905583532e+23
4437.5091, 1.856999523e+25, 3.911750350e+23
4437.5831, 1.866878498e+25, 3.917920888e+23
4437.6571, 1.876757638e+25, 3.924095127e+23
4437.7311, 1.886636942e+25, 3.930273051e+23
4437.8051, 1.896516412e+25, 3.936454644e+23
4437.8792, 1.906396046e+25, 3.942639888e+23
4437.9532, 1.916275845e+25, 3.948828768e+23
4438.0272, 1.926155809e+25, 3.955021267e+23
4438.1012, 1.936035937e+25, 3.961217368e+23
4438.1752, 1.941329555e+25, 3.967539548e+23
4438.2493, 1.943737652e+25, 3.973948290e+23
4438.3233, 1.946145789e+25, 3.980367902e+23
4438.3973, 1.948553966e+25, 3.986798331e+23
4438.4713, 1.950962184e+25, 3.993239526e+23
4438.5454, 1.953370442e+25, 3.999691438e+23
4438.6194, 1.955778740e+25, 4.006154014e+23
4438.6934, 1.958187078e+25, 4.012627205e+23
4438.7674, 1.960595456e+25, 4.019110959e+23
4438.8415, 1.963003874e+25, 4.025605228e+23
4438.9155, 1.965412333e+25, 4.032109962e+23
4438.9895, 1.967820831e+25, 4.038625110e+23
4439.0636, 1.970229370e+25, 4.045150624e+23
4439.1376, 1.972637949e+25, 4.051686455e+23
4439.2116, 1.973499151e+25, 4.056825131e+23
4439.2857, 1.973993476e+25, 4.061635193e+23
4439.3597, 1.974487809e+25, 4.066449773e+23
4439.4338, 1.974982150e+25, 4.071268855e+23
4439.5078, 1.975476500e+25, 4.076092423e+23
4439.5819, 1.975970858e+25, 4.080920463e+23
4439.6559, 1.976465224e+25, 4.085752959e+23
4439.7299, 1.976959599e+25, 4.090589896e+23
4439.8040, 1.977453981e+25, 4.095431258e+23
4439.8780, 1.977948372e+25, 4.100277031e+23
4439.9521, 1.978442772e+25, 4.105127198e+23
4440.0261, 1.978937179e+25, 4.109981746e+23
4440.1002, 1.979431595e+25, 4.114840659e+23
4440.1742, 1.979917839e+25, 4.119692967e+23
4440.2483, 1.976298934e+25, 4.119049063e+23
4440.3224, 1.972679968e+25, 4.118405177e+23
4440.3964, 1.969060941e+25, 4.117761309e+23
4440.4705, 1.965441854e+25, 4.117117457e+23
4440.5445, 1.961822707e+25, 4.116473623e+23
4440.6186, 1.958203500e+25, 4.115829806e+23
4440.6927, 1.954584232e+25, 4.115186006e+23
4440.7667, 1.950964904e+25, 4.114542224e+23
4440.8408, 1.947345516e+25, 4.113898459e+23
4440.9149, 1.943726067e+25, 4.113254712e+23
4440.9889, 1.940106557e+25, 4.112610981e+23
4441.0630, 1.936486988e+25, 4.111967268e+23
4441.1371, 1.932867358e+25, 4.111323573e+23
4441.2111, 1.929275442e+25, 4.110192978e+23
4441.2852, 1.925797319e+25, 4.107066630e+23
4441.3593, 1.922319137e+25, 4.103940596e+23
4441.4333, 1.918840898e+25, 4.100814877e+23
4441.5074, 1.915362601e+25, 4.097689474e+23
4441.5815, 1.911884245e+25, 4.094564387e+23
4441.6556, 1.908405832e+25, 4.091439617e+23
4441.7297, 1.904927360e+25, 4.088315166e+23
4441.8037, 1.901448831e+25, 4.085191034e+23
4441.8778, 1.897970244e+25, 4.082067222e+23
4441.9519, 1.894491598e+25, 4.078943730e+23
4442.0260, 1.891012895e+25, 4.075820561e+23
4442.1001, 1.887534133e+25, 4.072697714e+23
4442.1742, 1.884055314e+25, 4.069575190e+23
4442.2482, 1.881246618e+25, 4.065308198e+23
4442.3223, 1.879488931e+25, 4.059254576e+23
4442.3964, 1.877731214e+25, 4.053213453e+23
4442.4705, 1.875973468e+25, 4.047184886e+23
4442.5446, 1.874215693e+25, 4.041168931e+23
4442.6187, 1.872457888e+25, 4.035165647e+23
4442.6928, 1.870700054e+25, 4.029175091e+23
4442.7669, 1.868942190e+25, 4.023197320e+23
4442.8410, 1.867184298e+25, 4.017232394e+23
4442.9151, 1.865426376e+25, 4.011280370e+23
4442.9892, 1.863668425e+25, 4.005341308e+23
4443.0633, 1.861910444e+25, 3.999415265e+23
4443.1374, 1.860152434e+25, 3.993502302e+23
4443.2115, 1.858394395e+25, 3.987602476e+23
4443.2856, 1.857220185e+25, 3.982863443e+23
4443.3597, 1.856461101e+25, 3.978943086e+23
4443.4338, 1.855702005e+25, 3.975022669e+23
4443.5079, 1.854942896e+25, 3.971102192e+23
4443.5820, 1.854183774e+25, 3.967181656e+23
4443.6562, 1.853424639e+25, 3.963261061e+23
4443.7303, 1.852665492e+25, 3.959340406e+23
4443.8044, 1.851906332e+25, 3.955419691e+23
4443.8785, 1.851147159e+25, 3.951498918e+23
4443.9526, 1.850387974e+25, 3.947578085e+23
4444.0267, 1.849628776e+25, 3.943657192e+23
4444.1009, 1.848869565e+25, 3.939736240e+23
4444.1750, 1.848110342e+25, 3.935815229e+23
4444.2491, 1.847351106e+25, 3.931894159e+23
4444.3232, 1.847483388e+25, 3.931049247e+23
4444.3973, 1.847869107e+25, 3.931078829e+23
4444.4715, 1.848254833e+25, 3.931108449e+23
4444.5456, 1.848640565e+25, 3.931138106e+23
4444.6197, 1.849026304e+25, 3.931167801e+23
4444.6938, 1.849412049e+25, 3.931197533e+23
4444.7680, 1.849797800e+25, 3.931227302e+23
4444.8421, 1.850183558e+25, 3.931257109e+23
4444.9162, 1.850569322e+25, 3.931286953e+23
4444.9904, 1.850955093e+25, 3.931316834e+23
4445.0645, 1.851340870e+25, 3.931346753e+23
4445.1386, 1.851726654e+25, 3.931376709e+23
4445.2128, 1.852112444e+25, 3.931406702e+23
4445.2869, 1.852498240e+25, 3.931436733e+23
4445.3611, 1.857347281e+25, 3.936422264e+23
4445.4352, 1.862324990e+25, 3.941555590e+23
4445.5093, 1.867302782e+25, 3.946693996e+23
4445.5835, 1.872280657e+25, 3.951837462e+23
4445.6576, 1.877258614e+25, 3.956985970e+23
4445.7318, 1.882236655e+25, 3.962139501e+23
4445.8059, 1.887214779e+25, 3.967298034e+23
4445.8801, 1.892192986e+25, 3.972461553e+23
4445.9542, 1.897171276e+25, 3.977630037e+23
4446.0284, 1.902149649e+25, 3.982803468e+23
4446.1025, 1.907128105e+25, 3.987981827e+23
4446.1767, 1.912106644e+25, 3.993165096e+23
4446.2508, 1.917085267e+25, 3.998353256e+23
4446.3250, 1.921117534e+25, 4.003568708e+23
4446.3992, 1.920388678e+25, 4.008899698e+23
4446.4733, 1.919659809e+25, 4.014231934e+23
4446.5475, 1.918930928e+25, 4.019565413e+23
4446.6216, 1.918202036e+25, 4.024900129e+23
4446.6958, 1.917473131e+25, 4.030236079e+23
4446.7700, 1.916744214e+25, 4.035573256e+23
4446.8441, 1.916015285e+25, 4.040911658e+23
4446.9183, 1.915286343e+25, 4.046251280e+23
4446.9925, 1.914557390e+25, 4.051592116e+23
4447.0666, 1.913828424e+25, 4.056934164e+23
4447.1408, 1.913099446e+25, 4.062277418e+23
4447.2150, 1.912370456e+25, 4.067621874e+23
4447.2891, 1.911641454e+25, 4.072967528e+23
4447.3633, 1.910377739e+25, 4.075735627e+23
4447.4375, 1.908163942e+25, 4.073922203e+23
4447.5117, 1.905950107e+25, 4.072108794e+23
4447.5858, 1.903736235e+25, 4.070295398e+23
4447.6600, 1.901522327e+25, 4.068482017e+23
4447.7342, 1.899308381e+25, 4.066668650e+23
4447.8084, 1.897094399e+25, 4.064855298e+23
4447.8826, 1.894880380e+25, 4.063041960e+23
4447.9567, 1.892666324e+25, 4.061228637e+23
4448.0309, 1.890452231e+25, 4.059415329e+23
4448.1051, 1.888238101e+25, 4.057602035e+23
4448.1793, 1.886023934e+25, 4.055788757e+23
4448.2535, 1.883809730e+25, 4.053975493e+23
4448.3277, 1.881595489e+25, 4.052162244e+23
4448.4019, 1.881293061e+25, 4.051275385e+23
4448.4761, 1.882524089e+25, 4.051131764e+23
4448.5503, 1.883755138e+25, 4.050988416e+23
4448.6244, 1.884986207e+25, 4.050845342e+23
4448.6986, 1.886217297e+25, 4.050702540e+23
4448.7728, 1.887448408e+25, 4.050560012e+23
4448.8470, 1.888679539e+25, 4.050417757e+23
4448.9212, 1.889910690e+25, 4.050275775e+23
4448.9954, 1.891141862e+25, 4.050134066e+23
4449.0696, 1.892373055e+25, 4.049992631e+23
4449.1438, 1.893604268e+25, 4.049851469e+23
4449.2180, 1.894835501e+25, 4.049710580e+23
4449.2923, 1.896066755e+25, 4.049569965e+23
4449.3665, 1.897298030e+25, 4.049429623e+23
4449.4407, 1.900392918e+25, 4.050604243e+23
4449.5149, 1.904112911e+25, 4.052220153e+23
4449.5891, 1.907832967e+25, 4.053836414e+23
4449.6633, 1.911553085e+25, 4.055453026e+23
4449.7375, 1.915273264e+25, 4.057069988e+23
4449.8117, 1.918993506e+25, 4.058687301e+23
4449.8859, 1.922713810e+25, 4.060304964e+23
4449.9602, 1.926434176e+25, 4.061922977e+23
4450.0344, 1.930154604e+25, 4.063541339e+23
4450.1086, 1.933875094e+25, 4.065160050e+23
4450.1828, 1.937595646e+25, 4.066779109e+23
4450.2570, 1.941316260e+25, 4.068398516e+23
4450.3313, 1.945036936e+25, 4.070018271e+23
4450.4055, 1.948757674e+25, 4.071638373e+23
4450.4797, 1.949176280e+25, 4.071454365e+23
4450.5539, 1.949391197e+25, 4.071159213e+23
4450.6282, 1.949606117e+25, 4.070864220e+23
4450.7024, 1.949821040e+25, 4.070569385e+23
4450.7766, 1.950035968e+25, 4.070274709e+23
4450.8509, 1.950250899e+25, 4.069980191e+23
4450.9251, 1.950465833e+25, 4.069685832e+23
4450.9993, 1.950680771e+25, 4.069391631e+23
4451.0736, 1.950895713e+25, 4.069097589e+23
4451.1478, 1.951110658e+25, 4.068803706e+23
4451.2220, 1.951325607e+25, 4.068509982e+23
4451.2963, 1.951540559e+25, 4.068216417e+23
4451.3705, 1.951755515e+25, 4.067923010e+23
4451.4448, 1.951299870e+25, 4.067311427e+23
4451.5190, 1.946612381e+25, 4.064691351e+23
4451.5932, 1.941924814e+25, 4.062071749e+23
4451.6675, 1.937237169e+25, 4.059452622e+23
4451.7417, 1.932549446e+25, 4.056833970e+23
4451.8160, 1.927861645e+25, 4.054215794e+23
4451.8902, 1.923173766e+25, 4.051598096e+23
4451.9645, 1.918485808e+25, 4.048980877e+23
4452.0387, 1.913797772e+25, 4.046364138e+23
4452.1130, 1.909109658e+25, 4.043747879e+23
4452.1872, 1.904421466e+25, 4.041132102e+23
4452.2615, 1.899733196e+25, 4.038516808e+23
4452.3358, 1.895044847e+25, 4.035901998e+23
4452.4100, 1.890356420e+25, 4.033287673e+23
4452.4843, 1.886181091e+25, 4.030526888e+23
4452.5585, 1.883043747e+25, 4.027470435e+23
4452.6328, 1.879906349e+25, 4.024416100e+23
4452.7071, 1.876768900e+25, 4.021363889e+23
4452.7813, 1.873631398e+25, 4.018313808e+23
4452.8556, 1.870493844e+25, 4.015265861e+23
4452.9298, 1.867356237e+25, 4.012220053e+23
4453.0041, 1.864218578e+25, 4.009176390e+23
4453.0784, 1.861080867e+25, 4.006134877e+23
4453.1527, 1.857943104e+25, 4.003095518e+23
4453.2269, 1.854805288e+25, 4.000058319e+23
4453.3012, 1.851667420e+25, 3.997023286e+23
4453.3755, 1.848529499e+25, 3.993990422e+23
4453.4497, 1.845391526e+25, 3.990959734e+23
4453.5240, 1.841834317e+25, 3.986927160e+23
4453.5983, 1.837896245e+25, 3.981983094e+23
4453.6726, 1.833958106e+25, 3.977039183e+23
4453.7469, 1.830019903e+25, 3.972095426e+23
4453.8211, 1.826081633e+25, 3.967151825e+23
4453.8954, 1.822143298e+25, 3.962208381e+23
4453.9697, 1.818204897e+25, 3.957265094e+23
4454.0440, 1.814266431e+25, 3.952321966e+23
4454.1183, 1.810327898e+25, 3.947378998e+23
4454.1926, 1.806389300e+25, 3.942436189e+23
4454.2668, 1.802450637e+25, 3.937493542e+23
4454.3411, 1.798511907e+25, 3.932551057e+23
4454.4154, 1.794573112e+25, 3.927608736e+23
4454.4897, 1.790634252e+25, 3.922666578e+23
4454.5640, 1.784941822e+25, 3.916543845e+23
4454.6383, 1.778563956e+25, 3.909962821e+23
4454.7126, 1.772185984e+25, 3.903385495e+23
4454.7869, 1.765807906e+25, 3.896811887e+23
4454.8612, 1.759429722e+25, 3.890242016e+23
4454.9355, 1.753051431e+25, 3.883675901e+23
4455.0098, 1.746673033e+25, 3.877113564e+23
4455.0841, 1.740294530e+25, 3.870555023e+23
4455.1584, 1.733915920e+25, 3.864000299e+23
4455.2327, 1.727537203e+25, 3.857449411e+23
4455.3070, 1.721158380e+25, 3.850902381e+23
4455.3813, 1.714779451e+25, 3.844359229e+23
4455.4556, 1.708400415e+25, 3.837819975e+23
4455.5299, 1.702021273e+25, 3.831284640e+23
4455.6043, 1.697498023e+25, 3.823919298e+23
4455.6786, 1.693151259e+25, 3.816479492e+23
4455.7529, 1.688804424e+25, 3.809044626e+23
4455.8272, 1.684457515e+25, 3.801614731e+23
4455.9015, 1.680110534e+25, 3.794189836e+23
4455.9758, 1.675763481e+25, 3.786769972e+23
4456.0501, 1.671416355e+25, 3.779355170e+23
4456.1245, 1.667069157e+25, 3.771945460e+23
4456.1988, 1.662721886e+25, 3.764540874e+23
4456.2731, 1.658374542e+25, 3.757141442e+23
4456.3474, 1.654027126e+25, 3.749747196e+23
4456.4218, 1.649679638e+25, 3.742358169e+23
4456.4961, 1.645332077e+25, 3.734974391e+23
4456.5704, 1.641888473e+25, 3.728278724e+23
4456.6447, 1.646035953e+25, 3.727319084e+23
4456.7191, 1.650183502e+25, 3.726359429e+23
4456.7934, 1.654331120e+25, 3.725399761e+23
4456.8677, 1.658478807e+25, 3.724440079e+23
4456.9421, 1.662626563e+25, 3.723480382e+23
4457.0164, 1.666774389e+25, 3.722520672e+23
4457.0907, 1.670922284e+25, 3.721560948e+23
4457.1651, 1.675070248e+25, 3.720601209e+23
4457.2394, 1.679218281e+25, 3.719641457e+23
4457.3137, 1.683366383e+25, 3.718681691e+23
4457.3881, 1.687514554e+25, 3.717721911e+23
4457.4624, 1.691662795e+25, 3.716762117e+23
4457.5368, 1.695811105e+25, 3.715802309e+23
4457.6111, 1.699916662e+25, 3.716136037e+23
4457.6855, 1.703922462e+25, 3.719485398e+23
4457.7598, 1.707928328e+25, 3.722834891e+23
4457.8342, 1.711934260e+25, 3.726184515e+23
4457.9085, 1.715940260e+25, 3.729534270e+23
4457.9829, 1.719946327e+25, 3.732884157e+23
4458.0572, 1.723952460e+25, 3.736234174e+23
4458.1316, 1.727958660e+25, 3.739584322e+23
4458.2059, 1.731964927e+25, 3.742934601e+23
4458.2803, 1.735971260e+25, 3.746285010e+23
4458.3546, 1.739977661e+25, 3.749635549e+23
4458.4290, 1.743984128e+25, 3.752986218e+23
4458.5033, 1.747990663e+25, 3.756337017e+23
4458.5777, 1.751997264e+25, 3.759687945e+23
4458.6521, 1.753531460e+25, 3.761807811e+23
4458.7264, 1.752537701e+25, 3.762669553e+23
4458.8008, 1.751543925e+25, 3.763532184e+23
4458.8752, 1.750550132e+25, 3.764395704e+23
4458.9495, 1.749556323e+25, 3.765260111e+23
4459.0239, 1.748562497e+25, 3.766125406e+23
4459.0983, 1.747568655e+25, 3.766991588e+23
4459.1726, 1.746574796e+25, 3.767858656e+23
4459.2470, 1.745580921e+25, 3.768726610e+23
4459.3214, 1.744587029e+25, 3.769595449e+23
4459.3958, 1.743593120e+25, 3.770465172e+23
4459.4701, 1.742599195e+25, 3.771335780e+23
4459.5445, 1.741605253e+25, 3.772207271e+23
4459.6189, 1.740611295e+25, 3.773079645e+23
4459.6933, 1.739379005e+25, 3.773307661e+23
4459.7676, 1.738039224e+25, 3.773245594e+23
4459.8420, 1.736699421e+25, 3.773184422e+23
4459.9164, 1.735359595e+25, 3.773124144e+23
4459.9908, 1.734019747e+25, 3.773064759e+23
4460.0652, 1.732679877e+25, 3.773006269e+23
4460.1396, 1.731339984e+25, 3.772948673e+23
4460.2140, 1.730000069e+25, 3.772891971e+23
4460.2883, 1.728660132e+25, 3.772836163e+23
4460.3627, 1.727320172e+25, 3.772781250e+23
4460.4371, 1.725980190e+25, 3.772727231e+23
4460.5115, 1.724640186e+25, 3.772674107e+23
4460.5859, 1.723300159e+25, 3.772621878e+23
4460.6603, 1.721960110e+25, 3.772570543e+23
4460.7347, 1.723767103e+25, 3.773087544e+23
4460.8091, 1.725990728e+25, 3.773680657e+23
4460.8835, 1.728214391e+25, 3.774274774e+23
4460.9579, 1.730438090e+25, 3.774869892e+23
4461.0323, 1.732661827e+25, 3.775466013e+23
4461.1067, 1.734885601e+25, 3.776063135e+23
4461.1811, 1.737109411e+25, 3.776661259e+23
4461.2555, 1.739333259e+25, 3.777260383e+23
4461.3299, 1.741557144e+25, 3.777860507e+23
4461.4043, 1.743781066e+25, 3.778461632e+23
4461.4787, 1.746005026e+25, 3.779063755e+23
4461.5531, 1.748229022e+25, 3.779666878e+23
4461.6276, 1.750453055e+25, 3.780271000e+23
4461.7020, 1.752860916e+25, 3.781017489e+23
4461.7764, 1.757457003e+25, 3.783447916e+23
4461.8508, 1.762053168e+25, 3.785878999e+23
4461.9252, 1.766649409e+25, 3.788310737e+23
4461.9996, 1.771245726e+25, 3.790743129e+23
4462.0740, 1.775842120e+25, 3.793176173e+23
4462.1485, 1.780438591e+25, 3.795609869e+23
4462.2229, 1.785035139e+25, 3.798044215e+23
4462.2973, 1.789631763e+25, 3.800479211e+23
4462.3717, 1.794228464e+25, 3.802914855e+23
4462.4462, 1.798825242e+25, 3.805351145e+23
4462.5206, 1.803422096e+25, 3.807788082e+23
4462.5950, 1.808019027e+25, 3.810225663e+23
4462.6694, 1.812616034e+25, 3.812663888e+23
4462.7439, 1.816948134e+25, 3.814831069e+23
4462.8183, 1.820567549e+25, 3.816267975e+23
4462.8927, 1.824187025e+25, 3.817705302e+23
4462.9672, 1.827806561e+25, 3.819143050e+23
4463.0416, 1.831426157e+25, 3.820581219e+23
4463.1160, 1.835045814e+25, 3.822019808e+23
4463.1905, 1.838665531e+25, 3.823458817e+23
4463.2649, 1.842285308e+25, 3.824898245e+23
4463.3394, 1.845905146e+25, 3.826338092e+23
4463.4138, 1.849525044e+25, 3.827778358e+23
4463.4882, 1.853145002e+25, 3.829219042e+23
4463.5627, 1.856765021e+25, 3.830660143e+23
4463.6371, 1.860385100e+25, 3.832101662e+23
4463.7116, 1.864005240e+25, 3.833543597e+23
4463.7860, 1.864918437e+25, 3.835288436e+23
4463.8605, 1.862717668e+25, 3.837383441e+23
4463.9349, 1.860516862e+25, 3.839481301e+23
4464.0094, 1.858316019e+25, 3.841582011e+23
4464.0838, 1.856115140e+25, 3.843685567e+23
4464.1583, 1.853914224e+25, 3.845791964e+23
4464.2327, 1.851713272e+25, 3.847901198e+23
4464.3072, 1.849512282e+25, 3.850013265e+23
4464.3816, 1.847311256e+25, 3.852128159e+23
4464.4561, 1.845110194e+25, 3.854245877e+23
4464.5306, 1.842909094e+25, 3.856366415e+23
4464.6050, 1.840707958e+25, 3.858489766e+23
4464.6795, 1.838506785e+25, 3.860615928e+23
4464.7539, 1.836305576e+25, 3.862744895e+23
4464.8284, 1.836160005e+25, 3.864905140e+23
4464.9029, 1.837075492e+25, 3.867084592e+23
4464.9773, 1.837990994e+25, 3.869268896e+23
4465.0518, 1.838906512e+25, 3.871458044e+23
4465.1263, 1.839822044e+25, 3.873652029e+23
4465.2008, 1.840737592e+25, 3.875850843e+23
4465.2752, 1.841653155e+25, 3.878054477e+23
4465.3497, 1.842568734e+25, 3.880262924e+23
4465.4242, 1.843484327e+25, 3.882476176e+23
4465.4987, 1.844399936e+25, 3.884694225e+23
4465.5731, 1.845315560e+25, 3.886917064e+23
4465.6476, 1.846231200e+25, 3.889144683e+23
4465.7221, 1.847146855e+25, 3.891377076e+23
4465.7966, 1.848062525e+25, 3.893614234e+23
4465.8711, 1.849612603e+25, 3.898265909e+23
4465.9455, 1.851271834e+25, 3.903336840e+23
4466.0200, 1.852931092e+25, 3.908412489e+23
4466.0945, 1.854590378e+25, 3.913492841e+23
4466.1690, 1.856249692e+25, 3.918577877e+23
4466.2435, 1.857909034e+25, 3.923667580e+23
4466.3180, 1.859568403e+25, 3.928761932e+23
4466.3925, 1.861227800e+25, 3.933860915e+23
4466.4670, 1.862887224e+25, 3.938964513e+23
4466.5414, 1.864546677e+25, 3.944072707e+23
4466.6159, 1.866206156e+25, 3.949185481e+23
4466.6904, 1.867865664e+25, 3.954302817e+23
4466.7649, 1.869525199e+25, 3.959424698e+23
4466.8394, 1.870959908e+25, 3.964102004e+23
4466.9139, 1.867875005e+25, 3.959755326e+23
4466.9884, 1.864790050e+25, 3.955410402e+23
4467.0629, 1.861705044e+25, 3.951067236e+23
4467.1374, 1.858619986e+25, 3.946725836e+23
4467.2119, 1.855534877e+25, 3.942386207e+23
4467.2864, 1.852449717e+25, 3.938048355e+23
4467.3610, 1.849364505e+25, 3.933712288e+23
4467.4355, 1.846279241e+25, 3.929378010e+23
4467.5100, 1.843193926e+25, 3.925045529e+23
4467.5845, 1.840108560e+25, 3.920714850e+23
4467.6590, 1.837023142e+25, 3.916385980e+23
4467.7335, 1.833937673e+25, 3.912058925e+23
4467.8080, 1.830852152e+25, 3.907733692e+23
4467.8825, 1.827511263e+25, 3.903936157e+23
4467.9571, 1.823364936e+25, 3.901798113e+23
4468.0316, 1.819218539e+25, 3.899660037e+23
4468.1061, 1.815072073e+25, 3.897521927e+23
4468.1806, 1.810925537e+25, 3.895383784e+23
4468.2551, 1.806778933e+25, 3.893245607e+23
4468.3297, 1.802632260e+25, 3.891107398e+23
4468.4042, 1.798485517e+25, 3.888969156e+23
4468.4787, 1.794338705e+25, 3.886830880e+23
4468.5532, 1.790191824e+25, 3.884692571e+23
4468.6278, 1.786044874e+25, 3.882554229e+23
4468.7023, 1.781897855e+25, 3.880415854e+23
4468.7768, 1.777750766e+25, 3.878277445e+23
4468.8514, 1.773603609e+25, 3.876139004e+23
4468.9259, 1.770807328e+25, 3.875282803e+23
4469.0004, 1.769759576e+25, 3.876086522e+23
4469.0750, 1.768711806e+25, 3.876890594e+23
4469.1495, 1.767664018e+25, 3.877695017e+23
4469.2240, 1.766616213e+25, 3.878499793e+23
4469.2986, 1.765568391e+25, 3.879304921e+23
4469.3731, 1.764520551e+25, 3.880110401e+23
4469.4477, 1.763472694e+25, 3.880916233e+23
4469.5222, 1.762424819e+25, 3.881722415e+23
4469.5967, 1.761376926e+25, 3.882528950e+23
4469.6713, 1.760329017e+25, 3.883335835e+23
4469.7458, 1.759281089e+25, 3.884143071e+23
4469.8204, 1.758233145e+25, 3.884950657e+23
4469.8949, 1.757185182e+25, 3.885758594e+23
