# wavelength, Lum[W], Lum_error [W]
4741.1149, 1.290358695e+25, 2.209143554e+23
4741.1940, 1.290799605e+25, 2.210538121e+23
4741.2731, 1.291240522e+25, 2.211933030e+23
4741.3521, 1.291316013e+25, 2.212479142e+23
4741.4312, 1.290559779e+25, 2.211092741e+23
4741.5103, 1.289803532e+25, 2.209706339e+23
4741.5894, 1.289047272e+25, 2.208319936e+23
4741.6685, 1.288291000e+25, 2.206933532e+23
4741.7475, 1.287534715e+25, 2.205547127e+23
4741.8266, 1.286778417e+25, 2.204160722e+23
4741.9057, 1.286022107e+25, 2.202774315e+23
4741.9848, 1.285265784e+25, 2.201387908e+23
4742.0639, 1.284509449e+25, 2.200001500e+23
4742.1430, 1.283753101e+25, 2.198615091e+23
4742.2221, 1.282996740e+25, 2.197228682e+23
4742.3012, 1.282240367e+25, 2.195842272e+23
4742.3803, 1.281483981e+25, 2.194455861e+23
4742.4593, 1.281353741e+25, 2.194135948e+23
4742.5384, 1.281852796e+25, 2.194887885e+23
4742.6175, 1.282351859e+25, 2.195639844e+23
4742.6966, 1.282850931e+25, 2.196391823e+23
4742.7757, 1.283350011e+25, 2.197143824e+23
4742.8548, 1.283849099e+25, 2.197895845e+23
4742.9339, 1.284348196e+25, 2.198647888e+23
4743.0131, 1.284847300e+25, 2.199399952e+23
4743.0922, 1.285346414e+25, 2.200152037e+23
4743.1713, 1.285845535e+25, 2.200904144e+23
4743.2504, 1.286344665e+25, 2.201656271e+23
4743.3295, 1.286843803e+25, 2.202408419e+23
4743.4086, 1.287342950e+25, 2.203160589e+23
4743.4877, 1.287842105e+25, 2.203912780e+23
4743.5668, 1.287979355e+25, 2.204138459e+23
4743.6459, 1.287956206e+25, 2.204145100e+23
4743.7250, 1.287933056e+25, 2.204168660e+23
4743.8042, 1.287909906e+25, 2.204209138e+23
4743.8833, 1.287886756e+25, 2.204266534e+23
4743.9624, 1.287863605e+25, 2.204340849e+23
4744.0415, 1.287840454e+25, 2.204432080e+23
4744.1206, 1.287817303e+25, 2.204540226e+23
4744.1998, 1.287794151e+25, 2.204665287e+23
4744.2789, 1.287770999e+25, 2.204807260e+23
4744.3580, 1.287747846e+25, 2.204966142e+23
4744.4372, 1.287724693e+25, 2.205141931e+23
4744.5163, 1.287701539e+25, 2.205334624e+23
4744.5954, 1.287678386e+25, 2.205544216e+23
4744.6745, 1.291143910e+25, 2.205281766e+23
4744.7537, 1.295050810e+25, 2.204958436e+23
4744.8328, 1.298957776e+25, 2.204635128e+23
4744.9119, 1.302864806e+25, 2.204311844e+23
4744.9911, 1.306771902e+25, 2.203988583e+23
4745.0702, 1.310679063e+25, 2.203665345e+23
4745.1494, 1.314586289e+25, 2.203342129e+23
4745.2285, 1.318493580e+25, 2.203018937e+23
4745.3076, 1.322400936e+25, 2.202695769e+23
4745.3868, 1.326308358e+25, 2.202372623e+23
4745.4659, 1.330215845e+25, 2.202049500e+23
4745.5451, 1.334123397e+25, 2.201726401e+23
4745.6242, 1.338031014e+25, 2.201403325e+23
4745.7034, 1.341527393e+25, 2.201309242e+23
4745.7825, 1.340412842e+25, 2.203782126e+23
4745.8617, 1.339298272e+25, 2.206255103e+23
4745.9408, 1.338183683e+25, 2.208728174e+23
4746.0200, 1.337069076e+25, 2.211201338e+23
4746.0991, 1.335954450e+25, 2.213674596e+23
4746.1783, 1.334839806e+25, 2.216147947e+23
4746.2575, 1.333725143e+25, 2.218621392e+23
4746.3366, 1.332610461e+25, 2.221094929e+23
4746.4158, 1.331495761e+25, 2.223568559e+23
4746.4949, 1.330381043e+25, 2.226042282e+23
4746.5741, 1.329266305e+25, 2.228516097e+23
4746.6533, 1.328151549e+25, 2.230990004e+23
4746.7324, 1.327036775e+25, 2.233464003e+23
4746.8116, 1.325617079e+25, 2.234403064e+23
4746.8908, 1.323395428e+25, 2.231305350e+23
4746.9699, 1.321173739e+25, 2.228208385e+23
4747.0491, 1.318952014e+25, 2.225112173e+23
4747.1283, 1.316730252e+25, 2.222016717e+23
4747.2075, 1.314508453e+25, 2.218922021e+23
4747.2866, 1.312286616e+25, 2.215828087e+23
4747.3658, 1.310064743e+25, 2.212734920e+23
4747.4450, 1.307842832e+25, 2.209642523e+23
4747.5242, 1.305620885e+25, 2.206550899e+23
4747.6034, 1.303398900e+25, 2.203460051e+23
4747.6825, 1.301176878e+25, 2.200369984e+23
4747.7617, 1.298954820e+25, 2.197280701e+23
4747.8409, 1.296732724e+25, 2.194192206e+23
4747.9201, 1.296321003e+25, 2.193572634e+23
4747.9993, 1.297953232e+25, 2.195740130e+23
4748.0785, 1.299585488e+25, 2.197908107e+23
4748.1577, 1.301217772e+25, 2.200076564e+23
4748.2369, 1.302850083e+25, 2.202245500e+23
4748.3160, 1.304482421e+25, 2.204414914e+23
4748.3952, 1.306114787e+25, 2.206584804e+23
4748.4744, 1.307747179e+25, 2.208755169e+23
4748.5536, 1.309379599e+25, 2.210926007e+23
4748.6328, 1.311012046e+25, 2.213097318e+23
4748.7120, 1.312644520e+25, 2.215269100e+23
4748.7912, 1.314277022e+25, 2.217441352e+23
4748.8704, 1.315909551e+25, 2.219614073e+23
4748.9496, 1.317542106e+25, 2.221787261e+23
4749.0288, 1.317976772e+25, 2.222638155e+23
4749.1080, 1.317803437e+25, 2.222817764e+23
4749.1873, 1.317630098e+25, 2.222997380e+23
4749.2665, 1.317456757e+25, 2.223177002e+23
4749.3457, 1.317283412e+25, 2.223356629e+23
4749.4249, 1.317110065e+25, 2.223536263e+23
4749.5041, 1.316936715e+25, 2.223715903e+23
4749.5833, 1.316763362e+25, 2.223895549e+23
4749.6625, 1.316590006e+25, 2.224075201e+23
4749.7417, 1.316416647e+25, 2.224254859e+23
4749.8210, 1.316243286e+25, 2.224434523e+23
4749.9002, 1.316069921e+25, 2.224614194e+23
4749.9794, 1.315896553e+25, 2.224793870e+23
4750.0586, 1.315723183e+25, 2.224973553e+23
4750.1378, 1.315889282e+25, 2.224642615e+23
4750.2171, 1.316111750e+25, 2.224227231e+23
4750.2963, 1.316334222e+25, 2.223812211e+23
4750.3755, 1.316556697e+25, 2.223397556e+23
4750.4547, 1.316779177e+25, 2.222983266e+23
4750.5340, 1.317001660e+25, 2.222569341e+23
4750.6132, 1.317224146e+25, 2.222155781e+23
4750.6924, 1.317446637e+25, 2.221742586e+23
4750.7717, 1.317669131e+25, 2.221329758e+23
4750.8509, 1.317891628e+25, 2.220917295e+23
4750.9301, 1.318114130e+25, 2.220505199e+23
4751.0094, 1.318336635e+25, 2.220093469e+23
4751.0886, 1.318559144e+25, 2.219682105e+23
4751.1679, 1.318850841e+25, 2.219391283e+23
4751.2471, 1.320422746e+25, 2.221324502e+23
4751.3263, 1.321994677e+25, 2.223257979e+23
4751.4056, 1.323566635e+25, 2.225191712e+23
4751.4848, 1.325138618e+25, 2.227125701e+23
4751.5641, 1.326710628e+25, 2.229059946e+23
4751.6433, 1.328282664e+25, 2.230994446e+23
4751.7226, 1.329854727e+25, 2.232929201e+23
4751.8018, 1.331426815e+25, 2.234864209e+23
4751.8811, 1.332998930e+25, 2.236799470e+23
4751.9603, 1.334571071e+25, 2.238734985e+23
4752.0396, 1.336143238e+25, 2.240670751e+23
4752.1188, 1.337715432e+25, 2.242606770e+23
4752.1981, 1.339287651e+25, 2.244543039e+23
4752.2774, 1.340645334e+25, 2.245798185e+23
4752.3566, 1.341343946e+25, 2.244960427e+23
4752.4359, 1.342042569e+25, 2.244122697e+23
4752.5151, 1.342741204e+25, 2.243284995e+23
4752.5944, 1.343439851e+25, 2.242447321e+23
4752.6737, 1.344138509e+25, 2.241609674e+23
4752.7529, 1.344837179e+25, 2.240772056e+23
4752.8322, 1.345535861e+25, 2.239934466e+23
4752.9115, 1.346234555e+25, 2.239096903e+23
4752.9908, 1.346933260e+25, 2.238259369e+23
4753.0700, 1.347631976e+25, 2.237421864e+23
4753.1493, 1.348330705e+25, 2.236584386e+23
4753.2286, 1.349029445e+25, 2.235746937e+23
4753.3079, 1.349728196e+25, 2.234909516e+23
4753.3871, 1.349576215e+25, 2.234544595e+23
4753.4664, 1.348338424e+25, 2.234783391e+23
4753.5457, 1.347100612e+25, 2.235023156e+23
4753.6250, 1.345862780e+25, 2.235263890e+23
4753.7042, 1.344624927e+25, 2.235505592e+23
4753.7835, 1.343387053e+25, 2.235748262e+23
4753.8628, 1.342149159e+25, 2.235991899e+23
4753.9421, 1.340911244e+25, 2.236236505e+23
4754.0214, 1.339673308e+25, 2.236482077e+23
4754.1007, 1.338435352e+25, 2.236728617e+23
4754.1800, 1.337197375e+25, 2.236976123e+23
4754.2593, 1.335959377e+25, 2.237224596e+23
4754.3386, 1.334721359e+25, 2.237474034e+23
4754.4179, 1.333483320e+25, 2.237724439e+23
4754.4971, 1.331786684e+25, 2.236861990e+23
4754.5764, 1.329824926e+25, 2.235355900e+23
4754.6557, 1.327863135e+25, 2.233849875e+23
4754.7350, 1.325901311e+25, 2.232343917e+23
4754.8143, 1.323939455e+25, 2.230838024e+23
4754.8936, 1.321977566e+25, 2.229332198e+23
4754.9730, 1.320015645e+25, 2.227826438e+23
4755.0523, 1.318053690e+25, 2.226320745e+23
4755.1316, 1.316091703e+25, 2.224815119e+23
4755.2109, 1.314129683e+25, 2.223309559e+23
4755.2902, 1.312167631e+25, 2.221804067e+23
4755.3695, 1.310205545e+25, 2.220298642e+23
4755.4488, 1.308243427e+25, 2.218793284e+23
4755.5281, 1.306281277e+25, 2.217287994e+23
4755.6074, 1.305516545e+25, 2.215930371e+23
4755.6867, 1.305001505e+25, 2.214603526e+23
4755.7661, 1.304486457e+25, 2.213276676e+23
4755.8454, 1.303971400e+25, 2.211949820e+23
4755.9247, 1.303456335e+25, 2.210622957e+23
4756.0040, 1.302941261e+25, 2.209296089e+23
4756.0833, 1.302426179e+25, 2.207969216e+23
4756.1627, 1.301911088e+25, 2.206642336e+23
4756.2420, 1.301395988e+25, 2.205315451e+23
4756.3213, 1.300880880e+25, 2.203988560e+23
4756.4006, 1.300365763e+25, 2.202661664e+23
4756.4800, 1.299850638e+25, 2.201334762e+23
4756.5593, 1.299335504e+25, 2.200007854e+23
4756.6386, 1.298839810e+25, 2.198736903e+23
4756.7180, 1.299213619e+25, 2.199967935e+23
4756.7973, 1.299587435e+25, 2.201199013e+23
4756.8766, 1.299961257e+25, 2.202430136e+23
4756.9560, 1.300335084e+25, 2.203661306e+23
4757.0353, 1.300708919e+25, 2.204892522e+23
4757.1147, 1.301082759e+25, 2.206123783e+23
4757.1940, 1.301456606e+25, 2.207355091e+23
4757.2733, 1.301830459e+25, 2.208586444e+23
4757.3527, 1.302204318e+25, 2.209817843e+23
4757.4320, 1.302578183e+25, 2.211049287e+23
4757.5114, 1.302952055e+25, 2.212280777e+23
4757.5907, 1.303325933e+25, 2.213512313e+23
4757.6701, 1.303699817e+25, 2.214743894e+23
4757.7494, 1.304299895e+25, 2.215835967e+23
4757.8288, 1.305722417e+25, 2.216420859e+23
4757.9081, 1.307144963e+25, 2.217006125e+23
4757.9875, 1.308567533e+25, 2.217591765e+23
4758.0668, 1.309990127e+25, 2.218177779e+23
4758.1462, 1.311412745e+25, 2.218764167e+23
4758.2255, 1.312835386e+25, 2.219350928e+23
4758.3049, 1.314258051e+25, 2.219938062e+23
4758.3843, 1.315680739e+25, 2.220525570e+23
4758.4636, 1.317103452e+25, 2.221113449e+23
4758.5430, 1.318526188e+25, 2.221701701e+23
4758.6224, 1.319948948e+25, 2.222290325e+23
4758.7017, 1.321371731e+25, 2.222879321e+23
4758.7811, 1.322794538e+25, 2.223468688e+23
4758.8605, 1.323515627e+25, 2.223579082e+23
4758.9398, 1.323227658e+25, 2.223000344e+23
4759.0192, 1.322939683e+25, 2.222421643e+23
4759.0986, 1.322651704e+25, 2.221842980e+23
4759.1779, 1.322363720e+25, 2.221264353e+23
4759.2573, 1.322075731e+25, 2.220685763e+23
4759.3367, 1.321787738e+25, 2.220107211e+23
4759.4161, 1.321499740e+25, 2.219528696e+23
4759.4955, 1.321211736e+25, 2.218950218e+23
4759.5748, 1.320923728e+25, 2.218371777e+23
4759.6542, 1.320635716e+25, 2.217793374e+23
4759.7336, 1.320347698e+25, 2.217215008e+23
4759.8130, 1.320059676e+25, 2.216636679e+23
4759.8924, 1.319771648e+25, 2.216058388e+23
4759.9718, 1.318351503e+25, 2.214924034e+23
4760.0511, 1.316189276e+25, 2.213425169e+23
4760.1305, 1.314027014e+25, 2.211926281e+23
4760.2099, 1.311864716e+25, 2.210427370e+23
4760.2893, 1.309702381e+25, 2.208928435e+23
4760.3687, 1.307540011e+25, 2.207429477e+23
4760.4481, 1.305377604e+25, 2.205930496e+23
4760.5275, 1.303215162e+25, 2.204431491e+23
4760.6069, 1.301052683e+25, 2.202932464e+23
4760.6863, 1.298890168e+25, 2.201433413e+23
4760.7657, 1.296727617e+25, 2.199934339e+23
4760.8451, 1.294565031e+25, 2.198435241e+23
4760.9245, 1.292402408e+25, 2.196936121e+23
4761.0039, 1.290239749e+25, 2.195436977e+23
4761.0833, 1.288571652e+25, 2.194075636e+23
4761.1627, 1.287028260e+25, 2.192750277e+23
4761.2421, 1.285484843e+25, 2.191426282e+23
4761.3215, 1.283941399e+25, 2.190103655e+23
4761.4009, 1.282397930e+25, 2.188782397e+23
4761.4804, 1.280854435e+25, 2.187462512e+23
4761.5598, 1.279310915e+25, 2.186144001e+23
4761.6392, 1.277767368e+25, 2.184826869e+23
4761.7186, 1.276223796e+25, 2.183511116e+23
4761.7980, 1.274680198e+25, 2.182196746e+23
4761.8774, 1.273136575e+25, 2.180883762e+23
4761.9569, 1.271592925e+25, 2.179572166e+23
4762.0363, 1.270049250e+25, 2.178261961e+23
4762.1157, 1.268505549e+25, 2.176953148e+23
4762.1951, 1.268242731e+25, 2.176636655e+23
4762.2746, 1.267989530e+25, 2.176328155e+23
4762.3540, 1.267736326e+25, 2.176020202e+23
4762.4334, 1.267483116e+25, 2.175712796e+23
4762.5128, 1.267229903e+25, 2.175405937e+23
4762.5923, 1.266976686e+25, 2.175099626e+23
4762.6717, 1.266723464e+25, 2.174793862e+23
4762.7511, 1.266470238e+25, 2.174488647e+23
4762.8306, 1.266217008e+25, 2.174183980e+23
4762.9100, 1.265963773e+25, 2.173879862e+23
4762.9894, 1.265710535e+25, 2.173576293e+23
4763.0689, 1.265457292e+25, 2.173273273e+23
4763.1483, 1.265204045e+25, 2.172970802e+23
4763.2278, 1.265256257e+25, 2.172886132e+23
4763.3072, 1.266646295e+25, 2.173753174e+23
4763.3867, 1.268036355e+25, 2.174620236e+23
4763.4661, 1.269426439e+25, 2.175487319e+23
4763.5455, 1.270816546e+25, 2.176354422e+23
4763.6250, 1.272206677e+25, 2.177221546e+23
4763.7044, 1.273596830e+25, 2.178088690e+23
4763.7839, 1.274987007e+25, 2.178955855e+23
4763.8633, 1.276377206e+25, 2.179823040e+23
4763.9428, 1.277767429e+25, 2.180690246e+23
4764.0223, 1.279157676e+25, 2.181557472e+23
4764.1017, 1.280547945e+25, 2.182424719e+23
4764.1812, 1.281938237e+25, 2.183291986e+23
4764.2606, 1.283328553e+25, 2.184159273e+23
4764.3401, 1.283902639e+25, 2.184442589e+23
4764.4195, 1.283144329e+25, 2.183772743e+23
4764.4990, 1.282386007e+25, 2.183103044e+23
4764.5785, 1.281627672e+25, 2.182433491e+23
4764.6579, 1.280869324e+25, 2.181764084e+23
4764.7374, 1.280110964e+25, 2.181094824e+23
4764.8169, 1.279352591e+25, 2.180425711e+23
4764.8963, 1.278594205e+25, 2.179756745e+23
4764.9758, 1.277835807e+25, 2.179087926e+23
4765.0553, 1.277077396e+25, 2.178419254e+23
4765.1348, 1.276318972e+25, 2.177750729e+23
4765.2142, 1.275560536e+25, 2.177082353e+23
4765.2937, 1.274802087e+25, 2.176414123e+23
4765.3732, 1.274043626e+25, 2.175746042e+23
4765.4527, 1.272510221e+25, 2.174314876e+23
4765.5321, 1.270402973e+25, 2.172318617e+23
4765.6116, 1.268295689e+25, 2.170322392e+23
4765.6911, 1.266188371e+25, 2.168326200e+23
4765.7706, 1.264081017e+25, 2.166330043e+23
4765.8501, 1.261973629e+25, 2.164333919e+23
4765.9296, 1.259866205e+25, 2.162337831e+23
4766.0091, 1.257758746e+25, 2.160341776e+23
4766.0885, 1.255651252e+25, 2.158345756e+23
4766.1680, 1.253543723e+25, 2.156349772e+23
4766.2475, 1.251436158e+25, 2.154353822e+23
4766.3270, 1.249328559e+25, 2.152357908e+23
4766.4065, 1.247220924e+25, 2.150362029e+23
4766.4860, 1.245113254e+25, 2.148366186e+23
4766.5655, 1.245560218e+25, 2.148870461e+23
4766.6450, 1.246776201e+25, 2.150127492e+23
4766.7245, 1.247992204e+25, 2.151384725e+23
4766.8040, 1.249208227e+25, 2.152642159e+23
4766.8835, 1.250424270e+25, 2.153899796e+23
4766.9630, 1.251640334e+25, 2.155157633e+23
4767.0425, 1.252856418e+25, 2.156415671e+23
4767.1220, 1.254072522e+25, 2.157673910e+23
4767.2015, 1.255288647e+25, 2.158932349e+23
4767.2810, 1.256504792e+25, 2.160190988e+23
4767.3605, 1.257720957e+25, 2.161449827e+23
4767.4401, 1.258937142e+25, 2.162708865e+23
4767.5196, 1.260153348e+25, 2.163968103e+23
4767.5991, 1.261369574e+25, 2.165227539e+23
4767.6786, 1.266258361e+25, 2.167968613e+23
4767.7581, 1.271291889e+25, 2.170768182e+23
4767.8376, 1.276325501e+25, 2.173567893e+23
4767.9172, 1.281359197e+25, 2.176367744e+23
4767.9967, 1.286392977e+25, 2.179167737e+23
4768.0762, 1.291426841e+25, 2.181967870e+23
4768.1557, 1.296460788e+25, 2.184768142e+23
4768.2352, 1.301494820e+25, 2.187568555e+23
4768.3148, 1.306528936e+25, 2.190369107e+23
4768.3943, 1.311563135e+25, 2.193169798e+23
4768.4738, 1.316597419e+25, 2.195970627e+23
4768.5534, 1.321631786e+25, 2.198771595e+23
4768.6329, 1.326666238e+25, 2.201572701e+23
4768.7124, 1.330258478e+25, 2.203497826e+23
4768.7920, 1.326061924e+25, 2.200692398e+23
4768.8715, 1.321865300e+25, 2.197888121e+23
4768.9510, 1.317668606e+25, 2.195085000e+23
4769.0306, 1.313471842e+25, 2.192283040e+23
4769.1101, 1.309275008e+25, 2.189482246e+23
4769.1897, 1.305078104e+25, 2.186682622e+23
4769.2692, 1.300881130e+25, 2.183884173e+23
4769.3487, 1.296684086e+25, 2.181086904e+23
4769.4283, 1.292486972e+25, 2.178290819e+23
4769.5078, 1.288289788e+25, 2.175495924e+23
4769.5874, 1.284092534e+25, 2.172702223e+23
4769.6669, 1.279895209e+25, 2.169909722e+23
4769.7465, 1.275697815e+25, 2.167118424e+23
4769.8260, 1.273587516e+25, 2.165676040e+23
4769.9056, 1.275335593e+25, 2.166725457e+23
4769.9851, 1.277083699e+25, 2.167774892e+23
4770.0647, 1.278831834e+25, 2.168824345e+23
4770.1442, 1.280579999e+25, 2.169873815e+23
4770.2238, 1.282328192e+25, 2.170923304e+23
4770.3034, 1.284076415e+25, 2.171972810e+23
4770.3829, 1.285824667e+25, 2.173022334e+23
4770.4625, 1.287572948e+25, 2.174071876e+23
4770.5420, 1.289321258e+25, 2.175121436e+23
4770.6216, 1.291069597e+25, 2.176171014e+23
4770.7012, 1.292817966e+25, 2.177220609e+23
4770.7807, 1.294566364e+25, 2.178270222e+23
4770.8603, 1.296314790e+25, 2.179319853e+23
4770.9399, 1.297352662e+25, 2.180233085e+23
4771.0195, 1.297794912e+25, 2.181032118e+23
4771.0990, 1.298237169e+25, 2.181831342e+23
4771.1786, 1.298679434e+25, 2.182630755e+23
4771.2582, 1.299121706e+25, 2.183430359e+23
4771.3378, 1.299563985e+25, 2.184230152e+23
4771.4173, 1.300006272e+25, 2.185030134e+23
4771.4969, 1.300448566e+25, 2.185830306e+23
4771.5765, 1.300890867e+25, 2.186630666e+23
4771.6561, 1.301333176e+25, 2.187431216e+23
4771.7357, 1.301775493e+25, 2.188231954e+23
4771.8152, 1.302217816e+25, 2.189032880e+23
4771.8948, 1.302660147e+25, 2.189833995e+23
4771.9744, 1.303102486e+25, 2.190635298e+23
4772.0540, 1.301607518e+25, 2.189751120e+23
4772.1336, 1.299427866e+25, 2.188285255e+23
4772.2132, 1.297248177e+25, 2.186835532e+23
4772.2928, 1.295068453e+25, 2.185401986e+23
4772.3724, 1.292888691e+25, 2.183984649e+23
4772.4520, 1.290708894e+25, 2.182583553e+23
4772.5316, 1.288529060e+25, 2.181198730e+23
4772.6112, 1.286349190e+25, 2.179830213e+23
4772.6908, 1.284169283e+25, 2.178478033e+23
4772.7704, 1.281989341e+25, 2.177142221e+23
4772.8500, 1.279809361e+25, 2.175822809e+23
4772.9296, 1.277629346e+25, 2.174519826e+23
4773.0092, 1.275449294e+25, 2.173233304e+23
4773.0888, 1.273269205e+25, 2.171963272e+23
4773.1684, 1.271923919e+25, 2.171598296e+23
4773.2480, 1.270638405e+25, 2.171297620e+23
4773.3276, 1.269352870e+25, 2.170997056e+23
4773.4072, 1.268067312e+25, 2.170696605e+23
4773.4868, 1.266781734e+25, 2.170396268e+23
4773.5664, 1.265496134e+25, 2.170096042e+23
4773.6461, 1.264210512e+25, 2.169795930e+23
4773.7257, 1.262924870e+25, 2.169495931e+23
4773.8053, 1.261639205e+25, 2.169196044e+23
4773.8849, 1.260353520e+25, 2.168896271e+23
4773.9645, 1.259067812e+25, 2.168596610e+23
4774.0442, 1.257782084e+25, 2.168297063e+23
4774.1238, 1.256496334e+25, 2.167997629e+23
4774.2034, 1.255412079e+25, 2.167779041e+23
4774.2830, 1.255714798e+25, 2.168116162e+23
4774.3627, 1.256017522e+25, 2.168453290e+23
4774.4423, 1.256320251e+25, 2.168790426e+23
4774.5219, 1.256622985e+25, 2.169127568e+23
4774.6015, 1.256925724e+25, 2.169464717e+23
4774.6812, 1.257228468e+25, 2.169801872e+23
4774.7608, 1.257531217e+25, 2.170139035e+23
4774.8404, 1.257833971e+25, 2.170476204e+23
4774.9201, 1.258136731e+25, 2.170813381e+23
4774.9997, 1.258439495e+25, 2.171150564e+23
4775.0794, 1.258742264e+25, 2.171487754e+23
4775.1590, 1.259045039e+25, 2.171824951e+23
4775.2386, 1.259347818e+25, 2.172162155e+23
4775.3183, 1.259947315e+25, 2.172360085e+23
4775.3979, 1.261173808e+25, 2.172264131e+23
4775.4776, 1.262400322e+25, 2.172168825e+23
4775.5572, 1.263626856e+25, 2.172074166e+23
4775.6369, 1.264853411e+25, 2.171980155e+23
4775.7165, 1.266079986e+25, 2.171886791e+23
4775.7962, 1.267306582e+25, 2.171794074e+23
4775.8758, 1.268533198e+25, 2.171702005e+23
4775.9555, 1.269759834e+25, 2.171610584e+23
4776.0351, 1.270986491e+25, 2.171519811e+23
4776.1148, 1.272213169e+25, 2.171429686e+23
4776.1944, 1.273439866e+25, 2.171340209e+23
4776.2741, 1.274666585e+25, 2.171251380e+23
4776.3538, 1.275893324e+25, 2.171163200e+23
4776.4334, 1.276174423e+25, 2.171853202e+23
4776.5131, 1.275564944e+25, 2.173276435e+23
4776.5928, 1.274955456e+25, 2.174700764e+23
4776.6724, 1.274345957e+25, 2.176126186e+23
4776.7521, 1.273736448e+25, 2.177552700e+23
4776.8318, 1.273126929e+25, 2.178980304e+23
4776.9114, 1.272517400e+25, 2.180408995e+23
4776.9911, 1.271907860e+25, 2.181838772e+23
4777.0708, 1.271298310e+25, 2.183269632e+23
4777.1504, 1.270688751e+25, 2.184701573e+23
4777.2301, 1.270079181e+25, 2.186134594e+23
4777.3098, 1.269469601e+25, 2.187568693e+23
4777.3895, 1.268860010e+25, 2.189003867e+23
4777.4691, 1.268250410e+25, 2.190440114e+23
4777.5488, 1.268257774e+25, 2.190368918e+23
4777.6285, 1.268517826e+25, 2.189680218e+23
4777.7082, 1.268777883e+25, 2.188991708e+23
4777.7879, 1.269037943e+25, 2.188303385e+23
4777.8676, 1.269298008e+25, 2.187615252e+23
4777.9473, 1.269558078e+25, 2.186927308e+23
4778.0269, 1.269818151e+25, 2.186239553e+23
4778.1066, 1.270078229e+25, 2.185551988e+23
4778.1863, 1.270338312e+25, 2.184864613e+23
4778.2660, 1.270598398e+25, 2.184177428e+23
4778.3457, 1.270858489e+25, 2.183490432e+23
4778.4254, 1.271118585e+25, 2.182803627e+23
4778.5051, 1.271378685e+25, 2.182117013e+23
4778.5848, 1.271638789e+25, 2.181430589e+23
4778.6645, 1.273013827e+25, 2.182989937e+23
4778.7442, 1.274508243e+25, 2.184789887e+23
4778.8239, 1.276002684e+25, 2.186590049e+23
4778.9036, 1.277497149e+25, 2.188390424e+23
4778.9833, 1.278991640e+25, 2.190191011e+23
4779.0630, 1.280486156e+25, 2.191991809e+23
4779.1427, 1.281980696e+25, 2.193792818e+23
4779.2224, 1.283475262e+25, 2.195594038e+23
4779.3021, 1.284969852e+25, 2.197395467e+23
4779.3818, 1.286464467e+25, 2.199197107e+23
4779.4616, 1.287959108e+25, 2.200998956e+23
4779.5413, 1.289453773e+25, 2.202801013e+23
4779.6210, 1.290948463e+25, 2.204603279e+23
4779.7007, 1.292334252e+25, 2.206211838e+23
4779.7804, 1.292701088e+25, 2.206006480e+23
4779.8601, 1.293067929e+25, 2.205801155e+23
4779.9399, 1.293434776e+25, 2.205595863e+23
4780.0196, 1.293801630e+25, 2.205390604e+23
4780.0993, 1.294168490e+25, 2.205185378e+23
4780.1790, 1.294535355e+25, 2.204980184e+23
4780.2587, 1.294902227e+25, 2.204775024e+23
4780.3385, 1.295269105e+25, 2.204569897e+23
4780.4182, 1.295635990e+25, 2.204364802e+23
4780.4979, 1.296002880e+25, 2.204159741e+23
4780.5777, 1.296369776e+25, 2.203954713e+23
4780.6574, 1.296736679e+25, 2.203749718e+23
4780.7371, 1.297103587e+25, 2.203544755e+23
4780.8169, 1.296827070e+25, 2.203275619e+23
4780.8966, 1.294979187e+25, 2.202849690e+23
4780.9763, 1.293131273e+25, 2.202423760e+23
4781.0561, 1.291283328e+25, 2.201997828e+23
4781.1358, 1.289435352e+25, 2.201571896e+23
4781.2156, 1.287587345e+25, 2.201145963e+23
4781.2953, 1.285739307e+25, 2.200720029e+23
4781.3750, 1.283891239e+25, 2.200294093e+23
4781.4548, 1.282043140e+25, 2.199868157e+23
4781.5345, 1.280195010e+25, 2.199442220e+23
4781.6143, 1.278346849e+25, 2.199016281e+23
4781.6940, 1.276498658e+25, 2.198590342e+23
4781.7738, 1.274650435e+25, 2.198164402e+23
4781.8535, 1.272802182e+25, 2.197738460e+23
4781.9333, 1.271632201e+25, 2.196141459e+23
4782.0130, 1.271182091e+25, 2.193311274e+23
4782.0928, 1.270731973e+25, 2.190494142e+23
4782.1726, 1.270281847e+25, 2.187690113e+23
4782.2523, 1.269831714e+25, 2.184899240e+23
4782.3321, 1.269381574e+25, 2.182121573e+23
4782.4118, 1.268931426e+25, 2.179357163e+23
4782.4916, 1.268481270e+25, 2.176606063e+23
4782.5714, 1.268031107e+25, 2.173868324e+23
4782.6511, 1.267580937e+25, 2.171143996e+23
4782.7309, 1.267130759e+25, 2.168433131e+23
4782.8107, 1.266680573e+25, 2.165735782e+23
4782.8904, 1.266230380e+25, 2.163051998e+23
4782.9702, 1.265780179e+25, 2.160381832e+23
4783.0500, 1.265146454e+25, 2.159403392e+23
4783.1298, 1.264426023e+25, 2.159219890e+23
4783.2095, 1.263705580e+25, 2.159036414e+23
4783.2893, 1.262985125e+25, 2.158852963e+23
4783.3691, 1.262264657e+25, 2.158669539e+23
4783.4489, 1.261544178e+25, 2.158486139e+23
4783.5286, 1.260823687e+25, 2.158302766e+23
4783.6084, 1.260103184e+25, 2.158119417e+23
4783.6882, 1.259382669e+25, 2.157936095e+23
