# wavelength, Lum[W], Lum_error [W]
4086.4891, 1.787855801e+25, 3.269172215e+23
4086.5573, 1.789785901e+25, 3.272501967e+23
4086.6254, 1.791716033e+25, 3.275831883e+23
4086.6936, 1.793646197e+25, 3.279161961e+23
4086.7617, 1.795576394e+25, 3.282492201e+23
4086.8299, 1.797506622e+25, 3.285822604e+23
4086.8981, 1.799436883e+25, 3.289153168e+23
4086.9662, 1.800850440e+25, 3.291647262e+23
4087.0344, 1.799199271e+25, 3.289179901e+23
4087.1026, 1.797548075e+25, 3.286713388e+23
4087.1707, 1.795896851e+25, 3.284247727e+23
4087.2389, 1.794245599e+25, 3.281782918e+23
4087.3071, 1.792594320e+25, 3.279318964e+23
4087.3752, 1.790943014e+25, 3.276855867e+23
4087.4434, 1.789291680e+25, 3.274393629e+23
4087.5116, 1.787640318e+25, 3.271932252e+23
4087.5798, 1.785988929e+25, 3.269471739e+23
4087.6479, 1.784337512e+25, 3.267012090e+23
4087.7161, 1.782686068e+25, 3.264553309e+23
4087.7843, 1.781034596e+25, 3.262095398e+23
4087.8525, 1.779383096e+25, 3.259638358e+23
4087.9206, 1.777537420e+25, 3.257407730e+23
4087.9888, 1.775313616e+25, 3.255616665e+23
4088.0570, 1.773089775e+25, 3.253825679e+23
4088.1252, 1.770865898e+25, 3.252034772e+23
4088.1934, 1.768641983e+25, 3.250243945e+23
4088.2615, 1.766418031e+25, 3.248453197e+23
4088.3297, 1.764194042e+25, 3.246662529e+23
4088.3979, 1.761970016e+25, 3.244871941e+23
4088.4661, 1.759745953e+25, 3.243081433e+23
4088.5343, 1.757521852e+25, 3.241291006e+23
4088.6025, 1.755297715e+25, 3.239500659e+23
4088.6707, 1.753073541e+25, 3.237710393e+23
4088.7389, 1.750849329e+25, 3.235920208e+23
4088.8071, 1.748625080e+25, 3.234130104e+23
4088.8753, 1.748905431e+25, 3.233778358e+23
4088.9434, 1.751379809e+25, 3.234686619e+23
4089.0116, 1.753854228e+25, 3.235594998e+23
4089.0798, 1.756328689e+25, 3.236503496e+23
4089.1480, 1.758803190e+25, 3.237412112e+23
4089.2162, 1.761277734e+25, 3.238320847e+23
4089.2844, 1.763752318e+25, 3.239229700e+23
4089.3526, 1.766226943e+25, 3.240138671e+23
4089.4208, 1.768701610e+25, 3.241047760e+23
4089.4891, 1.771176318e+25, 3.241956967e+23
4089.5573, 1.773651068e+25, 3.242866292e+23
4089.6255, 1.776125858e+25, 3.243775734e+23
4089.6937, 1.778600690e+25, 3.244685295e+23
4089.7619, 1.781075564e+25, 3.245594973e+23
4089.8301, 1.781021946e+25, 3.246609047e+23
4089.8983, 1.780019190e+25, 3.247662908e+23
4089.9665, 1.779016418e+25, 3.248717496e+23
4090.0347, 1.778013630e+25, 3.249772810e+23
4090.1029, 1.777010824e+25, 3.250828849e+23
4090.1712, 1.776008002e+25, 3.251885613e+23
4090.2394, 1.775005163e+25, 3.252943101e+23
4090.3076, 1.774002308e+25, 3.254001312e+23
4090.3758, 1.772999435e+25, 3.255060247e+23
4090.4440, 1.771996546e+25, 3.256119903e+23
4090.5123, 1.770993640e+25, 3.257180281e+23
4090.5805, 1.769990718e+25, 3.258241380e+23
4090.6487, 1.768987779e+25, 3.259303199e+23
4090.7169, 1.767984823e+25, 3.260365737e+23
4090.7852, 1.767917193e+25, 3.259766830e+23
4090.8534, 1.767929410e+25, 3.259026057e+23
4090.9216, 1.767941626e+25, 3.258285284e+23
4090.9898, 1.767953843e+25, 3.257544509e+23
4091.0581, 1.767966060e+25, 3.256803734e+23
4091.1263, 1.767978278e+25, 3.256062958e+23
4091.1945, 1.767990495e+25, 3.255322181e+23
4091.2628, 1.768002713e+25, 3.254581404e+23
4091.3310, 1.768014931e+25, 3.253840625e+23
4091.3992, 1.768027149e+25, 3.253099846e+23
4091.4675, 1.768039367e+25, 3.252359065e+23
4091.5357, 1.768051586e+25, 3.251618284e+23
4091.6040, 1.768063805e+25, 3.250877502e+23
4091.6722, 1.768219043e+25, 3.250455721e+23
4091.7404, 1.769465635e+25, 3.252468251e+23
4091.8087, 1.770712248e+25, 3.254480959e+23
4091.8769, 1.771958882e+25, 3.256493844e+23
4091.9452, 1.773205536e+25, 3.258506906e+23
4092.0134, 1.774452212e+25, 3.260520145e+23
4092.0817, 1.775698908e+25, 3.262533561e+23
4092.1499, 1.776945624e+25, 3.264547154e+23
4092.2182, 1.778192362e+25, 3.266560923e+23
4092.2864, 1.779439121e+25, 3.268574867e+23
4092.3547, 1.780685900e+25, 3.270588987e+23
4092.4229, 1.781932700e+25, 3.272603283e+23
4092.4912, 1.783179521e+25, 3.274617754e+23
4092.5594, 1.784426362e+25, 3.276632400e+23
4092.6277, 1.785242012e+25, 3.278087867e+23
4092.6960, 1.785094113e+25, 3.278296297e+23
4092.7642, 1.784946213e+25, 3.278508987e+23
4092.8325, 1.784798310e+25, 3.278725936e+23
4092.9007, 1.784650404e+25, 3.278947145e+23
4092.9690, 1.784502496e+25, 3.279172612e+23
4093.0373, 1.784354586e+25, 3.279402336e+23
4093.1055, 1.784206673e+25, 3.279636318e+23
4093.1738, 1.784058757e+25, 3.279874555e+23
4093.2421, 1.783910840e+25, 3.280117048e+23
4093.3103, 1.783762919e+25, 3.280363796e+23
4093.3786, 1.783614996e+25, 3.280614798e+23
4093.4469, 1.783467071e+25, 3.280870053e+23
4093.5151, 1.783319143e+25, 3.281129561e+23
4093.5834, 1.783131432e+25, 3.281127592e+23
4093.6517, 1.782904366e+25, 3.280865613e+23
4093.7200, 1.782677295e+25, 3.280606019e+23
4093.7882, 1.782450222e+25, 3.280348811e+23
4093.8565, 1.782223144e+25, 3.280093988e+23
4093.9248, 1.781996062e+25, 3.279841553e+23
4093.9931, 1.781768977e+25, 3.279591506e+23
4094.0614, 1.781541888e+25, 3.279343846e+23
4094.1296, 1.781314795e+25, 3.279098576e+23
4094.1979, 1.781087699e+25, 3.278855696e+23
4094.2662, 1.780860598e+25, 3.278615205e+23
4094.3345, 1.780633494e+25, 3.278377106e+23
4094.4028, 1.780406386e+25, 3.278141398e+23
4094.4711, 1.780179274e+25, 3.277908082e+23
4094.5394, 1.781396517e+25, 3.278645083e+23
4094.6077, 1.783238777e+25, 3.279801942e+23
4094.6759, 1.785081067e+25, 3.280959584e+23
4094.7442, 1.786923388e+25, 3.282118009e+23
4094.8125, 1.788765740e+25, 3.283277214e+23
4094.8808, 1.790608122e+25, 3.284437201e+23
4094.9491, 1.792450535e+25, 3.285597967e+23
4095.0174, 1.794292979e+25, 3.286759513e+23
4095.0857, 1.796135453e+25, 3.287921837e+23
4095.1540, 1.797977959e+25, 3.289084939e+23
4095.2223, 1.799820495e+25, 3.290248818e+23
4095.2906, 1.801663061e+25, 3.291413473e+23
4095.3589, 1.803505659e+25, 3.292578903e+23
4095.4272, 1.805348287e+25, 3.293745107e+23
4095.4955, 1.803595781e+25, 3.292195152e+23
4095.5638, 1.801408070e+25, 3.290316374e+23
4095.6321, 1.799220323e+25, 3.288437597e+23
4095.7005, 1.797032540e+25, 3.286558823e+23
4095.7688, 1.794844720e+25, 3.284680052e+23
4095.8371, 1.792656864e+25, 3.282801283e+23
4095.9054, 1.790468971e+25, 3.280922516e+23
4095.9737, 1.788281041e+25, 3.279043753e+23
4096.0420, 1.786093075e+25, 3.277164992e+23
4096.1103, 1.783905073e+25, 3.275286233e+23
4096.1786, 1.781717034e+25, 3.273407478e+23
4096.2470, 1.779528958e+25, 3.271528725e+23
4096.3153, 1.777340847e+25, 3.269649976e+23
4096.3836, 1.775276058e+25, 3.267922523e+23
4096.4519, 1.774541549e+25, 3.267826936e+23
4096.5202, 1.773807027e+25, 3.267731950e+23
4096.5886, 1.773072493e+25, 3.267637566e+23
4096.6569, 1.772337946e+25, 3.267543784e+23
4096.7252, 1.771603387e+25, 3.267450603e+23
4096.7935, 1.770868816e+25, 3.267358024e+23
4096.8619, 1.770134233e+25, 3.267266046e+23
4096.9302, 1.769399638e+25, 3.267174671e+23
4096.9985, 1.768665030e+25, 3.267083897e+23
4097.0669, 1.767930410e+25, 3.266993726e+23
4097.1352, 1.767195778e+25, 3.266904156e+23
4097.2035, 1.766461133e+25, 3.266815189e+23
4097.2719, 1.765726477e+25, 3.266726824e+23
4097.3402, 1.765725909e+25, 3.266917654e+23
4097.4085, 1.767618555e+25, 3.267827385e+23
4097.4769, 1.769511232e+25, 3.268737453e+23
4097.5452, 1.771403940e+25, 3.269647857e+23
4097.6135, 1.773296681e+25, 3.270558597e+23
4097.6819, 1.775189452e+25, 3.271469673e+23
4097.7502, 1.777082256e+25, 3.272381085e+23
4097.8186, 1.778975091e+25, 3.273292832e+23
4097.8869, 1.780867957e+25, 3.274204914e+23
4097.9553, 1.782760855e+25, 3.275117331e+23
4098.0236, 1.784653785e+25, 3.276030083e+23
4098.0920, 1.786546746e+25, 3.276943169e+23
4098.1603, 1.788439739e+25, 3.277856589e+23
4098.2287, 1.790332764e+25, 3.278770343e+23
4098.2970, 1.791324648e+25, 3.279201628e+23
4098.3654, 1.791317372e+25, 3.279099571e+23
4098.4337, 1.791310097e+25, 3.279000055e+23
4098.5021, 1.791302821e+25, 3.278903082e+23
4098.5704, 1.791295545e+25, 3.278808652e+23
4098.6388, 1.791288269e+25, 3.278716764e+23
4098.7071, 1.791280993e+25, 3.278627420e+23
4098.7755, 1.791273717e+25, 3.278540619e+23
4098.8439, 1.791266440e+25, 3.278456363e+23
4098.9122, 1.791259164e+25, 3.278374650e+23
4098.9806, 1.791251887e+25, 3.278295482e+23
4099.0490, 1.791244611e+25, 3.278218859e+23
4099.1173, 1.791237334e+25, 3.278144782e+23
4099.1857, 1.791230057e+25, 3.278073249e+23
4099.2541, 1.790529465e+25, 3.278110333e+23
4099.3224, 1.789483981e+25, 3.278200643e+23
4099.3908, 1.788438479e+25, 3.278291001e+23
4099.4592, 1.787392960e+25, 3.278381406e+23
4099.5275, 1.786347423e+25, 3.278471860e+23
4099.5959, 1.785301869e+25, 3.278562362e+23
4099.6643, 1.784256297e+25, 3.278652911e+23
4099.7327, 1.783210708e+25, 3.278743509e+23
4099.8010, 1.782165102e+25, 3.278834154e+23
4099.8694, 1.781119478e+25, 3.278924848e+23
4099.9378, 1.780073836e+25, 3.279015589e+23
4100.0062, 1.779028177e+25, 3.279106379e+23
4100.0746, 1.777982501e+25, 3.279197217e+23
4100.1429, 1.776936807e+25, 3.279288102e+23
4100.2113, 1.781392132e+25, 3.279547725e+23
4100.2797, 1.786730765e+25, 3.279848171e+23
4100.3481, 1.792069487e+25, 3.280163372e+23
4100.4165, 1.797408298e+25, 3.280493323e+23
4100.4849, 1.802747199e+25, 3.280838020e+23
4100.5533, 1.808086188e+25, 3.281197461e+23
4100.6216, 1.813425266e+25, 3.281571640e+23
4100.6900, 1.818764434e+25, 3.281960554e+23
4100.7584, 1.824103690e+25, 3.282364198e+23
4100.8268, 1.829443035e+25, 3.282782567e+23
4100.8952, 1.834782470e+25, 3.283215657e+23
4100.9636, 1.840121994e+25, 3.283663461e+23
4101.0320, 1.845461606e+25, 3.284125976e+23
4101.1004, 1.850091750e+25, 3.284441299e+23
4101.1688, 1.842705432e+25, 3.282021901e+23
4101.2372, 1.835318991e+25, 3.279602651e+23
4101.3056, 1.827932426e+25, 3.277183547e+23
4101.3740, 1.820545738e+25, 3.274764592e+23
4101.4424, 1.813158927e+25, 3.272345784e+23
4101.5108, 1.805771993e+25, 3.269927125e+23
4101.5792, 1.798384936e+25, 3.267508615e+23
4101.6476, 1.790997755e+25, 3.265090255e+23
4101.7161, 1.783610451e+25, 3.262672044e+23
4101.7845, 1.776223024e+25, 3.260253983e+23
4101.8529, 1.768835474e+25, 3.257836074e+23
4101.9213, 1.761447801e+25, 3.255418315e+23
4101.9897, 1.754060004e+25, 3.253000708e+23
4102.0581, 1.747729180e+25, 3.249845901e+23
4102.1265, 1.744567665e+25, 3.244480579e+23
4102.1949, 1.741406098e+25, 3.239115514e+23
4102.2634, 1.738244477e+25, 3.233750706e+23
4102.3318, 1.735082804e+25, 3.228386158e+23
4102.4002, 1.731921078e+25, 3.223021871e+23
4102.4686, 1.728759300e+25, 3.217657847e+23
4102.5370, 1.725597469e+25, 3.212294088e+23
4102.6055, 1.722435585e+25, 3.206930596e+23
4102.6739, 1.719273648e+25, 3.201567372e+23
4102.7423, 1.716111659e+25, 3.196204418e+23
4102.8107, 1.712949616e+25, 3.190841737e+23
4102.8792, 1.709787521e+25, 3.185479329e+23
4102.9476, 1.706625374e+25, 3.180117197e+23
4103.0160, 1.708558687e+25, 3.180578647e+23
4103.0845, 1.716892058e+25, 3.188354505e+23
4103.1529, 1.725225569e+25, 3.196130707e+23
4103.2213, 1.733559218e+25, 3.203907253e+23
4103.2898, 1.741893007e+25, 3.211684141e+23
4103.3582, 1.750226934e+25, 3.219461369e+23
4103.4266, 1.758561001e+25, 3.227238936e+23
4103.4951, 1.766895206e+25, 3.235016840e+23
4103.5635, 1.775229550e+25, 3.242795081e+23
4103.6320, 1.783564034e+25, 3.250573656e+23
4103.7004, 1.791898656e+25, 3.258352564e+23
4103.7688, 1.800233418e+25, 3.266131803e+23
4103.8373, 1.808568318e+25, 3.273911373e+23
4103.9057, 1.816903358e+25, 3.281691271e+23
4103.9742, 1.821598022e+25, 3.284723177e+23
4104.0426, 1.824228284e+25, 3.285062711e+23
4104.1111, 1.826858590e+25, 3.285402549e+23
4104.1795, 1.829488940e+25, 3.285742689e+23
4104.2480, 1.832119333e+25, 3.286083132e+23
4104.3164, 1.834749771e+25, 3.286423878e+23
4104.3849, 1.837380252e+25, 3.286764926e+23
4104.4533, 1.840010778e+25, 3.287106277e+23
4104.5218, 1.842641347e+25, 3.287447930e+23
4104.5902, 1.845271960e+25, 3.287789885e+23
4104.6587, 1.847902617e+25, 3.288132142e+23
4104.7272, 1.850533318e+25, 3.288474702e+23
4104.7956, 1.853164062e+25, 3.288817563e+23
4104.8641, 1.855794851e+25, 3.289160727e+23
4104.9325, 1.849770086e+25, 3.284570768e+23
4105.0010, 1.841994849e+25, 3.278983464e+23
4105.0695, 1.834219482e+25, 3.273396466e+23
4105.1379, 1.826443985e+25, 3.267809776e+23
4105.2064, 1.818668359e+25, 3.262223396e+23
4105.2749, 1.810892603e+25, 3.256637328e+23
4105.3433, 1.803116718e+25, 3.251051575e+23
4105.4118, 1.795340703e+25, 3.245466138e+23
4105.4803, 1.787564558e+25, 3.239881020e+23
4105.5488, 1.779788283e+25, 3.234296223e+23
4105.6172, 1.772011879e+25, 3.228711749e+23
4105.6857, 1.764235345e+25, 3.223127599e+23
4105.7542, 1.756458681e+25, 3.217543777e+23
4105.8227, 1.748954244e+25, 3.212121469e+23
4105.8911, 1.751769289e+25, 3.212806720e+23
4105.9596, 1.754584381e+25, 3.213492315e+23
4106.0281, 1.757399520e+25, 3.214178254e+23
4106.0966, 1.760214705e+25, 3.214864535e+23
4106.1651, 1.763029938e+25, 3.215551159e+23
4106.2335, 1.765845218e+25, 3.216238126e+23
4106.3020, 1.768660544e+25, 3.216925436e+23
4106.3705, 1.771475918e+25, 3.217613088e+23
4106.4390, 1.774291338e+25, 3.218301082e+23
4106.5075, 1.777106806e+25, 3.218989418e+23
4106.5760, 1.779922320e+25, 3.219678096e+23
4106.6445, 1.782737882e+25, 3.220367115e+23
4106.7130, 1.785553490e+25, 3.221056476e+23
4106.7815, 1.788216498e+25, 3.222054026e+23
4106.8500, 1.790338003e+25, 3.224144497e+23
4106.9185, 1.792459543e+25, 3.226236017e+23
4106.9869, 1.794581119e+25, 3.228328585e+23
4107.0554, 1.796702730e+25, 3.230422200e+23
4107.1239, 1.798824377e+25, 3.232516860e+23
4107.1924, 1.800946059e+25, 3.234612561e+23
4107.2609, 1.803067776e+25, 3.236709304e+23
4107.3294, 1.805189529e+25, 3.238807085e+23
4107.3980, 1.807311317e+25, 3.240905902e+23
4107.4665, 1.809433140e+25, 3.243005755e+23
4107.5350, 1.811554999e+25, 3.245106641e+23
4107.6035, 1.813676894e+25, 3.247208557e+23
4107.6720, 1.815798823e+25, 3.249311503e+23
4107.7405, 1.816298299e+25, 3.249511177e+23
4107.8090, 1.814504329e+25, 3.247019386e+23
4107.8775, 1.812710328e+25, 3.244527617e+23
4107.9460, 1.810916298e+25, 3.242035871e+23
4108.0145, 1.809122238e+25, 3.239544147e+23
4108.0830, 1.807328148e+25, 3.237052445e+23
4108.1516, 1.805534027e+25, 3.234560767e+23
4108.2201, 1.803739877e+25, 3.232069112e+23
4108.2886, 1.801945698e+25, 3.229577480e+23
4108.3571, 1.800151488e+25, 3.227085871e+23
4108.4256, 1.798357248e+25, 3.224594286e+23
4108.4942, 1.796562978e+25, 3.222102725e+23
4108.5627, 1.794768679e+25, 3.219611187e+23
4108.6312, 1.792974349e+25, 3.217119674e+23
4108.6997, 1.791554338e+25, 3.216889874e+23
4108.7683, 1.790376098e+25, 3.218120931e+23
4108.8368, 1.789197839e+25, 3.219352011e+23
4108.9053, 1.788019560e+25, 3.220583113e+23
4108.9738, 1.786841261e+25, 3.221814239e+23
4109.0424, 1.785662942e+25, 3.223045388e+23
4109.1109, 1.784484604e+25, 3.224276561e+23
4109.1794, 1.783306246e+25, 3.225507756e+23
4109.2480, 1.782127869e+25, 3.226738974e+23
4109.3165, 1.780949472e+25, 3.227970216e+23
4109.3850, 1.779771055e+25, 3.229201481e+23
4109.4536, 1.778592619e+25, 3.230432769e+23
4109.5221, 1.777414163e+25, 3.231664079e+23
4109.5907, 1.776235687e+25, 3.232895413e+23
4109.6592, 1.776788106e+25, 3.232036577e+23
4109.7277, 1.777766454e+25, 3.230663407e+23
4109.7963, 1.778744818e+25, 3.229290220e+23
4109.8648, 1.779723199e+25, 3.227917017e+23
4109.9334, 1.780701595e+25, 3.226543797e+23
4110.0019, 1.781680008e+25, 3.225170561e+23
4110.0705, 1.782658438e+25, 3.223797309e+23
4110.1390, 1.783636883e+25, 3.222424041e+23
4110.2076, 1.784615346e+25, 3.221050756e+23
4110.2761, 1.785593824e+25, 3.219677455e+23
4110.3447, 1.786572319e+25, 3.218304137e+23
4110.4132, 1.787550830e+25, 3.216930803e+23
4110.4818, 1.788529357e+25, 3.215557453e+23
4110.5503, 1.789507901e+25, 3.214184087e+23
4110.6189, 1.785455103e+25, 3.211739826e+23
4110.6875, 1.781383484e+25, 3.209291707e+23
4110.7560, 1.777311797e+25, 3.206843720e+23
4110.8246, 1.773240042e+25, 3.204395867e+23
4110.8931, 1.769168220e+25, 3.201948147e+23
4110.9617, 1.765096329e+25, 3.199500562e+23
4111.0303, 1.761024370e+25, 3.197053112e+23
4111.0988, 1.756952344e+25, 3.194605797e+23
4111.1674, 1.752880250e+25, 3.192158617e+23
4111.2360, 1.748808088e+25, 3.189711574e+23
4111.3045, 1.744735857e+25, 3.187264666e+23
4111.3731, 1.740663559e+25, 3.184817896e+23
4111.4417, 1.736591193e+25, 3.182371263e+23
4111.5102, 1.733234224e+25, 3.180197550e+23
4111.5788, 1.732921272e+25, 3.179184540e+23
4111.6474, 1.732608315e+25, 3.178171616e+23
4111.7160, 1.732295353e+25, 3.177158779e+23
4111.7845, 1.731982385e+25, 3.176146030e+23
4111.8531, 1.731669413e+25, 3.175133367e+23
4111.9217, 1.731356435e+25, 3.174120791e+23
4111.9903, 1.731043452e+25, 3.173108302e+23
4112.0589, 1.730730463e+25, 3.172095901e+23
4112.1274, 1.730417470e+25, 3.171083587e+23
4112.1960, 1.730104471e+25, 3.170071360e+23
4112.2646, 1.729791467e+25, 3.169059221e+23
4112.3332, 1.729478457e+25, 3.168047170e+23
4112.4018, 1.729165443e+25, 3.167035207e+23
4112.4704, 1.729619941e+25, 3.167111688e+23
4112.5390, 1.731302609e+25, 3.168930020e+23
4112.6076, 1.732985306e+25, 3.170748748e+23
4112.6761, 1.734668030e+25, 3.172567874e+23
4112.7447, 1.736350783e+25, 3.174387396e+23
4112.8133, 1.738033563e+25, 3.176207313e+23
4112.8819, 1.739716372e+25, 3.178027625e+23
4112.9505, 1.741399209e+25, 3.179848332e+23
4113.0191, 1.743082074e+25, 3.181669432e+23
4113.0877, 1.744764966e+25, 3.183490926e+23
4113.1563, 1.746447887e+25, 3.185312812e+23
4113.2249, 1.748130836e+25, 3.187135090e+23
4113.2935, 1.749813814e+25, 3.188957759e+23
4113.3621, 1.751496819e+25, 3.190780819e+23
4113.4307, 1.753326122e+25, 3.192542223e+23
4113.4993, 1.755262388e+25, 3.194258412e+23
4113.5679, 1.757198687e+25, 3.195974682e+23
4113.6366, 1.759135018e+25, 3.197691032e+23
4113.7052, 1.761071382e+25, 3.199407462e+23
4113.7738, 1.763007777e+25, 3.201123972e+23
4113.8424, 1.764944205e+25, 3.202840562e+23
4113.9110, 1.766880666e+25, 3.204557231e+23
4113.9796, 1.768817158e+25, 3.206273981e+23
4114.0482, 1.770753683e+25, 3.207990810e+23
4114.1168, 1.772690240e+25, 3.209707719e+23
4114.1855, 1.774626830e+25, 3.211424708e+23
4114.2541, 1.776563452e+25, 3.213141775e+23
4114.3227, 1.778500106e+25, 3.214858923e+23
4114.3913, 1.779552296e+25, 3.215494034e+23
4114.4599, 1.780344005e+25, 3.215810467e+23
4114.5286, 1.781135727e+25, 3.216126913e+23
4114.5972, 1.781927463e+25, 3.216443371e+23
4114.6658, 1.782719211e+25, 3.216759842e+23
4114.7344, 1.783510973e+25, 3.217076326e+23
4114.8031, 1.784302748e+25, 3.217392822e+23
4114.8717, 1.785094536e+25, 3.217709331e+23
4114.9403, 1.785886337e+25, 3.218025852e+23
4115.0089, 1.786678152e+25, 3.218342386e+23
4115.0776, 1.787469979e+25, 3.218658933e+23
4115.1462, 1.788261820e+25, 3.218975492e+23
4115.2148, 1.789053674e+25, 3.219292064e+23
4115.2835, 1.789845542e+25, 3.219608648e+23
4115.3521, 1.787087388e+25, 3.217577897e+23
4115.4207, 1.784204646e+25, 3.215464973e+23
4115.4894, 1.781321856e+25, 3.213352229e+23
4115.5580, 1.778439018e+25, 3.211239665e+23
4115.6267, 1.775556132e+25, 3.209127281e+23
4115.6953, 1.772673198e+25, 3.207015079e+23
4115.7640, 1.769790216e+25, 3.204903058e+23
4115.8326, 1.766907185e+25, 3.202791219e+23
4115.9012, 1.764024107e+25, 3.200679562e+23
4115.9699, 1.761140980e+25, 3.198568088e+23
4116.0385, 1.758257806e+25, 3.196456797e+23
4116.1072, 1.755374583e+25, 3.194345690e+23
4116.1758, 1.752491312e+25, 3.192234767e+23
4116.2445, 1.749843689e+25, 3.190322091e+23
4116.3131, 1.748433534e+25, 3.189449815e+23
4116.3818, 1.747023355e+25, 3.188578245e+23
4116.4504, 1.745613153e+25, 3.187707382e+23
4116.5191, 1.744202927e+25, 3.186837227e+23
4116.5878, 1.742792678e+25, 3.185967780e+23
4116.6564, 1.741382405e+25, 3.185099042e+23
4116.7251, 1.739972109e+25, 3.184231014e+23
4116.7937, 1.738561789e+25, 3.183363696e+23
4116.8624, 1.737151446e+25, 3.182497089e+23
4116.9311, 1.735741079e+25, 3.181631194e+23
4116.9997, 1.734330688e+25, 3.180766010e+23
4117.0684, 1.732920274e+25, 3.179901540e+23
4117.1371, 1.731509837e+25, 3.179037783e+23
4117.2057, 1.731103683e+25, 3.178649883e+23
4117.2744, 1.732529156e+25, 3.179128901e+23
4117.3431, 1.733954652e+25, 3.179608120e+23
4117.4117, 1.735380173e+25, 3.180087540e+23
4117.4804, 1.736805717e+25, 3.180567163e+23
4117.5491, 1.738231285e+25, 3.181046986e+23
4117.6177, 1.739656877e+25, 3.181527011e+23
4117.6864, 1.741082492e+25, 3.182007237e+23
4117.7551, 1.742508132e+25, 3.182487664e+23
4117.8238, 1.743933795e+25, 3.182968293e+23
4117.8925, 1.745359482e+25, 3.183449122e+23
4117.9611, 1.746785192e+25, 3.183930153e+23
4118.0298, 1.748210927e+25, 3.184411384e+23
4118.0985, 1.749636685e+25, 3.184892816e+23
4118.1672, 1.751082130e+25, 3.185591574e+23
4118.2359, 1.752543782e+25, 3.186469144e+23
4118.3045, 1.754005459e+25, 3.187346810e+23
4118.3732, 1.755467159e+25, 3.188224574e+23
4118.4419, 1.756928885e+25, 3.189102435e+23
4118.5106, 1.758390634e+25, 3.189980392e+23
4118.5793, 1.759852408e+25, 3.190858447e+23
4118.6480, 1.761314206e+25, 3.191736598e+23
4118.7167, 1.762776029e+25, 3.192614847e+23
4118.7854, 1.764237876e+25, 3.193493192e+23
4118.8541, 1.765699747e+25, 3.194371633e+23
4118.9228, 1.767161643e+25, 3.195250172e+23
4118.9915, 1.768623563e+25, 3.196128806e+23
4119.0602, 1.770085508e+25, 3.197007538e+23
4119.1289, 1.768951303e+25, 3.195282582e+23
4119.1976, 1.766920160e+25, 3.192658113e+23
4119.2663, 1.764888983e+25, 3.190033663e+23
4119.3350, 1.762857773e+25, 3.187409231e+23
4119.4037, 1.760826528e+25, 3.184784818e+23
4119.4724, 1.758795250e+25, 3.182160424e+23
4119.5411, 1.756763937e+25, 3.179536050e+23
4119.6098, 1.754732591e+25, 3.176911694e+23
4119.6785, 1.752701211e+25, 3.174287357e+23
4119.7472, 1.750669797e+25, 3.171663041e+23
4119.8159, 1.748638349e+25, 3.169038743e+23
4119.8846, 1.746606867e+25, 3.166414466e+23
4119.9533, 1.744575351e+25, 3.163790209e+23
4120.0221, 1.742543802e+25, 3.161165972e+23
4120.0908, 1.739773005e+25, 3.159853561e+23
4120.1595, 1.736952228e+25, 3.158630863e+23
4120.2282, 1.734131404e+25, 3.157409303e+23
4120.2969, 1.731310533e+25, 3.156188883e+23
4120.3656, 1.728489614e+25, 3.154969604e+23
4120.4344, 1.725668649e+25, 3.153751467e+23
4120.5031, 1.722847637e+25, 3.152534474e+23
4120.5718, 1.720026578e+25, 3.151318627e+23
4120.6405, 1.717205471e+25, 3.150103926e+23
4120.7093, 1.714384318e+25, 3.148890373e+23
4120.7780, 1.711563118e+25, 3.147677969e+23
4120.8467, 1.708741870e+25, 3.146466717e+23
4120.9154, 1.705920575e+25, 3.145256617e+23
4120.9842, 1.704290680e+25, 3.144447548e+23
4121.0529, 1.710600175e+25, 3.146303649e+23
4121.1216, 1.716909776e+25, 3.148159801e+23
4121.1904, 1.723219482e+25, 3.150016004e+23
4121.2591, 1.729529293e+25, 3.151872258e+23
4121.3278, 1.735839209e+25, 3.153728563e+23
4121.3966, 1.742149231e+25, 3.155584918e+23
4121.4653, 1.748459357e+25, 3.157441325e+23
4121.5341, 1.754769589e+25, 3.159297782e+23
4121.6028, 1.761079927e+25, 3.161154290e+23
4121.6715, 1.767390369e+25, 3.163010849e+23
4121.7403, 1.773700917e+25, 3.164867458e+23
4121.8090, 1.780011570e+25, 3.166724118e+23
4121.8778, 1.786322328e+25, 3.168580829e+23
4121.9465, 1.789233355e+25, 3.169177217e+23
4122.0153, 1.785067600e+25, 3.167150315e+23
4122.0840, 1.780901776e+25, 3.165123655e+23
4122.1528, 1.776735883e+25, 3.163097237e+23
4122.2215, 1.772569920e+25, 3.161071063e+23
4122.2903, 1.768403887e+25, 3.159045132e+23
4122.3590, 1.764237785e+25, 3.157019446e+23
4122.4278, 1.760071614e+25, 3.154994005e+23
4122.4965, 1.755905373e+25, 3.152968809e+23
4122.5653, 1.751739062e+25, 3.150943859e+23
4122.6340, 1.747572683e+25, 3.148919156e+23
4122.7028, 1.743406233e+25, 3.146894700e+23
4122.7716, 1.739239714e+25, 3.144870492e+23
4122.8403, 1.735073126e+25, 3.142846532e+23
4122.9091, 1.733999227e+25, 3.141745001e+23
4122.9778, 1.735793749e+25, 3.141499197e+23
4123.0466, 1.737588300e+25, 3.141253891e+23
4123.1154, 1.739382881e+25, 3.141009085e+23
4123.1841, 1.741177492e+25, 3.140764777e+23
