#Filename,File Type,Spectra S/N
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/053.93485+000.83642_57785_3-90367739.txt,csv,39.93969439350825
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/082.41949+001.18934_57652_3-49017102.txt,csv,40.81246178603512
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/254.86082-021.86431_57823_3-125305632.txt,csv,96.5090023043159
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/294.97833+038.57046_57574_4-10653.txt,csv,26.94899429359666
