#Filename,File Type,Radial Velocity (km/s),Guessed Spectral Type,Guessed [Fe/H],User Spectral Type,User [Fe/H]
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/011.23808-012.48202_57377_3-106218370.txt,csv,14.101666666253218,B2,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/011.23808-012.48202_57673_3-106218370.txt,csv,-61.92166666485113,B0,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/011.28710+032.45443_57676_7-1295624.txt,csv,-9.647499999717137,F8,-0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/011.33365+032.89717_57676_3-96870897.txt,csv,-8.009999999765148,G5,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/011.33861-011.46688_57377_3-106154006.txt,csv,-17.948333332807078,M2,+1.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/011.33861-011.46688_57652_3-106154006.txt,csv,-16.49666666618298,M2,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/011.33861-011.46688_57673_3-106154006.txt,csv,-16.31833333285489,M2,+1.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/011.63695-011.67988_57377_3-106154043.txt,csv,-7.963333333099851,M1,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/011.63695-011.67988_57673_3-106154043.txt,csv,-9.20166666639687,M1,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/011.71164-010.82200_57652_3-106102592.txt,csv,-6.547499999808023,A6,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/011.71164-010.82200_57673_3-106102592.txt,csv,-24.77166666594037,A0,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/011.93076-012.34060_57673_3-106187132.txt,csv,-7.429999999782151,M3,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/011.95049-012.53882_57377_3-106187139.txt,csv,-10.403333333028309,M1,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.00422+040.45442_57292_4-15425.txt,csv,-7.737499999773128,G0,-0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.08386-011.77820_57377_3-106137255.txt,csv,-7.399999999783032,M0,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.08386-011.77820_57673_3-106137255.txt,csv,-6.164999999819245,M0,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.15298+040.87504_57265_4-15431.txt,csv,-7.631666666442899,F7,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.15298+040.87504_57292_4-15431.txt,csv,10.63249999968826,F7,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.66396+039.37946_57265_4-15421.txt,csv,-12.413333332969389,G0,-0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.66396+039.37946_57271_4-15421.txt,csv,9.222499999729598,F9,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.66396+039.37946_57292_4-15421.txt,csv,17.824999999477367,G0,-0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.79952+039.15009_57265_4-15436.txt,csv,-6.466666666477065,G3,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.79952+039.15009_57271_4-15436.txt,csv,8.384999999754148,G5,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.79952+039.15009_57292_4-15436.txt,csv,3.0483333332439617,G5,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.82829+040.46166_57265_4-15424.txt,csv,-7.493333333113625,G1,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.82829+040.46166_57271_4-15424.txt,csv,-1.2783333332958542,G3,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.82829+040.46166_57292_4-15424.txt,csv,-0.8066666666430082,G3,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.83532-012.48433_57377_3-106137419.txt,csv,-8.493333333084308,M1,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.83532-012.48433_57652_3-106137419.txt,csv,-10.422499999694407,M2,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.83532-012.48433_57673_3-106137419.txt,csv,-8.318333333089447,M1,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.89353+040.65782_57265_4-15429.txt,csv,-1.8083333332803182,G1,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.89353+040.65782_57271_4-15429.txt,csv,-3.838333333220793,G4,-0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.89353+040.65782_57292_4-15429.txt,csv,-2.819999999917318,G3,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.93396-012.68932_57377_3-106154273.txt,csv,-11.618333332992677,M4,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.93396-012.68932_57673_3-106154273.txt,csv,-13.873333332926569,M4,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.94443+039.57127_57265_4-15444.txt,csv,-13.914999999592014,G3,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.94443+039.57127_57271_4-15444.txt,csv,-2.4749999999274266,G3,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/012.94443+039.57127_57292_4-15444.txt,csv,-4.894999999856483,G3,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.07545-012.10234_57377_3-106120262.txt,csv,-7.481666666447299,M1,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.07545-012.10234_57652_3-106120262.txt,csv,-7.371666666450534,M2,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.07545-012.10234_57673_3-106120262.txt,csv,-6.079999999821737,M1,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.14241-011.13880_57377_3-106049616.txt,csv,-5.2866666665116675,M1,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.14241-011.13880_57652_3-106049616.txt,csv,-4.903333333189566,M1,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.14241-011.13880_57673_3-106049616.txt,csv,-12.763333332959114,M1,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.15170+039.63040_57265_4-15439.txt,csv,-15.778333332870721,G8,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.15170+039.63040_57271_4-15439.txt,csv,-9.52666666638734,G8,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.15170+039.63040_57292_4-15439.txt,csv,-6.918333333130488,G8,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.20171-011.43154_57377_3-106067510.txt,csv,-10.144999999702545,M0,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.20171-011.43154_57673_3-106067510.txt,csv,-7.736666666439823,M0,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.28678-012.16124_57673_3-106102941.txt,csv,31.958333332396325,A7,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.28825+038.47773_57265_4-15415.txt,csv,-5.404999999841522,F8,-0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.28825+038.47773_57271_4-15415.txt,csv,8.454999999752095,F7,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.28825+038.47773_57292_4-15415.txt,csv,-4.388333333204659,F7,-1.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.65455+041.22369_57271_4-15412.txt,csv,-68.90666666464635,F0,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.70123+039.99766_57271_4-15442.txt,csv,4.0183333332155105,K2,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.75157+040.21515_57265_4-15428.txt,csv,-62.39999999817044,F1,-0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/013.75157+040.21515_57271_4-15428.txt,csv,113.83499999666238,F3,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/014.58603+084.78921_57672_3-2631094.txt,csv,30.159999999115694,B4,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/015.01799+002.22487_57650_3-104743742.txt,csv,-0.3483333333231165,K3,+0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/015.06576+002.70268_57650_7-6762273.txt,csv,-4.0449999998814,K3,-1.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/015.06576+002.70268_57655_7-6762273.txt,csv,-2.4783333332606676,K3,-1.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/015.07063+040.14946_57265_4-15438.txt,csv,-11.582499999660415,F7,+0.0,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/015.07288+040.07565_57292_4-15416.txt,csv,-11.629999999659018,F2,-0.5,nan,nan
/Users/benjaminroulston/Dropbox/Research/TDSS/Variable_Stars/WORKING_DIRECTORY/SB2_Composites/MaStar_spec/015.21923+086.48618_57556_3-1546325.txt,csv,-8.848333333073898,M2,+0.0,nan,nan
