#Filename,File Type,Spectra S/N
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57574_4-10653.txt,csv,26.948943698439663
/Users/benjaminroulston/Desktop/MaStar_spec/053.93489+000.83642_57785_3-90367739.txt,csv,39.93972119091748
/Users/benjaminroulston/Desktop/MaStar_spec/082.41950+001.18934_57652_3-49017102.txt,csv,40.81246719143836
/Users/benjaminroulston/Desktop/MaStar_spec/254.86076-021.86431_57823_3-125305632.txt,csv,96.5090491732337
