#Filename,File Type,Radial Velocity (km/s),Guessed Spectral Type,Guessed [Fe/H],User Spectral Type,User [Fe/H]
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57331_27-1725.txt,csv,-2.353333333264338,K7,+0.5,K7,+0.5
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57331_27-1726.txt,csv,-10.731666666352025,M2,+1.0,M2,+1.0
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57348_3-70677577.txt,csv,-10.046666666372095,M2,+0.0,M2,+0.0
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57348_3-71693697.txt,csv,-2.9016666665815904,M4,+0.5,M4,+0.5
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57349_3-103630624.txt,csv,-7.816666666437484,M4,+0.5,M4,+0.5
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57350_4-899.txt,csv,-2.9833333332458554,F7,-1.0,F7,-1.0
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57350_4-911.txt,csv,-5.146666666515763,G4,-0.5,G4,-0.5
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57356_4-899.txt,csv,7.097499999791907,F9,+0.0,F9,+0.0
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57356_4-907.txt,csv,7.38499999978347,G5,-0.5,G5,-0.5
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57356_4-911.txt,csv,-6.898333333131085,G4,-0.5,G4,-0.5
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57356_4-920.txt,csv,8.979999999736709,G4,-0.5,G4,-0.5
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57357_4-1668.txt,csv,250.62999999265153,WD1,+0.0,WD1,+0.0
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57358_3-70677577.txt,csv,-9.583333333052357,M2,+0.0,M2,+0.0
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57358_3-71693697.txt,csv,-2.7483333332527558,M4,+0.5,M4,+0.5
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57360_27-1721.txt,csv,-3.0783333332430876,G9,-0.5,G9,-0.5
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57360_27-1725.txt,csv,-3.2399999999049975,K7,+0.5,K7,+0.5
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57361_4-1668.txt,csv,189.1833333277865,WD1,+0.0,WD1,+0.0
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57409_3-134064659.txt,csv,-9.414999999723952,M2,+0.0,M2,+0.0
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57411_3-31409545.txt,csv,-4.526666666533938,K5,-2.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57412_7-9484181.txt,csv,-7.863333333102784,M2,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57415_3-132377735.txt,csv,-5.869999999827887,M0,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57415_7-9484181.txt,csv,-8.606666666414322,M2,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57417_3-134064659.txt,csv,-4.549999999866591,M1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57418_3-132377735.txt,csv,-2.5983333332571354,K5,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57418_7-9484181.txt,csv,-6.7149999998031165,M2,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57440_3-134064659.txt,csv,-2.679999999921415,M1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57442_3-115398949.txt,csv,-7.954999999766764,M4,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57443_3-42230396.txt,csv,-2.448333333261535,M2,+1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57443_3-134064659.txt,csv,-7.818333333104095,M2,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57446_3-132377735.txt,csv,3.3833333332341464,M0,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57463_3-115398949.txt,csv,-10.572499999690013,M4,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57463_3-116569186.txt,csv,-9.353333333059108,M3,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57465_3-134064659.txt,csv,-6.171666666485712,M2,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57465_3-152627608.txt,csv,-1.1949999999649539,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57467_4-1668.txt,csv,83.82499999754225,WD1,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57469_3-152627608.txt,csv,1.0966666666345135,K4,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57472_3-152627608.txt,csv,-0.07999999999765432,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57475_3-152627608.txt,csv,-5.952499999825488,K2,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57475_7-16585965.txt,csv,-2.013333333274314,K7,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57496_3-152627608.txt,csv,-2.7716666665854004,K2,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57499_3-115398949.txt,csv,-3.2674999999042003,M4,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57499_3-116569186.txt,csv,-9.454999999722773,M3,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57502_3-140807119.txt,csv,-7.8983333331017604,M2,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57502_7-8282601.txt,csv,3.807499999888364,K4,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57503_3-140807119.txt,csv,-9.383333333058221,M2,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57505_3-115541542.txt,csv,-8.469999999751657,M2,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57532_7-8282601.txt,csv,3.796666666555355,K4,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57554_3-95263746.txt,csv,-20.8524999993886,M3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57554_3-95539502.txt,csv,0.13999999999589258,M1,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57554_3-96034346.txt,csv,-0.1799999999947257,K7,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57557_3-96262916.txt,csv,3.0833333332429347,M0,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57557_3-96943994.txt,csv,-19.21833333276986,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57558_3-94965327.txt,csv,-84.6599999975178,F3,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57558_3-96262916.txt,csv,7.929999999767487,M0,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57558_3-115541542.txt,csv,-10.606666666355688,M2,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57559_3-94057002.txt,csv,-13.982499999590031,K7,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57559_3-95539351.txt,csv,1.2466666666301187,M1,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57559_3-96261705.txt,csv,-5.844999999828619,M1,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57559_3-96270816.txt,csv,5.327499999843796,M1,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57559_3-96272382.txt,csv,-9.681666666382796,M1,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57561_7-17482639.txt,csv,-12.06666666631287,M1,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57562_4-6578.txt,csv,20.302499999404723,K5,-2.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57562_7-17482639.txt,csv,-6.941666666463132,M0,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57562_7-17547161.txt,csv,-1.8516666666123704,M0,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57572_4-9129.txt,csv,16.544999999514896,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57574_4-6578.txt,csv,-96.83666666382743,K5,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57574_4-6778.txt,csv,49.221666665223495,K4,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57574_4-9129.txt,csv,15.742499999538424,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57574_4-9163.txt,csv,-11.26999999966957,M1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57574_4-9252.txt,csv,-28.27666666583761,K3,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57578_4-8710.txt,csv,-7.2133333331218354,K3,-2.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57580_4-8710.txt,csv,11.554999999661216,K3,-2.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57580_4-9236.txt,csv,7.7016666664408575,K5,-2.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57649_3-79682748.txt,csv,-8.261666666424437,M2,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57649_3-80533516.txt,csv,4.95499999985473,M1,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57650_3-76930297.txt,csv,-3.7174999998910137,M1,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57650_3-80949882.txt,csv,-2.5899999999240615,M1,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57654_3-50028945.txt,csv,-8.717499999744415,M1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57654_3-51015206.txt,csv,-8.238333333091775,M2,+1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57672_3-2343022.txt,csv,-4.0016666665493394,M3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57672_3-3407677.txt,csv,50.06833333186534,A9,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57676_27-482.txt,csv,-24.37999999928519,F9,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57676_27-485.txt,csv,-8.43999999975254,G9,-1.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57678_3-103101579.txt,csv,-5.233333333179891,M3,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57682_27-482.txt,csv,11.573333332994002,F9,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57684_3-50027362.txt,csv,-3.813333333221518,K4,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57707_3-49018650.txt,csv,14.687499999569368,K3,-2.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57708_3-55993549.txt,csv,-7.691666666441147,M4,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57708_3-57537932.txt,csv,0.27166666665870703,K7,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57711_3-151921147.txt,csv,0.6983333333128607,K5,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57712_3-151921203.txt,csv,-5.311666666510926,M1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57712_3-152042051.txt,csv,-7.48249999978062,M3,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57735_3-110322752.txt,csv,-5.521666666504761,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57735_3-158636779.txt,csv,17.221666666161727,F1,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57736_3-151921147.txt,csv,-0.5866666666494716,K7,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57737_3-59712415.txt,csv,84.9999999975078,M1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57737_3-60276084.txt,csv,-18.314999999463005,M3,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57737_3-141709151.txt,csv,-5.638333333168014,F5,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57737_3-141905283.txt,csv,-24.498333332615047,A9,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57738_3-158636779.txt,csv,-12.764999999625736,F1,-0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57742_3-151921147.txt,csv,0.11833333332986092,K5,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57742_3-158636779.txt,csv,76.17499999776656,F0,-1.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57742_7-5808279.txt,csv,-2.763333333252302,M0,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57760_3-158636779.txt,csv,3.2766666665706032,F2,-1.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57761_3-141898669.txt,csv,-6.649999999805026,F7,+0.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57762_3-57540143.txt,csv,82.52166666424714,M1,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57762_3-59712415.txt,csv,254.9999999925234,M2,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57762_3-60276084.txt,csv,-16.428333332851654,M2,+1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57762_7-27093002.txt,csv,26.48166666589022,K3,-1.0,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57762_7-27232071.txt,csv,-7.651666666442321,M3,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57764_3-53007768.txt,csv,-10.32833333303051,M3,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57770_3-155017232.txt,csv,1.5683333332873464,K4,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57770_3-155311045.txt,csv,-5.6099999998355115,M0,+0.5,nan,nan
/Users/benjaminroulston/Desktop/MaStar_spec/-999.00000-999.00000_57770_7-9823424.txt,csv,1.6966666666169257,K7,+0.5,nan,nan
