# wavelength, Lumniosty[W/AA], Error
3.621596000000000004e+03,7.704394780643672000e+16,4.435224533603416801e+20
3.622429999999999836e+03,7.704394779195180800e+16,4.762006757894562816e+18
3.623264200000000073e+03,7.663475522982840320e+17,4.435224522131176161e+20
3.624098599999999806e+03,1.455651156952517888e+18,5.186087522563542016e+18
3.624933100000000195e+03,-1.169135917846318336e+18,5.283356583877368832e+18
3.625767899999999827e+03,1.918770539338715200e+17,5.203295688066520064e+18
3.626602899999999863e+03,3.177621015523922432e+18,5.521188939654794240e+18
3.627438000000000102e+03,6.420417876198022144e+18,5.525428974940439552e+18
3.628273400000000038e+03,1.187389688715299021e+19,5.540979756376683520e+18
3.629108900000000176e+03,1.722078981702643098e+19,5.640704165697534976e+18
3.629944599999999809e+03,6.195317132388191232e+18,5.409138618809775104e+18
3.630780499999999847e+03,6.767496779273767680e+17,4.906994306045215744e+18
3.631616700000000037e+03,-7.917316488824384000e+17,4.959571476802604032e+18
3.632452999999999975e+03,-3.765090350790498560e+17,4.616687657073608704e+18
3.633289499999999862e+03,7.087962613493915648e+18,4.603774073054183936e+18
3.634126200000000154e+03,1.080288986937217638e+19,4.788631214843336704e+18
3.634963000000000193e+03,6.504118099689047040e+18,4.694915409042677760e+18
3.635800099999999929e+03,4.664922273917094912e+18,4.707860264374820864e+18
3.636637400000000071e+03,3.398933382800275968e+18,4.462315563822777856e+18
3.637474900000000162e+03,1.449677935372145152e+18,4.659423024472278016e+18
3.638312500000000000e+03,6.182789282119113728e+18,4.903111722811056128e+18
3.639150399999999991e+03,7.203679410996589568e+18,5.098276834065445888e+18
3.639988400000000183e+03,4.632189080602564608e+18,5.083605401050178560e+18
3.640826599999999871e+03,-1.320188709069528320e+18,4.821839916792521728e+18
3.641665100000000166e+03,-3.041226822312683008e+18,4.606185478175903744e+18
3.642503700000000208e+03,2.884337558806048256e+18,4.723281230984061952e+18
3.643342500000000200e+03,2.897620207268463104e+18,4.606156335837215232e+18
3.644181500000000142e+03,-7.249828440213529600e+17,4.476370367392513024e+18
3.645020700000000033e+03,8.477368822624244480e+17,4.415034852888489984e+18
3.645860099999999875e+03,-1.400076544900886272e+18,4.336252244017810944e+18
3.646699700000000121e+03,-2.651181512971852160e+17,4.605086604745654784e+18
3.647539499999999862e+03,1.453935405497322291e+19,5.725163541066519552e+18
3.648379399999999805e+03,8.307220567575839744e+18,4.477551794640656384e+18
3.649219599999999900e+03,-7.845832640491134000e+15,4.082477239791214592e+18
3.650059999999999945e+03,9.262354964027988480e+17,4.131594927206676480e+18
3.650900500000000193e+03,1.072419797526664960e+18,4.226944456579958784e+18
3.651741300000000138e+03,-2.360712164632253440e+18,4.746934263935947776e+18
3.652582199999999830e+03,6.760782434957931520e+17,4.515781555853828608e+18
3.653423299999999927e+03,-7.395172877996370944e+18,4.401021146386185216e+18
3.654264700000000175e+03,-7.947647481585009664e+18,4.378952066608638976e+18
3.655106200000000172e+03,-1.339211066972554752e+18,4.588166141383251456e+18
3.655947900000000118e+03,-1.009898455609829632e+18,4.720696435526337536e+18
3.656789800000000014e+03,-5.878394555246243840e+18,4.388724238401671168e+18
3.657631899999999860e+03,6.694503580308341760e+18,4.813274132369635328e+18
3.658474200000000110e+03,4.479946265577054208e+18,4.670881226933348352e+18
3.659316699999999855e+03,-6.016900261734657024e+18,5.162918866792809472e+18
3.660159400000000005e+03,2.371958383561109504e+18,5.419086237063883776e+18
3.661002300000000105e+03,9.770018806052102144e+18,4.917164780257035264e+18
3.661845400000000154e+03,-8.618558339464577024e+18,4.455347347542307328e+18
3.662688599999999951e+03,5.427825887245778944e+18,4.906090793522550784e+18
3.663532099999999900e+03,5.587250454281539584e+18,4.958870211619000320e+18
3.664375700000000052e+03,2.930055422537596416e+18,4.760484532194665472e+18
3.665219599999999900e+03,7.071093797490332672e+18,4.799653704241895424e+18
3.666063599999999951e+03,1.078856969093498470e+19,4.834679908444577792e+18
3.666907900000000154e+03,4.512307579364073984e+18,4.621380217921480704e+18
3.667752300000000105e+03,6.931340747847120896e+18,4.573458294879946240e+18
3.668596900000000005e+03,5.230026406008247296e+18,4.643741990296072192e+18
3.669441800000000057e+03,1.636648408212933120e+18,4.303787627862090752e+18
3.670286799999999857e+03,1.316622966630291712e+18,4.321159444542589952e+18
3.671132000000000062e+03,4.425828025252156416e+18,4.475587418267717120e+18
3.671977400000000216e+03,7.455031253732661248e+18,4.658551743809752064e+18
3.672822999999999865e+03,1.609226850844704563e+19,4.852623102175084544e+18
3.673668799999999919e+03,8.011568301965598720e+18,4.635430798769883136e+18
3.674514799999999923e+03,1.194666460725644800e+18,4.339041788592061440e+18
3.675360999999999876e+03,-2.009916072189915392e+18,4.197940226823976960e+18
3.676207399999999780e+03,-1.029115572206290739e+19,3.964621786572760064e+18
3.677053899999999885e+03,-6.419359188615647232e+18,4.388347793868346368e+18
3.677900700000000143e+03,8.648109534332995584e+18,5.598884969896006656e+18
3.678747699999999895e+03,2.199914546191901184e+18,4.983820094539237376e+18
3.679594799999999850e+03,-4.161096172872078336e+18,3.725505650785244672e+18
3.680442199999999957e+03,1.849299494772666368e+18,4.526591204176498176e+18
3.681289699999999812e+03,2.109391744692084480e+18,4.095762232458912768e+18
3.682137499999999818e+03,-1.974906346924849920e+17,3.812239385411326976e+18
3.682985400000000027e+03,5.885220606630696960e+18,3.999019453077386752e+18
3.683833599999999933e+03,8.433697379816504320e+18,4.311220650683027456e+18
3.684681900000000041e+03,-1.237398881841062144e+18,3.828711935757601792e+18
3.685530400000000100e+03,-8.162246581930242048e+18,3.710293579453313024e+18
3.686379100000000108e+03,1.094438967495231283e+19,4.144081383273901568e+18
3.687228099999999813e+03,1.120928163082723533e+19,4.030733170535340544e+18
3.688077200000000175e+03,1.621631132884094720e+18,3.740720614525096960e+18
3.688926500000000033e+03,-2.408532831976998912e+18,3.594498903678346752e+18
3.689775999999999840e+03,-2.850866765353777600e+17,3.640893490553356288e+18
3.690625700000000052e+03,3.269278786521212000e+16,3.842111520547856896e+18
3.691475600000000213e+03,-2.534013082735803392e+18,3.935035615567931392e+18
3.692325699999999870e+03,1.014553341001309824e+18,4.088092686406294016e+18
3.693175999999999931e+03,3.967975176379354624e+18,4.176685874163592704e+18
3.694026400000000194e+03,5.225081447712447360e+17,4.037069504971594240e+18
3.694877100000000155e+03,-2.718060048600804864e+18,3.786349232021817344e+18
3.695728000000000065e+03,2.423510994586181632e+18,3.954947847893568000e+18
3.696579099999999926e+03,1.733422895779505920e+18,3.851387881839184896e+18
3.697430299999999988e+03,-1.504829510376436224e+18,3.842260461272251904e+18
3.698281800000000203e+03,-1.105741641429271296e+18,3.827175257439819264e+18
3.699133499999999913e+03,6.559626904516963328e+18,4.075723879659926016e+18
3.699985299999999825e+03,1.054930323101554074e+19,4.169502459915178496e+18
3.700837399999999889e+03,-2.173203976754018048e+18,3.798547496304484864e+18
3.701689600000000155e+03,1.803723177923940352e+18,3.991560605189586432e+18
3.702542100000000119e+03,-5.416438092628305280e+17,4.035287393491082752e+18
3.703394699999999830e+03,1.875982147946585600e+18,3.918172675464486912e+18
3.704247499999999945e+03,3.745839156265881088e+18,3.762606515898302976e+18
3.705100600000000213e+03,-3.437352011440660480e+18,3.459091291610273792e+18
3.705953799999999774e+03,-3.077419356927762944e+18,3.235217201034724352e+18
3.706807200000000194e+03,7.086848158706500608e+18,3.413023086282987520e+18
3.707660800000000108e+03,2.238737403917855488e+18,3.175404033723904512e+18
3.708514700000000175e+03,-3.196157909256770560e+18,3.122487237275882496e+18
3.709368699999999990e+03,-1.710963601434389504e+18,3.164583083908591104e+18
3.710222900000000209e+03,-9.831869300898336000e+17,3.156782283889197056e+18
3.711077299999999923e+03,1.665337793421872384e+18,3.291463206654304768e+18
3.711931900000000041e+03,5.237660289511237632e+18,3.611948971908670976e+18
3.712786700000000110e+03,5.612635630266613760e+18,3.752467228995406336e+18
3.713641700000000128e+03,4.792824695500376064e+18,3.722064255687348224e+18
3.714496900000000096e+03,7.332130959646244864e+18,3.904383524993653760e+18
3.715352300000000014e+03,1.262503454921354240e+19,4.037329582446326784e+18
3.716207899999999881e+03,8.167547286576728064e+18,3.864646208302823936e+18
3.717063700000000154e+03,1.332116196986347008e+18,3.657769114906478592e+18
3.717919699999999921e+03,2.136867644828369920e+18,3.655592443268745216e+18
3.718775799999999890e+03,2.386963835787035136e+18,3.499175287738507776e+18
3.719632200000000012e+03,-5.602595998604378240e+17,3.326645233902427136e+18
3.720488800000000083e+03,5.814431850997643264e+18,3.012779095047940608e+18
3.721345600000000104e+03,-7.948714201658669056e+18,2.612487104933226496e+18
3.722202499999999873e+03,4.537844222607448064e+18,2.664463173886966272e+18
3.723059699999999793e+03,6.731663601848770560e+18,2.892789981315637248e+18
3.723917100000000119e+03,-3.366881182720205824e+18,2.822120538075350528e+18
3.724774600000000191e+03,2.100852825027318272e+18,3.035962248561294848e+18
3.725632399999999961e+03,4.421931516915087872e+18,3.350687193401044992e+18
3.726490299999999934e+03,4.705792337632007168e+18,3.540452875994337280e+18
3.727348500000000058e+03,8.047590980558967808e+18,3.558985922566671872e+18
3.728206799999999930e+03,7.789628995365815296e+18,3.419103245560305664e+18
3.729065399999999954e+03,3.990189292469903872e+18,3.260284705653057536e+18
3.729924100000000180e+03,4.054329218120014336e+18,3.220460102659997696e+18
3.730783100000000104e+03,1.208258930142575104e+18,3.333187665077607936e+18
3.731642199999999775e+03,2.841036691567053824e+18,3.243962143530266624e+18
3.732501600000000053e+03,5.755885559432847360e+17,3.033024824423384064e+18
3.733361100000000079e+03,1.909287727083243840e+17,2.947917853432393728e+18
3.734220899999999801e+03,4.875562945405828096e+18,2.924576486624023552e+18
3.735080800000000181e+03,3.368411973845384704e+18,2.791532319729201152e+18
3.735940900000000056e+03,1.781585774282456960e+17,2.460278777429268480e+18
3.736801300000000083e+03,-3.038366990506024320e+17,2.403432307733354496e+18
3.737661799999999857e+03,-1.863576133078707200e+18,2.333632978778336768e+18
3.738522500000000036e+03,-1.606101325590523904e+18,2.520109531506096640e+18
3.739383400000000165e+03,2.701544797465806848e+18,2.782511456300522496e+18
3.740244599999999991e+03,2.351390942453335552e+18,3.032400701815063040e+18
3.741105900000000020e+03,5.880335119623317504e+18,3.279984148537468928e+18
3.741967399999999998e+03,6.982898204832035840e+18,3.331546087226735616e+18
3.742829099999999926e+03,4.675770234873935360e+17,3.176330343268945920e+18
3.743690999999999804e+03,-3.028477414401990144e+18,2.978022641291709440e+18
3.744553199999999833e+03,4.984124624000535552e+18,2.919357123835228672e+18
3.745415500000000065e+03,-2.098856327689144064e+18,3.043167037141807104e+18
3.746277999999999793e+03,2.886903355810754560e+18,2.929778321309843968e+18
3.747140699999999924e+03,-5.278364724868751360e+17,2.559599587760342016e+18
3.748003600000000006e+03,-1.904443857524576512e+18,2.451125051480740352e+18
3.748866700000000037e+03,4.785164116398162944e+18,2.603706496952799232e+18
3.749730000000000018e+03,1.204303334373408256e+18,2.306441720603883520e+18
3.750593499999999949e+03,3.821854885100184320e+17,2.302990840516307712e+18
3.751457199999999830e+03,2.458255670889701376e+18,2.520999709392926208e+18
3.752321100000000115e+03,5.459375995300615168e+18,2.827979505805086720e+18
3.753185199999999895e+03,5.144331454786723840e+18,3.024127064126757888e+18
3.754049500000000080e+03,2.317757089244560896e+18,2.996527184843993088e+18
3.754914000000000215e+03,4.236264849208264192e+18,3.104640292693787136e+18
