# wavelength, Lumniosty[W/AA], Error
3.621596000000000004e+03,1.348921881678685440e+18,1.876279908913087119e+20
3.622429999999999836e+03,1.348921881444224000e+18,1.178748646074596352e+18
3.623264200000000073e+03,1.168336700922885920e+17,1.876279904181428224e+20
3.624098599999999806e+03,-1.115254533085827200e+18,1.116352763691363328e+18
3.624933100000000195e+03,2.096258441293716480e+17,1.135840185850602240e+18
3.625767899999999827e+03,5.041888894763506560e+17,1.139925414972094720e+18
3.626602899999999863e+03,-2.800694636294478080e+17,1.134900739752896640e+18
3.627438000000000102e+03,-1.641362112598478720e+17,1.158072752449524992e+18
3.628273400000000038e+03,3.217222880723376640e+17,1.172914729358597888e+18
3.629108900000000176e+03,-2.193631800357382400e+18,1.075774605716571392e+18
3.629944599999999809e+03,-7.506134269927975680e+17,1.092502881999907200e+18
3.630780499999999847e+03,1.054227424378863040e+17,1.101017285401857920e+18
3.631616700000000037e+03,3.964938802599954560e+17,1.074866933506501376e+18
3.632452999999999975e+03,5.580746908494067200e+16,1.048190174793727488e+18
3.633289499999999862e+03,-1.513151065446340096e+18,9.966190519637920000e+17
3.634126200000000154e+03,-7.840033832617040640e+17,1.028099485097683072e+18
3.634963000000000193e+03,-6.012493158802440800e+16,1.049755723510803328e+18
3.635800099999999929e+03,-1.120358663557988352e+18,1.019078801389548416e+18
3.636637400000000071e+03,-1.645927387481633536e+18,1.005576595016044160e+18
3.637474900000000162e+03,-4.444867383139880960e+17,1.014792864962449536e+18
3.638312500000000000e+03,5.244287677322935040e+17,1.047627069967189376e+18
3.639150399999999991e+03,9.286798619260143360e+17,1.065360505572949120e+18
3.639988400000000183e+03,1.219465945825541632e+18,1.093574265236669312e+18
3.640826599999999871e+03,2.117163834443529984e+18,1.104193070331885696e+18
3.641665100000000166e+03,8.247781167466497280e+17,1.039232906123080832e+18
3.642503700000000208e+03,-1.707277815256577280e+18,1.010521538797613312e+18
3.643342500000000200e+03,3.740120960354400000e+17,1.015999633578232064e+18
3.644181500000000142e+03,-1.719311749428506624e+18,9.791230626136485120e+17
3.645020700000000033e+03,9.371093648384494080e+17,9.897062488561450240e+17
3.645860099999999875e+03,1.599186336030831360e+18,1.014718618522965248e+18
3.646699700000000121e+03,-8.623877389739550000e+13,9.786714187077153280e+17
3.647539499999999862e+03,4.810864957048443520e+17,9.507440560958969600e+17
3.648379399999999805e+03,-1.842970103109342400e+17,9.328350867237108480e+17
3.649219599999999900e+03,-1.140061589058657920e+18,8.754460613989907200e+17
3.650059999999999945e+03,-3.079121839093056000e+17,9.564443883114250240e+17
3.650900500000000193e+03,-2.743859738165967600e+16,9.500249196054507520e+17
3.651741300000000138e+03,-1.361102172270527488e+18,9.511701080796714240e+17
3.652582199999999830e+03,-1.798182697982813440e+18,9.571142530344697600e+17
3.653423299999999927e+03,1.134797161883759872e+18,9.748717801192103680e+17
3.654264700000000175e+03,-5.331135979284696960e+17,9.959697788176099840e+17
3.655106200000000172e+03,-3.913232532067057280e+17,9.534997957104501760e+17
3.655947900000000118e+03,-6.831307508512360960e+17,9.799963708454379520e+17
3.656789800000000014e+03,-1.897697881896301568e+18,9.492763338488857600e+17
3.657631899999999860e+03,9.602070180982400000e+16,9.831058658472440320e+17
3.658474200000000110e+03,-4.915062746649955840e+17,9.920589282821784320e+17
3.659316699999999855e+03,1.127365598063704192e+18,1.020072978925273216e+18
3.660159400000000005e+03,1.511051245746291712e+18,1.043611077703337216e+18
3.661002300000000105e+03,8.242594698724990720e+17,1.002422366956721024e+18
3.661845400000000154e+03,1.330020405558355712e+18,1.011262960200340480e+18
3.662688599999999951e+03,2.611931646878197760e+18,1.020380753908481408e+18
3.663532099999999900e+03,1.645531396599472896e+18,1.002517563037048320e+18
3.664375700000000052e+03,1.502326614053247744e+18,9.769228540075733760e+17
3.665219599999999900e+03,9.920647352207764480e+17,9.633674085994739200e+17
3.666063599999999951e+03,-8.744042261023513600e+16,9.417720450894524160e+17
3.666907900000000154e+03,6.727221460893522400e+16,9.331756791600901120e+17
3.667752300000000105e+03,2.092488300532181504e+18,9.579095425827965440e+17
3.668596900000000005e+03,4.185809411222039680e+17,9.314900116172480000e+17
3.669441800000000057e+03,1.260325214314613248e+18,9.150969646118927360e+17
3.670286799999999857e+03,7.546851477655642880e+17,9.219488547870428160e+17
3.671132000000000062e+03,1.304277709164366750e+15,8.796857206442045440e+17
3.671977400000000216e+03,2.472957091457043968e+18,9.510486172926880000e+17
3.672822999999999865e+03,2.981439952320055040e+17,9.076873391394032640e+17
3.673668799999999919e+03,6.893599303236046080e+17,9.215881203008829440e+17
3.674514799999999923e+03,6.529857237205848320e+17,9.145560417935994880e+17
3.675360999999999876e+03,-5.869009544912730880e+17,8.970716694224049920e+17
3.676207399999999780e+03,-1.038865544691521024e+18,8.559138265702854400e+17
3.677053899999999885e+03,6.083393210526503680e+17,8.803454730429706240e+17
3.677900700000000143e+03,1.080208418079367808e+18,8.669059855259278080e+17
3.678747699999999895e+03,6.394966958457086400e+16,8.248263413117457920e+17
3.679594799999999850e+03,2.518663177804252000e+16,8.210080014788584960e+17
3.680442199999999957e+03,2.185789040240871040e+17,8.072114407882835200e+17
3.681289699999999812e+03,-8.673130878561390400e+16,7.973744364644815360e+17
3.682137499999999818e+03,1.845066552240376960e+17,8.039636298209940480e+17
3.682985400000000027e+03,-1.416940354420085504e+18,7.758003518015575040e+17
3.683833599999999933e+03,-1.044699543432146432e+18,7.958224027817109760e+17
3.684681900000000041e+03,-1.882254973489027600e+16,8.049324008132153600e+17
3.685530400000000100e+03,3.827589795487781120e+17,8.129922121928501760e+17
3.686379100000000108e+03,4.933925490734254720e+17,7.987630840788999680e+17
3.687228099999999813e+03,9.288910081261313280e+17,7.823450770512408320e+17
3.688077200000000175e+03,2.104537856745514880e+17,7.555258845991617280e+17
3.688926500000000033e+03,-1.409378315615667680e+17,7.489067540380650240e+17
3.689775999999999840e+03,6.167448262441948160e+17,7.686846141879616000e+17
3.690625700000000052e+03,1.500312107510658560e+18,8.104292789702298880e+17
3.691475600000000213e+03,8.495440048418577920e+17,8.122865628584948480e+17
3.692325699999999870e+03,-9.724496582194794240e+17,8.201731545513441280e+17
3.693175999999999931e+03,4.992457722025703680e+17,8.154449890825674240e+17
3.694026400000000194e+03,-1.539766616448653440e+17,8.010543830980741120e+17
3.694877100000000155e+03,-5.112672015531991200e+16,7.894863187736339200e+17
3.695728000000000065e+03,1.535814979619712256e+18,7.991126295008723200e+17
3.696579099999999926e+03,2.637609847980799360e+17,7.684407183387472640e+17
3.697430299999999988e+03,-1.901788046146535936e+18,7.308918450741315840e+17
3.698281800000000203e+03,-8.937175747397075200e+17,7.402616463677807360e+17
3.699133499999999913e+03,1.240990267315304960e+18,8.117890208612368640e+17
3.699985299999999825e+03,-2.144101024401367360e+17,7.899043152955229440e+17
3.700837399999999889e+03,-2.580917567197089280e+18,7.617272398944088320e+17
3.701689600000000155e+03,1.844204958460050176e+18,7.976079444910777600e+17
3.702542100000000119e+03,1.128160688031069184e+18,8.189818719414425600e+17
