# wavelength, Lumniosty[W/AA], Error
3.621596000000000004e+03,8.827216807175620198e+19,1.134538341107070009e+21
3.622429999999999836e+03,8.827216804741568922e+19,1.052054382555356570e+19
3.623264200000000073e+03,7.988643535848144896e+19,1.134538338109597417e+21
3.624098599999999806e+03,7.150069391048024883e+19,1.040201706156670362e+19
3.624933100000000195e+03,4.461394377181746790e+19,1.002932875092232602e+19
3.625767899999999827e+03,6.093330069473008026e+19,9.942701221994932224e+18
3.626602899999999863e+03,8.278669004538655539e+19,1.084144170567999078e+19
3.627438000000000102e+03,8.022586111740572467e+19,1.077548694422895616e+19
3.628273400000000038e+03,6.763322998206254285e+19,1.046086329933130138e+19
3.629108900000000176e+03,6.564792883454116659e+19,1.018302112400099123e+19
3.629944599999999809e+03,5.412559166880949043e+19,9.703258859653120000e+18
3.630780499999999847e+03,4.431755199742865408e+19,9.159784613804111872e+18
3.631616700000000037e+03,3.580628809202248499e+19,8.581553854513336320e+18
3.632452999999999975e+03,3.499057521184720077e+19,8.348615836185629696e+18
3.633289499999999862e+03,5.093187826073314918e+19,8.705491599279386624e+18
3.634126200000000154e+03,5.888764039069419110e+19,9.008504214850876416e+18
3.634963000000000193e+03,5.333980252343696589e+19,9.002802331137895424e+18
3.635800099999999929e+03,6.387538580572677734e+19,9.250851398568364032e+18
3.636637400000000071e+03,7.214525822673439949e+19,9.487250109125533696e+18
3.637474900000000162e+03,6.078752111801513574e+19,9.334307351509145600e+18
3.638312500000000000e+03,5.680552283510556262e+19,9.144934199577413632e+18
3.639150399999999991e+03,7.546288405667432038e+19,9.492922903103977472e+18
3.639988400000000183e+03,5.731294610719089459e+19,9.270702637404008448e+18
3.640826599999999871e+03,6.714625329863279411e+19,9.274096931724240896e+18
3.641665100000000166e+03,8.164425487670460416e+19,9.574315680483633152e+18
3.642503700000000208e+03,5.405078655101983949e+19,8.895579051848321024e+18
3.643342500000000200e+03,5.145926272372142080e+19,8.756610337897136128e+18
3.644181500000000142e+03,5.449346831380380058e+19,8.593905970380453888e+18
3.645020700000000033e+03,5.508283741708243763e+19,8.451306603005025280e+18
3.645860099999999875e+03,5.914544485675684659e+19,8.281311748632374272e+18
3.646699700000000121e+03,5.797139364121482035e+19,8.151727078048132096e+18
3.647539499999999862e+03,4.583979537438868275e+19,7.852637700016683008e+18
3.648379399999999805e+03,5.584494907519760794e+19,7.978834246240948224e+18
3.649219599999999900e+03,3.638136022288162816e+19,7.383848993357374464e+18
3.650059999999999945e+03,5.155413557585354752e+19,7.915725346980597760e+18
3.650900500000000193e+03,6.886344188235203379e+19,8.355903714713670656e+18
3.651741300000000138e+03,6.386831736957926605e+19,8.489340123847218176e+18
3.652582199999999830e+03,7.703063805107521126e+19,8.690666808265122816e+18
3.653423299999999927e+03,8.120841348989042688e+19,8.716266798320358400e+18
3.654264700000000175e+03,6.185839383775345869e+19,8.327402883540428800e+18
3.655106200000000172e+03,5.801128032887251763e+19,8.272406418724577280e+18
3.655947900000000118e+03,6.445086203225160909e+19,8.301235561918154752e+18
3.656789800000000014e+03,6.338710499575337779e+19,8.360211664340126720e+18
3.657631899999999860e+03,7.260301467187006669e+19,8.541589056569634816e+18
3.658474200000000110e+03,8.358761584269200589e+19,8.771387153693744128e+18
3.659316699999999855e+03,9.365642405315724902e+19,8.958356785571470336e+18
3.660159400000000005e+03,9.948808636585608806e+19,9.199985880396355584e+18
3.661002300000000105e+03,8.761494949074463949e+19,8.677524340806887424e+18
3.661845400000000154e+03,6.216180541100942950e+19,8.406830170929662976e+18
3.662688599999999951e+03,7.363624237670654771e+19,8.465823176996264960e+18
3.663532099999999900e+03,9.874303566222334362e+19,8.723137299656798208e+18
3.664375700000000052e+03,7.393080395659211571e+19,8.288429726242317312e+18
3.665219599999999900e+03,7.423920501243636941e+19,8.343775074213834752e+18
3.666063599999999951e+03,9.646146444377014272e+19,8.267338468978007040e+18
3.666907900000000154e+03,5.455211615759424717e+19,8.002031998131177472e+18
3.667752300000000105e+03,6.901754753176761139e+19,7.936177778417588224e+18
3.668596900000000005e+03,8.258198787116675891e+19,8.312981720613676032e+18
3.669441800000000057e+03,8.765926741228054118e+19,8.230818401316515840e+18
3.670286799999999857e+03,8.466771010919365018e+19,8.132616404799756288e+18
3.671132000000000062e+03,6.874753849766230426e+19,7.587043614885000192e+18
3.671977400000000216e+03,4.981851010303058739e+19,7.566861792232163328e+18
3.672822999999999865e+03,8.102841250449586586e+19,7.790527169427985408e+18
3.673668799999999919e+03,6.740324277463444685e+19,7.814167580920740864e+18
3.674514799999999923e+03,6.001342212582733414e+19,7.413547443052890112e+18
3.675360999999999876e+03,7.471127290625330381e+19,7.674366732954940416e+18
3.676207399999999780e+03,7.538307634656303514e+19,7.684593671184057344e+18
3.677053899999999885e+03,6.048079096692056064e+19,7.413710367422136320e+18
3.677900700000000143e+03,6.521251419321896960e+19,7.201010910925353984e+18
3.678747699999999895e+03,5.461055214523138048e+19,7.042709623712439296e+18
3.679594799999999850e+03,4.921887543161003213e+19,6.823968503271066624e+18
3.680442199999999957e+03,5.765138827611530035e+19,7.027764655562312704e+18
3.681289699999999812e+03,5.860960456331377869e+19,6.920144524349713408e+18
3.682137499999999818e+03,5.715268995250721587e+19,6.876526664199802880e+18
3.682985400000000027e+03,7.492950707868675277e+19,7.168293165104591872e+18
3.683833599999999933e+03,6.744911409679308390e+19,7.213695002401846272e+18
3.684681900000000041e+03,5.760455115541995520e+19,7.066079044706680832e+18
3.685530400000000100e+03,6.786054438731531878e+19,7.183248435557606400e+18
3.686379100000000108e+03,7.201343803734129869e+19,7.105179586657269760e+18
3.687228099999999813e+03,6.893376140738350285e+19,6.900570623770198016e+18
3.688077200000000175e+03,5.443056514652132966e+19,6.552157134888607744e+18
3.688926500000000033e+03,5.568227729666069299e+19,6.527150717153079296e+18
3.689775999999999840e+03,6.810032161843971686e+19,6.756672375233618944e+18
3.690625700000000052e+03,7.393107973534135091e+19,7.021422023371267072e+18
3.691475600000000213e+03,7.871831811647352013e+19,7.257772650589916160e+18
3.692325699999999870e+03,7.931214052974796800e+19,7.359460843337845760e+18
3.693175999999999931e+03,8.560340663428982374e+19,7.409291368729786368e+18
3.694026400000000194e+03,8.586213422838559539e+19,7.332090942825962496e+18
3.694877100000000155e+03,7.853413817201118413e+19,7.106928049108858880e+18
3.695728000000000065e+03,7.410399076988349645e+19,6.933392349220505600e+18
3.696579099999999926e+03,7.242915483669753037e+19,6.888181843586142208e+18
3.697430299999999988e+03,7.413102399793717248e+19,6.936498813784264704e+18
3.698281800000000203e+03,7.440763205226817126e+19,6.980430279812640768e+18
3.699133499999999913e+03,7.152023896947758694e+19,6.928426473388971008e+18
3.699985299999999825e+03,7.702618018509425869e+19,7.156485916308911104e+18
3.700837399999999889e+03,9.602800814756141466e+19,7.377175179325631488e+18
3.701689600000000155e+03,8.109332341101749862e+19,7.162472569282956288e+18
3.702542100000000119e+03,6.358532449907861094e+19,6.777306964315139072e+18
3.703394699999999830e+03,7.152013580945072128e+19,6.869834030923034624e+18
3.704247499999999945e+03,7.339998755482726400e+19,6.564233337540215808e+18
3.705100600000000213e+03,5.264344063964146074e+19,6.235868996377587712e+18
3.705953799999999774e+03,5.194493803457561395e+19,5.849888263582778368e+18
3.706807200000000194e+03,4.215820936141485670e+19,5.652645147014929408e+18
3.707660800000000108e+03,5.192296563374945075e+19,5.773004229513119744e+18
3.708514700000000175e+03,5.089248501563172454e+19,5.752259091759835136e+18
3.709368699999999990e+03,4.510242295407302246e+19,5.694444011456720896e+18
3.710222900000000209e+03,6.102961059293768909e+19,5.964327186380095488e+18
3.711077299999999923e+03,7.426931028895571968e+19,6.330955493705290752e+18
3.711931900000000041e+03,8.091315872470612378e+19,6.632751441372079104e+18
3.712786700000000110e+03,9.484744458926227456e+19,6.809425954903361536e+18
3.713641700000000128e+03,8.526428567408643277e+19,6.797816730677059584e+18
3.714496900000000096e+03,6.919524471806666342e+19,6.578430082954167296e+18
3.715352300000000014e+03,9.077662228693629338e+19,6.732324883430300672e+18
3.716207899999999881e+03,8.230721271003163853e+19,6.545299491990208512e+18
3.717063700000000154e+03,7.080820694571362714e+19,6.182024808991031296e+18
3.717919699999999921e+03,5.865212979182955725e+19,5.867096185536228352e+18
3.718775799999999890e+03,4.596002700673700659e+19,5.534473368897367040e+18
3.719632200000000012e+03,3.680589451828059750e+19,5.125326047021531136e+18
3.720488800000000083e+03,3.450560326911882854e+19,4.790854489334842368e+18
3.721345600000000104e+03,3.364405477416556134e+19,4.543690405964981760e+18
3.722202499999999873e+03,3.370358654586901299e+19,4.477180239387835392e+18
3.723059699999999793e+03,2.714140009627028275e+19,4.414559976032616448e+18
3.723917100000000119e+03,3.523171197876558234e+19,4.627239580601834496e+18
3.724774600000000191e+03,6.116928758588506112e+19,5.340654698944736256e+18
3.725632399999999961e+03,5.431339871319564288e+19,5.411185843241003008e+18
3.726490299999999934e+03,6.485467014364696576e+19,5.641929147111961600e+18
3.727348500000000058e+03,6.487416250452566835e+19,5.594931721570976768e+18
3.728206799999999930e+03,5.766516516733996237e+19,5.412826775059795968e+18
3.729065399999999954e+03,5.515272092036787405e+19,5.322839140874278912e+18
