# wavelength, Lumniosty[W/AA], Error
3.621596000000000004e+03,2.749315843622535430e+22,2.053737395060078501e+23
3.622429999999999836e+03,2.749315843232305355e+22,2.057634837112104419e+21
3.623264200000000073e+03,2.747519237211572666e+22,2.053737389616799353e+23
3.624098599999999806e+03,2.745722938388045313e+22,2.134032410431658918e+21
3.624933100000000195e+03,2.555348317738608519e+22,2.147820133839159689e+21
3.625767899999999827e+03,2.666137343209420462e+22,2.124836732654619197e+21
3.626602899999999863e+03,2.834764768428327489e+22,2.198664004818393367e+21
3.627438000000000102e+03,2.884321245463051030e+22,2.173503260979236438e+21
3.628273400000000038e+03,3.021917907288904958e+22,2.174342690658316976e+21
3.629108900000000176e+03,3.413535259302909968e+22,2.272656629014356820e+21
3.629944599999999809e+03,3.052274946565300290e+22,2.188143923739221819e+21
3.630780499999999847e+03,2.525579083615768360e+22,2.063671524345798459e+21
3.631616700000000037e+03,2.191424371685480779e+22,1.960844320932878352e+21
3.632452999999999975e+03,2.046274932944762254e+22,1.909743440314300105e+21
3.633289499999999862e+03,2.011435537685615424e+22,1.887011740462740668e+21
3.634126200000000154e+03,2.197222031529890284e+22,1.904804001853320200e+21
3.634963000000000193e+03,2.531893190659711959e+22,2.005423451077768643e+21
3.635800099999999929e+03,2.513376417201814661e+22,1.983634420660255850e+21
3.636637400000000071e+03,2.511671303825891367e+22,1.998127381080115249e+21
3.637474900000000162e+03,2.620570965589343024e+22,1.990551629098526441e+21
3.638312500000000000e+03,2.348749701956607620e+22,1.955644026179719266e+21
3.639150399999999991e+03,2.277279450445356466e+22,1.941774645807438889e+21
3.639988400000000183e+03,2.916418725400333936e+22,2.045059944147074679e+21
3.640826599999999871e+03,2.986044270825751708e+22,2.079341427850477830e+21
3.641665100000000166e+03,2.761240510556558223e+22,2.016827449893731172e+21
3.642503700000000208e+03,2.851854574643259743e+22,2.007815868244690993e+21
3.643342500000000200e+03,2.648129354294854104e+22,1.949501407841837384e+21
3.644181500000000142e+03,2.263035325765195819e+22,1.873314766018103214e+21
3.645020700000000033e+03,2.533422452443136918e+22,1.901340214062433174e+21
3.645860099999999875e+03,2.620783469173707637e+22,1.911600030127321776e+21
3.646699700000000121e+03,2.413769320791618565e+22,1.850487476114361680e+21
3.647539499999999862e+03,2.461111098591255776e+22,1.836075184655300035e+21
3.648379399999999805e+03,2.608038234181456206e+22,1.832417505701298700e+21
3.649219599999999900e+03,2.375882019267900604e+22,1.785849429834258448e+21
3.650059999999999945e+03,2.260298724130562454e+22,1.801403173646460518e+21
3.650900500000000193e+03,2.286304950518371949e+22,1.774830262287345123e+21
3.651741300000000138e+03,2.514506112193654057e+22,1.839703718606791770e+21
3.652582199999999830e+03,2.877235753927728693e+22,1.866237505072438968e+21
3.653423299999999927e+03,2.604422632876951365e+22,1.840761409716744356e+21
3.654264700000000175e+03,2.607381189162350674e+22,1.847733460030960697e+21
3.655106200000000172e+03,2.890169505881935734e+22,1.894277439599429288e+21
3.655947900000000118e+03,3.110417637516114500e+22,1.929910161192395473e+21
3.656789800000000014e+03,3.068547757379984294e+22,1.905335604469253276e+21
3.657631899999999860e+03,2.955784738754055792e+22,1.895637126579085115e+21
3.658474200000000110e+03,3.184597179884444529e+22,1.891554977482142646e+21
3.659316699999999855e+03,2.705406201108529309e+22,1.827417734573233537e+21
3.660159400000000005e+03,2.676626754015139044e+22,1.784060819318415294e+21
3.661002300000000105e+03,2.956414594440434706e+22,1.806815229261123420e+21
3.661845400000000154e+03,2.923836049987254983e+22,1.788193281180030206e+21
3.662688599999999951e+03,2.858645520670252859e+22,1.756322711136294928e+21
3.663532099999999900e+03,2.743453160953605626e+22,1.728914209595706835e+21
3.664375700000000052e+03,2.659463664711017431e+22,1.703948342414780137e+21
3.665219599999999900e+03,2.661049638062614014e+22,1.701396046774387081e+21
3.666063599999999951e+03,2.806389651832554337e+22,1.741074499089432052e+21
3.666907900000000154e+03,3.004680223901996181e+22,1.789559231089496293e+21
3.667752300000000105e+03,2.947497744054308202e+22,1.796908171797751923e+21
3.668596900000000005e+03,2.812388973560981776e+22,1.760540795038015947e+21
3.669441800000000057e+03,2.704880626530171381e+22,1.701409743302101041e+21
3.670286799999999857e+03,2.565429358817409027e+22,1.657243543474586255e+21
3.671132000000000062e+03,2.601883759014930547e+22,1.669932052293406949e+21
3.671977400000000216e+03,2.960744249133994764e+22,1.730855988111473377e+21
3.672822999999999865e+03,2.996863638677932632e+22,1.734388548808368980e+21
3.673668799999999919e+03,2.853269804833794792e+22,1.724906298303211373e+21
3.674514799999999923e+03,2.741156097670364162e+22,1.701929571490635973e+21
3.675360999999999876e+03,2.790156904314977439e+22,1.700193447391970460e+21
3.676207399999999780e+03,2.883054212338509939e+22,1.729254406321036329e+21
3.677053899999999885e+03,2.833310746410326006e+22,1.695149840746147480e+21
3.677900700000000143e+03,2.929832270893012537e+22,1.675137274097693884e+21
3.678747699999999895e+03,2.759660147392005538e+22,1.613541031095989699e+21
3.679594799999999850e+03,2.373588100787619653e+22,1.563353769007391703e+21
