# wavelength, Lumniosty[W/AA], Error
3.621596000000000004e+03,2.301646096638056753e+22,6.306193059634482040e+22
3.622429999999999836e+03,2.301646096404899588e+22,7.190588425449215099e+20
3.623264200000000073e+03,2.428979425789596192e+22,6.306193042726500224e+22
3.624098599999999806e+03,2.556312556451968477e+22,7.499135304983149281e+20
3.624933100000000195e+03,2.489687574372061859e+22,7.430365865234864538e+20
3.625767899999999827e+03,2.429923804003008774e+22,7.328520377710884946e+20
3.626602899999999863e+03,2.717067049441779358e+22,7.648162063731874857e+20
3.627438000000000102e+03,3.087883346317703905e+22,8.087896791068517335e+20
3.628273400000000038e+03,3.060464710294433274e+22,8.046565267104733594e+20
3.629108900000000176e+03,2.842873882897258696e+22,7.823049578368947978e+20
3.629944599999999809e+03,2.825999360981983035e+22,7.656544670130777620e+20
3.630780499999999847e+03,2.468618744371905718e+22,7.229181125105194107e+20
3.631616700000000037e+03,1.894371786813294300e+22,6.393050040220378726e+20
3.632452999999999975e+03,1.603690101427327415e+22,6.024731246350606008e+20
3.633289499999999862e+03,1.836761961577793244e+22,6.220900836555965071e+20
3.634126200000000154e+03,2.043279336859573105e+22,6.453071503130519142e+20
3.634963000000000193e+03,2.103284275520823781e+22,6.558873762951643791e+20
3.635800099999999929e+03,2.124791891061337227e+22,6.581706909574044058e+20
3.636637400000000071e+03,2.234885003932479154e+22,6.702433591537061069e+20
3.637474900000000162e+03,2.369785707387286454e+22,6.808560391715693527e+20
3.638312500000000000e+03,2.360450106196210431e+22,6.793857187913353134e+20
3.639150399999999991e+03,2.413347144981971521e+22,6.872916236163253535e+20
3.639988400000000183e+03,2.666427272955045505e+22,7.097150172236812124e+20
3.640826599999999871e+03,2.837080543742456863e+22,7.302788457434363986e+20
3.641665100000000166e+03,2.732065387616230651e+22,7.128366361860128113e+20
3.642503700000000208e+03,2.508481023917696850e+22,6.920403133701689180e+20
3.643342500000000200e+03,2.497475107816517036e+22,6.862599096845822853e+20
3.644181500000000142e+03,2.306501089476471056e+22,6.577628109357340426e+20
3.645020700000000033e+03,2.134642905868820021e+22,6.314238157824453509e+20
3.645860099999999875e+03,2.119684403962730408e+22,6.241099898484859863e+20
3.646699700000000121e+03,2.193725171008734128e+22,6.212071547871078646e+20
3.647539499999999862e+03,2.185093509748146517e+22,6.187839446289751736e+20
3.648379399999999805e+03,2.019389972709526995e+22,5.948807380065790198e+20
3.649219599999999900e+03,1.890612845825995099e+22,5.812102291679020974e+20
3.650059999999999945e+03,2.051405421828682390e+22,5.948998512353222328e+20
3.650900500000000193e+03,2.215333858317968395e+22,6.088455694697787556e+20
3.651741300000000138e+03,2.341022469472303186e+22,6.304272709570089452e+20
3.652582199999999830e+03,2.582301653334454646e+22,6.449662797458740347e+20
3.653423299999999927e+03,2.617487809036527704e+22,6.463097791049835479e+20
3.654264700000000175e+03,2.676130282242553414e+22,6.436867704192309658e+20
3.655106200000000172e+03,2.673660951356215027e+22,6.378415962305007452e+20
3.655947900000000118e+03,2.716860589014411274e+22,6.422524109274095288e+20
3.656789800000000014e+03,2.772199495852892776e+22,6.431541689927050199e+20
3.657631899999999860e+03,2.694978652171094563e+22,6.426999838338024735e+20
3.658474200000000110e+03,2.861483022075159380e+22,6.579481093511606436e+20
3.659316699999999855e+03,2.870153539867156205e+22,6.626171659315523092e+20
3.660159400000000005e+03,2.842947984724380877e+22,6.648631944827321713e+20
3.661002300000000105e+03,2.847638208257885995e+22,6.649259182382923121e+20
3.661845400000000154e+03,2.864211162492004676e+22,6.596582706632016527e+20
3.662688599999999951e+03,2.888609662311996588e+22,6.570749200464381215e+20
3.663532099999999900e+03,2.828606090281015784e+22,6.484047853709266780e+20
3.664375700000000052e+03,2.719944264721545717e+22,7.555897300596115374e+20
3.665219599999999900e+03,2.641850613534861505e+22,7.549876468520467825e+20
3.666063599999999951e+03,2.701278181862420355e+22,6.513284363097246269e+20
3.666907900000000154e+03,2.818537975824262994e+22,6.507178124108325192e+20
3.667752300000000105e+03,2.687003444861857065e+22,6.464869489687185326e+20
3.668596900000000005e+03,2.714498458252526748e+22,6.434609520604457206e+20
3.669441800000000057e+03,2.639932618634256450e+22,6.324641903299842540e+20
3.670286799999999857e+03,2.510026217297242436e+22,6.181460301685416264e+20
3.671132000000000062e+03,2.469691820397631950e+22,6.121997566418206065e+20
3.671977400000000216e+03,2.631365273925705531e+22,6.361544572687184036e+20
3.672822999999999865e+03,3.009440808881887799e+22,6.600847397220067574e+20
3.673668799999999919e+03,2.955992551642108002e+22,6.690493182183435141e+20
3.674514799999999923e+03,2.761274182376405284e+22,6.432125601997847265e+20
3.675360999999999876e+03,2.788337493922366148e+22,6.485440700927065457e+20
3.676207399999999780e+03,2.929833330404590250e+22,6.573463847551147704e+20
3.677053899999999885e+03,2.820366114296012839e+22,6.449713350680011080e+20
3.677900700000000143e+03,2.740522896662218356e+22,6.418286543190249964e+20
3.678747699999999895e+03,2.539894127830511491e+22,6.126248299115484283e+20
3.679594799999999850e+03,2.477356037952874584e+22,6.047497778831517286e+20
3.680442199999999957e+03,2.417704459534780596e+22,5.903608210448190013e+20
3.681289699999999812e+03,2.271369440172013781e+22,5.738546705520079012e+20
3.682137499999999818e+03,2.324550922663806317e+22,5.753210834739333038e+20
3.682985400000000027e+03,2.448415343976112351e+22,5.829951003878538609e+20
3.683833599999999933e+03,2.643949464492641668e+22,5.993861383966962483e+20
3.684681900000000041e+03,2.692318172160261620e+22,6.016347606560013025e+20
3.685530400000000100e+03,2.585649930604289563e+22,5.887409844726826926e+20
3.686379100000000108e+03,2.449675913961209332e+22,5.670283503940221010e+20
3.687228099999999813e+03,2.284498252494875184e+22,5.459877174401008927e+20
3.688077200000000175e+03,2.090619758989860563e+22,5.232015625920194806e+20
3.688926500000000033e+03,2.118511591651392514e+22,5.224431839452480143e+20
3.689775999999999840e+03,2.295412587918616691e+22,5.347720593336831836e+20
3.690625700000000052e+03,2.582862822691555823e+22,5.615832827479633428e+20
3.691475600000000213e+03,2.916409270049082389e+22,5.903701422271353324e+20
3.692325699999999870e+03,2.948959191221944294e+22,5.975452200763329085e+20
3.693175999999999931e+03,2.956035241753980803e+22,6.018081426392893358e+20
3.694026400000000194e+03,2.823935329752921932e+22,5.971089676023971185e+20
3.694877100000000155e+03,2.733745918098331297e+22,5.947628580122461471e+20
3.695728000000000065e+03,2.828191747336383863e+22,6.046657551637998469e+20
3.696579099999999926e+03,2.969566911201764862e+22,6.169412197888583270e+20
3.697430299999999988e+03,2.926114071710831057e+22,6.089235139875388785e+20
3.698281800000000203e+03,2.832711090323078722e+22,6.015356490681699533e+20
3.699133499999999913e+03,2.842565160192245236e+22,5.963074525426021827e+20
3.699985299999999825e+03,2.977836593026464481e+22,6.094657427422752276e+20
3.700837399999999889e+03,3.106164672352262658e+22,6.171720405765463736e+20
3.701689600000000155e+03,3.047963478623383244e+22,6.128756852006175375e+20
3.702542100000000119e+03,2.906848826918132777e+22,5.985012807821954908e+20
3.703394699999999830e+03,2.749911066730208376e+22,5.831660168439513088e+20
3.704247499999999945e+03,2.594734812131208724e+22,5.666257638022297027e+20
3.705100600000000213e+03,2.323786492598878523e+22,5.339055425377653883e+20
3.705953799999999774e+03,1.977595793557923299e+22,4.998065995857800724e+20
3.706807200000000194e+03,1.920022351310852876e+22,4.849859604243781386e+20
3.707660800000000108e+03,1.972186195134139440e+22,4.897977962277455135e+20
3.708514700000000175e+03,2.078405806507926172e+22,4.947556109188403692e+20
3.709368699999999990e+03,2.067826362205514970e+22,4.933446416367292252e+20
3.710222900000000209e+03,2.083248868147517299e+22,5.007588137090091581e+20
3.711077299999999923e+03,2.340687618121023672e+22,5.166902643068092416e+20
3.711931900000000041e+03,2.575506367721886030e+22,5.496288490637449626e+20
3.712786700000000110e+03,2.965504667962746025e+22,5.753523602635185193e+20
3.713641700000000128e+03,3.059266926585836261e+22,5.873366862505879142e+20
3.714496900000000096e+03,3.145468141324872135e+22,5.950656047121751081e+20
3.715352300000000014e+03,3.241159337702645459e+22,5.933306518469325619e+20
3.716207899999999881e+03,3.011077975481404464e+22,5.852813592587218452e+20
3.717063700000000154e+03,3.017900761291768935e+22,5.715505924743770276e+20
3.717919699999999921e+03,2.993257506341517053e+22,5.733204235153330668e+20
3.718775799999999890e+03,2.788718397597403211e+22,5.484972379889102356e+20
3.719632200000000012e+03,2.324119079569211156e+22,4.995344937598937989e+20
3.720488800000000083e+03,1.748279431186568813e+22,4.444008768417740882e+20
3.721345600000000104e+03,1.439852146761106928e+22,4.047806992180462879e+20
3.722202499999999873e+03,1.464249464396415867e+22,4.070017493674779607e+20
3.723059699999999793e+03,1.735665768937307295e+22,4.305975531362013676e+20
3.723917100000000119e+03,2.009418045584312369e+22,4.626313692643694346e+20
3.724774600000000191e+03,2.318213901050549423e+22,4.924076493111824876e+20
3.725632399999999961e+03,2.705504762090859843e+22,5.217234754561400504e+20
3.726490299999999934e+03,2.875877841410187067e+22,5.387025319776090849e+20
3.727348500000000058e+03,2.679586151120562343e+22,5.206773820585866691e+20
3.728206799999999930e+03,2.379283257302143572e+22,4.953735130787272458e+20
3.729065399999999954e+03,2.382140940193754828e+22,4.913881633719805542e+20
