# wavelength, Lumniosty[W/AA], Error
3.621596000000000004e+03,1.704209620841198204e+22,1.470987528978936281e+23
3.622429999999999836e+03,1.704209620613787025e+22,1.269573441584792601e+21
3.623264200000000073e+03,1.899740956510982557e+22,1.470987525005766893e+23
3.624098599999999806e+03,2.095272511349443055e+22,1.335181269902535426e+21
3.624933100000000195e+03,1.629332540233638897e+22,1.288381704754771788e+21
3.625767899999999827e+03,1.609344056744503725e+22,1.245622328996845060e+21
3.626602899999999863e+03,1.918296820696856763e+22,1.330772231500724699e+21
3.627438000000000102e+03,2.191128982218303812e+22,1.373551255183410332e+21
3.628273400000000038e+03,2.300663578990491573e+22,1.409287194013549199e+21
3.629108900000000176e+03,2.240765870101059600e+22,1.390232902352420471e+21
3.629944599999999809e+03,2.075159395270109902e+22,1.337004728116236255e+21
3.630780499999999847e+03,1.819710578483056240e+22,1.264221985052525330e+21
3.631616700000000037e+03,1.505626664014404439e+22,1.163957726871340843e+21
3.632452999999999975e+03,1.166448375794538801e+22,1.054268195348983185e+21
3.633289499999999862e+03,9.915750600110451458e+21,1.010516099529090662e+21
3.634126200000000154e+03,1.438691415284367176e+22,1.090091480587548099e+21
3.634963000000000193e+03,1.560492102945752062e+22,1.118812269340843311e+21
3.635800099999999929e+03,1.538052889101356289e+22,1.112263234439099187e+21
3.636637400000000071e+03,1.464547767396331422e+22,1.117239720682628448e+21
3.637474900000000162e+03,1.474442496084302784e+22,1.113272429453739950e+21
3.638312500000000000e+03,1.858997965952622212e+22,1.179747250133131723e+21
3.639150399999999991e+03,1.909207428470117761e+22,1.180779596248618893e+21
3.639988400000000183e+03,1.845394063343718131e+22,1.180008739863017030e+21
3.640826599999999871e+03,1.923432888564371685e+22,1.195459959285070168e+21
3.641665100000000166e+03,2.006482213040402570e+22,1.198660974893050888e+21
3.642503700000000208e+03,1.822104607608222935e+22,1.157329375396378968e+21
3.643342500000000200e+03,1.525434797579420513e+22,1.097412582813721035e+21
3.644181500000000142e+03,1.610164001161852066e+22,1.094636120346914587e+21
3.645020700000000033e+03,1.659978334005071813e+22,1.085883204174944666e+21
3.645860099999999875e+03,1.508438791987657494e+22,1.060326653510374785e+21
3.646699700000000121e+03,1.417763716875288576e+22,1.063650298652230681e+21
3.647539499999999862e+03,1.623775737863839574e+22,1.078560278785192100e+21
3.648379399999999805e+03,1.555613413725557280e+22,1.065550414246939460e+21
3.649219599999999900e+03,1.371792098781887568e+22,1.041465593081874219e+21
3.650059999999999945e+03,1.651711897338673889e+22,1.084216598905223381e+21
3.650900500000000193e+03,1.957431403567421116e+22,1.142776148240687432e+21
3.651741300000000138e+03,1.832430189674169893e+22,1.134014517950655365e+21
3.652582199999999830e+03,1.704623533455318398e+22,1.119337980401919459e+21
3.653423299999999927e+03,1.821133188152602028e+22,1.130953437287160218e+21
3.654264700000000175e+03,2.193601579546221688e+22,1.179686354959453258e+21
3.655106200000000172e+03,2.071968273315834259e+22,1.158519212930119500e+21
3.655947900000000118e+03,1.753794685367370750e+22,1.134982853557623194e+21
3.656789800000000014e+03,1.892337039990649887e+22,1.140233049217102905e+21
3.657631899999999860e+03,1.976108709025640402e+22,1.160841792745738076e+21
3.658474200000000110e+03,2.284083198400032408e+22,1.202804193343771509e+21
3.659316699999999855e+03,2.190159330292456122e+22,1.184499571190435676e+21
3.660159400000000005e+03,2.137396408200145666e+22,1.186876567725438403e+21
3.661002300000000105e+03,2.259055528318023709e+22,1.181778017457132012e+21
3.661845400000000154e+03,2.171159222888000442e+22,1.182176420391750992e+21
3.662688599999999951e+03,2.297325271113684065e+22,1.174293507780049895e+21
3.663532099999999900e+03,2.054887528895952716e+22,1.141225559344764551e+21
3.664375700000000052e+03,1.807620530831486668e+22,1.100457497848814895e+21
3.665219599999999900e+03,1.872537100369102111e+22,1.100635716070054822e+21
3.666063599999999951e+03,2.086138949689797929e+22,1.122714315430861603e+21
3.666907900000000154e+03,2.023059503348856966e+22,1.132230297084909060e+21
3.667752300000000105e+03,2.046849060117827446e+22,1.126715957072673636e+21
3.668596900000000005e+03,2.050730164439707183e+22,1.147893777045932737e+21
3.669441800000000057e+03,2.065467527513312854e+22,1.121753896464579428e+21
3.670286799999999857e+03,1.951805588598689471e+22,1.103960834341338218e+21
3.671132000000000062e+03,1.740913417986604689e+22,1.073101980261129257e+21
3.671977400000000216e+03,1.970060697268997272e+22,1.102234834560800915e+21
3.672822999999999865e+03,2.262716436376051725e+22,1.156139337779141542e+21
3.673668799999999919e+03,2.325797866154945728e+22,1.160354290784188367e+21
3.674514799999999923e+03,2.056554573137111836e+22,1.124282764080852238e+21
3.675360999999999876e+03,1.821034728289275688e+22,1.072772373652547305e+21
3.676207399999999780e+03,2.059006523951831581e+22,1.096386941335246733e+21
3.677053899999999885e+03,2.241483482469484619e+22,1.112809299858237030e+21
3.677900700000000143e+03,1.975277754780057023e+22,1.075097757261363675e+21
3.678747699999999895e+03,1.787695096893978496e+22,1.025886503170630615e+21
3.679594799999999850e+03,1.765887768946733063e+22,1.013821949090698756e+21
3.680442199999999957e+03,1.749704164081153134e+22,1.006224554212534649e+21
3.681289699999999812e+03,1.749261783173435281e+22,9.975459328832502497e+20
3.682137499999999818e+03,1.895670654612979424e+22,1.017277383313360814e+21
3.682985400000000027e+03,2.000639400851276615e+22,1.026638449612099944e+21
3.683833599999999933e+03,1.963867228150587353e+22,1.023920817161774170e+21
3.684681900000000041e+03,1.853910073485583555e+22,1.011205960818490081e+21
3.685530400000000100e+03,1.788867347831400169e+22,9.909590228858238403e+20
3.686379100000000108e+03,1.756898714784922547e+22,9.775357208920808489e+20
3.687228099999999813e+03,1.592832971467103037e+22,9.290716872113228349e+20
3.688077200000000175e+03,1.460852296963848562e+22,9.050693673115085701e+20
3.688926500000000033e+03,1.550822911218209417e+22,9.063948590463920374e+20
3.689775999999999840e+03,1.741473320873679127e+22,9.365453450290749768e+20
3.690625700000000052e+03,1.805520704524438943e+22,9.614110566671661138e+20
3.691475600000000213e+03,1.987993239072201821e+22,1.002322295723693834e+21
3.692325699999999870e+03,2.212045892917842988e+22,1.041046970206339072e+21
3.693175999999999931e+03,2.244236180187459145e+22,1.050369021947505410e+21
3.694026400000000194e+03,2.122690896578324149e+22,1.027965207287094575e+21
3.694877100000000155e+03,2.011627025970633900e+22,9.979899334134821028e+20
3.695728000000000065e+03,1.981796659548538274e+22,9.870500261382872105e+20
3.696579099999999926e+03,1.915896479261055255e+22,9.700980338821913641e+20
3.697430299999999988e+03,1.936614580942878120e+22,9.822599106195456000e+20
3.698281800000000203e+03,2.043184562896207715e+22,9.902728099302762086e+20
3.699133499999999913e+03,2.178763380126724286e+22,1.017254509738564518e+21
3.699985299999999825e+03,2.319890834431153065e+22,1.046860069957575246e+21
3.700837399999999889e+03,2.466590372492452508e+22,1.063071191941586092e+21
3.701689600000000155e+03,2.380608732563637692e+22,1.058629339153666408e+21
3.702542100000000119e+03,2.186590198663777511e+22,1.022738908762171769e+21
3.703394699999999830e+03,2.110015549517311928e+22,1.002185169730895872e+21
3.704247499999999945e+03,2.030603309579071232e+22,9.598748695922721423e+20
3.705100600000000213e+03,1.701734073293448466e+22,8.990699067658242621e+20
3.705953799999999774e+03,1.427675408419824389e+22,8.347841988747945574e+20
3.706807200000000194e+03,1.351359207460263743e+22,7.973130504332676956e+20
3.707660800000000108e+03,1.504000953107684419e+22,8.078636627169346847e+20
3.708514700000000175e+03,1.620908293554829263e+22,8.249462354834402836e+20
3.709368699999999990e+03,1.563641991695244565e+22,8.176459811072433193e+20
3.710222900000000209e+03,1.532594412858591360e+22,8.190165049113356534e+20
3.711077299999999923e+03,1.688266884659071995e+22,8.424438693314203484e+20
3.711931900000000041e+03,1.991062924942130754e+22,8.876087136727912940e+20
3.712786700000000110e+03,2.039853846168970514e+22,9.083852379669427651e+20
3.713641700000000128e+03,2.035008714222484010e+22,9.189574492337265705e+20
3.714496900000000096e+03,2.312173316391783786e+22,9.583466587359379456e+20
3.715352300000000014e+03,2.562423261180372976e+22,9.784256801165262193e+20
3.716207899999999881e+03,2.423394283188516186e+22,9.576266381652113490e+20
3.717063700000000154e+03,2.118149861139049087e+22,9.177088280730835354e+20
3.717919699999999921e+03,2.092944663113622566e+22,9.032665509155564421e+20
3.718775799999999890e+03,2.145433560689515325e+22,8.911521280739753329e+20
3.719632200000000012e+03,1.767703954708210123e+22,8.302440668730633748e+20
3.720488800000000083e+03,1.306371926989808337e+22,7.379874106864667197e+20
3.721345600000000104e+03,1.050086205914333630e+22,6.683229969288527872e+20
3.722202499999999873e+03,1.015808478985224559e+22,6.487425614270045880e+20
3.723059699999999793e+03,1.185218724803150610e+22,6.709998652452444570e+20
3.723917100000000119e+03,1.448317709328169566e+22,7.250059978510262600e+20
3.724774600000000191e+03,1.643925503841225671e+22,7.713375397265649172e+20
3.725632399999999961e+03,1.874120526759430036e+22,8.182238202029809336e+20
3.726490299999999934e+03,2.173280166863710873e+22,8.583780918469048402e+20
3.727348500000000058e+03,2.078696149823392842e+22,8.450344557263695380e+20
3.728206799999999930e+03,1.756267545029959169e+22,8.082354919260380201e+20
3.729065399999999954e+03,1.662652063436591910e+22,7.920052665206677176e+20
3.729924100000000180e+03,1.835380379187876672e+22,8.202905933126091407e+20
3.730783100000000104e+03,2.056991367576421191e+22,8.608859681496895324e+20
3.731642199999999775e+03,2.010244153096993243e+22,8.578965598577484104e+20
3.732501600000000053e+03,1.914858819350539587e+22,8.417770875168545833e+20
3.733361100000000079e+03,1.756122979371055265e+22,7.914205593453040763e+20
3.734220899999999801e+03,1.367436487487925728e+22,7.222304435712412877e+20
3.735080800000000181e+03,1.068508196663375954e+22,6.475851973536957071e+20
3.735940900000000056e+03,8.410428981893155258e+21,5.921891826500788552e+20
3.736801300000000083e+03,8.324753542555233157e+21,5.879241355434124902e+20
3.737661799999999857e+03,1.030784133545737165e+22,6.196224671798823485e+20
3.738522500000000036e+03,1.260573252936153222e+22,6.640427487062069084e+20
3.739383400000000165e+03,1.404102263758244125e+22,7.171690915673423217e+20
3.740244599999999991e+03,1.757608410155849037e+22,7.721635986052889969e+20
3.741105900000000020e+03,2.007145493261765417e+22,8.307478264648964506e+20
3.741967399999999998e+03,2.176681792043404703e+22,8.552834503582259610e+20
3.742829099999999926e+03,2.071451360950464020e+22,8.432009273412992369e+20
3.743690999999999804e+03,1.696705595360300918e+22,7.771817051674404454e+20
3.744553199999999833e+03,1.565452343152715864e+22,7.451477973393461740e+20
3.745415500000000065e+03,1.429020459545810017e+22,7.052027781697385267e+20
3.746277999999999793e+03,1.248890698981762610e+22,6.749150263274641818e+20
3.747140699999999924e+03,1.225036296875641772e+22,6.491350749119187517e+20
3.748003600000000006e+03,1.300822343126884968e+22,6.646277391515845919e+20
3.748866700000000037e+03,1.214445854529850389e+22,6.424599335580536668e+20
3.749730000000000018e+03,9.630124555634672140e+21,5.909697490219296358e+20
3.750593499999999949e+03,9.397170053219578020e+21,5.778420239356784148e+20
3.751457199999999830e+03,1.186173577030280413e+22,6.197475402358316073e+20
3.752321100000000115e+03,1.556975866217845752e+22,6.910780543274933289e+20
3.753185199999999895e+03,1.854861684683185953e+22,7.527706594388148224e+20
3.754049500000000080e+03,1.982181404107750769e+22,7.726395352538637926e+20
