# wavelength, Lumniosty[W/AA], Error
3.837956099999999878e+03,8.261950906629703598e+21,3.572629585314954609e+20
3.838839899999999943e+03,7.451384091324048212e+21,3.419966370569400484e+20
3.839723899999999958e+03,7.186336715512279466e+21,3.349431520323635773e+20
3.840608200000000124e+03,7.102598015595550081e+21,3.339957733777686528e+20
3.841492600000000039e+03,7.410905742731353522e+21,3.426437601363594445e+20
3.842377199999999903e+03,9.584128106943794381e+21,3.772507235885118259e+20
3.843262099999999919e+03,1.154091501591837907e+22,4.068614066160099000e+20
3.844147100000000137e+03,1.417290569083581471e+22,4.471728113630198497e+20
3.845032400000000052e+03,1.537470304541516969e+22,4.568883536586063872e+20
3.845917800000000170e+03,1.470916118124001283e+22,4.561057326810261094e+20
3.846803499999999985e+03,1.513642524241230509e+22,5.270197710904651284e+20
3.847689300000000003e+03,1.541974802643238361e+22,5.306733636211218842e+20
3.848575400000000172e+03,1.624533916887791593e+22,5.405455358884224696e+20
3.849461699999999837e+03,1.527209625439318101e+22,5.213645468923616297e+20
3.850348100000000159e+03,1.366874746727445194e+22,5.018875825798711214e+20
3.851234800000000178e+03,1.358276477715666593e+22,4.969069948682432676e+20
3.852121700000000146e+03,1.425268249962092272e+22,5.061718795125293711e+20
3.853008800000000065e+03,1.531221730923635540e+22,5.184380443148740854e+20
3.853896099999999933e+03,1.553130313502743436e+22,4.481790092888077107e+20
3.854783600000000206e+03,1.481076853445158240e+22,4.422115918517448868e+20
3.855671299999999974e+03,1.397167158154793845e+22,4.272540937294109737e+20
3.856559200000000146e+03,1.323841604194744349e+22,4.163543015234927329e+20
3.857447299999999814e+03,1.144225753129537241e+22,3.933495773228062474e+20
3.858335599999999886e+03,1.092789446827797853e+22,3.781690812484015882e+20
3.859224099999999908e+03,1.023310120290759999e+22,3.684969372470491873e+20
3.860112799999999879e+03,8.745840730353786946e+21,3.417038460637730570e+20
3.861001800000000003e+03,8.243789510794840900e+21,3.392197926455252746e+20
3.861890899999999874e+03,1.054062226615464414e+22,3.708020185137804083e+20
3.862780200000000150e+03,1.301096482787190374e+22,4.051752760874149478e+20
3.863669800000000123e+03,1.524777424561488108e+22,4.390443572584800584e+20
3.864559499999999844e+03,1.570471447522026770e+22,4.365906799985871421e+20
3.865449500000000171e+03,1.553478079845565150e+22,4.411602016790025994e+20
3.866339599999999791e+03,1.559485657700632625e+22,4.312608897573301780e+20
3.867230000000000018e+03,1.520316799362851563e+22,4.297738303643693220e+20
3.868120499999999993e+03,1.545042593424894591e+22,4.276910626233076285e+20
3.869011300000000119e+03,1.502079367149948554e+22,4.227643822079299420e+20
3.869902300000000196e+03,1.531492046969764420e+22,4.268798783369801892e+20
3.870793500000000222e+03,1.450881397573908274e+22,4.083175214591013028e+20
3.871684900000000198e+03,1.179775667177873683e+22,3.773197346199325245e+20
3.872576399999999921e+03,1.091487891368650683e+22,3.655863225835906007e+20
3.873468199999999797e+03,1.133636288533361590e+22,3.732006755599542518e+20
3.874360200000000077e+03,1.267835456032198571e+22,3.893912032236961137e+20
3.875252500000000055e+03,1.362927547043708876e+22,4.040522995598351401e+20
3.876144899999999780e+03,1.443513510034157863e+22,4.134931581118136320e+20
3.877037499999999909e+03,1.514292114533326101e+22,4.195494828203235082e+20
3.877930299999999988e+03,1.348625866741338708e+22,3.999451818409423667e+20
3.878823300000000017e+03,1.184041803863558403e+22,3.767470477451241718e+20
3.879716600000000199e+03,1.183840635679420501e+22,3.766334981787071283e+20
3.880610000000000127e+03,1.225194768090583689e+22,3.809457801737355919e+20
3.881503700000000208e+03,1.267546783222182655e+22,3.857512527941168660e+20
3.882397500000000036e+03,1.350583103610591117e+22,3.930050076016173384e+20
3.883291600000000017e+03,1.318861338921856821e+22,3.901461347893626798e+20
3.884185800000000199e+03,1.302319859930490523e+22,3.870024793870571274e+20
3.885080300000000079e+03,1.377742081675892045e+22,3.942266670781553705e+20
3.885974999999999909e+03,1.335127645185571291e+22,3.872069377698003681e+20
3.886869900000000143e+03,1.106804333224531277e+22,3.545641141732065280e+20
3.887764900000000125e+03,9.459776320322249163e+21,3.372517772358097306e+20
3.888660199999999804e+03,1.016953601397211372e+22,3.426423545569757102e+20
3.889555699999999888e+03,1.114812067095478324e+22,3.542477550842118144e+20
3.890451399999999921e+03,1.218837240326405489e+22,3.693475497470550999e+20
3.891347400000000107e+03,1.416364106170525916e+22,3.954907187160930058e+20
3.892243500000000040e+03,1.645311311329828117e+22,4.259033775764543242e+20
3.893139799999999923e+03,1.669142422268011138e+22,4.284044084417415086e+20
3.894036300000000210e+03,1.652639985918980758e+22,4.285187608549001134e+20
3.894933100000000195e+03,1.639201890271234726e+22,4.250334268899251978e+20
3.895829999999999927e+03,1.565642048549346188e+22,4.189350590246494536e+20
3.896727199999999812e+03,1.512445671588198613e+22,4.137036092749833830e+20
3.897624499999999898e+03,1.571118185705164820e+22,4.160221396391571620e+20
3.898522100000000137e+03,1.606885912997645831e+22,4.201561409642900357e+20
3.899419899999999870e+03,1.528318701456080660e+22,4.090569181841638031e+20
3.900317799999999806e+03,1.493784405209237160e+22,4.049041267867967160e+20
3.901215999999999894e+03,1.488763520143462918e+22,4.029861245826942239e+20
3.902114399999999932e+03,1.477065693409706194e+22,4.029901819382845276e+20
3.903012999999999920e+03,1.460603951357579441e+22,4.001280321126268273e+20
3.903911799999999857e+03,1.415501512098710762e+22,3.962058307772220047e+20
3.904810800000000199e+03,1.358155645851010282e+22,3.878985348022495478e+20
3.905710099999999784e+03,1.302554599226399208e+22,3.832930516271548334e+20
3.906609500000000025e+03,1.265075540567850484e+22,3.804102682901887058e+20
3.907509100000000217e+03,1.297411430468581694e+22,3.844279415753631334e+20
3.908409000000000106e+03,1.461619708940389869e+22,4.045341024954143867e+20
3.909309000000000196e+03,1.692205769357193223e+22,4.236683224580097966e+20
3.910209299999999985e+03,1.730398875323630354e+22,4.313655325304453857e+20
3.911109699999999975e+03,1.779486457002216076e+22,4.354413196336579215e+20
3.912010400000000118e+03,1.836862891008674130e+22,4.390524186745515540e+20
3.912911300000000210e+03,1.805959722879483589e+22,4.364021561132755190e+20
3.913812399999999798e+03,1.739227846740942625e+22,4.280500447594269245e+20
3.914713600000000042e+03,1.742360606660982787e+22,4.267246944961694925e+20
3.915615099999999984e+03,1.753394659500623711e+22,4.228488594295185080e+20
3.916516900000000078e+03,1.760166610796445224e+22,4.214913115784078295e+20
3.917418799999999919e+03,1.763511168629711097e+22,4.205338670963645481e+20
3.918320900000000165e+03,1.747297557481828385e+22,4.181833402159583068e+20
3.919223199999999906e+03,1.664185008141409190e+22,4.069862374768551526e+20
3.920125799999999799e+03,1.448029951232687525e+22,3.835281972328541716e+20
3.921028499999999894e+03,1.289736662204827252e+22,3.633900296822632612e+20
3.921931500000000142e+03,1.223631432114507874e+22,3.567098341722693960e+20
3.922834600000000137e+03,1.212371843564345020e+22,3.525198834536638054e+20
3.923737999999999829e+03,1.247665900985233965e+22,3.579453704605150085e+20
3.924641599999999926e+03,1.347623797036651695e+22,3.635353444757860516e+20
3.925545399999999972e+03,1.298809502496137308e+22,3.595161762745120195e+20
3.926449399999999969e+03,1.233010060692492281e+22,3.511130363732689551e+20
3.927353599999999915e+03,1.142908886024421219e+22,3.364741501758333911e+20
3.928257999999999811e+03,1.022736963559929099e+22,3.214834682447028552e+20
3.929162600000000111e+03,9.171900160100271129e+21,3.013438010939023032e+20
3.930067399999999907e+03,7.428922096857677562e+21,2.771083801259998577e+20
3.930972400000000107e+03,6.093751024555654119e+21,2.556239260290914386e+20
3.931877700000000004e+03,5.364622422004631339e+21,2.421318355349658993e+20
3.932783100000000104e+03,4.793180333286114722e+21,2.293154556375102259e+20
3.933688799999999901e+03,4.063764416239535915e+21,2.146159529193056502e+20
3.934594700000000103e+03,3.485941947209962488e+21,2.027832919868468101e+20
3.935500799999999799e+03,3.722492189558188278e+21,2.065657872309415117e+20
3.936407000000000153e+03,4.636735025113002934e+21,2.240280019063069082e+20
3.937313500000000204e+03,5.501118277729218724e+21,2.409992133722651361e+20
3.938220200000000204e+03,6.452663043067017691e+21,2.573270143706032374e+20
3.939127199999999903e+03,7.801254026526485119e+21,2.774121074333420749e+20
3.940034299999999803e+03,9.029066424624780149e+21,2.966664290206813389e+20
3.940941600000000108e+03,1.010950457372928115e+22,3.141782319230510694e+20
3.941849099999999908e+03,1.137638992573307761e+22,3.296965987358572544e+20
3.942756899999999860e+03,1.166406684622123224e+22,3.330120530636824248e+20
3.943664900000000216e+03,1.079453228391692291e+22,3.231555870784050954e+20
3.944572999999999865e+03,1.015791282605240248e+22,3.180257181195531059e+20
3.945481400000000122e+03,1.114962362260787718e+22,3.268825385921221100e+20
3.946389999999999873e+03,1.224707083942539926e+22,3.425611277648686612e+20
3.947298800000000028e+03,1.375899318034905222e+22,3.543591911511740252e+20
3.948207800000000134e+03,1.454062196270419044e+22,3.643209941989375345e+20
3.949117000000000189e+03,1.468843930174770643e+22,3.672190644136398029e+20
3.950026400000000194e+03,1.579084720800853184e+22,3.775518920582403850e+20
3.950936000000000149e+03,1.716013678277754775e+22,3.924425913251948134e+20
3.951845899999999801e+03,1.663296219875375265e+22,3.867853759176186266e+20
3.952755900000000111e+03,1.686061918976580203e+22,3.929270122650376602e+20
3.953666200000000117e+03,1.724231265907071202e+22,3.933574647753519923e+20
3.954576700000000073e+03,1.707380662006125796e+22,3.960601907152287826e+20
3.955487399999999980e+03,1.755825710378953736e+22,3.954059557868898877e+20
3.956398200000000088e+03,1.671620317944740630e+22,3.885607113561016238e+20
3.957309299999999894e+03,1.642589754609274716e+22,3.827824754562399601e+20
