# wavelength, flux, err
3621.5960, 1.227892914e+02, 9.999899902e+02
3622.4300, 1.227892914e+02, 1.506118202e+01
3623.2642, 1.032562256e+02, 9.999899902e+02
3624.0986, 8.372316742e+01, 1.531595707e+01
3624.9331, 1.326155548e+02, 1.522070026e+01
3625.7679, 1.530073395e+02, 1.472321415e+01
3626.6029, 1.488066101e+02, 1.490501308e+01
3627.4380, 1.417356720e+02, 1.505161572e+01
3628.2734, 1.305954590e+02, 1.537197208e+01
3629.1089, 1.050109940e+02, 1.510984135e+01
3629.9446, 1.055928879e+02, 1.509350300e+01
3630.7805, 9.407404327e+01, 1.511084747e+01
3631.6167, 1.343763885e+02, 1.712268066e+01
3632.4530, 1.848133392e+02, 1.890555382e+01
3633.2895, 1.389699249e+02, 1.704170799e+01
3634.1262, 1.044912643e+02, 1.571747494e+01
3634.9630, 1.091420593e+02, 1.523788166e+01
3635.8001, 1.369555206e+02, 1.513687706e+01
3636.6374, 1.497841949e+02, 1.535093689e+01
3637.4749, 1.330008392e+02, 1.513110352e+01
3638.3125, 1.151295929e+02, 1.454435349e+01
3639.1504, 1.272740097e+02, 1.326909447e+01
3639.9884, 1.149433594e+02, 1.332238007e+01
3640.8266, 1.217457733e+02, 1.365749931e+01
3641.6651, 1.283414307e+02, 1.416190434e+01
3642.5037, 1.238965988e+02, 1.428388405e+01
3643.3425, 1.574941406e+02, 1.474871349e+01
3644.1815, 1.267813339e+02, 1.423717880e+01
3645.0207, 1.276808167e+02, 1.413407612e+01
3645.8601, 1.266178284e+02, 1.354440117e+01
3646.6997, 1.173139496e+02, 1.312756443e+01
3647.5395, 1.161559982e+02, 1.339723778e+01
3648.3794, 9.154981232e+01, 1.437261105e+01
3649.2196, 1.352882385e+02, 1.324564266e+01
3650.0600, 1.691574707e+02, 1.434240627e+01
3650.9005, 1.401374512e+02, 1.291682434e+01
3651.7413, 1.045800018e+02, 1.220912647e+01
3652.5822, 1.293649445e+02, 1.245911884e+01
3653.4233, 1.073498306e+02, 1.245240593e+01
3654.2647, 1.131769028e+02, 1.275747299e+01
3655.1062, 1.273552551e+02, 1.300140572e+01
3655.9479, 1.470050659e+02, 1.374402428e+01
3656.7898, 1.758758850e+02, 1.434948158e+01
3657.6319, 1.898925018e+02, 1.544392014e+01
3658.4742, 1.422050018e+02, 1.579656982e+01
3659.3167, 9.635002899e+01, 1.268848038e+01
3660.1594, 1.134097137e+02, 1.285091877e+01
3661.0023, 1.391692200e+02, 1.341862965e+01
3661.8454, 1.270083923e+02, 1.378390121e+01
3662.6886, 1.370657043e+02, 1.399083996e+01
3663.5321, 1.583601532e+02, 1.406520367e+01
3664.3757, 1.340622253e+02, 1.380917454e+01
3665.2196, 1.514444580e+02, 1.364673042e+01
3666.0636, 1.577681580e+02, 1.325269032e+01
3666.9079, 9.848239899e+01, 1.251071739e+01
3667.7523, 1.471070251e+02, 1.264591980e+01
3668.5969, 1.413993988e+02, 1.281282043e+01
3669.4418, 1.182353516e+02, 1.220954514e+01
3670.2868, 8.866206360e+01, 1.178672123e+01
3671.1320, 1.023479080e+02, 1.239124966e+01
3671.9774, 1.780456238e+02, 1.303396511e+01
3672.8230, 1.386400757e+02, 1.287354755e+01
3673.6688, 1.058490372e+02, 1.231130314e+01
3674.5148, 1.379046021e+02, 1.213706303e+01
3675.3610, 1.375832367e+02, 1.254520035e+01
3676.2074, 1.042179871e+02, 1.222397327e+01
3677.0539, 1.511355438e+02, 1.257598782e+01
3677.9007, 1.236271591e+02, 1.231907940e+01
3678.7477, 1.204354630e+02, 1.210746479e+01
