# wavelength, flux, err
3621.5960, 6.533092499e+01, 9.999899902e+02
3622.4300, 6.533092499e+01, 1.593729591e+01
3623.2642, 5.835470581e+01, 9.999899902e+02
3624.0986, 5.137848663e+01, 1.577875423e+01
3624.9331, 1.067713394e+02, 1.642127419e+01
3625.7679, 9.719862366e+01, 1.659539223e+01
3626.6029, 7.251177979e+01, 1.621083832e+01
3627.4380, 1.020517120e+02, 1.701976395e+01
3628.2734, 1.400621033e+02, 1.776492500e+01
3629.1089, 7.527688599e+01, 1.683356667e+01
3629.9446, 1.143625107e+02, 1.643257713e+01
3630.7805, 7.800019073e+01, 1.537876129e+01
3631.6167, 4.113592911e+01, 1.382611847e+01
3632.4530, 5.971184158e+01, 1.419197941e+01
3633.2895, 7.532090759e+01, 1.439071655e+01
3634.1262, 8.253750610e+01, 1.426189613e+01
3634.9630, 6.357215500e+01, 1.392890453e+01
3635.8001, 7.804924011e+01, 1.433087921e+01
3636.6374, 8.780104065e+01, 1.465009785e+01
3637.4749, 6.840844727e+01, 1.431825352e+01
3638.3125, 7.177103424e+01, 1.418093872e+01
3639.1504, 1.114378586e+02, 1.505095100e+01
3639.9884, 6.726635742e+01, 1.358501339e+01
3640.8266, 5.750868607e+01, 1.337828159e+01
3641.6651, 8.322425842e+01, 1.364304352e+01
3642.5037, 7.326343536e+01, 1.362445831e+01
3643.3425, 3.926813507e+01, 1.248861027e+01
3644.1815, 8.422133636e+01, 1.396572876e+01
3645.0207, 6.127830887e+01, 1.296721935e+01
3645.8601, 6.205318832e+01, 1.313036919e+01
3646.6997, 7.711117554e+01, 1.340043640e+01
3647.5395, 5.082651138e+01, 1.258977795e+01
3648.3794, 6.648883057e+01, 1.264079189e+01
3649.2196, 5.018633652e+01, 1.197028446e+01
3650.0600, 5.099290848e+01, 1.224340439e+01
3650.9005, 5.487277603e+01, 1.251139641e+01
3651.7413, 5.621099472e+01, 1.289255333e+01
3652.5822, 6.800995636e+01, 1.304914951e+01
3653.4233, 6.864036560e+01, 1.292045784e+01
3654.2647, 8.394598389e+01, 1.336728096e+01
3655.1062, 8.422745514e+01, 1.309961033e+01
3655.9479, 9.465306854e+01, 1.374898720e+01
3656.7898, 1.045392761e+02, 1.384208298e+01
3657.6319, 7.614350128e+01, 1.321602154e+01
3658.4742, 1.014034271e+02, 1.320430183e+01
3659.3167, 1.024836121e+02, 1.326874447e+01
3660.1594, 1.059836121e+02, 1.329766369e+01
3661.0023, 1.130231705e+02, 1.331815624e+01
3661.8454, 1.097089691e+02, 1.315599155e+01
3662.6886, 1.003581696e+02, 1.275963402e+01
3663.5321, 7.752581787e+01, 1.239777184e+01
3664.3757, 8.871527100e+01, 1.286663914e+01
3665.2196, 9.791223907e+01, 1.272749329e+01
3666.0636, 1.000326614e+02, 1.290720177e+01
3666.9079, 1.039599762e+02, 1.279898071e+01
3667.7523, 8.506871033e+01, 1.226502800e+01
3668.5969, 8.543173218e+01, 1.211890602e+01
3669.4418, 8.627526093e+01, 1.174967480e+01
3670.2868, 6.519813538e+01, 1.075353622e+01
3671.1320, 6.388106918e+01, 1.131311512e+01
3671.9774, 1.065346298e+02, 1.162013817e+01
3672.8230, 8.346077728e+01, 1.162463665e+01
3673.6688, 9.687166595e+01, 1.167495441e+01
3674.5148, 1.004636917e+02, 1.178753281e+01
3675.3610, 1.005754013e+02, 1.183061028e+01
3676.2074, 9.877516937e+01, 1.158020115e+01
3677.0539, 8.382088470e+01, 1.164085770e+01
3677.9007, 1.150691223e+02, 1.137381458e+01
3678.7477, 7.905333710e+01, 1.084522820e+01
3679.5948, 6.946047211e+01, 1.023386765e+01
3680.4422, 6.324693680e+01, 1.010407257e+01
3681.2897, 5.311219025e+01, 1.010046673e+01
3682.1375, 1.090657120e+02, 1.092279816e+01
3682.9854, 7.176114655e+01, 1.050331306e+01
3683.8336, 8.620058441e+01, 1.027824020e+01
3684.6819, 8.724085236e+01, 1.049919987e+01
3685.5304, 7.890943909e+01, 1.025897408e+01
3686.3791, 9.623551941e+01, 1.033710098e+01
3687.2281, 7.949753571e+01, 9.814334869e+00
3688.0772, 5.369338608e+01, 9.199997902e+00
3688.9265, 7.204318237e+01, 9.321532249e+00
3689.7760, 7.457749176e+01, 9.444767952e+00
3690.6257, 6.666150665e+01, 9.356698036e+00
3691.4756, 9.151372528e+01, 1.004400253e+01
3692.3257, 9.022629547e+01, 1.007872105e+01
3693.1760, 9.392601776e+01, 9.941171646e+00
3694.0264, 8.535814667e+01, 9.620270729e+00
3694.8771, 7.122891998e+01, 9.137540817e+00
3695.7280, 7.317110443e+01, 9.153698921e+00
3696.5791, 9.158206940e+01, 9.544293404e+00
3697.4303, 7.983660889e+01, 9.171189308e+00
3698.2818, 9.180890656e+01, 9.643415451e+00
3699.1335, 1.017653732e+02, 9.919849396e+00
3699.9853, 9.806330872e+01, 1.003724861e+01
3700.8374, 9.166228485e+01, 9.797526360e+00
3701.6896, 9.545500946e+01, 1.001819515e+01
3702.5421, 1.015985489e+02, 1.005449104e+01
3703.3947, 8.506906128e+01, 9.276001930e+00
3704.2475, 7.644599152e+01, 9.113362312e+00
3705.1006, 7.065528870e+01, 8.682116508e+00
3705.9538, 5.477210236e+01, 8.236737251e+00
3706.8072, 5.381013107e+01, 8.013793945e+00
3707.6608, 6.417753601e+01, 8.248782158e+00
3708.5147, 8.146865845e+01, 8.559705734e+00
3709.3687, 7.888930511e+01, 8.295421600e+00
3710.2229, 6.545792389e+01, 8.002150536e+00
3711.0773, 7.156292725e+01, 8.223419189e+00
3711.9319, 8.967321014e+01, 8.489937782e+00
