# wavelength, flux, err
3621.5960, 3.698280334e+01, 9.999899902e+02
3622.4300, 3.698280334e+01, 1.461314011e+01
3623.2642, 4.133972931e+01, 9.999899902e+02
3624.0986, 4.569665146e+01, 1.502922726e+01
3624.9331, 5.511772919e+01, 1.581432438e+01
3625.7679, 5.383002853e+01, 1.610955811e+01
3626.6029, 5.086248779e+01, 1.654904175e+01
3627.4380, 6.941763306e+01, 1.674774170e+01
3628.2734, 9.779421997e+01, 1.702982712e+01
3629.1089, 6.812860870e+01, 1.597379875e+01
3629.9446, 6.541245270e+01, 1.504428291e+01
3630.7805, 4.394149780e+01, 1.371407127e+01
3631.6167, 4.345435715e+01, 1.333106041e+01
3632.4530, 5.598917007e+01, 1.363146210e+01
3633.2895, 1.975137520e+01, 1.309810925e+01
3634.1262, 1.984211922e+01, 1.303100681e+01
3634.9630, 4.300812531e+01, 1.379335594e+01
3635.8001, 4.169761658e+01, 1.357528305e+01
3636.6374, 3.897843170e+01, 1.400408363e+01
3637.4749, 5.926124191e+01, 1.432421303e+01
3638.3125, 6.922531128e+01, 1.459399223e+01
3639.1504, 6.803637695e+01, 1.444300652e+01
3639.9884, 4.832923508e+01, 1.388094330e+01
3640.8266, 5.131711960e+01, 1.373971748e+01
3641.6651, 6.481309509e+01, 1.394487762e+01
3642.5037, 5.766070938e+01, 1.351226139e+01
3643.3425, 6.364754868e+01, 1.335955048e+01
3644.1815, 6.527065277e+01, 1.316783524e+01
3645.0207, 5.555943298e+01, 1.280567932e+01
3645.8601, 3.651001358e+01, 1.212777901e+01
3646.6997, 2.231578064e+01, 1.132726192e+01
3647.5395, 2.668468857e+01, 1.126376724e+01
3648.3794, 3.282746506e+01, 1.154920006e+01
3649.2196, 3.568028641e+01, 1.186027145e+01
3650.0600, 3.674874115e+01, 1.251402569e+01
3650.9005, 3.848801422e+01, 1.246459293e+01
3651.7413, 4.981789398e+01, 1.304637527e+01
3652.5822, 7.173458862e+01, 1.333120155e+01
3653.4233, 5.319529724e+01, 1.320070457e+01
3654.2647, 6.719038391e+01, 1.337992764e+01
3655.1062, 8.179637909e+01, 1.365363026e+01
3655.9479, 6.908271790e+01, 1.331370449e+01
3656.7898, 5.480972672e+01, 1.305068493e+01
3657.6319, 8.395481110e+01, 1.334180546e+01
3658.4742, 6.947077942e+01, 1.338840389e+01
3659.3167, 8.269683838e+01, 1.352703953e+01
