# wavelength, flux, err
3621.5960, 1.571364307e+01, 9.999899902e+02
3622.4300, 1.571364307e+01, 3.888384819e+00
3623.2642, 1.854343224e+01, 9.999899902e+02
3624.0986, 2.137322235e+01, 4.255342007e+00
3624.9331, 1.961165810e+01, 4.351802349e+00
3625.7679, 2.386408424e+01, 4.419660091e+00
3626.6029, 2.391247749e+01, 4.561007023e+00
3627.4380, 2.602722931e+01, 4.629021645e+00
3628.2734, 3.396455002e+01, 4.789598942e+00
3629.1089, 2.066866112e+01, 4.567118645e+00
3629.9446, 1.657155609e+01, 4.320565701e+00
3630.7805, 1.341401291e+01, 4.163766861e+00
3631.6167, 1.245123291e+01, 3.939411879e+00
3632.4530, 1.168408203e+01, 3.796703100e+00
3633.2895, 8.923083305e+00, 3.685265779e+00
3634.1262, 1.880127335e+01, 3.824464798e+00
3634.9630, 1.807040787e+01, 3.910142899e+00
3635.8001, 1.324568367e+01, 3.857510090e+00
3636.6374, 1.335835838e+01, 3.890336037e+00
3637.4749, 1.782604599e+01, 4.033523083e+00
3638.3125, 1.976669693e+01, 4.072882652e+00
3639.1504, 2.232891083e+01, 4.174770832e+00
3639.9884, 2.776703072e+01, 4.319225788e+00
3640.8266, 2.719890594e+01, 4.323325157e+00
3641.6651, 2.029751778e+01, 4.184121132e+00
3642.5037, 1.759672928e+01, 4.058004856e+00
3643.3425, 2.701119423e+01, 4.238342762e+00
3644.1815, 2.377472687e+01, 4.022622585e+00
3645.0207, 1.099436760e+01, 3.737109661e+00
3645.8601, 1.323190594e+01, 3.653274298e+00
3646.6997, 2.226082802e+01, 3.918115139e+00
3647.5395, 1.655331421e+01, 3.655318499e+00
3648.3794, 7.400156498e+00, 3.359093189e+00
3649.2196, 1.101363277e+01, 3.332974672e+00
3650.0600, 1.540259838e+01, 3.401930809e+00
3650.9005, 1.564147091e+01, 3.485091448e+00
3651.7413, 1.442668724e+01, 3.497804880e+00
3652.5822, 1.669060516e+01, 3.547676802e+00
3653.4233, 2.336696625e+01, 3.696537018e+00
3654.2647, 2.625979042e+01, 3.765413284e+00
3655.1062, 2.244625664e+01, 3.800915480e+00
3655.9479, 2.380290604e+01, 3.833034039e+00
3656.7898, 2.850057220e+01, 3.900282860e+00
3657.6319, 2.143196106e+01, 3.697699308e+00
3658.4742, 1.979635429e+01, 3.698549271e+00
3659.3167, 2.886676407e+01, 3.836602926e+00
3660.1594, 2.979808235e+01, 3.874324322e+00
3661.0023, 2.404544258e+01, 3.820103645e+00
3661.8454, 2.273360443e+01, 3.713704824e+00
