# wavelength, flux, err
3621.5960, 8.858965874e+00, 9.999899902e+02
3622.4300, 8.858965874e+00, 6.514301300e+00
3623.2642, 1.002361012e+01, 9.999899902e+02
3624.0986, 1.118825436e+01, 6.755218506e+00
3624.9331, 1.228685570e+01, 6.676337242e+00
3625.7679, 8.200882912e+00, 6.665142059e+00
3626.6029, -6.873174906e-01, 6.712036133e+00
3627.4380, -2.976974964e+00, 6.849908829e+00
3628.2734, 7.102431297e+00, 6.960011959e+00
3629.1089, 1.246455479e+01, 6.926737785e+00
3629.9446, 7.483523846e+00, 6.699419975e+00
3630.7805, 1.695340574e-01, 6.144379616e+00
3631.6167, 1.854693770e+00, 5.680467606e+00
3632.4530, 1.034983253e+01, 5.465619564e+00
3633.2895, 1.301890278e+01, 5.501715183e+00
3634.1262, 7.560256481e+00, 5.647426128e+00
3634.9630, 3.358516455e+00, 5.757037640e+00
3635.8001, 1.106191540e+01, 5.873270512e+00
3636.6374, 1.186080742e+01, 5.872403622e+00
3637.4749, 2.130408525e+00, 5.835160732e+00
3638.3125, 4.449049950e+00, 5.922281742e+00
3639.1504, 1.056983471e+01, 6.069489479e+00
3639.9884, 1.150737858e+01, 6.185960770e+00
3640.8266, 1.011339951e+01, 6.235047817e+00
3641.6651, 4.306264877e+00, 6.129519939e+00
3642.5037, -2.769021749e+00, 5.979697704e+00
3643.3425, 2.830060005e+00, 5.932927132e+00
3644.1815, 1.478740692e+01, 5.842554569e+00
3645.0207, 8.203868866e+00, 5.642993927e+00
3645.8601, 4.048888206e+00, 5.420145512e+00
3646.6997, 8.675364494e+00, 5.542540550e+00
3647.5395, 8.275753975e+00, 5.402903557e+00
3648.3794, -1.573120952e+00, 5.205677032e+00
3649.2196, 2.456126213e+00, 5.180418968e+00
3650.0600, 9.528318405e+00, 5.310899258e+00
3650.9005, 1.034055424e+01, 5.592191696e+00
3651.7413, 7.678401470e+00, 5.630740643e+00
3652.5822, 8.983587265e+00, 5.814849854e+00
3653.4233, 1.027840137e+01, 5.942030907e+00
3654.2647, 3.556047678e+00, 5.974598408e+00
3655.1062, 7.714150429e+00, 5.986409187e+00
3655.9479, 1.453205967e+01, 5.990053654e+00
3656.7898, 1.444693184e+01, 5.985021591e+00
3657.6319, 1.217445755e+01, 5.941621304e+00
3658.4742, 9.353579521e+00, 5.973335266e+00
3659.3167, 1.200627804e+01, 6.075537205e+00
3660.1594, 1.493224812e+01, 6.155146599e+00
3661.0023, 1.610144615e+01, 6.149044991e+00
3661.8454, 1.338477802e+01, 6.112216473e+00
3662.6886, 6.664222240e+00, 6.021811008e+00
3663.5321, 1.623254585e+01, 5.990442753e+00
3664.3757, 9.790936470e+00, 5.825917244e+00
3665.2196, 7.569126129e+00, 5.731130600e+00
3666.0636, 1.291254711e+01, 5.788200378e+00
3666.9079, 9.510229111e+00, 5.747966766e+00
3667.7523, -3.070966959e+00, 5.508968830e+00
3668.5969, 2.178530931e+00, 5.515741348e+00
3669.4418, 6.794405460e+00, 5.430116653e+00
3670.2868, 8.163458824e+00, 5.330834389e+00
3671.1320, 1.024311829e+01, 5.314955235e+00
3671.9774, 1.236307621e+01, 5.504209042e+00
3672.8230, 1.068083000e+01, 5.740110874e+00
3673.6688, 2.175403023e+01, 5.833646774e+00
3674.5148, 1.660143661e+01, 5.734009266e+00
3675.3610, 1.359175968e+01, 5.656426430e+00
3676.2074, 1.917324066e+01, 5.676733971e+00
3677.0539, 1.182872581e+01, 5.577908516e+00
3677.9007, 8.538165092e+00, 5.306768417e+00
3678.7477, 1.631167793e+01, 5.209245205e+00
3679.5948, 1.216329956e+01, 5.034502983e+00
3680.4422, 2.070100546e+00, 4.860692978e+00
3681.2897, 8.460575342e-01, 4.776273251e+00
3682.1375, 5.036935329e+00, 4.817423344e+00
3682.9854, 2.870460987e+00, 4.902441978e+00
3683.8336, 4.035653591e+00, 4.939815044e+00
3684.6819, 1.004957676e+01, 5.068824291e+00
3685.5304, 9.801029205e+00, 4.977035046e+00
3686.3791, 7.992627621e-01, 4.783522129e+00
3687.2281, 2.639201880e+00, 4.652507782e+00
3688.0772, 8.726922989e+00, 4.575478077e+00
3688.9265, 1.297933960e+01, 4.602933884e+00
3689.7760, 6.291606903e+00, 4.587936878e+00
3690.6257, 2.067087412e+00, 4.726713181e+00
3691.4756, 1.482636547e+01, 4.959537029e+00
3692.3257, 1.695762062e+01, 5.084485054e+00
3693.1760, 4.501873255e-01, 4.916937828e+00
3694.0264, 1.659373045e-01, 4.769250393e+00
3694.8771, 4.797247887e+00, 4.650334835e+00
3695.7280, 6.476662636e+00, 4.693085194e+00
3696.5791, 1.488308430e+01, 4.780481815e+00
3697.4303, 1.303871918e+01, 4.789156437e+00
3698.2818, 1.182840824e+01, 4.788054943e+00
3699.1335, 9.498345375e+00, 4.880999088e+00
3699.9853, 8.545150757e+00, 4.948039055e+00
3700.8374, 1.194609165e+01, 5.073383808e+00
3701.6896, 1.537793827e+01, 5.022964954e+00
3702.5421, 9.696301460e+00, 4.926152229e+00
3703.3947, 1.244755554e+01, 4.835119247e+00
3704.2475, 1.252095604e+01, 4.669898987e+00
3705.1006, 7.454009533e+00, 4.419416428e+00
3705.9538, 3.077559710e+00, 4.061816216e+00
3706.8072, 8.171657920e-01, 3.922854900e+00
3707.6608, 5.082907677e+00, 3.912329435e+00
3708.5147, 7.804116726e+00, 3.925141573e+00
3709.3687, 1.090239906e+01, 3.952399015e+00
3710.2229, 8.026390076e+00, 3.950744390e+00
3711.0773, -1.130247787e-01, 3.974683523e+00
3711.9319, 1.324666214e+01, 4.310457706e+00
3712.7867, 1.597238350e+01, 4.474498749e+00
3713.6417, 1.419858074e+01, 4.599805355e+00
3714.4969, 8.284191132e+00, 4.683821201e+00
3715.3523, 6.771835804e+00, 4.659726143e+00
3716.2079, 1.686473846e+01, 4.688527107e+00
3717.0637, 1.064332390e+01, 4.533650398e+00
3717.9197, 1.073660374e+01, 4.462845325e+00
3718.7758, 6.857440472e+00, 4.270453930e+00
3719.6322, 1.367086053e+00, 3.894713163e+00
3720.4888, 2.076289654e+00, 3.546318293e+00
3721.3456, 6.223231792e+00, 3.317714691e+00
3722.2025, 1.442529559e+00, 3.169484377e+00
3723.0597, 3.459520102e+00, 3.338125229e+00
3723.9171, 5.984087467e+00, 3.570117712e+00
3724.7746, 6.412981510e+00, 3.818632126e+00
3725.6324, 5.616794109e+00, 4.024322510e+00
3726.4903, 1.576484680e+00, 4.111236572e+00
3727.3485, 1.920356154e-01, 4.047044754e+00
3728.2068, -2.441230059e+00, 3.821782827e+00
3729.0654, 2.214748621e+00, 3.798993111e+00
3729.9241, 9.407618523e+00, 3.984948874e+00
3730.7831, 7.635275841e+00, 4.024791718e+00
3731.6422, 2.633941412e+00, 3.919405460e+00
3732.5016, 3.274769545e+00, 3.788678408e+00
3733.3611, 1.652568460e+00, 3.514269829e+00
