# wavelength, flux, err
3621.5960, 2.898579025e+01, 9.999899902e+02
3622.4300, 2.898579025e+01, 1.430150127e+01
3623.2642, 4.443396759e+01, 9.999899902e+02
3624.0986, 5.988214111e+01, 1.602422142e+01
3624.9331, 6.201139450e+01, 1.655089951e+01
3625.7679, 6.504287720e+01, 1.663736153e+01
3626.6029, 6.096263504e+01, 1.699531937e+01
3627.4380, 5.756864166e+01, 1.684483147e+01
3628.2734, 5.373168945e+01, 1.667419052e+01
3629.1089, 1.309914398e+01, 1.531834221e+01
3629.9446, 2.853911781e+01, 1.538223076e+01
3630.7805, 2.617279434e+01, 1.552436638e+01
3631.6167, 3.422123337e+01, 1.505092716e+01
3632.4530, 5.287387466e+01, 1.504048538e+01
3633.2895, 4.372501373e+01, 1.399020958e+01
3634.1262, 5.427993774e+01, 1.419033051e+01
3634.9630, 4.905696106e+01, 1.436097145e+01
3635.8001, 5.780972672e+01, 1.467548084e+01
3636.6374, 4.944912720e+01, 1.450430870e+01
3637.4749, 3.255473328e+01, 1.387307930e+01
3638.3125, 6.192732620e+01, 1.534302330e+01
3639.1504, 5.784408569e+01, 1.512609577e+01
3639.9884, 8.666311646e+01, 1.599546432e+01
3640.8266, 6.809096527e+01, 1.583506775e+01
3641.6651, 5.504236984e+01, 1.546319199e+01
3642.5037, 8.896732330e+01, 1.621807480e+01
3643.3425, 6.893096924e+01, 1.548872280e+01
3644.1815, 5.736576843e+01, 1.494395161e+01
3645.0207, 6.696354675e+01, 1.498575115e+01
3645.8601, 7.649673462e+01, 1.480725765e+01
3646.6997, 6.243777847e+01, 1.401863670e+01
3647.5395, 2.976350594e+01, 1.273933411e+01
3648.3794, 2.604272270e+01, 1.233494091e+01
3649.2196, 5.534156418e+01, 1.314437103e+01
3650.0600, 2.983209419e+01, 1.192933369e+01
3650.9005, 2.748855591e+01, 1.213139915e+01
3651.7413, 5.488300705e+01, 1.300442696e+01
3652.5822, 4.527567291e+01, 1.318348598e+01
3653.4233, 6.413395691e+01, 1.384824753e+01
3654.2647, 5.212733459e+01, 1.359226322e+01
3655.1062, 5.728982925e+01, 1.393345070e+01
3655.9479, 6.239411926e+01, 1.373687840e+01
3656.7898, 5.930089951e+01, 1.394605637e+01
3657.6319, 7.481497955e+01, 1.413160992e+01
3658.4742, 6.247379303e+01, 1.388479710e+01
3659.3167, 6.343290710e+01, 1.391009712e+01
3660.1594, 6.616197968e+01, 1.420021820e+01
3661.0023, 6.440969849e+01, 1.418121433e+01
3661.8454, 7.259530640e+01, 1.439107227e+01
3662.6886, 9.103379822e+01, 1.427173233e+01
3663.5321, 4.046738815e+01, 1.354925728e+01
3664.3757, 7.398020935e+01, 1.395998669e+01
3665.2196, 8.261940002e+01, 1.395623207e+01
3666.0636, 6.245009995e+01, 1.378987026e+01
3666.9079, 8.017161560e+01, 1.383156013e+01
3667.7523, 6.651875305e+01, 1.305927753e+01
3668.5969, 1.260101223e+01, 1.216210938e+01
3669.4418, 6.467180634e+01, 1.294300556e+01
3670.2868, 8.011045074e+01, 1.335997391e+01
3671.1320, 4.618998337e+01, 1.276762962e+01
3671.9774, 7.797221375e+01, 1.296971321e+01
3672.8230, 6.248573685e+01, 1.322843361e+01
3673.6688, 8.165702820e+01, 1.330871487e+01
3674.5148, 4.847739029e+01, 1.315182018e+01
3675.3610, 4.716678238e+01, 1.255725002e+01
3676.2074, 7.542757416e+01, 1.284412384e+01
3677.0539, 2.359659767e+01, 1.195913219e+01
3677.9007, 7.379357910e+01, 1.229114342e+01
3678.7477, 4.598410416e+01, 1.238108444e+01
3679.5948, 5.592259598e+01, 1.186316395e+01
3680.4422, 7.898180389e+01, 1.265109921e+01
3681.2897, 5.250217438e+01, 1.161340046e+01
3682.1375, 3.700193024e+01, 1.114808941e+01
3682.9854, 4.065268707e+01, 1.136734772e+01
3683.8336, 7.877199554e+01, 1.212602139e+01
3684.6819, 8.029019928e+01, 1.273749256e+01
3685.5304, 5.809618378e+01, 1.196089458e+01
3686.3791, 6.405760956e+01, 1.215875053e+01
3687.2281, 7.153553009e+01, 1.213187885e+01
3688.0772, 6.976383972e+01, 1.178387737e+01
3688.9265, 5.941300583e+01, 1.112730503e+01
3689.7760, 3.571030807e+01, 1.030988979e+01
3690.6257, 2.874205208e+01, 1.010269070e+01
3691.4756, 5.688417053e+01, 1.121293831e+01
3692.3257, 5.056647110e+01, 1.140680695e+01
3693.1760, 8.551788330e+01, 1.239039421e+01
3694.0264, 8.300832367e+01, 1.224300098e+01
3694.8771, 5.777048492e+01, 1.152276611e+01
3695.7280, 5.871678543e+01, 1.120450211e+01
3696.5791, 8.335552216e+01, 1.167490864e+01
3697.4303, 6.699021912e+01, 1.112508297e+01
3698.2818, 5.530902100e+01, 1.095507622e+01
3699.1335, 6.748347473e+01, 1.112804127e+01
3699.9853, 7.252642822e+01, 1.116324615e+01
3700.8374, 6.043091583e+01, 1.109563351e+01
3701.6896, 6.895928955e+01, 1.145167255e+01
3702.5421, 7.015528107e+01, 1.146721935e+01
3703.3947, 8.233091736e+01, 1.154732037e+01
3704.2475, 5.541078186e+01, 1.040089989e+01
3705.1006, 2.192286110e+01, 9.500468254e+00
3705.9538, 4.042883301e+01, 9.574772835e+00
3706.8072, 6.857025146e+01, 9.898343086e+00
3707.6608, 4.874462509e+01, 9.469383240e+00
3708.5147, 6.280274200e+01, 9.765374184e+00
3709.3687, 5.875048828e+01, 9.445001602e+00
3710.2229, 3.968069077e+01, 9.343065262e+00
3711.0773, 5.732280731e+01, 9.422602654e+00
3711.9319, 5.092348480e+01, 9.543757439e+00
3712.7867, 4.577371597e+01, 9.757597923e+00
3713.6417, 6.473676300e+01, 1.027574825e+01
3714.4969, 6.445312500e+01, 1.046735382e+01
3715.3523, 5.585829544e+01, 1.067489719e+01
3716.2079, 8.455936432e+01, 1.076004505e+01
3717.0637, 4.611712265e+01, 1.036874485e+01
3717.9197, 5.900880432e+01, 9.883756638e+00
3718.7758, 5.665407181e+01, 1.013079262e+01
3719.6322, 5.252931213e+01, 9.767632484e+00
3720.4888, 5.918414307e+01, 9.566716194e+00
3721.3456, 2.521383858e+01, 8.172796249e+00
3722.2025, 4.095056152e+01, 8.082836151e+00
3723.0597, 6.359800339e+01, 8.632410049e+00
3723.9171, 5.486978531e+01, 8.669127464e+00
3724.7746, 4.624471664e+01, 8.576711655e+00
3725.6324, 6.596144867e+01, 9.330063820e+00
3726.4903, 6.679759979e+01, 9.628209114e+00
3727.3485, 7.117382050e+01, 9.798310280e+00
3728.2068, 6.266793823e+01, 9.629223824e+00
3729.0654, 6.316976166e+01, 9.349241257e+00
3729.9241, 6.893295288e+01, 9.323637009e+00
3730.7831, 6.185552216e+01, 9.172351837e+00
3731.6422, 6.697233582e+01, 9.449889183e+00
3732.5016, 5.404542160e+01, 9.054928780e+00
3733.3611, 5.494863129e+01, 8.938606262e+00
3734.2209, 5.377560425e+01, 8.624532700e+00
3735.0808, 3.613370895e+01, 7.904489994e+00
3735.9409, 2.279497910e+01, 7.220180035e+00
3736.8013, 3.653108215e+01, 7.399689198e+00
3737.6618, 4.249744415e+01, 7.484358311e+00
3738.5225, 4.568189621e+01, 7.706182480e+00
3739.3834, 5.183446884e+01, 8.035918236e+00
3740.2446, 5.618506241e+01, 8.369027138e+00
3741.1059, 5.571946716e+01, 8.784142494e+00
3741.9674, 7.199131012e+01, 9.323448181e+00
3742.8291, 5.372160721e+01, 9.021772385e+00
3743.6910, 6.641664886e+01, 9.246540070e+00
3744.5532, 7.559224701e+01, 8.915595055e+00
3745.4155, 4.162705231e+01, 8.345577240e+00
3746.2780, 5.219676971e+01, 7.858098984e+00
3747.1407, 4.053130722e+01, 7.731790066e+00
3748.0036, 5.054745865e+01, 7.604151726e+00
3748.8667, 4.521878815e+01, 7.322889805e+00
