# wavelength, flux, err
3621.5960, 5.494567108e+01, 9.999899902e+02
3622.4300, 5.494567108e+01, 1.207107353e+01
3623.2642, 7.347854614e+01, 9.999899902e+02
3624.0986, 9.201142883e+01, 1.307488346e+01
3624.9331, 6.809484100e+01, 1.236305904e+01
3625.7679, 4.183785248e+01, 1.202193069e+01
3626.6029, 5.311852646e+01, 1.228937626e+01
3627.4380, 7.901139069e+01, 1.275011063e+01
3628.2734, 8.056447601e+01, 1.288276482e+01
3629.1089, 9.740845490e+01, 1.313158226e+01
3629.9446, 8.993341827e+01, 1.278704739e+01
3630.7805, 6.068836212e+01, 1.200317955e+01
3631.6167, 3.549630356e+01, 1.095635796e+01
3632.4530, 3.758434677e+01, 1.058694458e+01
3633.2895, 6.083398438e+01, 1.068823814e+01
3634.1262, 5.639442062e+01, 1.067405033e+01
3634.9630, 6.088037872e+01, 1.066503716e+01
3635.8001, 5.827125549e+01, 1.081800556e+01
3636.6374, 4.747541809e+01, 1.043498325e+01
3637.4749, 5.732375717e+01, 1.091672230e+01
3638.3125, 9.844924927e+01, 1.168080425e+01
3639.1504, 7.336740875e+01, 1.164004993e+01
3639.9884, 8.905924225e+01, 1.166210938e+01
3640.8266, 1.063666687e+02, 1.240241051e+01
3641.6651, 8.716084290e+01, 1.181455994e+01
3642.5037, 5.792694092e+01, 1.138718128e+01
3643.3425, 7.590880585e+01, 1.143398952e+01
3644.1815, 7.781150818e+01, 1.138232708e+01
3645.0207, 7.409893036e+01, 1.099239445e+01
3645.8601, 7.174732971e+01, 1.085907364e+01
3646.6997, 7.286375427e+01, 1.076380539e+01
3647.5395, 7.611552429e+01, 1.070858192e+01
3648.3794, 7.268895721e+01, 1.043822098e+01
3649.2196, 5.779143906e+01, 9.947677612e+00
3650.0600, 4.654062653e+01, 9.717116356e+00
3650.9005, 5.651098251e+01, 1.010771084e+01
3651.7413, 7.456054688e+01, 1.082995033e+01
3652.5822, 7.382952881e+01, 1.103646564e+01
3653.4233, 7.894351196e+01, 1.101596165e+01
3654.2647, 8.560444641e+01, 1.116289234e+01
3655.1062, 8.281323242e+01, 1.100999832e+01
3655.9479, 7.069243622e+01, 1.069212437e+01
3656.7898, 6.847630310e+01, 1.054981136e+01
3657.6319, 9.332756042e+01, 1.091729927e+01
3658.4742, 9.760942078e+01, 1.084351921e+01
3659.3167, 9.741020203e+01, 1.080064392e+01
