# wavelength, flux, err
3621.5960, 1.674957733e+02, 9.999899902e+02
3622.4300, 1.674957733e+02, 1.057107449e+01
3623.2642, 1.879243927e+02, 9.999899902e+02
3624.0986, 2.083530121e+02, 1.124263287e+01
3624.9331, 2.041490936e+02, 1.112211323e+01
3625.7679, 2.015893097e+02, 1.129379940e+01
3626.6029, 2.464317627e+02, 1.173577309e+01
3627.4380, 3.039251099e+02, 1.251136112e+01
3628.2734, 3.091744385e+02, 1.241465473e+01
3629.1089, 2.918005371e+02, 1.213099670e+01
3629.9446, 2.796959229e+02, 1.152767658e+01
3630.7805, 2.241023865e+02, 1.047367573e+01
3631.6167, 1.588772278e+02, 9.283449173e+00
3632.4530, 1.252652435e+02, 8.689601898e+00
3633.2895, 1.299175110e+02, 8.859398842e+00
3634.1262, 1.528587036e+02, 9.150730133e+00
3634.9630, 1.452846069e+02, 9.250500679e+00
3635.8001, 1.539541626e+02, 9.340891838e+00
3636.6374, 1.799446564e+02, 9.892725945e+00
3637.4749, 2.069904022e+02, 1.039732265e+01
3638.3125, 2.282641754e+02, 1.076126671e+01
3639.1504, 2.252767792e+02, 1.095309639e+01
3639.9884, 2.454146271e+02, 1.121818352e+01
3640.8266, 2.677473755e+02, 1.155075264e+01
3641.6651, 2.696143799e+02, 1.145301342e+01
3642.5037, 2.441665955e+02, 1.104647732e+01
3643.3425, 2.068889923e+02, 1.047613144e+01
3644.1815, 2.090122986e+02, 1.028340435e+01
3645.0207, 1.916088867e+02, 1.004619312e+01
3645.8601, 1.703259583e+02, 9.685068130e+00
3646.6997, 1.631602325e+02, 9.504802704e+00
3647.5395, 1.565238800e+02, 9.168976784e+00
3648.3794, 1.264442673e+02, 8.688231468e+00
3649.2196, 1.205717392e+02, 8.707596779e+00
3650.0600, 1.324238129e+02, 9.036085129e+00
3650.9005, 1.582802429e+02, 9.521573067e+00
3651.7413, 1.945359955e+02, 1.004493427e+01
3652.5822, 2.317982635e+02, 1.063376331e+01
3653.4233, 2.580719604e+02, 1.102733707e+01
3654.2647, 2.673116760e+02, 1.111724567e+01
3655.1062, 2.636308594e+02, 1.107733250e+01
3655.9479, 2.707461548e+02, 1.111682987e+01
3656.7898, 2.941373596e+02, 1.132402134e+01
3657.6319, 3.112337952e+02, 1.152105331e+01
3658.4742, 3.148216553e+02, 1.157198048e+01
3659.3167, 3.347419739e+02, 1.178023529e+01
3660.1594, 3.608188477e+02, 1.195741081e+01
3661.0023, 3.585899048e+02, 1.190263557e+01
3661.8454, 3.274772034e+02, 1.150609112e+01
3662.6886, 3.168766479e+02, 1.123912907e+01
3663.5321, 3.226487427e+02, 1.116116428e+01
3664.3757, 3.038799438e+02, 1.090342999e+01
3665.2196, 2.936250916e+02, 1.068437576e+01
3666.0636, 3.013401794e+02, 1.062482262e+01
3666.9079, 3.088150940e+02, 1.056886864e+01
3667.7523, 3.082505188e+02, 1.046088791e+01
3668.5969, 2.932792969e+02, 1.017403412e+01
3669.4418, 2.740245361e+02, 9.895925522e+00
3670.2868, 2.543579102e+02, 9.706463814e+00
3671.1320, 2.540160522e+02, 9.786072731e+00
3671.9774, 2.898290100e+02, 1.017907047e+01
3672.8230, 3.257809143e+02, 1.055410957e+01
3673.6688, 3.144071045e+02, 1.045798779e+01
3674.5148, 2.967928467e+02, 1.015145111e+01
3675.3610, 2.961456909e+02, 9.986901283e+00
3676.2074, 3.102037964e+02, 1.001324368e+01
3677.0539, 3.162130432e+02, 9.886699677e+00
3677.9007, 2.767074585e+02, 9.481950760e+00
3678.7477, 2.263443451e+02, 8.812475204e+00
3679.5948, 1.901299591e+02, 8.358406067e+00
3680.4422, 1.837738495e+02, 8.247570038e+00
3681.2897, 1.872623444e+02, 8.184839249e+00
3682.1375, 1.724362488e+02, 8.313475609e+00
3682.9854, 2.273615570e+02, 8.732205391e+00
3683.8336, 2.278247833e+02, 8.928151131e+00
3684.6819, 2.431408386e+02, 9.026427269e+00
3685.5304, 2.626152954e+02, 9.045169830e+00
3686.3791, 2.273672943e+02, 8.640712738e+00
3687.2281, 1.741280975e+02, 8.058654785e+00
3688.0772, 1.507469330e+02, 7.812845707e+00
3688.9265, 1.672182007e+02, 7.981496811e+00
3689.7760, 1.927136383e+02, 8.375046730e+00
3690.6257, 2.325635223e+02, 8.974782944e+00
3691.4756, 2.999949951e+02, 9.589566231e+00
3692.3257, 3.379710693e+02, 1.003005219e+01
3693.1760, 3.323125000e+02, 9.954316139e+00
3694.0264, 2.870176697e+02, 9.516027451e+00
3694.8771, 2.496408539e+02, 9.122451782e+00
3695.7280, 2.553871155e+02, 9.163306236e+00
3696.5791, 2.839882812e+02, 9.271074295e+00
3697.4303, 2.698571472e+02, 9.276403427e+00
3698.2818, 2.859829407e+02, 9.322573662e+00
3699.1335, 3.239467773e+02, 9.702288628e+00
3699.9853, 3.473146362e+02, 1.001910210e+01
3700.8374, 3.432099609e+02, 1.000270176e+01
3701.6896, 3.291626282e+02, 9.780712128e+00
3702.5421, 3.014188232e+02, 9.530135155e+00
3703.3947, 2.828637390e+02, 9.157374382e+00
3704.2475, 2.508533783e+02, 8.667238235e+00
3705.1006, 2.026747131e+02, 7.872513294e+00
3705.9538, 1.620112915e+02, 7.296296597e+00
3706.8072, 1.500010681e+02, 7.119975090e+00
3707.6608, 1.445702515e+02, 7.029785633e+00
3708.5147, 1.429316864e+02, 7.041713238e+00
3709.3687, 1.407059326e+02, 7.029681683e+00
3710.2229, 1.507347717e+02, 7.296435833e+00
3711.0773, 1.926313477e+02, 7.838310242e+00
3711.9319, 2.599130249e+02, 8.593675613e+00
3712.7867, 3.205256348e+02, 9.229577065e+00
3713.6417, 3.403462830e+02, 9.552290916e+00
3714.4969, 3.475308228e+02, 9.637041092e+00
3715.3523, 3.482461853e+02, 9.607138634e+00
3716.2079, 3.087248535e+02, 9.180266380e+00
3717.0637, 2.370165558e+02, 8.454042435e+00
3717.9197, 2.141142883e+02, 8.101912498e+00
3718.7758, 1.855419464e+02, 7.456156254e+00
3719.6322, 1.381510620e+02, 6.589427948e+00
3720.4888, 9.684194946e+01, 5.830684185e+00
3721.3456, 8.421937561e+01, 5.495540619e+00
3722.2025, 1.007723465e+02, 5.825921535e+00
3723.0597, 1.031505203e+02, 6.066587925e+00
3723.9171, 1.203997879e+02, 6.557361603e+00
3724.7746, 1.630001221e+02, 7.252932072e+00
3725.6324, 2.088696899e+02, 7.905752182e+00
3726.4903, 2.271612396e+02, 8.075526237e+00
3727.3485, 2.081716309e+02, 7.651799202e+00
