# wavelength, flux, err
3621.5960, 9.009725952e+01, 9.999899902e+02
3622.4300, 9.009725952e+01, 3.908115005e+01
3623.2642, 1.058009796e+02, 9.999899902e+02
3624.0986, 1.215046921e+02, 4.073535156e+01
3624.9331, 1.703516693e+02, 4.149260330e+01
3625.7679, 1.375466003e+02, 4.220159149e+01
3626.6029, 1.495327454e+02, 4.301531601e+01
3627.4380, 1.684744415e+02, 4.373052216e+01
3628.2734, 1.127010574e+02, 4.359593582e+01
3629.1089, 1.340091858e+02, 4.304327774e+01
3629.9446, 1.808296204e+02, 4.247623444e+01
3630.7805, 1.488294983e+02, 3.978718567e+01
3631.6167, 1.283379211e+02, 3.632971954e+01
3632.4530, 1.216629562e+02, 3.458196640e+01
3633.2895, 5.545214081e+01, 3.416859436e+01
3634.1262, 5.538739777e+01, 3.498392105e+01
3634.9630, 1.424378967e+02, 3.704270554e+01
3635.8001, 1.717581329e+02, 3.834350967e+01
3636.6374, 1.486062927e+02, 3.825918961e+01
3637.4749, 1.480908356e+02, 3.850031281e+01
3638.3125, 1.848358002e+02, 3.917127228e+01
3639.1504, 1.633864746e+02, 3.962571335e+01
3639.9884, 1.567559204e+02, 4.006565475e+01
3640.8266, 2.446292877e+02, 4.149264908e+01
3641.6651, 2.713773193e+02, 4.139944839e+01
3642.5037, 1.611403198e+02, 3.892562103e+01
3643.3425, 1.262041626e+02, 3.731510925e+01
3644.1815, 1.622108154e+02, 3.631291199e+01
3645.0207, 1.102793808e+02, 3.477661896e+01
3645.8601, 6.654978943e+01, 3.314619827e+01
3646.6997, 7.404830170e+01, 3.296967697e+01
3647.5395, 8.100107574e+01, 3.235486984e+01
3648.3794, 6.516577148e+01, 3.179711723e+01
3649.2196, 8.598237610e+01, 3.190369225e+01
3650.0600, 1.152509537e+02, 3.291708755e+01
3650.9005, 1.723359070e+02, 3.460888672e+01
3651.7413, 1.889319611e+02, 3.571023560e+01
3652.5822, 1.146515045e+02, 3.523415756e+01
3653.4233, 1.455733185e+02, 3.576171875e+01
3654.2647, 1.609620361e+02, 3.556541443e+01
3655.1062, 1.272446136e+02, 3.473896027e+01
3655.9479, 1.178416367e+02, 3.507606506e+01
3656.7898, 1.571959839e+02, 3.516380310e+01
3657.6319, 1.882016754e+02, 3.596921158e+01
3658.4742, 2.106760406e+02, 3.641625214e+01
3659.3167, 1.739254456e+02, 3.653569031e+01
3660.1594, 1.802492065e+02, 3.655149841e+01
3661.0023, 2.142303467e+02, 3.666466904e+01
3661.8454, 2.121577454e+02, 3.625605392e+01
3662.6886, 1.943089752e+02, 3.573436737e+01
3663.5321, 2.434977722e+02, 3.541776276e+01
3664.3757, 1.930895538e+02, 3.427779007e+01
3665.2196, 1.933881378e+02, 3.393172073e+01
3666.0636, 2.200305328e+02, 3.387671661e+01
3666.9079, 1.824216614e+02, 3.347496414e+01
3667.7523, 1.866307678e+02, 3.324004745e+01
3668.5969, 1.310736694e+02, 3.219108582e+01
3669.4418, 1.842556915e+02, 3.214363098e+01
3670.2868, 1.780206451e+02, 3.156882858e+01
3671.1320, 1.227363892e+02, 3.136175537e+01
3671.9774, 1.685139771e+02, 3.224202347e+01
3672.8230, 1.611047974e+02, 3.255020142e+01
3673.6688, 1.589313965e+02, 3.308768082e+01
3674.5148, 2.218932953e+02, 3.288617325e+01
3675.3610, 2.267753601e+02, 3.277964783e+01
3676.2074, 1.795948792e+02, 3.251473618e+01
3677.0539, 2.089067383e+02, 3.158773232e+01
3677.9007, 1.492367859e+02, 3.033892250e+01
3678.7477, 1.138727112e+02, 2.861794853e+01
3679.5948, 1.185887299e+02, 2.825201988e+01
3680.4422, 1.271797256e+02, 2.781359100e+01
3681.2897, 1.172588120e+02, 2.773726463e+01
3682.1375, 1.096681442e+02, 2.796981239e+01
3682.9854, 1.308250732e+02, 2.879996490e+01
3683.8336, 1.127158813e+02, 2.907567787e+01
3684.6819, 1.269121857e+02, 2.907769394e+01
3685.5304, 1.399004822e+02, 2.859671974e+01
3686.3791, 1.085658722e+02, 2.765666008e+01
3687.2281, 1.226639557e+02, 2.683723450e+01
3688.0772, 1.225005035e+02, 2.647325706e+01
3688.9265, 1.082259293e+02, 2.592598534e+01
3689.7760, 1.266087494e+02, 2.714424896e+01
3690.6257, 1.518348846e+02, 2.829827690e+01
3691.4756, 1.426718597e+02, 2.935078812e+01
3692.3257, 1.650906982e+02, 3.002214622e+01
3693.1760, 1.468533478e+02, 2.968799019e+01
3694.0264, 1.546972351e+02, 2.865999603e+01
3694.8771, 1.849565582e+02, 2.853605080e+01
3695.7280, 2.007964020e+02, 2.868248940e+01
3696.5791, 1.941437683e+02, 2.881416512e+01
3697.4303, 2.014898071e+02, 2.894492531e+01
3698.2818, 1.710584869e+02, 2.891340446e+01
3699.1335, 1.751913757e+02, 2.941614723e+01
3699.9853, 2.099141998e+02, 3.021077156e+01
3700.8374, 2.173004303e+02, 3.038297272e+01
3701.6896, 1.789833221e+02, 2.961607742e+01
3702.5421, 1.927585449e+02, 2.915255547e+01
3703.3947, 2.214023743e+02, 2.849767876e+01
3704.2475, 1.998592834e+02, 2.716450500e+01
3705.1006, 1.610901489e+02, 2.553006744e+01
3705.9538, 1.420744934e+02, 2.392634201e+01
3706.8072, 1.000377655e+02, 2.305196571e+01
3707.6608, 1.134170914e+02, 2.326212692e+01
3708.5147, 1.402936554e+02, 2.337947845e+01
3709.3687, 1.204643631e+02, 2.332601929e+01
3710.2229, 1.138033447e+02, 2.363202286e+01
3711.0773, 1.724780426e+02, 2.513765907e+01
3711.9319, 1.549984894e+02, 2.589203262e+01
3712.7867, 1.517660065e+02, 2.674991035e+01
