# wavelength, flux, err
3621.5960, 9.055448914e+01, 9.999899902e+02
3622.4300, 9.055448914e+01, 6.114059925e+00
3623.2642, 9.249548340e+01, 9.999899902e+02
3624.0986, 9.443647003e+01, 6.312198162e+00
3624.9331, 9.262239075e+01, 6.621766090e+00
3625.7679, 1.003653870e+02, 6.815623283e+00
3626.6029, 1.164185104e+02, 7.171106339e+00
3627.4380, 1.218042755e+02, 7.289666176e+00
3628.2734, 1.069105759e+02, 7.063826084e+00
3629.1089, 9.574817657e+01, 6.767085552e+00
3629.9446, 9.106459045e+01, 6.652168751e+00
3630.7805, 9.627595520e+01, 6.505290985e+00
3631.6167, 8.525519562e+01, 6.038100243e+00
3632.4530, 6.720232391e+01, 5.419381618e+00
3633.2895, 7.518151855e+01, 5.463530064e+00
3634.1262, 8.472740936e+01, 5.709721088e+00
3634.9630, 7.224686432e+01, 5.619536877e+00
3635.8001, 8.398612213e+01, 5.740157604e+00
3636.6374, 9.528170776e+01, 5.945783615e+00
3637.4749, 8.982295990e+01, 5.971699238e+00
3638.3125, 9.758343506e+01, 6.060857296e+00
3639.1504, 1.049561081e+02, 6.230213642e+00
3639.9884, 1.043347549e+02, 6.190624714e+00
3640.8266, 1.227246399e+02, 6.599030972e+00
3641.6651, 1.230068970e+02, 6.366119862e+00
3642.5037, 9.269857025e+01, 6.059585094e+00
3643.3425, 9.760413361e+01, 5.940397263e+00
3644.1815, 9.523486328e+01, 5.785648346e+00
3645.0207, 8.686395264e+01, 5.588225365e+00
3645.8601, 8.571492004e+01, 5.502200603e+00
3646.6997, 9.461994171e+01, 5.613375187e+00
3647.5395, 1.025597839e+02, 5.564888477e+00
3648.3794, 9.533351135e+01, 5.455650806e+00
3649.2196, 8.790687561e+01, 5.370557308e+00
3650.0600, 9.129345703e+01, 5.585656166e+00
3650.9005, 8.947991180e+01, 5.692750454e+00
3651.7413, 8.557563019e+01, 5.669802666e+00
3652.5822, 9.686427307e+01, 5.847661972e+00
3653.4233, 1.071581497e+02, 5.996094704e+00
3654.2647, 1.043028641e+02, 5.992072105e+00
3655.1062, 1.124494400e+02, 6.081821918e+00
3655.9479, 1.203142242e+02, 6.163319588e+00
3656.7898, 1.157015305e+02, 6.028520107e+00
3657.6319, 1.096946564e+02, 5.972927570e+00
3658.4742, 1.129288864e+02, 6.016856194e+00
3659.3167, 1.167190018e+02, 6.110167503e+00
3660.1594, 1.238477249e+02, 6.151248455e+00
3661.0023, 1.250530396e+02, 6.185010910e+00
3661.8454, 1.154047928e+02, 5.908123493e+00
3662.6886, 1.099977264e+02, 5.944159508e+00
3663.5321, 1.173569794e+02, 5.867024422e+00
3664.3757, 1.026246033e+02, 5.707325459e+00
3665.2196, 1.052084961e+02, 5.727666378e+00
3666.0636, 1.110202408e+02, 5.671307564e+00
3666.9079, 9.620829010e+01, 5.547143459e+00
3667.7523, 1.080136032e+02, 5.581671238e+00
3668.5969, 1.046863480e+02, 5.522369385e+00
3669.4418, 1.079057007e+02, 5.489343166e+00
3670.2868, 1.072073669e+02, 5.493183136e+00
3671.1320, 1.009746780e+02, 5.364284515e+00
3671.9774, 1.055104370e+02, 5.566569805e+00
3672.8230, 1.210009995e+02, 5.718779564e+00
3673.6688, 1.264058685e+02, 5.789995193e+00
3674.5148, 1.232368546e+02, 5.716755390e+00
3675.3610, 1.143898315e+02, 5.550587177e+00
3676.2074, 1.095551605e+02, 5.543410778e+00
3677.0539, 1.154540482e+02, 5.441579819e+00
3677.9007, 1.058849106e+02, 5.281002045e+00
3678.7477, 9.725944519e+01, 5.065515518e+00
3679.5948, 9.950547028e+01, 5.053900719e+00
3680.4422, 1.032359238e+02, 5.050715923e+00
3681.2897, 1.045954819e+02, 5.034481525e+00
3682.1375, 1.130517883e+02, 5.131996155e+00
3682.9854, 1.090281067e+02, 5.039712906e+00
3683.8336, 1.111772842e+02, 5.038947105e+00
3684.6819, 1.125206985e+02, 4.958816528e+00
3685.5304, 1.097499161e+02, 4.882063389e+00
3686.3791, 1.056248703e+02, 4.771339893e+00
3687.2281, 9.972817993e+01, 4.679619789e+00
3688.0772, 9.983295441e+01, 4.628170967e+00
3688.9265, 1.048128433e+02, 4.694869518e+00
3689.7760, 1.082975006e+02, 4.770995140e+00
3690.6257, 1.106724701e+02, 4.860979080e+00
3691.4756, 1.158690872e+02, 4.964694977e+00
3692.3257, 1.205073853e+02, 5.019725323e+00
3693.1760, 1.285072021e+02, 5.108182907e+00
3694.0264, 1.275926056e+02, 4.974567890e+00
3694.8771, 1.184929199e+02, 4.862007618e+00
3695.7280, 1.123734512e+02, 4.781221867e+00
3696.5791, 1.150467377e+02, 4.771786213e+00
3697.4303, 1.090902786e+02, 4.708740711e+00
3698.2818, 1.073395920e+02, 4.690638065e+00
3699.1335, 1.198597870e+02, 4.909559727e+00
3699.9853, 1.273183212e+02, 4.958703518e+00
3700.8374, 1.232193604e+02, 4.984974861e+00
3701.6896, 1.302356720e+02, 4.988504887e+00
3702.5421, 1.308224182e+02, 4.986479759e+00
3703.3947, 1.233442154e+02, 4.834924698e+00
3704.2475, 1.122494659e+02, 4.624977589e+00
3705.1006, 1.019056549e+02, 4.430118084e+00
3705.9538, 9.586553955e+01, 4.307090282e+00
3706.8072, 9.623600006e+01, 4.313315868e+00
3707.6608, 9.943823242e+01, 4.366086006e+00
3708.5147, 1.012929688e+02, 4.458762169e+00
3709.3687, 1.046594391e+02, 4.473014832e+00
3710.2229, 1.096718292e+02, 4.628149986e+00
3711.0773, 1.110035706e+02, 4.630751133e+00
3711.9319, 1.042484207e+02, 4.640315056e+00
3712.7867, 1.002970200e+02, 4.639549255e+00
3713.6417, 1.111758575e+02, 4.793296337e+00
3714.4969, 1.283151398e+02, 5.036556244e+00
3715.3523, 1.361092224e+02, 5.091133118e+00
3716.2079, 1.302461853e+02, 5.061876774e+00
3717.0637, 1.307406769e+02, 4.966475487e+00
3717.9197, 1.322967072e+02, 4.975783825e+00
3718.7758, 1.386102600e+02, 4.955951691e+00
3719.6322, 1.352378235e+02, 4.762001991e+00
3720.4888, 1.165693512e+02, 4.421852112e+00
3721.3456, 9.977475739e+01, 4.091429234e+00
3722.2025, 8.557655334e+01, 3.948946476e+00
3723.0597, 9.073490143e+01, 4.015003204e+00
3723.9171, 1.016102753e+02, 4.228433132e+00
3724.7746, 1.130486450e+02, 4.469769955e+00
3725.6324, 1.284531860e+02, 4.760693550e+00
3726.4903, 1.425667419e+02, 4.895162106e+00
3727.3485, 1.389974976e+02, 4.799631119e+00
3728.2068, 1.201051178e+02, 4.579855919e+00
3729.0654, 1.256720352e+02, 4.622175694e+00
3729.9241, 1.401576691e+02, 4.750033379e+00
3730.7831, 1.279523621e+02, 4.706911087e+00
3731.6422, 1.275503387e+02, 4.571796894e+00
3732.5016, 1.245396576e+02, 4.485726357e+00
3733.3611, 1.149173508e+02, 4.243994713e+00
3734.2209, 1.005327301e+02, 3.958403111e+00
3735.0808, 8.712255096e+01, 3.670691729e+00
3735.9409, 8.146156311e+01, 3.553218603e+00
3736.8013, 8.390357208e+01, 3.590518475e+00
3737.6618, 8.867085266e+01, 3.732998610e+00
3738.5225, 1.058630600e+02, 4.014911652e+00
3739.3834, 1.236854172e+02, 4.292667866e+00
3740.2446, 1.351906586e+02, 4.541331768e+00
3741.1059, 1.490842590e+02, 4.709928036e+00
3741.9674, 1.469819489e+02, 4.707196712e+00
3742.8291, 1.421996155e+02, 4.575717449e+00
3743.6910, 1.392700806e+02, 4.482350349e+00
3744.5532, 1.326057434e+02, 4.333570004e+00
3745.4155, 1.213539124e+02, 4.137952328e+00
3746.2780, 1.158161621e+02, 4.020718575e+00
3747.1407, 1.078267899e+02, 3.922890186e+00
3748.0036, 1.118867035e+02, 3.920346975e+00
3748.8667, 1.054561615e+02, 3.792951107e+00
3749.7300, 8.696857452e+01, 3.492865562e+00
3750.5935, 7.710205841e+01, 3.412827253e+00
3751.4572, 8.241245270e+01, 3.566051960e+00
3752.3211, 1.038309937e+02, 3.883762598e+00
3753.1852, 1.194714966e+02, 4.138194561e+00
