# wavelength, flux, err
3621.5960, 4.159721985e+02, 9.999899902e+02
3622.4300, 4.159721985e+02, 1.388075924e+01
3623.2642, 4.363171387e+02, 9.999899902e+02
3624.0986, 4.566620789e+02, 1.476960564e+01
3624.9331, 4.638989563e+02, 1.491259480e+01
3625.7679, 4.585723877e+02, 1.501187897e+01
3626.6029, 4.453232422e+02, 1.511944199e+01
3627.4380, 4.726769104e+02, 1.553070641e+01
3628.2734, 5.324777832e+02, 1.609548759e+01
3629.1089, 4.970309753e+02, 1.564091873e+01
3629.9446, 5.039339600e+02, 1.543147850e+01
3630.7805, 4.368547363e+02, 1.433652401e+01
3631.6167, 3.461626587e+02, 1.305697060e+01
3632.4530, 3.206386719e+02, 1.236460781e+01
3633.2895, 3.690758057e+02, 1.277738953e+01
3634.1262, 4.026284485e+02, 1.336646080e+01
3634.9630, 3.968583374e+02, 1.352118587e+01
3635.8001, 4.111129456e+02, 1.364465618e+01
3636.6374, 4.172723694e+02, 1.366126060e+01
3637.4749, 4.109929504e+02, 1.359030819e+01
3638.3125, 4.413181152e+02, 1.388974571e+01
3639.1504, 4.529926453e+02, 1.394953156e+01
3639.9884, 4.632174683e+02, 1.397951794e+01
3640.8266, 4.787808533e+02, 1.404298592e+01
3641.6651, 4.764939880e+02, 1.393636322e+01
3642.5037, 4.489696350e+02, 1.360686779e+01
3643.3425, 4.305867004e+02, 1.330920506e+01
3644.1815, 4.247270813e+02, 1.306653214e+01
3645.0207, 4.010219116e+02, 1.264733219e+01
3645.8601, 3.988262024e+02, 1.250070286e+01
3646.6997, 4.254986877e+02, 1.269662094e+01
3647.5395, 4.397460632e+02, 1.270777893e+01
3648.3794, 4.093085327e+02, 1.234510612e+01
3649.2196, 4.092016907e+02, 1.219730949e+01
3650.0600, 4.017542114e+02, 1.212600899e+01
3650.9005, 4.016256104e+02, 1.224215031e+01
3651.7413, 4.120269165e+02, 1.232280064e+01
3652.5822, 4.177322998e+02, 1.243575191e+01
3653.4233, 4.388248901e+02, 1.264556694e+01
3654.2647, 4.602124023e+02, 1.283298969e+01
3655.1062, 4.726285400e+02, 1.292547417e+01
3655.9479, 4.713199768e+02, 1.273164177e+01
3656.7898, 4.716058960e+02, 1.273406982e+01
3657.6319, 4.844714661e+02, 1.268142891e+01
3658.4742, 4.570629883e+02, 1.258096790e+01
3659.3167, 4.597715454e+02, 1.260300350e+01
3660.1594, 5.047874146e+02, 1.312497520e+01
3661.0023, 5.051304626e+02, 1.300737572e+01
3661.8454, 4.590472107e+02, 1.287744427e+01
3662.6886, 4.903112488e+02, 1.280402946e+01
3663.5321, 4.687351685e+02, 1.256222534e+01
3664.3757, 4.183081055e+02, 1.214749813e+01
3665.2196, 4.356964722e+02, 1.215569878e+01
3666.0636, 4.631106262e+02, 1.225271320e+01
3666.9079, 4.376513062e+02, 1.235309982e+01
3667.7523, 4.683012695e+02, 1.236688614e+01
3668.5969, 4.463403320e+02, 1.231657600e+01
3669.4418, 4.410033569e+02, 1.210733700e+01
3670.2868, 4.242179871e+02, 1.195234394e+01
3671.1320, 4.149705505e+02, 1.197892857e+01
3671.9774, 4.560702515e+02, 1.216713715e+01
3672.8230, 4.706462097e+02, 1.238652611e+01
3673.6688, 5.028152466e+02, 1.251948166e+01
3674.5148, 4.869199219e+02, 1.239659405e+01
3675.3610, 4.735295105e+02, 1.226869297e+01
3676.2074, 4.755740662e+02, 1.217840099e+01
3677.0539, 4.438556213e+02, 1.193521023e+01
3677.9007, 4.541424255e+02, 1.171726131e+01
3678.7477, 4.306274719e+02, 1.149044037e+01
3679.5948, 4.200248413e+02, 1.126179790e+01
3680.4422, 4.272269897e+02, 1.133053493e+01
3681.2897, 4.316512146e+02, 1.144084740e+01
3682.1375, 4.329219360e+02, 1.153007984e+01
3682.9854, 4.317578125e+02, 1.162234211e+01
3683.8336, 4.579736023e+02, 1.181620693e+01
3684.6819, 4.767206726e+02, 1.197183990e+01
3685.5304, 4.630351868e+02, 1.183156967e+01
3686.3791, 4.261339722e+02, 1.141112041e+01
3687.2281, 3.985689087e+02, 1.097870541e+01
3688.0772, 3.939788818e+02, 1.076871109e+01
3688.9265, 3.975827026e+02, 1.076978111e+01
3689.7760, 4.237983704e+02, 1.100291348e+01
3690.6257, 4.560974121e+02, 1.137039280e+01
3691.4756, 4.700063171e+02, 1.160252762e+01
3692.3257, 4.964505615e+02, 1.192163467e+01
3693.1760, 5.033399048e+02, 1.200603104e+01
3694.0264, 4.877731018e+02, 1.180613422e+01
3694.8771, 4.701002808e+02, 1.155771160e+01
3695.7280, 4.674766235e+02, 1.143022060e+01
3696.5791, 4.760708008e+02, 1.144735622e+01
3697.4303, 4.711228943e+02, 1.134434223e+01
3698.2818, 4.743412170e+02, 1.143295670e+01
3699.1335, 4.823001709e+02, 1.155271530e+01
3699.9853, 4.910343323e+02, 1.168144894e+01
3700.8374, 5.060598755e+02, 1.184408188e+01
3701.6896, 5.272958984e+02, 1.197100830e+01
3702.5421, 5.116098633e+02, 1.181264496e+01
3703.3947, 4.681795959e+02, 1.131010151e+01
3704.2475, 4.378533936e+02, 1.104554939e+01
3705.1006, 4.122466736e+02, 1.061292076e+01
3705.9538, 3.891035461e+02, 1.027355480e+01
3706.8072, 4.104583740e+02, 1.028649616e+01
3707.6608, 3.977332458e+02, 1.010331917e+01
3708.5147, 4.313663330e+02, 1.041453266e+01
3709.3687, 4.318149109e+02, 1.025651741e+01
3710.2229, 4.059677124e+02, 1.012654114e+01
3711.0773, 4.223747559e+02, 1.020798874e+01
3711.9319, 4.242594910e+02, 1.032778740e+01
3712.7867, 4.244160767e+02, 1.053582382e+01
3713.6417, 4.620407410e+02, 1.093422699e+01
3714.4969, 5.151726074e+02, 1.138271332e+01
3715.3523, 5.454581299e+02, 1.162243843e+01
3716.2079, 5.402014771e+02, 1.157223797e+01
3717.0637, 5.286454468e+02, 1.139280987e+01
3717.9197, 5.210278931e+02, 1.120693970e+01
3718.7758, 5.125870972e+02, 1.101970959e+01
3719.6322, 4.751859741e+02, 1.046155643e+01
3720.4888, 4.101203003e+02, 9.630703926e+00
3721.3456, 3.582463989e+02, 8.939519882e+00
3722.2025, 3.183362732e+02, 8.548088074e+00
3723.0597, 3.339438477e+02, 8.621249199e+00
3723.9171, 3.908683167e+02, 9.287405968e+00
3724.7746, 4.512841187e+02, 9.981406212e+00
3725.6324, 4.995914612e+02, 1.062440014e+01
3726.4903, 5.427294312e+02, 1.095808220e+01
3727.3485, 5.081173706e+02, 1.073229790e+01
3728.2068, 4.681779480e+02, 1.035232735e+01
3729.0654, 4.780212708e+02, 1.024086857e+01
3729.9241, 4.980381165e+02, 1.041477013e+01
3730.7831, 4.842759705e+02, 1.035134029e+01
3731.6422, 4.965797119e+02, 1.027871132e+01
3732.5016, 4.539542847e+02, 9.848297119e+00
3733.3611, 4.068901367e+02, 9.282565117e+00
3734.2209, 3.575581055e+02, 8.668465614e+00
3735.0808, 3.085777893e+02, 8.026024818e+00
3735.9409, 2.918922119e+02, 7.732273579e+00
3736.8013, 3.250374146e+02, 7.996257782e+00
3737.6618, 3.576731873e+02, 8.355504036e+00
3738.5225, 3.872914734e+02, 8.746719360e+00
3739.3834, 4.350436401e+02, 9.287992477e+00
3740.2446, 4.891627502e+02, 9.858912468e+00
3741.1059, 5.126314087e+02, 1.020325279e+01
3741.9674, 5.400220337e+02, 1.041178989e+01
3742.8291, 5.198157349e+02, 1.014537048e+01
3743.6910, 4.742045288e+02, 9.695128441e+00
3744.5532, 4.406965942e+02, 9.302734375e+00
3745.4155, 4.285562744e+02, 9.026445389e+00
3746.2780, 4.157056885e+02, 8.819972038e+00
3747.1407, 4.144714355e+02, 8.732525826e+00
3748.0036, 4.078701172e+02, 8.680856705e+00
3748.8667, 3.715268250e+02, 8.215564728e+00
3749.7300, 3.125752258e+02, 7.582525730e+00
3750.5935, 2.740277100e+02, 7.314802647e+00
3751.4572, 3.069279480e+02, 7.566380978e+00
3752.3211, 3.943907166e+02, 8.505847931e+00
3753.1852, 4.456652832e+02, 9.073596001e+00
3754.0495, 4.825594788e+02, 9.425602913e+00
3754.9140, 5.194489136e+02, 9.711260796e+00
3755.7787, 5.388113403e+02, 9.972990990e+00
3756.6436, 5.652552490e+02, 1.013086319e+01
3757.5087, 5.467281494e+02, 9.908128738e+00
3758.3740, 4.605346680e+02, 9.084893227e+00
3759.2395, 4.010762634e+02, 8.421586037e+00
3760.1052, 4.145630798e+02, 8.372660637e+00
3760.9711, 4.432785339e+02, 8.625170708e+00
3761.8372, 4.865729980e+02, 8.995936394e+00
3762.7035, 5.100075989e+02, 9.234721184e+00
3763.5700, 5.038956299e+02, 9.294333458e+00
3764.4367, 4.912149048e+02, 9.101756096e+00
3765.3036, 4.960184021e+02, 9.146955490e+00
3766.1707, 5.104463501e+02, 9.177639008e+00
3767.0380, 4.942579346e+02, 9.014297485e+00
3767.9055, 4.582311401e+02, 8.719000816e+00
3768.7732, 4.461034241e+02, 8.589166641e+00
3769.6411, 4.393421936e+02, 8.503580093e+00
3770.5092, 3.996833496e+02, 8.241022110e+00
3771.3775, 3.610959473e+02, 7.828966618e+00
3772.2459, 3.795602112e+02, 7.994228840e+00
3773.1146, 4.358008118e+02, 8.400859833e+00
3773.9835, 4.840524902e+02, 8.775418282e+00
3774.8526, 5.078023376e+02, 8.996643066e+00
3775.7219, 5.149165649e+02, 8.993955612e+00
3776.5914, 5.053825073e+02, 8.893018723e+00
3777.4611, 5.288276367e+02, 9.058386803e+00
3778.3310, 5.400576782e+02, 9.148112297e+00
3779.2011, 5.403959351e+02, 9.160151482e+00
3780.0714, 5.551407471e+02, 9.252178192e+00
3780.9419, 5.886080322e+02, 9.470882416e+00
3781.8126, 6.049223633e+02, 9.492630959e+00
3782.6835, 5.903070679e+02, 9.420818329e+00
3783.5546, 5.870878906e+02, 9.334116936e+00
3784.4258, 6.028292236e+02, 9.402909279e+00
3785.2973, 6.097311401e+02, 9.450140953e+00
3786.1690, 5.767953491e+02, 9.225283623e+00
3787.0409, 5.159353638e+02, 8.802832603e+00
3787.9130, 4.907322998e+02, 8.452717781e+00
3788.7853, 5.014459839e+02, 8.448866844e+00
3789.6578, 5.101574097e+02, 8.400452614e+00
3790.5305, 4.923671875e+02, 8.250382423e+00
3791.4034, 4.802195740e+02, 8.218286514e+00
3792.2765, 5.154165039e+02, 8.372290611e+00
3793.1498, 5.173365479e+02, 8.495639801e+00
3794.0234, 4.953817749e+02, 8.311782837e+00
3794.8971, 4.649782104e+02, 7.988255501e+00
