# wavelength, flux, err
3621.5960, 3.239914551e+02, 9.999899902e+02
3622.4300, 3.239914551e+02, 1.416141891e+01
3623.2642, 3.392002563e+02, 9.999899902e+02
3624.0986, 3.544090271e+02, 1.446163654e+01
3624.9331, 3.307194824e+02, 1.407541275e+01
3625.7679, 3.375024719e+02, 1.398092461e+01
3626.6029, 3.729740295e+02, 1.452387524e+01
3627.4380, 3.910773315e+02, 1.460896111e+01
3628.2734, 3.796391296e+02, 1.455834389e+01
3629.1089, 4.081117859e+02, 1.462170696e+01
3629.9446, 3.834201050e+02, 1.427773285e+01
3630.7805, 3.262850647e+02, 1.316390228e+01
3631.6167, 2.730287476e+02, 1.212816334e+01
3632.4530, 2.461496582e+02, 1.148682213e+01
3633.2895, 2.558842926e+02, 1.159842682e+01
3634.1262, 2.955932922e+02, 1.195302391e+01
3634.9630, 2.951475220e+02, 1.203973103e+01
3635.8001, 2.892422180e+02, 1.185346699e+01
3636.6374, 2.962323303e+02, 1.203206253e+01
3637.4749, 3.131569824e+02, 1.236418724e+01
3638.3125, 3.327508545e+02, 1.268500137e+01
3639.1504, 3.495482178e+02, 1.306839180e+01
3639.9884, 3.815888977e+02, 1.350053310e+01
3640.8266, 3.958807373e+02, 1.376003456e+01
3641.6651, 3.871496582e+02, 1.350030899e+01
3642.5037, 3.704280396e+02, 1.318478489e+01
3643.3425, 3.509987488e+02, 1.268078041e+01
3644.1815, 3.217799683e+02, 1.216701317e+01
3645.0207, 3.099518738e+02, 1.187930202e+01
3645.8601, 3.099084167e+02, 1.179663467e+01
3646.6997, 3.071172180e+02, 1.169697094e+01
3647.5395, 2.956919250e+02, 1.158332539e+01
3648.3794, 2.816143494e+02, 1.136442089e+01
3649.2196, 2.639808044e+02, 1.126847649e+01
3650.0600, 3.058243408e+02, 1.176306438e+01
3650.9005, 3.410065918e+02, 1.247633553e+01
3651.7413, 3.486099548e+02, 1.256660461e+01
3652.5822, 3.667665710e+02, 1.280445194e+01
3653.4233, 3.691799011e+02, 1.273143864e+01
3654.2647, 3.900389709e+02, 1.287646866e+01
3655.1062, 3.886719055e+02, 1.275332451e+01
3655.9479, 3.713547668e+02, 1.247290611e+01
3656.7898, 3.667318115e+02, 1.234561729e+01
3657.6319, 3.822320862e+02, 1.254102707e+01
3658.4742, 3.854014893e+02, 1.257327652e+01
3659.3167, 3.854818420e+02, 1.275577641e+01
