# wavelength, flux, err
3621.5960, 5.770657730e+01, 9.999899902e+02
3622.4300, 5.770657730e+01, 2.788793945e+01
3623.2642, 3.966780853e+01, 9.999899902e+02
3624.0986, 2.162903786e+01, 2.678287506e+01
3624.9331, 2.196048546e+01, 2.635394096e+01
3625.7679, 3.939006424e+01, 2.699254036e+01
3626.6029, 5.808123779e+01, 2.829090881e+01
3627.4380, 8.285430908e+01, 2.989041519e+01
3628.2734, 1.018276978e+02, 3.145972252e+01
3629.1089, 4.661753082e+01, 2.962321281e+01
3629.9446, 1.016649055e+01, 2.674552536e+01
3630.7805, 2.722025299e+01, 2.634817696e+01
3631.6167, 1.832543945e+01, 2.515907288e+01
3632.4530, -7.840312004e+00, 2.311652565e+01
3633.2895, 1.875359726e+01, 2.415792847e+01
3634.1262, 1.546543217e+01, 2.410690117e+01
3634.9630, 5.193037796e+01, 2.577190399e+01
3635.8001, 2.609240150e+01, 2.458904839e+01
3636.6374, 1.156323624e+01, 2.390261841e+01
3637.4749, 3.956143188e+01, 2.441182709e+01
3638.3125, 1.955376816e+01, 2.375807762e+01
3639.1504, 5.866567993e+01, 2.503418350e+01
3639.9884, 6.471395111e+01, 2.585622787e+01
3640.8266, 5.831114578e+01, 2.630012131e+01
3641.6651, 2.665197563e+01, 2.467133522e+01
3642.5037, -4.375730515e+00, 2.313009071e+01
3643.3425, 5.332834244e+01, 2.455548286e+01
3644.1815, 2.228609276e+01, 2.284907150e+01
3645.0207, 6.345565796e+01, 2.394570923e+01
3645.8601, 7.193917084e+01, 2.373939896e+01
3646.6997, 4.181850433e+01, 2.307645607e+01
3647.5395, 3.804384613e+01, 2.231657410e+01
3648.3794, -1.754058647e+01, 2.055523872e+01
3649.2196, 2.186266327e+01, 2.124911880e+01
3650.0600, 7.953570557e+01, 2.291906357e+01
3650.9005, 7.319207001e+01, 2.300140190e+01
3651.7413, 2.074518013e+01, 2.164218140e+01
3652.5822, 8.403655052e+00, 2.105028725e+01
3653.4233, 4.660594559e+01, 2.223821640e+01
3654.2647, 3.915502930e+01, 2.239334679e+01
3655.1062, 3.491091919e+01, 2.166659546e+01
3655.9479, 3.286853027e+01, 2.239968300e+01
3656.7898, 1.597949409e+01, 2.212842178e+01
