# wavelength, flux, err
3621.5960, 2.661234436e+02, 3.310071564e+01
3622.4300, 3.014953308e+02, 3.477935791e+01
3623.2642, 3.978133240e+02, 3.634059143e+01
3624.0986, 4.063741455e+02, 3.736061478e+01
3624.9331, 3.172317505e+02, 3.725807190e+01
3625.7679, 2.852507629e+02, 3.701329803e+01
3626.6029, 3.712501221e+02, 3.794631195e+01
3627.4380, 4.187294922e+02, 3.899894714e+01
3628.2734, 3.783826294e+02, 3.924580383e+01
3629.1089, 4.141686401e+02, 3.914120483e+01
3629.9446, 3.770733643e+02, 3.790002441e+01
3630.7805, 2.490592194e+02, 3.450895309e+01
3631.6167, 1.567723999e+02, 3.005640030e+01
3632.4530, 1.658869171e+02, 2.871710777e+01
3633.2895, 1.903439484e+02, 2.899768829e+01
3634.1262, 2.138841095e+02, 3.008101654e+01
3634.9630, 2.511880341e+02, 3.125401115e+01
3635.8001, 2.633838806e+02, 3.181082916e+01
3636.6374, 2.390941925e+02, 3.153634262e+01
3637.4749, 3.006450195e+02, 3.311829758e+01
3638.3125, 2.864809875e+02, 3.306541061e+01
3639.1504, 2.911946716e+02, 3.342786407e+01
3639.9884, 3.032683105e+02, 3.413979340e+01
3640.8266, 3.214820557e+02, 3.489396286e+01
3641.6651, 3.766546631e+02, 3.571852875e+01
3642.5037, 3.652280273e+02, 3.512961197e+01
3643.3425, 3.309613037e+02, 3.396580124e+01
3644.1815, 2.866322021e+02, 3.257370758e+01
3645.0207, 2.654088745e+02, 3.148218536e+01
3645.8601, 2.670289917e+02, 3.083488655e+01
3646.6997, 2.531545258e+02, 3.059496880e+01
3647.5395, 2.797372131e+02, 3.078960037e+01
3648.3794, 2.393051147e+02, 2.915334892e+01
3649.2196, 2.000635529e+02, 2.824377251e+01
3650.0600, 2.094224854e+02, 2.850077438e+01
3650.9005, 2.460135040e+02, 2.938348198e+01
3651.7413, 2.738397217e+02, 3.038751221e+01
3652.5822, 3.327870789e+02, 3.169657326e+01
3653.4233, 3.681099548e+02, 3.275775528e+01
3654.2647, 3.637851868e+02, 3.283372116e+01
3655.1062, 3.322606506e+02, 3.215138245e+01
3655.9479, 3.195618896e+02, 3.198607445e+01
3656.7898, 3.759294739e+02, 3.223154068e+01
3657.6319, 3.197510681e+02, 3.199149704e+01
3658.4742, 3.164344788e+02, 3.167297935e+01
3659.3167, 3.420071106e+02, 3.238839722e+01
3660.1594, 3.610596313e+02, 3.279198837e+01
3661.0023, 3.853354797e+02, 3.300429153e+01
3661.8454, 3.280769043e+02, 3.284099960e+01
3662.6886, 3.833616943e+02, 3.241622543e+01
3663.5321, 3.152172241e+02, 3.223026276e+01
3664.3757, 2.686937561e+02, 3.049035645e+01
3665.2196, 3.499245300e+02, 3.141298294e+01
3666.0636, 3.552762146e+02, 3.153257179e+01
3666.9079, 3.461909180e+02, 3.147960663e+01
3667.7523, 3.606869812e+02, 3.183700371e+01
3668.5969, 4.200026245e+02, 3.225431824e+01
3669.4418, 4.051352234e+02, 3.169751167e+01
3670.2868, 2.967252808e+02, 2.953712463e+01
3671.1320, 3.199108887e+02, 2.948228455e+01
3671.9774, 3.688948364e+02, 3.054024506e+01
3672.8230, 4.497718811e+02, 3.171457100e+01
3673.6688, 4.155722656e+02, 3.172478294e+01
3674.5148, 3.123597107e+02, 3.013448143e+01
3675.3610, 3.235812378e+02, 2.983931732e+01
3676.2074, 4.306039124e+02, 3.081576729e+01
3677.0539, 3.594772949e+02, 2.960958862e+01
3677.9007, 2.740677490e+02, 2.778968430e+01
3678.7477, 2.570025940e+02, 2.669793892e+01
3679.5948, 2.819275513e+02, 2.646746445e+01
3680.4422, 2.872996826e+02, 2.619524956e+01
3681.2897, 2.586846008e+02, 2.555033875e+01
3682.1375, 2.761413574e+02, 2.585318947e+01
3682.9854, 3.047056274e+02, 2.643470001e+01
3683.8336, 3.059290771e+02, 2.672029114e+01
3684.6819, 2.905867310e+02, 2.665196419e+01
3685.5304, 2.998324280e+02, 2.664959717e+01
3686.3791, 3.068385010e+02, 2.627741623e+01
3687.2281, 2.599973755e+02, 2.500308990e+01
3688.0772, 2.493083191e+02, 2.431571770e+01
3688.9265, 2.648592529e+02, 2.419713402e+01
3689.7760, 2.689329834e+02, 2.466755676e+01
3690.6257, 3.067362366e+02, 2.575187302e+01
3691.4756, 3.694201355e+02, 2.724872398e+01
3692.3257, 3.805952759e+02, 2.819740677e+01
3693.1760, 3.868124390e+02, 2.819516754e+01
3694.0264, 3.394238892e+02, 2.661665916e+01
3694.8771, 2.456301117e+02, 2.572336006e+01
3695.7280, 3.342949219e+02, 2.572718048e+01
3696.5791, 2.969402771e+02, 2.578810692e+01
3697.4303, 3.517564392e+02, 2.655620766e+01
3698.2818, 3.426240540e+02, 2.591901207e+01
3699.1335, 2.804371948e+02, 2.605639839e+01
3699.9853, 3.665661316e+02, 2.692191887e+01
3700.8374, 4.239152222e+02, 2.771492767e+01
3701.6896, 4.067544250e+02, 2.756242180e+01
3702.5421, 3.458760986e+02, 2.657178497e+01
3703.3947, 3.485120239e+02, 2.608432388e+01
3704.2475, 3.674675598e+02, 2.552517319e+01
3705.1006, 2.575062866e+02, 2.365600586e+01
3705.9538, 2.509295959e+02, 2.233280373e+01
3706.8072, 2.116813507e+02, 2.160827637e+01
3707.6608, 2.329653320e+02, 2.135453224e+01
3708.5147, 2.656076355e+02, 2.199349976e+01
3709.3687, 2.519218292e+02, 2.176381493e+01
3710.2229, 2.750252686e+02, 2.210777473e+01
3711.0773, 2.650930481e+02, 2.274835777e+01
3711.9319, 3.120178223e+02, 2.383452606e+01
3712.7867, 3.616184692e+02, 2.503255272e+01
3713.6417, 3.785108948e+02, 2.570875740e+01
3714.4969, 3.795061035e+02, 2.622015572e+01
3715.3523, 3.753041992e+02, 2.640344238e+01
3716.2079, 3.507168884e+02, 2.583334732e+01
3717.0637, 3.744732361e+02, 2.548861122e+01
3717.9197, 3.772891846e+02, 2.490022659e+01
3718.7758, 3.084541626e+02, 2.346513367e+01
3719.6322, 2.170771790e+02, 2.135591888e+01
3720.4888, 1.958363342e+02, 1.947833633e+01
3721.3456, 1.751188354e+02, 1.790927505e+01
3722.2025, 1.645287628e+02, 1.740889549e+01
3723.0597, 1.813223724e+02, 1.792307281e+01
3723.9171, 2.312708893e+02, 1.929622841e+01
3724.7746, 2.899474792e+02, 2.104701996e+01
3725.6324, 2.911698303e+02, 2.221888924e+01
3726.4903, 3.393274231e+02, 2.337704659e+01
3727.3485, 3.313534241e+02, 2.284426880e+01
3728.2068, 2.732499084e+02, 2.131524849e+01
3729.0654, 2.689382324e+02, 2.128439522e+01
3729.9241, 3.531468201e+02, 2.201154518e+01
3730.7831, 3.178388672e+02, 2.231307793e+01
3731.6422, 3.204597168e+02, 2.215929031e+01
3732.5016, 2.866088562e+02, 2.083413124e+01
