# wavelength, flux, err
3621.5960, 1.000202103e+02, 9.999899902e+02
3622.4300, 1.000202103e+02, 5.567568588e+01
3623.2642, 3.716273117e+01, 9.999899902e+02
3624.0986, -2.569474983e+01, 5.273902893e+01
3624.9331, 8.792246246e+01, 5.589266586e+01
3625.7679, -2.983965111e+01, 5.819884872e+01
3626.6029, -7.623904419e+01, 5.629241562e+01
3627.4380, 6.853274345e+00, 5.294836044e+01
3628.2734, 3.254148483e+01, 5.442151260e+01
3629.1089, 2.196450043e+01, 5.452507019e+01
3629.9446, 2.475901031e+01, 5.431424332e+01
3630.7805, 1.850573349e+01, 5.635179138e+01
3631.6167, -1.582075310e+01, 5.030009079e+01
3632.4530, -5.303485870e+01, 4.297524643e+01
3633.2895, -3.188988876e+01, 4.332225037e+01
3634.1262, 6.144234848e+01, 4.483694839e+01
3634.9630, 2.422626495e+01, 4.564365768e+01
3635.8001, -4.323704910e+01, 4.508069611e+01
3636.6374, 6.430964947e+00, 4.595764542e+01
3637.4749, 8.606887817e+01, 4.721995163e+01
3638.3125, -2.884584236e+01, 4.543425751e+01
3639.1504, -1.160443268e+02, 4.080843353e+01
3639.9884, -3.214637375e+01, 4.502477264e+01
3640.8266, -5.776514435e+01, 4.450268173e+01
3641.6651, -9.163655090e+01, 4.441451645e+01
3642.5037, -1.654001999e+01, 4.436783981e+01
3643.3425, -2.028938866e+01, 4.314669800e+01
3644.1815, 9.028834534e+01, 4.654045105e+01
3645.0207, 3.042320728e+00, 4.925447464e+01
3645.8601, 2.629763603e+01, 4.573397446e+01
3646.6997, 1.206706238e+02, 4.307940292e+01
3647.5395, 6.649728394e+01, 4.219942093e+01
3648.3794, 4.422001648e+01, 4.123410416e+01
3649.2196, -3.798927307e+01, 3.776981735e+01
3650.0600, -1.188966599e+02, 3.524443436e+01
3650.9005, -8.161741638e+01, 3.786368561e+01
3651.7413, 8.828984070e+01, 4.819726562e+01
3652.5822, 2.254546204e+02, 5.400527191e+01
3653.4233, 9.087952423e+01, 4.668439484e+01
3654.2647, 1.466984177e+01, 4.329718781e+01
3655.1062, 1.338087463e+01, 4.365774536e+01
3655.9479, 3.137963104e+01, 4.238349915e+01
3656.7898, 3.308831406e+01, 4.251924133e+01
3657.6319, 1.358248138e+01, 4.283053207e+01
3658.4742, 1.995569766e-01, 4.381575012e+01
3659.3167, 7.552629089e+01, 4.520917130e+01
3660.1594, -1.533772469e+01, 4.168468857e+01
3661.0023, -9.328785706e+01, 4.098653030e+01
3661.8454, 1.785057068e+01, 4.391595840e+01
3662.6886, 6.288075638e+01, 4.231803131e+01
3663.5321, -9.869940186e+01, 3.904526901e+01
3664.3757, -2.393599892e+01, 3.990348816e+01
3665.2196, 5.303160858e+01, 4.925621033e+01
3666.0636, 2.942521095e+01, 4.081331635e+01
3666.9079, 1.816983604e+01, 4.082588196e+01
3667.7523, 4.207968903e+01, 4.044918060e+01
3668.5969, 9.036623001e+00, 3.976818848e+01
3669.4418, 5.197916412e+01, 3.886760330e+01
3670.2868, 1.440621376e+01, 3.740314484e+01
3671.1320, -7.683568573e+01, 3.494956207e+01
3671.9774, -4.361641312e+01, 3.585505295e+01
3672.8230, 6.446262360e+00, 3.796463776e+01
3673.6688, -1.360015392e+01, 3.821508026e+01
3674.5148, 1.541973972e+01, 3.797081375e+01
3675.3610, 5.069066238e+01, 3.905088043e+01
3676.2074, 2.665801048e+01, 3.763731384e+01
3677.0539, -2.514892197e+01, 3.426535034e+01
3677.9007, -1.406486130e+01, 3.439306641e+01
3678.7477, 6.865527344e+01, 3.665091705e+01
3679.5948, 3.790235519e+01, 3.561927032e+01
3680.4422, -3.391237640e+01, 3.372618484e+01
3681.2897, -2.801903152e+01, 3.803545761e+01
3682.1375, 2.746406794e+00, 3.909992218e+01
3682.9854, 3.580701590e+00, 3.402516937e+01
3683.8336, -1.859011269e+01, 3.455452347e+01
3684.6819, 5.170498657e+01, 3.941937637e+01
3685.5304, 8.415348053e+01, 3.929382706e+01
3686.3791, -1.249755573e+01, 3.224462128e+01
3687.2281, 9.939850807e+00, 3.102902985e+01
3688.0772, 5.400525665e+01, 3.206446838e+01
3688.9265, 3.075233650e+01, 3.093814468e+01
3689.7760, 3.331544113e+01, 3.114309311e+01
3690.6257, 3.519056320e+01, 3.148919296e+01
3691.4756, -1.420705891e+01, 3.199849510e+01
3692.3257, 6.108757782e+01, 3.414870453e+01
3693.1760, 4.244578171e+01, 3.460556412e+01
3694.0264, -3.218146515e+01, 3.115394974e+01
3694.8771, -5.051679611e+00, 3.125712585e+01
3695.7280, 5.124471283e+01, 3.071151543e+01
3696.5791, -3.023637009e+01, 3.007644272e+01
3697.4303, 3.662592697e+01, 3.097002220e+01
3698.2818, -1.556395245e+01, 3.017934036e+01
3699.1335, -1.187001991e+01, 3.156798363e+01
3699.9853, -2.122902489e+01, 2.938332367e+01
3700.8374, -4.178453445e+01, 3.171263885e+01
3701.6896, 8.092533875e+01, 3.229691696e+01
3702.5421, -7.619087982e+01, 3.036668587e+01
3703.3947, 1.896625900e+01, 3.092166710e+01
3704.2475, 4.908831406e+01, 3.159721947e+01
3705.1006, -2.176258469e+01, 2.881541824e+01
3705.9538, -6.173076630e+00, 2.781632233e+01
3706.8072, 2.233138275e+01, 2.602064896e+01
3707.6608, -6.628451538e+01, 2.497726631e+01
3708.5147, 1.950862503e+01, 2.621761894e+01
3709.3687, 2.674730492e+01, 3.096780205e+01
3710.2229, -4.908703613e+01, 2.484078979e+01
3711.0773, 7.887706280e+00, 2.662341881e+01
3711.9319, 7.420988464e+01, 2.866283417e+01
3712.7867, 4.934140015e+01, 2.961705017e+01
3713.6417, -6.978796482e+00, 2.907601357e+01
3714.4969, -2.983206558e+01, 2.807769585e+01
3715.3523, -1.306816196e+01, 2.935510826e+01
3716.2079, 1.753696442e+01, 3.003875732e+01
3717.0637, 7.131896210e+01, 3.005521011e+01
3717.9197, 5.848152924e+01, 3.272599030e+01
3718.7758, 4.885383987e+01, 3.124095154e+01
3719.6322, 4.542092896e+01, 2.646156693e+01
3720.4888, 3.058656883e+01, 2.408434677e+01
3721.3456, 1.169548607e+01, 2.093819809e+01
3722.2025, -3.995640564e+01, 1.947434616e+01
3723.0597, 1.841418594e-01, 2.086008453e+01
3723.9171, 5.836543274e+01, 2.501647949e+01
3724.7746, 4.210712051e+01, 2.732334137e+01
3725.6324, -2.102014923e+01, 2.439349747e+01
3726.4903, -5.790441036e-01, 2.602103424e+01
3727.3485, -2.683487654e+00, 2.476150322e+01
3728.2068, -1.403977513e+00, 2.839720345e+01
3729.0654, -4.303162098e+00, 2.482292557e+01
3729.9241, 1.537734890e+01, 2.394531822e+01
3730.7831, 4.793145370e+01, 2.497930145e+01
3731.6422, -1.212959385e+01, 2.425896072e+01
3732.5016, 4.516499710e+01, 3.061488152e+01
3733.3611, 3.503387833e+01, 2.319378090e+01
3734.2209, 1.095901394e+01, 2.094361496e+01
3735.0808, 1.749305153e+01, 1.887825584e+01
3735.9409, 3.438271999e+00, 1.758440781e+01
3736.8013, 5.048985481e+00, 1.761017799e+01
3737.6618, 1.993968010e+01, 1.902824783e+01
3738.5225, 1.018092251e+01, 1.871993446e+01
3739.3834, -2.135445976e+01, 1.941311264e+01
3740.2446, -9.688006401e+00, 2.154408073e+01
3741.1059, 7.142773438e+01, 2.299630737e+01
3741.9674, 1.344831181e+01, 2.345284843e+01
3742.8291, 1.449519825e+01, 2.317497826e+01
3743.6910, -7.120387077e+00, 2.086062050e+01
3744.5532, -4.602355957e+01, 1.984064484e+01
3745.4155, -9.820828438e+00, 1.955383492e+01
3746.2780, 8.573573303e+01, 1.995862007e+01
3747.1407, -2.593193245e+01, 1.788177872e+01
3748.0036, 2.784458351e+01, 1.743630600e+01
3748.8667, 5.698968124e+01, 1.921040344e+01
3749.7300, 1.711355895e-01, 1.642293930e+01
3750.5935, -1.471956921e+01, 1.587425900e+01
3751.4572, 2.885898352e+00, 1.697649193e+01
3752.3211, 1.022961426e+01, 1.815050316e+01
3753.1852, -2.560824013e+01, 1.909320259e+01
3754.0495, 1.968956947e+00, 2.034889793e+01
3754.9140, 4.951493073e+01, 2.236496162e+01
3755.7787, 6.098442078e+00, 2.196383476e+01
3756.6436, 3.632825089e+01, 2.241964531e+01
3757.5087, -1.630840302e+01, 2.117890930e+01
3758.3740, -2.476638412e+01, 1.902326202e+01
3759.2395, -1.117145443e+01, 1.733786011e+01
3760.1052, -1.194825077e+01, 1.691555595e+01
3760.9711, 5.394775391e+00, 1.745872116e+01
3761.8372, -1.183324623e+01, 1.811904144e+01
3762.7035, 4.392758179e+01, 1.991756630e+01
3763.5700, 5.931354523e+01, 1.981485367e+01
3764.4367, 3.166060448e+01, 1.911334801e+01
3765.3036, 1.905449748e+00, 1.785973549e+01
3766.1707, -4.073346329e+01, 1.742846680e+01
3767.0380, 3.409526348e+00, 1.863164711e+01
3767.9055, 3.587048721e+01, 1.916247559e+01
3768.7732, 3.767262268e+01, 1.884860802e+01
3769.6411, 1.527074337e+01, 1.812475204e+01
3770.5092, 3.658265352e+00, 1.850255966e+01
3771.3775, 5.149716949e+01, 1.886759186e+01
3772.2459, -4.836239517e-01, 1.892848969e+01
3773.1146, 2.710277367e+01, 1.963554192e+01
3773.9835, 3.700984955e+01, 1.976686287e+01
3774.8526, 1.452550697e+01, 2.357044411e+01
3775.7219, 3.552941513e+01, 2.105667686e+01
3776.5914, -1.684608841e+01, 1.916450882e+01
3777.4611, 1.916174698e+01, 1.914593315e+01
3778.3310, 3.181569099e+01, 1.998229027e+01
3779.2011, 1.453912354e+01, 1.994683647e+01
3780.0714, 1.177753639e+01, 1.947693634e+01
3780.9419, 2.493408203e+01, 2.023161316e+01
3781.8126, 2.061249733e+01, 2.035487556e+01
3782.6835, 7.313961792e+01, 2.070377922e+01
3783.5546, 4.309066391e+01, 2.024959564e+01
3784.4258, 9.019959450e+00, 1.955044937e+01
3785.2973, 3.939358139e+01, 2.005385590e+01
3786.1690, 1.006100941e+01, 1.914928818e+01
3787.0409, -1.439540482e+01, 1.779595757e+01
3787.9130, 2.747720146e+01, 1.756981087e+01
3788.7853, 3.126396561e+01, 1.707348824e+01
3789.6578, -6.298354149e+00, 1.648681259e+01
3790.5305, -1.049193192e+01, 1.627178955e+01
3791.4034, 2.046781349e+01, 1.664995193e+01
3792.2765, 1.223595333e+01, 1.719609070e+01
3793.1498, -3.429238081e+00, 1.657681847e+01
3794.0234, -4.252959251e+00, 1.653233719e+01
3794.8971, 7.725263119e+00, 1.624151421e+01
3795.7710, 2.481409836e+01, 1.597806168e+01
3796.6451, 4.549856567e+01, 1.573333931e+01
3797.5194, 1.376032925e+01, 1.542206478e+01
3798.3939, 2.382778358e+01, 1.551917076e+01
3799.2686, 2.426756668e+01, 1.476073837e+01
3800.1435, 1.520677471e+01, 1.706091881e+01
3801.0186, 5.274846649e+01, 1.673361778e+01
3801.8940, -1.543338585e+01, 1.525863743e+01
3802.7695, 7.889117718e+00, 1.535769176e+01
3803.6452, 8.256237030e+00, 1.738880539e+01
3804.5211, 8.021990776e+00, 1.997980690e+01
3805.3973, 2.625745964e+01, 1.776588631e+01
3806.2736, -1.470936203e+01, 1.643546295e+01
3807.1501, 4.020198441e+01, 1.641561317e+01
3808.0268, 1.509955168e+00, 1.550159836e+01
3808.9038, 4.520578861e+00, 1.519328690e+01
3809.7809, 3.424018097e+01, 1.636175346e+01
3810.6582, 4.936110020e+00, 1.596698189e+01
3811.5358, -1.877515554e+00, 1.608900452e+01
3812.4135, 6.497609138e+00, 1.628575897e+01
3813.2915, -1.130149245e+00, 1.547066975e+01
3814.1696, -1.815926284e-01, 1.619762802e+01
3815.0479, 1.167537117e+01, 1.571560478e+01
3815.9265, 1.189820004e+01, 1.335479450e+01
3816.8052, 5.153127193e+00, 1.279521179e+01
3817.6842, -3.677926779e+00, 1.305268002e+01
3818.5634, -5.967349529e+00, 1.344250298e+01
3819.4427, 6.881606579e+00, 1.386518669e+01
3820.3223, 2.826181221e+01, 1.395612144e+01
3821.2020, 2.786711502e+01, 1.253243065e+01
3822.0820, -1.736645317e+01, 1.195981121e+01
3822.9622, 2.831798363e+01, 1.547768688e+01
3823.8425, 3.971643448e+01, 1.363938236e+01
3824.7231, 1.343587112e+01, 1.315964413e+01
3825.6039, 3.488929510e+00, 1.196734619e+01
3826.4849, 9.371001244e+00, 1.138316250e+01
3827.3660, 2.173837090e+01, 1.121800518e+01
3828.2474, 1.425378609e+01, 1.120816231e+01
3829.1290, 2.604603386e+01, 1.137650394e+01
3830.0108, 1.431776524e+01, 1.139432335e+01
3830.8928, -2.487743759e+01, 1.094804096e+01
3831.7750, 2.219552422e+01, 1.154187393e+01
3832.6574, 1.031527042e+01, 1.137923622e+01
3833.5400, 6.553095341e+00, 1.090155506e+01
3834.4228, -1.635641098e+00, 1.025334167e+01
3835.3058, -1.225517654e+01, 9.829846382e+00
3836.1890, -1.063622713e+00, 1.030611897e+01
3837.0725, 1.073479080e+01, 1.111286449e+01
3837.9561, 8.996292114e+00, 1.094710159e+01
3838.8399, 7.356527328e+00, 1.050392151e+01
3839.7239, 7.794499397e+00, 1.007231236e+01
3840.6082, 1.127677250e+01, 1.006167698e+01
3841.4926, 1.627881432e+01, 1.048281193e+01
3842.3772, 2.607207298e+00, 1.099927521e+01
3843.2621, -1.977778435e+01, 1.088468456e+01
3844.1471, 1.624878502e+01, 1.244175625e+01
3845.0324, 4.315454865e+01, 1.272301865e+01
3845.9178, 1.902256203e+01, 1.262247372e+01
3846.8035, 1.347211933e+01, 1.258298779e+01
3847.6893, 2.612770081e+01, 1.298232937e+01
3848.5754, 4.177766800e+01, 1.338258362e+01
3849.4617, -1.493837070e+01, 1.186535645e+01
3850.3481, -5.062112045e+01, 1.113027573e+01
3851.2348, -2.798959017e-01, 1.142833138e+01
3852.1217, -1.837416291e-01, 1.172365284e+01
3853.0088, -3.827814341e+00, 1.218081760e+01
3853.8961, 1.374517727e+01, 1.249375820e+01
3854.7836, 2.207632256e+01, 1.225442696e+01
3855.6713, 2.514635324e+00, 1.158024502e+01
3856.5592, -2.170174408e+01, 1.085888004e+01
3857.4473, -2.429657221e+00, 1.097430992e+01
3858.3356, 2.701262474e+01, 1.148462772e+01
3859.2241, 3.334934235e+01, 1.136800480e+01
3860.1128, 7.369728088e+00, 1.037839985e+01
3861.0018, -9.548550606e+00, 9.670312881e+00
3861.8909, 2.040223503e+01, 1.009719467e+01
3862.7802, 2.108946609e+01, 1.133775234e+01
3863.6698, -2.187307930e+01, 1.095683193e+01
3864.5595, -4.365633965e+00, 1.218098259e+01
3865.4495, 6.605652332e+00, 1.180845165e+01
3866.3396, -8.994594574e+00, 1.176686573e+01
3867.2300, 3.198279953e+01, 1.191896725e+01
3868.1205, -3.832670689e+00, 1.148582554e+01
3869.0113, -1.218017864e+01, 1.094711590e+01
3869.9023, -1.523587465e+00, 1.142002964e+01
3870.7935, 8.877015114e-01, 1.020298195e+01
3871.6849, 7.174858570e+00, 1.068502331e+01
3872.5764, 4.282048035e+01, 1.033491421e+01
3873.4682, 1.496629906e+01, 9.920392990e+00
3874.3602, 8.614219427e-01, 1.004798508e+01
3875.2525, 2.488744974e+00, 1.060900593e+01
3876.1449, 2.189542007e+01, 1.163282776e+01
3877.0375, 4.675665283e+01, 1.228973770e+01
3877.9303, 1.827624702e+01, 1.145233822e+01
3878.8233, 1.687650871e+01, 1.071525097e+01
3879.7166, 1.964265060e+01, 1.041798019e+01
3880.6100, 1.647730064e+01, 1.038150883e+01
3881.5037, -2.121661901e+00, 1.016185951e+01
3882.3975, -2.302056503e+01, 9.661520004e+00
3883.2916, 1.590348625e+01, 1.007572746e+01
3884.1858, -1.777800560e+01, 8.956504822e+00
3885.0803, -7.472630501e+00, 9.888401031e+00
3885.9750, 2.844887924e+01, 1.088576126e+01
3886.8699, 2.541505623e+01, 1.033340359e+01
3887.7649, -5.952479839e+00, 9.456822395e+00
3888.6602, 5.475831509e+00, 9.282711029e+00
3889.5557, 1.668087769e+01, 9.577482224e+00
3890.4514, 1.028133297e+01, 9.474238396e+00
3891.3474, 7.361063004e+00, 1.004957294e+01
3892.2435, 2.405656052e+01, 1.071251011e+01
3893.1398, 3.613742828e+01, 1.131459141e+01
3894.0363, 8.018307686e+00, 1.108118439e+01
3894.9331, 2.970695257e+00, 1.058085251e+01
3895.8300, -8.880489349e+00, 1.032947636e+01
3896.7272, -1.617791176e+01, 1.002929401e+01
3897.6245, 1.825376511e+01, 1.130269146e+01
3898.5221, 5.500804520e+01, 1.181646824e+01
3899.4199, -1.280794716e+01, 1.076715374e+01
3900.3178, -9.501047134e+00, 1.054412365e+01
3901.2160, 1.336400509e+01, 1.066603661e+01
3902.1144, 1.551258087e+01, 1.078737450e+01
3903.0130, 2.851458359e+01, 1.092280865e+01
3903.9118, 1.736978149e+01, 1.071306705e+01
3904.8108, 2.209946632e+00, 1.001500607e+01
3905.7101, 2.976118279e+01, 1.074882507e+01
3906.6095, 2.099965668e+01, 9.851014137e+00
3907.5091, -2.420911789e+01, 9.553509712e+00
3908.4090, -4.751021862e+00, 1.003372002e+01
3909.3090, 7.095839500e+00, 1.087884521e+01
3910.2093, 3.709241867e+01, 1.147580242e+01
3911.1097, 2.018598938e+01, 1.103851414e+01
3912.0104, 6.614126563e-01, 1.084954929e+01
3912.9113, 9.250283241e+00, 1.058005810e+01
3913.8124, -1.181325817e+01, 1.069110298e+01
3914.7136, 2.392016792e+01, 1.102966785e+01
3915.6151, 4.983893967e+01, 1.123016167e+01
3916.5169, 2.788755226e+01, 1.094983387e+01
3917.4188, 7.348229885e+00, 1.045130730e+01
3918.3209, 2.410340881e+01, 1.055420589e+01
3919.2232, 1.230389214e+01, 1.033243656e+01
3920.1258, 6.449931622e+00, 9.918034554e+00
3921.0285, 4.440986156e+00, 9.310638428e+00
3921.9315, 7.123449326e+00, 9.072709084e+00
3922.8346, 6.204029083e+00, 8.982913017e+00
3923.7380, -1.975329876e+00, 8.991332054e+00
3924.6416, 6.691892147e+00, 9.292740822e+00
3925.5454, 4.488209248e+00, 9.420606613e+00
3926.4494, 8.838270187e+00, 9.297483444e+00
3927.3536, 1.236452389e+01, 8.773728371e+00
3928.2580, 1.286161804e+01, 8.454847336e+00
3929.1626, 1.580166817e+01, 7.879537106e+00
3930.0674, -6.031620502e+00, 7.054031849e+00
3930.9724, -1.180489445e+01, 6.519432545e+00
3931.8777, 4.166813850e+00, 6.346100807e+00
3932.7831, 8.245695114e+00, 6.227448463e+00
3933.6888, -1.767521143e+00, 5.674098969e+00
3934.5947, 1.369038486e+01, 5.517752171e+00
3935.5008, 7.936615467e+00, 5.495246410e+00
3936.4070, 1.334878540e+01, 5.781513691e+00
3937.3135, 1.740121651e+01, 6.224530697e+00
3938.2202, 6.057404041e+00, 6.512221813e+00
3939.1272, -2.323970079e+00, 6.820452213e+00
3940.0343, 2.414786530e+01, 7.751237392e+00
3940.9416, 7.943008900e+00, 7.771828175e+00
3941.8491, 1.554579353e+01, 8.291051865e+00
3942.7569, 1.239304447e+01, 8.212116241e+00
3943.6649, 3.205917835e+00, 8.237620354e+00
3944.5730, 2.003380966e+01, 8.299646378e+00
3945.4814, 1.326243019e+01, 8.386344910e+00
3946.3900, 1.278563595e+01, 8.477968216e+00
3947.2988, -1.066066933e+01, 8.418917656e+00
3948.2078, -8.288897514e+00, 8.791354179e+00
3949.1170, 2.295231247e+01, 9.293673515e+00
3950.0264, 2.262641716e+01, 9.333156586e+00
3950.9360, 9.175260544e+00, 9.248009682e+00
3951.8459, 8.452873826e-01, 9.389382362e+00
3952.7559, 1.663967705e+01, 9.568623543e+00
3953.6662, 3.401373291e+01, 9.570701599e+00
3954.5767, 3.387958908e+01, 9.508118629e+00
3955.4874, 2.490267372e+01, 9.482331276e+00
3956.3982, 5.312626958e-01, 9.181283951e+00
3957.3093, 7.714288235e+00, 9.206784248e+00
3958.2206, 2.018871117e+01, 9.336369514e+00
3959.1322, 2.145073509e+01, 9.436686516e+00
3960.0439, 1.536990643e+01, 9.374306679e+00
3960.9558, 8.506911278e+00, 9.186600685e+00
3961.8680, 1.463772392e+01, 8.794917107e+00
3962.7803, 7.335841656e+00, 7.891258240e+00
3963.6929, -6.201254129e-01, 7.408843994e+00
3964.6057, 5.707979679e+00, 7.328565121e+00
3965.5187, 2.193620110e+01, 7.788314342e+00
3966.4319, 2.475095367e+01, 7.319724083e+00
3967.3453, 1.071042657e+00, 6.421646595e+00
3968.2589, 6.120977998e-01, 5.713425636e+00
3969.1727, 4.415915966e+00, 5.200304985e+00
3970.0868, 1.803432822e+00, 5.064063549e+00
3971.0010, 1.399321079e+01, 5.520985126e+00
3971.9155, 3.022457504e+01, 6.361763000e+00
3972.8302, 2.218765831e+01, 6.840978146e+00
3973.7451, 9.487851143e+00, 7.075426579e+00
3974.6601, 1.652515984e+01, 7.502151012e+00
3975.5754, 2.961644363e+01, 7.974507332e+00
3976.4910, 1.450910473e+01, 8.194996834e+00
3977.4067, 1.505998516e+01, 8.362503052e+00
3978.3226, -2.581545413e-01, 8.362222672e+00
3979.2388, 1.345228958e+01, 8.915154457e+00
3980.1551, 3.024510002e+01, 9.100727081e+00
3981.0717, 2.069952011e+01, 9.602372169e+00
3981.9885, 2.422510529e+01, 9.345064163e+00
3982.9055, -4.880178452e+00, 9.024439812e+00
3983.8227, 4.189941883e+00, 8.998847008e+00
3984.7401, 1.713323402e+01, 8.972599030e+00
3985.6577, 1.933819199e+01, 9.108005524e+00
3986.5756, 2.337312508e+01, 9.168680191e+00
3987.4936, 1.176456642e+01, 8.878133774e+00
3988.4119, 1.670708847e+01, 9.166972160e+00
3989.3303, 2.315065575e+01, 9.330848694e+00
