# wavelength, flux, err
3621.5960, 1.008120575e+02, 9.999899902e+02
3622.4300, 1.008120575e+02, 1.188501358e+01
3623.2642, 1.026595840e+02, 9.999899902e+02
3624.0986, 1.045071106e+02, 1.192423153e+01
3624.9331, 1.158958740e+02, 1.192741585e+01
3625.7679, 1.018556976e+02, 1.190256214e+01
3626.6029, 1.120571671e+02, 1.184227753e+01
3627.4380, 1.410309143e+02, 1.235863876e+01
3628.2734, 1.445721588e+02, 1.230470657e+01
3629.1089, 1.429801178e+02, 1.202713394e+01
3629.9446, 1.273257217e+02, 1.150736046e+01
3630.7805, 9.104657745e+01, 1.075933647e+01
3631.6167, 6.291899872e+01, 9.778009415e+00
3632.4530, 5.900131226e+01, 9.568637848e+00
3633.2895, 6.670583344e+01, 9.781673431e+00
3634.1262, 6.861129761e+01, 9.902856827e+00
3634.9630, 7.664026642e+01, 1.014713097e+01
3635.8001, 7.696926117e+01, 1.017043400e+01
3636.6374, 7.615653229e+01, 1.019279480e+01
3637.4749, 8.414006042e+01, 1.020806980e+01
3638.3125, 9.742538452e+01, 1.047828674e+01
3639.1504, 1.094238892e+02, 1.079760170e+01
3639.9884, 1.487006683e+02, 1.124320412e+01
3640.8266, 1.519104309e+02, 1.161016750e+01
3641.6651, 1.405150299e+02, 1.129668331e+01
3642.5037, 1.428314056e+02, 1.150278950e+01
3643.3425, 1.205365372e+02, 1.091938019e+01
3644.1815, 1.124885483e+02, 1.050308704e+01
3645.0207, 9.501177979e+01, 1.005022812e+01
3645.8601, 7.394081116e+01, 9.572565079e+00
3646.6997, 7.439987946e+01, 9.468807220e+00
3647.5395, 8.681349945e+01, 9.398635864e+00
3648.3794, 5.165905380e+01, 8.623000145e+00
3649.2196, 4.677492905e+01, 8.609576225e+00
3650.0600, 6.581992340e+01, 9.001305580e+00
3650.9005, 8.564627075e+01, 9.533186913e+00
3651.7413, 1.036203461e+02, 9.975814819e+00
3652.5822, 1.245956039e+02, 1.030038929e+01
3653.4233, 1.299961090e+02, 1.047754765e+01
3654.2647, 1.375932465e+02, 1.060393143e+01
3655.1062, 1.511427460e+02, 1.076489258e+01
3655.9479, 1.468825226e+02, 1.063283539e+01
3656.7898, 1.437249451e+02, 1.077222824e+01
3657.6319, 1.726351013e+02, 1.092614746e+01
3658.4742, 1.411288757e+02, 1.068218708e+01
3659.3167, 1.835826263e+02, 1.115743637e+01
3660.1594, 1.909739227e+02, 1.120237255e+01
3661.0023, 1.642523041e+02, 1.090414810e+01
3661.8454, 1.610044250e+02, 1.065664101e+01
3662.6886, 1.702186584e+02, 1.062602997e+01
3663.5321, 1.611858063e+02, 1.047580433e+01
3664.3757, 1.499327850e+02, 1.021445465e+01
3665.2196, 1.631300659e+02, 1.032363701e+01
3666.0636, 1.744770660e+02, 1.037243557e+01
3666.9079, 1.610625763e+02, 1.033149338e+01
3667.7523, 1.630459442e+02, 1.018627834e+01
3668.5969, 1.469073029e+02, 9.847001076e+00
3669.4418, 1.447236328e+02, 9.704711914e+00
3670.2868, 1.261286011e+02, 9.230031967e+00
3671.1320, 1.193368454e+02, 9.378749847e+00
3671.9774, 1.626952057e+02, 9.693538666e+00
3672.8230, 1.609400482e+02, 9.858738899e+00
3673.6688, 1.572994232e+02, 9.685612679e+00
3674.5148, 1.379214630e+02, 9.341009140e+00
3675.3610, 1.363554993e+02, 9.362805367e+00
3676.2074, 1.536019440e+02, 9.379926682e+00
3677.0539, 1.450717621e+02, 9.176987648e+00
3677.9007, 1.295350800e+02, 8.860053062e+00
3678.7477, 1.238592987e+02, 8.610725403e+00
3679.5948, 1.120704117e+02, 8.346965790e+00
3680.4422, 9.281262207e+01, 7.968435287e+00
3681.2897, 8.400461578e+01, 7.844775200e+00
3682.1375, 9.945053101e+01, 8.001681328e+00
3682.9854, 1.049930191e+02, 8.147932053e+00
3683.8336, 1.089922333e+02, 8.134990692e+00
3684.6819, 1.141482697e+02, 8.210994720e+00
3685.5304, 1.168083572e+02, 8.075750351e+00
3686.3791, 1.123735580e+02, 7.806259155e+00
3687.2281, 9.966382599e+01, 7.484408855e+00
3688.0772, 8.304747009e+01, 7.125808239e+00
