# wavelength, flux, err
3621.5960, 6.893821411e+02, 9.999899902e+02
3622.4300, 6.893821411e+02, 1.748205185e+01
3623.2642, 7.429241943e+02, 9.999899902e+02
3624.0986, 7.964663086e+02, 1.891551208e+01
3624.9331, 8.410437012e+02, 1.929781532e+01
3625.7679, 9.143804321e+02, 2.019193840e+01
3626.6029, 1.047578735e+03, 2.133531952e+01
3627.4380, 1.177196899e+03, 2.249890327e+01
3628.2734, 1.201519165e+03, 2.289810371e+01
3629.1089, 1.145745850e+03, 2.230956268e+01
3629.9446, 1.002069946e+03, 2.082623482e+01
3630.7805, 7.730568848e+02, 1.848133850e+01
3631.6167, 5.461187744e+02, 1.601548195e+01
3632.4530, 4.264980469e+02, 1.442813301e+01
3633.2895, 4.590162354e+02, 1.445793819e+01
3634.1262, 5.516079102e+02, 1.550380898e+01
3634.9630, 5.856038208e+02, 1.597009850e+01
3635.8001, 6.361130981e+02, 1.654850960e+01
3636.6374, 7.218609009e+02, 1.733986092e+01
3637.4749, 8.177355957e+02, 1.832444572e+01
3638.3125, 9.084092407e+02, 1.911863708e+01
3639.1504, 9.955692139e+02, 1.990182686e+01
3639.9884, 1.036290527e+03, 2.030989075e+01
3640.8266, 1.079213501e+03, 2.054496956e+01
3641.6651, 1.068999146e+03, 2.030911064e+01
3642.5037, 9.866619263e+02, 1.953036690e+01
3643.3425, 9.464399414e+02, 1.883574104e+01
3644.1815, 8.648336792e+02, 1.789309311e+01
3645.0207, 7.390549316e+02, 1.647330475e+01
3645.8601, 6.827430420e+02, 1.579502296e+01
3646.6997, 6.604395752e+02, 1.538376999e+01
3647.5395, 5.784724731e+02, 1.473179817e+01
3648.3794, 5.000635376e+02, 1.393703651e+01
3649.2196, 4.388004761e+02, 1.324332809e+01
3650.0600, 5.062973633e+02, 1.396265793e+01
3650.9005, 6.382171631e+02, 1.516537476e+01
3651.7413, 7.901396484e+02, 1.652799225e+01
3652.5822, 9.685015259e+02, 1.783823395e+01
3653.4233, 1.084836304e+03, 1.893595505e+01
3654.2647, 1.090323364e+03, 1.905206299e+01
3655.1062, 1.075810425e+03, 1.891794014e+01
3655.9479, 1.100875854e+03, 1.899188423e+01
3656.7898, 1.168145630e+03, 1.931351280e+01
3657.6319, 1.239100342e+03, 1.968898010e+01
3658.4742, 1.276341064e+03, 1.991077995e+01
3659.3167, 1.359054932e+03, 2.047698593e+01
3660.1594, 1.395467041e+03, 2.069651222e+01
3661.0023, 1.362173096e+03, 2.040976715e+01
3661.8454, 1.321395142e+03, 2.015155792e+01
3662.6886, 1.326357666e+03, 1.999451828e+01
3663.5321, 1.291384521e+03, 1.963114929e+01
3664.3757, 1.185082031e+03, 1.889924812e+01
3665.2196, 1.138005493e+03, 1.874773407e+01
3666.0636, 1.172757324e+03, 1.904908943e+01
3666.9079, 1.198678711e+03, 1.922712898e+01
3667.7523, 1.169380249e+03, 1.919241333e+01
3668.5969, 1.184538452e+03, 1.920460892e+01
3669.4418, 1.070064819e+03, 1.852403450e+01
3670.2868, 9.559169312e+02, 1.768280029e+01
3671.1320, 9.878781738e+02, 1.802717018e+01
3671.9774, 1.145169556e+03, 1.898228645e+01
3672.8230, 1.273930298e+03, 1.984577751e+01
3673.6688, 1.294184692e+03, 2.002466202e+01
3674.5148, 1.235196777e+03, 1.957389259e+01
3675.3610, 1.207644897e+03, 1.936757278e+01
3676.2074, 1.233562378e+03, 1.939566231e+01
3677.0539, 1.203914673e+03, 1.894992828e+01
3677.9007, 1.070239624e+03, 1.794838142e+01
3678.7477, 9.082509766e+02, 1.672272491e+01
3679.5948, 7.880855103e+02, 1.558245659e+01
3680.4422, 7.171092529e+02, 1.492516422e+01
3681.2897, 6.940380249e+02, 1.458866596e+01
3682.1375, 7.544278564e+02, 1.514817715e+01
3682.9854, 8.955915527e+02, 1.599177265e+01
3683.8336, 9.108323364e+02, 1.636050415e+01
3684.6819, 9.566959229e+02, 1.679771233e+01
3685.5304, 9.696664429e+02, 1.655284309e+01
3686.3791, 8.317607422e+02, 1.566719723e+01
3687.2281, 7.619832153e+02, 1.479362011e+01
3688.0772, 6.570781860e+02, 1.385652733e+01
3688.9265, 6.136101074e+02, 1.339048386e+01
3689.7760, 7.390953369e+02, 1.422664928e+01
3690.6257, 9.660568848e+02, 1.574738026e+01
3691.4756, 1.164514404e+03, 1.739945984e+01
3692.3257, 1.385841431e+03, 1.843574333e+01
3693.1760, 1.320269043e+03, 1.839701271e+01
3694.0264, 1.171393433e+03, 1.759077454e+01
3694.8771, 1.065199585e+03, 1.674283218e+01
3695.7280, 1.041118042e+03, 1.661549568e+01
3696.5791, 1.100301758e+03, 1.695488548e+01
3697.4303, 1.130699707e+03, 1.728618431e+01
3698.2818, 1.155816406e+03, 1.764574432e+01
3699.1335, 1.259456177e+03, 1.827438736e+01
3699.9853, 1.390365967e+03, 1.919074631e+01
3700.8374, 1.417574951e+03, 1.948504829e+01
3701.6896, 1.288890747e+03, 1.872259903e+01
3702.5421, 1.197423828e+03, 1.812224007e+01
3703.3947, 1.163493408e+03, 1.757379723e+01
3704.2475, 1.040250366e+03, 1.650610733e+01
3705.1006, 8.125705566e+02, 1.481957626e+01
3705.9538, 6.034747925e+02, 1.298265839e+01
3706.8072, 5.246187134e+02, 1.213709927e+01
3707.6608, 5.505126953e+02, 1.220421696e+01
3708.5147, 5.388477173e+02, 1.212126732e+01
3709.3687, 5.277408447e+02, 1.214542484e+01
3710.2229, 5.951570435e+02, 1.264574051e+01
3711.0773, 7.697055664e+02, 1.400196743e+01
3711.9319, 1.017683044e+03, 1.592278862e+01
3712.7867, 1.235286987e+03, 1.733859253e+01
3713.6417, 1.388855469e+03, 1.831826591e+01
3714.4969, 1.430819336e+03, 1.852591324e+01
3715.3523, 1.352726929e+03, 1.803659248e+01
3716.2079, 1.206825195e+03, 1.712888527e+01
3717.0637, 1.034359253e+03, 1.591462898e+01
3717.9197, 8.688571777e+02, 1.471722603e+01
3718.7758, 6.759215088e+02, 1.308986092e+01
3719.6322, 4.906528320e+02, 1.142751694e+01
3720.4888, 3.604239807e+02, 9.928406715e+00
3721.3456, 2.888782349e+02, 9.036788940e+00
3722.2025, 3.209276123e+02, 9.135352135e+00
3723.0597, 3.723968811e+02, 9.696103096e+00
3723.9171, 4.551433716e+02, 1.061562443e+01
3724.7746, 6.129546509e+02, 1.201910877e+01
3725.6324, 8.210256348e+02, 1.358536911e+01
3726.4903, 9.256630249e+02, 1.438509369e+01
3727.3485, 8.226627808e+02, 1.377327251e+01
3728.2068, 6.796472168e+02, 1.268053818e+01
3729.0654, 6.447510376e+02, 1.234583855e+01
3729.9241, 7.330107422e+02, 1.302087688e+01
3730.7831, 8.210418701e+02, 1.339876175e+01
3731.6422, 7.490001221e+02, 1.294560623e+01
3732.5016, 6.278229370e+02, 1.198156929e+01
3733.3611, 5.103930054e+02, 1.093050480e+01
3734.2209, 3.991038513e+02, 9.744735718e+00
3735.0808, 3.025621338e+02, 8.590820312e+00
3735.9409, 2.529503784e+02, 8.052117348e+00
3736.8013, 2.614251099e+02, 7.996047974e+00
3737.6618, 2.820446167e+02, 8.266818047e+00
3738.5225, 3.209638062e+02, 8.766389847e+00
3739.3834, 4.197967529e+02, 9.869455338e+00
3740.2446, 5.704896851e+02, 1.118384361e+01
3741.1059, 6.897354126e+02, 1.221083164e+01
3741.9674, 7.655615234e+02, 1.266963863e+01
3742.8291, 7.084502563e+02, 1.225846291e+01
3743.6910, 5.797887573e+02, 1.120516872e+01
3744.5532, 4.560161438e+02, 1.000178242e+01
3745.4155, 3.764700623e+02, 9.135208130e+00
3746.2780, 3.411452637e+02, 8.645086288e+00
3747.1407, 3.069573669e+02, 8.377635002e+00
3748.0036, 3.163364258e+02, 8.306373596e+00
3748.8667, 3.139998169e+02, 8.254663467e+00
3749.7300, 2.861876526e+02, 7.989381313e+00
3750.5935, 3.086039124e+02, 8.140359879e+00
3751.4572, 4.543280640e+02, 9.498757362e+00
3752.3211, 6.239890747e+02, 1.097262573e+01
3753.1852, 7.525714722e+02, 1.214726830e+01
3754.0495, 8.572325439e+02, 1.298547745e+01
3754.9140, 9.592298584e+02, 1.369881058e+01
3755.7787, 1.041856689e+03, 1.425935173e+01
