# wavelength, flux, err
3621.5960, 3.624496939e+25, 5.188177250e+26
3622.4300, 3.625331606e+25, 6.694892682e+24
3623.2642, 4.261134185e+25, 5.190567044e+26
3624.0986, 4.897229007e+25, 7.096882443e+24
3624.9331, 5.010467333e+25, 7.151509840e+24
3625.7679, 3.365002611e+25, 7.006882442e+24
3626.6029, 4.060422325e+25, 7.097918834e+24
3627.4380, 6.684850183e+25, 7.653043913e+24
3628.2734, 6.841460541e+25, 7.762451595e+24
3629.1089, 3.906691161e+25, 7.279690551e+24
3629.9446, 4.085401882e+25, 7.078901585e+24
3630.7805, 4.091349944e+25, 6.939855967e+24
3631.6167, 2.177396293e+25, 6.105404536e+24
3632.4530, 6.963887587e+24, 5.382307887e+24
3633.2895, 2.116963781e+25, 5.500974332e+24
3634.1262, 2.551478465e+25, 5.692369339e+24
3634.9630, 2.237240164e+25, 5.784776157e+24
3635.8001, 2.375908330e+25, 5.974901962e+24
3636.6374, 3.594988342e+25, 6.342092020e+24
3637.4749, 5.047927584e+25, 6.817845754e+24
3638.3125, 5.275005660e+25, 6.867547773e+24
3639.1504, 5.213559814e+25, 6.825652305e+24
3639.9884, 4.326732601e+25, 6.696759250e+24
3640.8266, 4.401908743e+25, 6.714639520e+24
3641.6651, 4.290316281e+25, 6.638715909e+24
3642.5037, 3.421812182e+25, 6.363325925e+24
3643.3425, 4.063447937e+25, 6.461068871e+24
3644.1815, 3.818847086e+25, 6.283718512e+24
3645.0207, 4.209986086e+25, 6.304217599e+24
3645.8601, 4.210829264e+25, 6.181069375e+24
3646.6997, 3.253481801e+25, 5.972385369e+24
3647.5395, 2.334016954e+25, 5.593522534e+24
3648.3794, 2.860984763e+25, 5.674292545e+24
3649.2196, 3.227133679e+25, 5.561533232e+24
3650.0600, 2.463412952e+25, 5.436781864e+24
3650.9005, 3.062590762e+25, 5.607083866e+24
3651.7413, 4.114898122e+25, 5.875988587e+24
3652.5822, 3.069050760e+25, 5.819768134e+24
3653.4233, 3.514661346e+25, 6.075039489e+24
3654.2647, 5.560498865e+25, 6.514805619e+24
3655.1062, 5.784662529e+25, 6.527165101e+24
3655.9479, 4.664617160e+25, 6.264636397e+24
3656.7898, 4.401514805e+25, 6.171245174e+24
3657.6319, 5.672361783e+25, 6.356490647e+24
3658.4742, 5.911205968e+25, 6.381161394e+24
3659.3167, 5.367421356e+25, 6.359995526e+24
3660.1594, 6.780173403e+25, 6.509329400e+24
3661.0023, 7.086711555e+25, 6.519218284e+24
3661.8454, 5.060074262e+25, 6.328686389e+24
3662.6886, 5.414392993e+25, 6.201582951e+24
3663.5321, 5.115446687e+25, 6.241505381e+24
3664.3757, 5.493657614e+25, 6.183339376e+24
3665.2196, 5.598807104e+25, 6.161527596e+24
3666.0636, 5.088515419e+25, 6.058190437e+24
3666.9079, 5.011909687e+25, 6.020766714e+24
3667.7523, 6.194406288e+25, 6.201883112e+24
3668.5969, 5.706501593e+25, 6.080808208e+24
3669.4418, 4.750341787e+25, 5.836193881e+24
3670.2868, 3.981236649e+25, 5.625061065e+24
3671.1320, 4.157808734e+25, 5.561883443e+24
3671.9774, 5.419297580e+25, 5.771648310e+24
3672.8230, 5.638609264e+25, 5.918732452e+24
3673.6688, 5.035899980e+25, 5.848683274e+24
3674.5148, 3.984378250e+25, 5.542178177e+24
3675.3610, 3.934610834e+25, 5.457101045e+24
3676.2074, 4.980019630e+25, 5.580310364e+24
3677.0539, 5.277868757e+25, 5.610092072e+24
3677.9007, 4.033773004e+25, 5.344729634e+24
3678.7477, 4.102308354e+25, 5.126718414e+24
3679.5948, 4.302412662e+25, 5.041563265e+24
3680.4422, 3.967890621e+25, 4.813919029e+24
3681.2897, 3.314532753e+25, 4.696807705e+24
3682.1375, 2.921633976e+25, 4.618624760e+24
3682.9854, 4.039638743e+25, 4.840243139e+24
3683.8336, 5.210375731e+25, 5.097321555e+24
3684.6819, 5.711463171e+25, 5.231455245e+24
3685.5304, 5.046236151e+25, 5.056347898e+24
3686.3791, 3.774922391e+25, 4.789202721e+24
3687.2281, 3.776619469e+25, 4.723170698e+24
3688.0772, 3.800729304e+25, 4.604723075e+24
3688.9265, 3.257518856e+25, 4.471526910e+24
3689.7760, 3.601900670e+25, 4.514226794e+24
3690.6257, 4.860963160e+25, 4.835147448e+24
3691.4756, 5.747469555e+25, 5.106321289e+24
3692.3257, 5.949092962e+25, 5.241112220e+24
3693.1760, 4.554642867e+25, 5.021392290e+24
3694.0264, 4.412496023e+25, 4.921369662e+24
3694.8771, 4.482548182e+25, 4.838482574e+24
3695.7280, 4.353008328e+25, 4.782331742e+24
3696.5791, 5.019168731e+25, 4.822744763e+24
3697.4303, 4.315149110e+25, 4.735423533e+24
3698.2818, 5.027232613e+25, 4.849941986e+24
3699.1335, 4.865500634e+25, 4.864128018e+24
3699.9853, 4.810045371e+25, 4.902689362e+24
3700.8374, 5.507099411e+25, 5.014533219e+24
3701.6896, 4.839871858e+25, 4.926748689e+24
3702.5421, 4.176018060e+25, 4.829690741e+24
3703.3947, 5.553646268e+25, 4.924452248e+24
3704.2475, 5.178911742e+25, 4.774171166e+24
3705.1006, 3.740604699e+25, 4.464368167e+24
3705.9538, 3.406583272e+25, 4.219387527e+24
3706.8072, 2.725049440e+25, 3.987489353e+24
3707.6608, 3.498404404e+25, 4.064056773e+24
3708.5147, 3.095918806e+25, 3.971564250e+24
3709.3687, 3.039222120e+25, 3.978688667e+24
3710.2229, 3.725984032e+25, 4.003365416e+24
3711.0773, 3.954913223e+25, 4.109053997e+24
3711.9319, 4.061798312e+25, 4.225077159e+24
3712.7867, 4.651044911e+25, 4.412970290e+24
3713.6417, 5.475697669e+25, 4.603539572e+24
3714.4969, 5.947183445e+25, 4.769517114e+24
3715.3523, 6.099878689e+25, 4.816416467e+24
3716.2079, 6.214894791e+25, 4.882122083e+24
3717.0637, 5.537960009e+25, 4.718653245e+24
3717.9197, 5.047190985e+25, 4.587268571e+24
3718.7758, 4.636255290e+25, 4.412154443e+24
3719.6322, 3.737379868e+25, 4.191653474e+24
3720.4888, 2.439377639e+25, 3.691321587e+24
3721.3456, 1.701723275e+25, 3.304120817e+24
3722.2025, 1.883135960e+25, 3.233224814e+24
3723.0597, 2.559421511e+25, 3.315082048e+24
3723.9171, 2.950247477e+25, 3.515068583e+24
3724.7746, 3.563742304e+25, 3.733025181e+24
3725.6324, 4.670868418e+25, 4.101303906e+24
3726.4903, 4.940406530e+25, 4.187504666e+24
3727.3485, 4.226212450e+25, 4.088965003e+24
3728.2068, 3.497748372e+25, 3.860697585e+24
3729.0654, 3.526464695e+25, 3.798964032e+24
3729.9241, 4.224153128e+25, 3.873847114e+24
3730.7831, 4.750182803e+25, 4.065613173e+24
3731.6422, 4.274672338e+25, 3.958868223e+24
3732.5016, 3.605219601e+25, 3.906056163e+24
3733.3611, 3.940436667e+25, 3.801825398e+24
3734.2209, 3.467084523e+25, 3.556936047e+24
3735.0808, 1.775063907e+25, 3.091165324e+24
3735.9409, 7.831663806e+24, 2.716398595e+24
3736.8013, 1.224675597e+25, 2.696554281e+24
3737.6618, 1.743902524e+25, 2.824830424e+24
3738.5225, 2.050193407e+25, 2.961999659e+24
3739.3834, 2.653215042e+25, 3.214746575e+24
3740.2446, 3.526718418e+25, 3.487329156e+24
3741.1059, 3.951548490e+25, 3.733845496e+24
3741.9674, 4.266557016e+25, 3.891672410e+24
3742.8291, 4.433972068e+25, 3.971785079e+24
3743.6910, 3.822840559e+25, 3.809818611e+24
3744.5532, 3.039031429e+25, 3.572688688e+24
3745.4155, 2.735895671e+25, 3.407697418e+24
3746.2780, 2.406046116e+25, 3.234418803e+24
3747.1407, 2.056446402e+25, 3.069700471e+24
3748.0036, 1.798770387e+25, 3.011828443e+24
3748.8667, 2.087703406e+25, 3.000068974e+24
3749.7300, 2.228171982e+25, 3.021345610e+24
3750.5935, 1.670565707e+25, 2.801994272e+24
3751.4572, 2.015678357e+25, 2.953909666e+24
3752.3211, 3.868744632e+25, 3.355258384e+24
3753.1852, 5.184596524e+25, 3.771498949e+24
3754.0495, 4.616150600e+25, 3.710567755e+24
3754.9140, 4.019190124e+25, 3.819322255e+24
3755.7787, 5.410119714e+25, 3.940629851e+24
3756.6436, 5.063834952e+25, 3.995853095e+24
3757.5087, 4.283422475e+25, 3.876218645e+24
3758.3740, 3.576599311e+25, 3.562188380e+24
3759.2395, 2.838513168e+25, 3.245828452e+24
3760.1052, 2.317079226e+25, 3.031234245e+24
3760.9711, 2.823109471e+25, 3.119702121e+24
3761.8372, 4.406840731e+25, 3.463862998e+24
3762.7035, 4.122339778e+25, 3.469413732e+24
3763.5700, 3.801722027e+25, 3.427423769e+24
3764.4367, 3.692127234e+25, 3.353942783e+24
3765.3036, 3.450242681e+25, 3.329021071e+24
3766.1707, 3.823476791e+25, 3.316066968e+24
3767.0380, 3.513854274e+25, 3.364656546e+24
3767.9055, 3.239296000e+25, 3.207483083e+24
3768.7732, 3.923724962e+25, 3.252912860e+24
3769.6411, 4.532683604e+25, 3.273316188e+24
3770.5092, 4.357079295e+25, 3.338729201e+24
3771.3775, 5.171154018e+25, 3.403919178e+24
3772.2459, 4.481673029e+25, 3.380880066e+24
3773.1146, 4.785299082e+25, 3.372008682e+24
3773.9835, 5.457601604e+25, 3.625082274e+24
3774.8526, 5.697167670e+25, 3.636534333e+24
3775.7219, 5.802807853e+25, 3.682276597e+24
3776.5914, 5.811424608e+25, 3.615989165e+24
3777.4611, 5.285875147e+25, 3.554659721e+24
3778.3310, 5.143829152e+25, 3.510889081e+24
3779.2011, 5.437411693e+25, 3.553223940e+24
3780.0714, 5.593560504e+25, 3.551109336e+24
3780.9419, 5.379060779e+25, 3.563274079e+24
3781.8126, 5.698501100e+25, 3.604724328e+24
3782.6835, 5.284907548e+25, 3.590048750e+24
3783.5546, 5.146367688e+25, 3.554572019e+24
3784.4258, 5.844803167e+25, 3.658520802e+24
3785.2973, 6.436721161e+25, 3.726279571e+24
3786.1690, 5.581240045e+25, 3.642990144e+24
3787.0409, 5.219557841e+25, 3.489738258e+24
3787.9130, 3.854952096e+25, 3.198308839e+24
3788.7853, 3.861498976e+25, 3.136829370e+24
3789.6578, 4.277435259e+25, 3.089390208e+24
3790.5305, 3.531684595e+25, 3.047257636e+24
3791.4034, 4.121799367e+25, 3.048746974e+24
3792.2765, 4.158692729e+25, 3.148862857e+24
3793.1498, 3.950394881e+25, 3.118751989e+24
3794.0234, 4.126369740e+25, 3.165928710e+24
3794.8971, 4.156562222e+25, 3.070809715e+24
3795.7710, 3.521796234e+25, 2.940698580e+24
3796.6451, 3.720957837e+25, 2.928773875e+24
3797.5194, 3.804575291e+25, 2.920162952e+24
3798.3939, 3.627332095e+25, 2.877590646e+24
3799.2686, 3.421454087e+25, 2.773666990e+24
3800.1435, 3.336203232e+25, 2.742921719e+24
3801.0186, 3.530659186e+25, 2.826767479e+24
3801.8940, 4.445154418e+25, 3.041189400e+24
3802.7695, 4.749371397e+25, 3.189045892e+24
3803.6452, 5.129853447e+25, 3.275822717e+24
3804.5211, 5.674503445e+25, 3.410128223e+24
3805.3973, 5.856155781e+25, 3.420008643e+24
3806.2736, 5.391118849e+25, 3.359079841e+24
3807.1501, 4.905993961e+25, 3.214230651e+24
3808.0268, 4.392317899e+25, 3.102525276e+24
3808.9038, 4.256999825e+25, 3.049239817e+24
3809.7809, 4.578055733e+25, 3.082712318e+24
3810.6582, 5.378206668e+25, 3.281152183e+24
3811.5358, 6.444373900e+25, 3.364108353e+24
3812.4135, 5.071273996e+25, 3.274802510e+24
3813.2915, 4.457676330e+25, 3.080508802e+24
3814.1696, 4.283277168e+25, 3.017954839e+24
3815.0479, 3.659934267e+25, 2.840584368e+24
3815.9265, 2.916483096e+25, 2.668450212e+24
3816.8052, 2.959144385e+25, 2.600185605e+24
3817.6842, 2.943577843e+25, 2.561642570e+24
3818.5634, 3.701026767e+25, 2.703684391e+24
3819.4427, 4.100636261e+25, 2.803307927e+24
3820.3223, 3.452408016e+25, 2.700156905e+24
3821.2020, 2.643570383e+25, 2.456939765e+24
3822.0820, 2.552143263e+25, 2.360241926e+24
3822.9622, 2.972759286e+25, 2.406234352e+24
3823.8425, 3.402229983e+25, 2.560313146e+24
3824.7231, 3.180820833e+25, 2.521082615e+24
3825.6039, 2.380636927e+25, 2.372692547e+24
3826.4849, 1.880378115e+25, 2.134574431e+24
3827.3660, 1.584852991e+25, 2.045922138e+24
3828.2474, 1.890600063e+25, 2.067644809e+24
