# wavelength, flux, err
3621.5960, 1.791261448e+25, 5.591060909e+26
3622.4300, 1.791673949e+25, 4.993179989e+24
3623.2642, 1.272833640e+25, 5.593636280e+26
3624.0986, 7.537541677e+24, 5.041072147e+24
3624.9331, 7.306779349e+24, 5.072063224e+24
3625.7679, 1.437185788e+25, 5.754917901e+24
3626.6029, 1.715616962e+25, 5.504188925e+24
3627.4380, 1.710983768e+25, 5.081174764e+24
3628.2734, 1.895093789e+25, 5.043345013e+24
3629.1089, 1.349133997e+25, 4.746467833e+24
3629.9446, 2.005427218e+25, 4.602257426e+24
3630.7805, 2.892180963e+25, 4.763552962e+24
3631.6167, 2.323603795e+25, 4.541191371e+24
3632.4530, 5.843584521e+24, 4.604577678e+24
3633.2895, -1.386095455e+24, 4.596020499e+24
3634.1262, 1.240653661e+25, 4.525800434e+24
3634.9630, 1.415690130e+25, 5.028579458e+24
3635.8001, 9.508337891e+24, 4.658378840e+24
3636.6374, 1.180242072e+25, 4.480226102e+24
3637.4749, 1.967635358e+25, 4.635626955e+24
3638.3125, 1.891396580e+25, 4.580033267e+24
3639.1504, 1.182599118e+25, 4.477418880e+24
3639.9884, 8.587886890e+24, 4.392558323e+24
3640.8266, 1.221408122e+25, 4.355282542e+24
3641.6651, 1.806377592e+25, 4.986953887e+24
3642.5037, 1.768617647e+25, 4.682245055e+24
3643.3425, 6.658246635e+24, 4.012582210e+24
3644.1815, -1.255155616e+24, 3.728004313e+24
3645.0207, 5.742855536e+24, 3.796671597e+24
3645.8601, 1.661012897e+25, 4.188397659e+24
3646.6997, 1.632100926e+25, 3.962711671e+24
3647.5395, 6.653278708e+24, 3.940313894e+24
3648.3794, 9.097316360e+24, 3.937679029e+24
3649.2196, 1.889957572e+24, 4.045929565e+24
3650.0600, 8.308478306e+24, 4.823287296e+24
3650.9005, 1.479204906e+25, 4.420671071e+24
3651.7413, 1.254176837e+25, 4.108378566e+24
3652.5822, 1.025690207e+25, 4.021588411e+24
3653.4233, 1.136236593e+25, 4.483291661e+24
3654.2647, 1.830499129e+25, 4.776863753e+24
3655.1062, 2.085449307e+25, 4.435201461e+24
3655.9479, 1.906241877e+25, 4.249062959e+24
3656.7898, 1.571029363e+25, 4.438885705e+24
3657.6319, 1.389618068e+25, 4.386829079e+24
3658.4742, 2.407467303e+25, 4.657712787e+24
3659.3167, 2.857855904e+25, 4.486622779e+24
3660.1594, 1.933836661e+25, 4.273919995e+24
3661.0023, 2.153711952e+25, 4.523705275e+24
3661.8454, 3.543804828e+25, 5.143604981e+24
3662.6886, 2.094837235e+25, 4.421103964e+24
3663.5321, 1.784806744e+25, 4.096354999e+24
3664.3757, 1.485041882e+25, 4.006372726e+24
3665.2196, 2.055466727e+25, 4.144810870e+24
3666.0636, 2.188311054e+25, 4.114842383e+24
3666.9079, 1.407609966e+25, 3.782109298e+24
3667.7523, 2.822881402e+25, 3.927987286e+24
3668.5969, 1.378165516e+25, 3.729646363e+24
3669.4418, 1.558933942e+25, 3.729418523e+24
3670.2868, 2.114816960e+25, 4.157323936e+24
3671.1320, 1.717121393e+25, 4.324434029e+24
3671.9774, 1.292928987e+25, 3.816448209e+24
3672.8230, 1.728950398e+25, 3.926324969e+24
3673.6688, 3.366139817e+25, 4.121161737e+24
3674.5148, 3.086184428e+25, 4.173782936e+24
3675.3610, 2.140456973e+25, 3.847777717e+24
3676.2074, 2.066161350e+25, 3.756658451e+24
3677.0539, 2.123429402e+25, 3.694324181e+24
