# wavelength, flux, err
3621.5960, 5.745450079e+23, 1.245965363e+25
3622.4300, 5.746773170e+23, 1.066935687e+23
3623.2642, 6.034638369e+23, 1.246539283e+25
3624.0986, 6.322635371e+23, 1.067902655e+23
3624.9331, 6.896681107e+23, 1.299640123e+23
3625.7679, 7.291611969e+23, 1.218132765e+23
3626.6029, 7.447562107e+23, 1.138379549e+23
3627.4380, 7.095681279e+23, 1.141643676e+23
3628.2734, 6.247805001e+23, 1.145778631e+23
3629.1089, 5.719667278e+23, 1.117026733e+23
3629.9446, 6.241642269e+23, 1.068364867e+23
3630.7805, 3.681903947e+23, 1.013312355e+23
3631.6167, 1.845005482e+23, 9.121646593e+22
3632.4530, 2.962215310e+23, 8.877040582e+22
3633.2895, 4.857151088e+23, 9.378303287e+22
3634.1262, 6.027452505e+23, 9.988611914e+22
3634.9630, 4.653044497e+23, 9.605575801e+22
3635.8001, 3.435382614e+23, 8.945237873e+22
3636.6374, 3.420797063e+23, 9.299429725e+22
3637.4749, 5.440072112e+23, 1.096337375e+23
3638.3125, 9.149584955e+23, 1.270436135e+23
3639.1504, 8.029751841e+23, 1.086753170e+23
3639.9884, 5.713287843e+23, 1.054541869e+23
3640.8266, 6.734678434e+23, 1.084412597e+23
3641.6651, 7.025415932e+23, 1.015560916e+23
3642.5037, 3.381882646e+23, 9.336933577e+22
3643.3425, 1.509751250e+23, 9.079863541e+22
3644.1815, 4.755557288e+23, 9.720050526e+22
3645.0207, 7.530176251e+23, 1.030486971e+23
3645.8601, 5.102453870e+23, 9.292308454e+22
3646.6997, 2.242216683e+23, 8.696363626e+22
3647.5395, 4.747328739e+23, 9.281929479e+22
3648.3794, 6.586342054e+23, 9.464374834e+22
3649.2196, 1.069001589e+23, 8.287413394e+22
3650.0600, 1.119475427e+23, 7.855718990e+22
3650.9005, 4.526959424e+23, 9.512101283e+22
3651.7413, 6.670125837e+23, 9.965665214e+22
3652.5822, 6.935780079e+23, 1.022168684e+23
3653.4233, 5.454165230e+23, 1.103676994e+23
3654.2647, 5.208286440e+23, 1.084818641e+23
3655.1062, 4.094173439e+23, 9.438138577e+22
3655.9479, 5.685959137e+23, 9.675429730e+22
3656.7898, 8.687261524e+23, 1.039744861e+23
3657.6319, 6.748798518e+23, 9.743716941e+22
3658.4742, 5.888494951e+23, 9.687942721e+22
3659.3167, 5.412559365e+23, 9.575385357e+22
3660.1594, 6.326399280e+23, 9.509394958e+22
3661.0023, 7.917852167e+23, 1.049429824e+23
3661.8454, 7.799174077e+23, 1.002996516e+23
3662.6886, 5.761139090e+23, 1.002401476e+23
3663.5321, 9.475662823e+23, 1.041108259e+23
3664.3757, 6.533373970e+23, 9.513418138e+22
3665.2196, 6.832766668e+23, 9.216930808e+22
3666.0636, 8.083439065e+23, 1.001280668e+23
3666.9079, 4.876990811e+23, 1.067738534e+23
3667.7523, 7.742752459e+23, 9.792660787e+22
3668.5969, 7.936715727e+23, 9.505908536e+22
3669.4418, 6.985519780e+23, 9.304514764e+22
3670.2868, 6.715507982e+23, 9.051679853e+22
3671.1320, 5.993228280e+23, 8.619519801e+22
3671.9774, 4.257368185e+23, 8.240787122e+22
3672.8230, 6.003175424e+23, 8.894179641e+22
3673.6688, 7.375437072e+23, 9.122504339e+22
3674.5148, 8.193657990e+23, 9.616182759e+22
3675.3610, 6.019131369e+23, 8.876226989e+22
3676.2074, 3.553345409e+23, 8.411291267e+22
3677.0539, 5.933827061e+23, 8.510149265e+22
3677.9007, 5.341431288e+23, 8.099760055e+22
3678.7477, 5.849893714e+23, 8.552746623e+22
3679.5948, 6.280970198e+23, 8.478439821e+22
3680.4422, 4.604085734e+23, 7.848701910e+22
3681.2897, 2.665494476e+23, 7.205549090e+22
3682.1375, 4.703223907e+23, 7.451974322e+22
3682.9854, 5.790239216e+23, 8.523865585e+22
3683.8336, 7.950924602e+23, 1.013185981e+23
3684.6819, 8.043496897e+23, 9.171626092e+22
3685.5304, 6.727542264e+23, 8.131092360e+22
3686.3791, 5.723433058e+23, 7.647006245e+22
3687.2281, 3.431642039e+23, 7.418145354e+22
3688.0772, 4.533514206e+23, 7.673640359e+22
3688.9265, 4.697554374e+23, 9.655708138e+22
3689.7760, 4.329197301e+23, 7.216460569e+22
3690.6257, 5.454038458e+23, 7.733132810e+22
3691.4756, 7.837443454e+23, 8.201467460e+22
3692.3257, 7.763763451e+23, 8.431091927e+22
3693.1760, 6.212128724e+23, 8.288739163e+22
3694.0264, 7.421035925e+23, 8.041070240e+22
3694.8771, 7.726358348e+23, 8.540182928e+22
3695.7280, 6.224440912e+23, 7.961509305e+22
3696.5791, 6.867369147e+23, 7.837632893e+22
3697.4303, 7.753001540e+23, 7.816060603e+22
3698.2818, 7.510422044e+23, 7.866903236e+22
3699.1335, 7.639838369e+23, 8.027207962e+22
3699.9853, 7.548827056e+23, 8.200466396e+22
3700.8374, 7.363511181e+23, 8.483490412e+22
3701.6896, 8.841864084e+23, 8.466170561e+22
3702.5421, 9.195614652e+23, 8.489742091e+22
3703.3947, 6.864590992e+23, 8.007071510e+22
3704.2475, 5.988241086e+23, 7.732315448e+22
3705.1006, 4.970797964e+23, 7.116996087e+22
3705.9538, 2.418735957e+23, 6.281715391e+22
3706.8072, 3.509448364e+23, 6.470957147e+22
3707.6608, 4.241200092e+23, 6.382462553e+22
3708.5147, 4.226498383e+23, 6.493827838e+22
3709.3687, 4.639943981e+23, 6.540179068e+22
3710.2229, 4.973195195e+23, 6.493984478e+22
3711.0773, 4.479214370e+23, 6.561613549e+22
3711.9319, 5.134194936e+23, 6.613797613e+22
3712.7867, 6.495659508e+23, 7.241212107e+22
3713.6417, 7.739449352e+23, 7.536319563e+22
3714.4969, 8.047774986e+23, 7.730846032e+22
3715.3523, 7.688569041e+23, 7.676753823e+22
3716.2079, 7.526317480e+23, 7.480363545e+22
3717.0637, 6.809385664e+23, 7.211175298e+22
3717.9197, 4.058751080e+23, 6.777586413e+22
3718.7758, 3.716974684e+23, 6.630311819e+22
3719.6322, 3.593082420e+23, 6.287973501e+22
3720.4888, 1.938564781e+23, 5.420528011e+22
3721.3456, 1.928152738e+23, 5.135076740e+22
3722.2025, 3.094687797e+23, 5.242245043e+22
3723.0597, 2.896977392e+23, 5.163759708e+22
3723.9171, 3.112255108e+23, 5.476782802e+22
3724.7746, 4.167588228e+23, 6.250281465e+22
3725.6324, 5.296437565e+23, 6.512101251e+22
3726.4903, 6.252768011e+23, 6.752286879e+22
3727.3485, 6.155642665e+23, 6.769859480e+22
3728.2068, 4.691834361e+23, 6.338609297e+22
3729.0654, 4.007816864e+23, 6.151329692e+22
3729.9241, 4.841154525e+23, 6.223496569e+22
3730.7831, 5.711548048e+23, 6.514671108e+22
3731.6422, 4.892135692e+23, 6.276720105e+22
3732.5016, 4.361066598e+23, 6.097298865e+22
3733.3611, 3.263755766e+23, 5.713051078e+22
3734.2209, 2.242852829e+23, 5.148548971e+22
3735.0808, 1.880961993e+23, 5.061214883e+22
3735.9409, 2.003018897e+23, 4.770785319e+22
3736.8013, 2.398230558e+23, 4.742573552e+22
3737.6618, 1.467520667e+23, 4.474797086e+22
3738.5225, 2.209966051e+23, 4.750317751e+22
3739.3834, 3.896216081e+23, 5.524344622e+22
3740.2446, 4.724991180e+23, 5.868732488e+22
3741.1059, 4.796444651e+23, 6.208029406e+22
3741.9674, 5.025963490e+23, 6.294730034e+22
3742.8291, 3.799025212e+23, 5.863912250e+22
3743.6910, 3.780739557e+23, 5.802189166e+22
3744.5532, 3.976020380e+23, 5.412808505e+22
3745.4155, 2.924426295e+23, 5.079413973e+22
3746.2780, 2.598552726e+23, 4.921876280e+22
3747.1407, 2.653507027e+23, 4.976641031e+22
3748.0036, 2.895221028e+23, 4.916439447e+22
3748.8667, 2.824368532e+23, 4.867931607e+22
3749.7300, 2.689376838e+23, 4.653048234e+22
3750.5935, 3.208195287e+23, 4.707436245e+22
3751.4572, 4.253422693e+23, 5.032325169e+22
3752.3211, 3.884402949e+23, 5.489931998e+22
3753.1852, 4.137800858e+23, 5.304562890e+22
3754.0495, 5.551539282e+23, 6.028350636e+22
3754.9140, 6.690678815e+23, 6.321145479e+22
3755.7787, 6.529091453e+23, 6.520279029e+22
3756.6436, 7.142284788e+23, 6.438722817e+22
3757.5087, 5.720164792e+23, 6.044509873e+22
3758.3740, 4.184338140e+23, 5.692238279e+22
3759.2395, 3.935462977e+23, 5.045769828e+22
3760.1052, 4.641587093e+23, 5.346896966e+22
3760.9711, 5.152939996e+23, 5.340603427e+22
3761.8372, 5.555875814e+23, 5.837678072e+22
3762.7035, 5.284918119e+23, 5.742117867e+22
3763.5700, 5.262456374e+23, 5.508528706e+22
3764.4367, 5.148550277e+23, 5.516069813e+22
3765.3036, 4.614952504e+23, 5.296541789e+22
3766.1707, 4.963488523e+23, 5.275762470e+22
3767.0380, 7.045749905e+23, 6.879510004e+22
3767.9055, 4.861014501e+23, 7.875475143e+22
3768.7732, 4.582665540e+23, 8.723861771e+22
3769.6411, 6.123477644e+23, 9.941696143e+22
3770.5092, 5.916742042e+23, 7.636082685e+22
3771.3775, 7.220611502e+23, 5.644074122e+22
3772.2459, 7.957601744e+23, 5.831843608e+22
3773.1146, 6.982758981e+23, 5.707091221e+22
3773.9835, 9.131551758e+23, 7.132797235e+22
3774.8526, 1.061583848e+24, 6.777443360e+22
3775.7219, 5.896016191e+23, 6.051525061e+22
3776.5914, 6.885422171e+23, 6.792660174e+22
3777.4611, 7.781418053e+23, 5.858416559e+22
3778.3310, 7.541423847e+23, 5.924959317e+22
3779.2011, 7.333011280e+23, 5.820738629e+22
3780.0714, 7.244272596e+23, 6.073953426e+22
3780.9419, 6.340720567e+23, 5.990062633e+22
3781.8126, 6.100877575e+23, 5.865588936e+22
3782.6835, 7.827043167e+23, 6.131529530e+22
3783.5546, 8.314812496e+23, 6.174977066e+22
3784.4258, 7.994526178e+23, 5.943457034e+22
3785.2973, 7.807921407e+23, 5.918777929e+22
3786.1690, 6.539128151e+23, 5.540816192e+22
3787.0409, 6.444561313e+23, 5.580592263e+22
3787.9130, 6.960051971e+23, 5.438211651e+22
3788.7853, 5.770000744e+23, 5.122810937e+22
3789.6578, 5.398766459e+23, 5.051972370e+22
3790.5305, 7.456507566e+23, 5.427373645e+22
3791.4034, 6.582092630e+23, 5.133577724e+22
3792.2765, 6.007980844e+23, 5.204152173e+22
3793.1498, 7.155100949e+23, 5.306948373e+22
3794.0234, 7.218057087e+23, 5.254812669e+22
3794.8971, 6.153667462e+23, 5.188690856e+22
3795.7710, 6.095858106e+23, 4.937730257e+22
3796.6451, 5.909557650e+23, 4.986765727e+22
3797.5194, 6.493012082e+23, 4.855217750e+22
3798.3939, 7.676550309e+23, 5.215428092e+22
3799.2686, 7.098648482e+23, 4.926322122e+22
3800.1435, 5.385975228e+23, 4.680178780e+22
3801.0186, 5.934479457e+23, 4.772170808e+22
3801.8940, 7.283074000e+23, 5.139420215e+22
3802.7695, 7.960686026e+23, 5.351811706e+22
3803.6452, 7.557652982e+23, 5.197717692e+22
3804.5211, 7.679139454e+23, 5.429205851e+22
3805.3973, 8.500796108e+23, 5.486016538e+22
3806.2736, 7.749646494e+23, 5.386446459e+22
3807.1501, 6.643745552e+23, 5.053980297e+22
3808.0268, 5.597232817e+23, 4.822457063e+22
3808.9038, 6.500193945e+23, 4.909385417e+22
3809.7809, 7.880982581e+23, 5.220014065e+22
3810.6582, 7.773959298e+23, 5.357633312e+22
3811.5358, 7.662150120e+23, 5.211663250e+22
3812.4135, 7.071983817e+23, 5.015278676e+22
3813.2915, 5.095735760e+23, 4.715193525e+22
3814.1696, 5.107054915e+23, 4.611679852e+22
3815.0479, 6.700194281e+23, 5.175253960e+22
