# wavelength, flux, err
3621.5960, 1.086748911e+24, 2.506289481e+25
3622.4300, 1.086999173e+24, 4.718753381e+23
3623.2642, 1.291913580e+24, 2.507443935e+25
3624.0986, 1.496922306e+24, 5.232021877e+23
3624.9331, 2.013079683e+24, 5.400549518e+23
3625.7679, 1.392060408e+24, 5.049460270e+23
3626.6029, 1.054298993e+24, 5.137443436e+23
3627.4380, 1.671951510e+24, 5.300131951e+23
3628.2734, 2.387530396e+24, 5.544977251e+23
3629.1089, 1.410028916e+24, 5.126156385e+23
3629.9446, 8.673217262e+23, 5.028648141e+23
3630.7805, 1.417528001e+24, 5.049187192e+23
3631.6167, 1.766752434e+24, 4.903109852e+23
3632.4530, 1.074599474e+24, 4.601439689e+23
3633.2895, 3.846501799e+23, 4.340066541e+23
3634.1262, 8.632920023e+23, 4.407335449e+23
3634.9630, 1.401023784e+24, 4.641959770e+23
3635.8001, 1.114166510e+24, 4.694894277e+23
3636.6374, 9.438837039e+23, 4.634221888e+23
3637.4749, 1.387557440e+24, 4.808738285e+23
3638.3125, 2.743586594e+23, 4.276541670e+23
3639.1504, 1.372693004e+24, 4.739703617e+23
3639.9884, 2.195857028e+24, 5.017056310e+23
3640.8266, 1.974331297e+24, 4.934316818e+23
3641.6651, 1.268274648e+24, 4.767536342e+23
3642.5037, 8.441588587e+23, 4.632276573e+23
3643.3425, 1.537846036e+24, 4.861855892e+23
3644.1815, 9.821856373e+23, 4.407725426e+23
3645.0207, 7.894133634e+23, 4.343048406e+23
3645.8601, 1.065595536e+24, 4.378465699e+23
3646.6997, 1.079763934e+24, 4.431098376e+23
3647.5395, 1.389109549e+24, 4.365990875e+23
3648.3794, 6.822331130e+23, 4.096527291e+23
3649.2196, 1.311592763e+24, 5.159799900e+23
3650.0600, 1.216710258e+24, 4.715927020e+23
3650.9005, 7.735367640e+23, 4.360153599e+23
3651.7413, 2.213119620e+24, 4.497659664e+23
3652.5822, 1.488179725e+24, 4.838603057e+23
3653.4233, 2.179530790e+24, 4.625064339e+23
3654.2647, 1.807566661e+24, 4.945038087e+23
3655.1062, 1.389448729e+24, 4.560276395e+23
3655.9479, 2.214976636e+24, 4.579505194e+23
3656.7898, 2.136061134e+24, 4.647595848e+23
3657.6319, 2.158251148e+24, 4.573884538e+23
3658.4742, 1.363618514e+24, 4.604538249e+23
3659.3167, 1.137436926e+24, 5.423029355e+23
3660.1594, 1.779202576e+24, 4.904742856e+23
3661.0023, 2.134909250e+24, 4.648998676e+23
3661.8454, 2.008894285e+24, 4.686314566e+23
3662.6886, 2.796951523e+24, 4.847997673e+23
3663.5321, 1.920050516e+24, 4.649934036e+23
3664.3757, 1.238531518e+24, 4.131627511e+23
3665.2196, 1.899937832e+24, 4.424667271e+23
3666.0636, 1.694504443e+24, 4.518325195e+23
3666.9079, 2.084375082e+24, 4.461513861e+23
3667.7523, 1.757874794e+24, 4.290601060e+23
3668.5969, 1.223269696e+24, 4.101838462e+23
3669.4418, 1.248505377e+24, 4.062700083e+23
3670.2868, 1.667771049e+24, 4.115201534e+23
3671.1320, 1.434329855e+24, 4.166312460e+23
3671.9774, 1.981249996e+24, 4.273057336e+23
3672.8230, 1.596434243e+24, 4.287531497e+23
3673.6688, 1.869367874e+24, 4.405442052e+23
3674.5148, 2.951769380e+24, 4.732143269e+23
3675.3610, 2.458919376e+24, 4.473754791e+23
3676.2074, 1.496896109e+24, 4.319517119e+23
3677.0539, 1.847122667e+24, 4.258866998e+23
3677.9007, 1.802662109e+24, 4.073210806e+23
3678.7477, 1.063994142e+24, 3.789687510e+23
3679.5948, 7.189120000e+23, 3.643989411e+23
3680.4422, 1.220657687e+24, 3.883614922e+23
3681.2897, 1.119184501e+24, 3.566659836e+23
3682.1375, 1.159271462e+24, 3.637868224e+23
3682.9854, 1.275777012e+24, 3.745190160e+23
3683.8336, 1.293794474e+24, 3.776868901e+23
3684.6819, 1.334438844e+24, 3.820612062e+23
3685.5304, 1.594648389e+24, 3.908243328e+23
3686.3791, 2.993402002e+24, 4.084897731e+23
3687.2281, 1.585446257e+24, 3.621668020e+23
3688.0772, -8.492325766e+22, 3.683717803e+23
3688.9265, 6.776963224e+23, 3.649782090e+23
3689.7760, 1.130892419e+24, 3.586351655e+23
3690.6257, 1.541989891e+24, 3.674630814e+23
3691.4756, 1.834909718e+24, 3.883760125e+23
3692.3257, 1.648305948e+24, 3.904931359e+23
3693.1760, 9.871079540e+23, 3.907121236e+23
3694.0264, 6.076705909e+23, 3.650127693e+23
3694.8771, 1.513792530e+24, 3.645455870e+23
3695.7280, 1.417169263e+24, 3.788134910e+23
3696.5791, 1.739962886e+24, 3.790538658e+23
3697.4303, 2.007520237e+24, 3.912017875e+23
3698.2818, 1.993827933e+24, 3.796641775e+23
3699.1335, 2.640385439e+24, 4.051670499e+23
3699.9853, 2.285119046e+24, 3.980137879e+23
3700.8374, 1.881235429e+24, 3.915171750e+23
3701.6896, 1.725223721e+24, 3.909707207e+23
3702.5421, 1.844107023e+24, 3.769805768e+23
3703.3947, 1.952305199e+24, 3.747904276e+23
3704.2475, 1.432854757e+24, 3.598288668e+23
3705.1006, 1.153453928e+24, 3.326354836e+23
3705.9538, 1.261396514e+24, 3.241847095e+23
3706.8072, 1.132052357e+24, 3.171413313e+23
3707.6608, 1.006561818e+24, 3.212498500e+23
3708.5147, 1.560378543e+24, 4.036574946e+23
3709.3687, 1.261094853e+24, 3.228306216e+23
3710.2229, 6.445270552e+23, 3.008709212e+23
3711.0773, 1.044367896e+24, 3.200677618e+23
3711.9319, 1.791102862e+24, 3.411609718e+23
3712.7867, 2.114461579e+24, 3.502300264e+23
3713.6417, 2.704028536e+24, 3.766498869e+23
3714.4969, 1.586816960e+24, 3.577226003e+23
3715.3523, 1.262041784e+24, 3.636596030e+23
3716.2079, 1.027566964e+24, 3.300185457e+23
3717.0637, 9.598124409e+23, 3.353669698e+23
3717.9197, 1.643438162e+24, 3.287912899e+23
3718.7758, 4.406937029e+23, 2.986457192e+23
3719.6322, 1.915275519e+23, 2.738842514e+23
3720.4888, 5.957516733e+23, 2.728138997e+23
3721.3456, 9.450858705e+23, 2.666826622e+23
3722.2025, 8.279279134e+23, 2.468469106e+23
3723.0597, 3.447249521e+23, 2.388117212e+23
3723.9171, 7.516379130e+23, 2.555398907e+23
3724.7746, 9.744468045e+23, 2.944344167e+23
3725.6324, 1.005600944e+24, 2.945376037e+23
3726.4903, 1.035119197e+24, 3.002433704e+23
3727.3485, 1.086230533e+24, 2.968422347e+23
3728.2068, 1.161812886e+24, 2.923329984e+23
3729.0654, 9.614341322e+23, 2.900741999e+23
3729.9241, 1.455608859e+24, 3.022439874e+23
3730.7831, 1.677566383e+24, 3.174732194e+23
3731.6422, 1.249538959e+24, 2.942004814e+23
3732.5016, 1.169912795e+24, 2.922536348e+23
