# wavelength, flux, err
3621.5960, 8.736486899e+25, 4.922611724e+26
3622.4300, 8.738498781e+25, 7.673861178e+24
3623.2642, 8.709671707e+25, 4.924879192e+26
3624.0986, 8.680830142e+25, 8.015032030e+24
3624.9331, 8.516536307e+25, 8.113596080e+24
3625.7679, 9.406942576e+25, 8.284529060e+24
3626.6029, 1.060622549e+26, 8.673062376e+24
3627.4380, 1.146219110e+26, 8.985780255e+24
3628.2734, 1.178875135e+26, 9.102349741e+24
3629.1089, 1.182058871e+26, 9.198638338e+24
3629.9446, 1.055083326e+26, 8.852436630e+24
3630.7805, 9.201851304e+25, 8.428532225e+24
3631.6167, 7.186488191e+25, 7.643488268e+24
3632.4530, 5.175672015e+25, 7.027135535e+24
3633.2895, 5.112029531e+25, 6.820764062e+24
3634.1262, 6.466225478e+25, 7.106213442e+24
3634.9630, 6.572863254e+25, 7.287267958e+24
3635.8001, 5.660087544e+25, 7.064890643e+24
3636.6374, 6.201562741e+25, 7.212743719e+24
3637.4749, 8.007067077e+25, 7.455099577e+24
3638.3125, 8.476131806e+25, 7.637427913e+24
3639.1504, 1.005085290e+26, 7.904388794e+24
3639.9884, 1.017304873e+26, 7.999968575e+24
3640.8266, 1.111426877e+26, 8.173883525e+24
3641.6651, 1.127456299e+26, 8.244666284e+24
3642.5037, 9.796971124e+25, 8.075431916e+24
3643.3425, 1.023180064e+26, 8.048817775e+24
3644.1815, 1.034270437e+26, 7.987900213e+24
3645.0207, 9.124287269e+25, 7.631879610e+24
3645.8601, 8.064973956e+25, 7.426505348e+24
3646.6997, 7.242556475e+25, 7.123636807e+24
3647.5395, 6.185943886e+25, 6.912140262e+24
3648.3794, 5.865640126e+25, 6.671938659e+24
3649.2196, 4.886735525e+25, 6.398664469e+24
3650.0600, 4.747434868e+25, 6.291341108e+24
3650.9005, 5.670095294e+25, 6.629769655e+24
3651.7413, 7.269484916e+25, 7.082456075e+24
3652.5822, 9.551189979e+25, 7.580541293e+24
3653.4233, 1.267698013e+26, 8.005272865e+24
3654.2647, 1.307471889e+26, 8.179008440e+24
3655.1062, 1.223518021e+26, 7.988089150e+24
3655.9479, 1.292433900e+26, 8.127433090e+24
3656.7898, 1.412939832e+26, 8.007190534e+24
3657.6319, 1.263645962e+26, 7.815104191e+24
3658.4742, 1.212545594e+26, 7.699214100e+24
3659.3167, 1.297352693e+26, 7.796578845e+24
3660.1594, 1.417270297e+26, 7.925332305e+24
3661.0023, 1.408366634e+26, 7.961791013e+24
3661.8454, 1.271395338e+26, 7.673158448e+24
3662.6886, 1.236228196e+26, 7.669545635e+24
3663.5321, 1.312357682e+26, 7.656670722e+24
3664.3757, 1.323539915e+26, 7.584371796e+24
3665.2196, 1.308638397e+26, 7.488105177e+24
3666.0636, 1.238283032e+26, 7.351696641e+24
3666.9079, 1.127529040e+26, 7.185881012e+24
3667.7523, 1.163492537e+26, 7.191451100e+24
3668.5969, 1.115986830e+26, 7.017091736e+24
3669.4418, 1.059879046e+26, 6.913429971e+24
3670.2868, 1.091194462e+26, 6.873985636e+24
3671.1320, 1.164493074e+26, 6.882532681e+24
3671.9774, 1.221054690e+26, 7.072617754e+24
3672.8230, 1.385214915e+26, 7.326168710e+24
3673.6688, 1.425858902e+26, 7.389643802e+24
3674.5148, 1.360461774e+26, 7.283014341e+24
3675.3610, 1.340471179e+26, 7.177986687e+24
3676.2074, 1.339915082e+26, 7.156786207e+24
3677.0539, 1.199029483e+26, 6.928857520e+24
3677.9007, 1.068439191e+26, 6.694550743e+24
3678.7477, 1.008273512e+26, 6.418475842e+24
3679.5948, 8.847606497e+25, 6.218654123e+24
3680.4422, 7.784879054e+25, 6.045986146e+24
3681.2897, 8.128842952e+25, 5.969882195e+24
3682.1375, 9.220176352e+25, 6.106714522e+24
3682.9854, 9.176075498e+25, 6.143006793e+24
3683.8336, 1.029745691e+26, 6.286463001e+24
3684.6819, 1.020540777e+26, 6.297597681e+24
3685.5304, 9.224102785e+25, 6.150385255e+24
3686.3791, 8.871682139e+25, 5.951692293e+24
3687.2281, 7.983874005e+25, 5.755492351e+24
3688.0772, 7.052887138e+25, 5.479327572e+24
3688.9265, 7.157791824e+25, 5.536111003e+24
3689.7760, 8.537782509e+25, 5.763527850e+24
3690.6257, 1.105735809e+26, 6.193828376e+24
3691.4756, 1.354395107e+26, 6.614539613e+24
3692.3257, 1.356319336e+26, 6.747320449e+24
3693.1760, 1.350254702e+26, 6.709960326e+24
3694.0264, 1.199164049e+26, 6.478505937e+24
3694.8771, 1.053707049e+26, 6.144412005e+24
3695.7280, 1.046124669e+26, 6.053980408e+24
3696.5791, 1.088062184e+26, 6.066377514e+24
3697.4303, 1.047683449e+26, 6.045800418e+24
3698.2818, 1.147955166e+26, 6.187810927e+24
3699.1335, 1.231839690e+26, 6.346254682e+24
3699.9853, 1.298517847e+26, 6.518646099e+24
3700.8374, 1.371569339e+26, 6.607155065e+24
3701.6896, 1.352384794e+26, 6.572152312e+24
3702.5421, 1.251111144e+26, 6.452112038e+24
3703.3947, 1.243318495e+26, 6.285012968e+24
3704.2475, 1.134115191e+26, 6.151520908e+24
3705.1006, 8.533101698e+25, 5.494543558e+24
3705.9538, 5.931056830e+25, 5.127150039e+24
3706.8072, 6.021805868e+25, 4.945738921e+24
3707.6608, 5.779443538e+25, 4.895979926e+24
3708.5147, 5.838218455e+25, 4.920953461e+24
3709.3687, 5.932934990e+25, 4.941744839e+24
3710.2229, 6.761930570e+25, 5.028617013e+24
3711.0773, 8.927421063e+25, 5.356978668e+24
3711.9319, 1.059171858e+26, 5.637704692e+24
3712.7867, 1.230850499e+26, 5.932329217e+24
3713.6417, 1.409365453e+26, 6.190990419e+24
3714.4969, 1.478688548e+26, 6.330537978e+24
3715.3523, 1.407188599e+26, 6.277563196e+24
3716.2079, 1.276461236e+26, 6.049443783e+24
3717.0637, 1.108103113e+26, 5.759043225e+24
3717.9197, 8.862223754e+25, 5.401439293e+24
3718.7758, 6.935335996e+25, 5.071877061e+24
3719.6322, 5.307222668e+25, 4.708965846e+24
3720.4888, 3.982049819e+25, 4.228107964e+24
3721.3456, 3.255011963e+25, 3.916079955e+24
3722.2025, 2.475848331e+25, 3.703282157e+24
3723.0597, 4.143462984e+25, 3.980109642e+24
3723.9171, 5.507778856e+25, 4.382252706e+24
3724.7746, 6.639766275e+25, 4.754119349e+24
3725.6324, 8.438397438e+25, 5.174282275e+24
3726.4903, 9.209135355e+25, 5.425924858e+24
3727.3485, 9.517221010e+25, 5.443519527e+24
3728.2068, 8.179535694e+25, 5.132158695e+24
3729.0654, 7.485000598e+25, 4.938703000e+24
3729.9241, 7.792442661e+25, 4.978619742e+24
3730.7831, 7.838772308e+25, 5.052087524e+24
3731.6422, 7.923286204e+25, 5.018144482e+24
3732.5016, 6.980335361e+25, 4.809557260e+24
3733.3611, 5.704324753e+25, 4.534895421e+24
3734.2209, 4.451613134e+25, 4.129513484e+24
3735.0808, 3.301521139e+25, 3.755661764e+24
3735.9409, 2.508508184e+25, 3.490129095e+24
3736.8013, 2.633913002e+25, 3.425414950e+24
3737.6618, 3.200839770e+25, 3.496830593e+24
3738.5225, 3.761237228e+25, 3.756445659e+24
3739.3834, 4.532350031e+25, 4.003693948e+24
3740.2446, 6.085595252e+25, 4.452839051e+24
3741.1059, 8.326573198e+25, 4.841246226e+24
3741.9674, 8.990290202e+25, 4.986132928e+24
3742.8291, 7.208814171e+25, 4.829467221e+24
3743.6910, 6.197865797e+25, 4.551375905e+24
3744.5532, 5.488556791e+25, 4.285228158e+24
3745.4155, 4.021779872e+25, 3.875633218e+24
3746.2780, 3.763387160e+25, 3.773104591e+24
3747.1407, 3.996612668e+25, 3.681503491e+24
3748.0036, 3.314563526e+25, 3.604624424e+24
3748.8667, 3.402225308e+25, 3.578846292e+24
3749.7300, 3.794912947e+25, 3.476876322e+24
3750.5935, 3.476298325e+25, 3.365532745e+24
3751.4572, 4.650205981e+25, 3.663326938e+24
3752.3211, 6.555279795e+25, 4.056693394e+24
3753.1852, 8.108880708e+25, 4.406564781e+24
3754.0495, 8.596931634e+25, 4.594117479e+24
3754.9140, 8.926423448e+25, 4.691582742e+24
3755.7787, 1.045642614e+26, 4.904748565e+24
3756.6436, 1.167675707e+26, 5.083171250e+24
3757.5087, 9.711899744e+25, 4.785426871e+24
3758.3740, 6.713383665e+25, 4.255358711e+24
3759.2395, 4.846661309e+25, 3.820470772e+24
3760.1052, 5.251370566e+25, 3.685259318e+24
3760.9711, 7.265070256e+25, 3.965058627e+24
3761.8372, 7.395653668e+25, 4.136618197e+24
3762.7035, 7.691483587e+25, 4.196758171e+24
3763.5700, 7.402256771e+25, 4.180384910e+24
