# wavelength, flux, err
3621.5960, 2.166387491e+25, 1.039384616e+26
3622.4300, 2.166886378e+25, 1.526219486e+24
3623.2642, 2.060542854e+25, 1.039863380e+26
3624.0986, 1.954150078e+25, 1.572236804e+24
3624.9331, 1.723607674e+25, 1.538614786e+24
3625.7679, 2.077291067e+25, 1.596884864e+24
3626.6029, 2.535344659e+25, 1.675656560e+24
3627.4380, 2.856848355e+25, 1.741361005e+24
3628.2734, 3.033812903e+25, 1.767278999e+24
3629.1089, 2.894798485e+25, 1.740614163e+24
3629.9446, 2.571120052e+25, 1.676668275e+24
3630.7805, 1.883421868e+25, 1.539426530e+24
3631.6167, 1.269556736e+25, 1.383824273e+24
3632.4530, 1.133954016e+25, 1.308335970e+24
3633.2895, 1.389498220e+25, 1.314076278e+24
3634.1262, 1.519376305e+25, 1.375075184e+24
3634.9630, 1.742249849e+25, 1.419228461e+24
3635.8001, 1.678558190e+25, 1.412108714e+24
3636.6374, 1.696257811e+25, 1.432560504e+24
3637.4749, 1.986173143e+25, 1.471826450e+24
3638.3125, 2.140629825e+25, 1.502926360e+24
3639.1504, 2.248115976e+25, 1.520882210e+24
3639.9884, 2.768404244e+25, 1.607536857e+24
3640.8266, 2.657072392e+25, 1.592867254e+24
3641.6651, 2.464086950e+25, 1.593024852e+24
3642.5037, 2.760476470e+25, 1.587656949e+24
3643.3425, 2.594649767e+25, 1.552074728e+24
3644.1815, 2.128335691e+25, 1.476449526e+24
3645.0207, 1.789969399e+25, 1.401339717e+24
3645.8601, 1.755744916e+25, 1.387681949e+24
3646.6997, 1.689625891e+25, 1.351487759e+24
3647.5395, 1.372110738e+25, 1.308239889e+24
3648.3794, 1.272669065e+25, 1.260725288e+24
3649.2196, 1.054986369e+25, 1.228173906e+24
3650.0600, 1.317433334e+25, 1.266223757e+24
3650.9005, 1.753307182e+25, 1.349506914e+24
3651.7413, 2.118742266e+25, 1.422153853e+24
3652.5822, 2.440517925e+25, 1.479132991e+24
3653.4233, 2.518249633e+25, 1.529074411e+24
3654.2647, 2.972820960e+25, 1.579691976e+24
3655.1062, 3.077946447e+25, 1.596717987e+24
3655.9479, 2.819503796e+25, 1.561063511e+24
3656.7898, 2.798206495e+25, 1.577469361e+24
3657.6319, 3.245864123e+25, 1.595725323e+24
3658.4742, 3.034736156e+25, 1.626643118e+24
3659.3167, 3.801218368e+25, 1.664194635e+24
3660.1594, 3.548481430e+25, 1.665720427e+24
3661.0023, 3.384935854e+25, 1.664591052e+24
3661.8454, 3.950821069e+25, 1.653298245e+24
3662.6886, 3.076614792e+25, 1.613747030e+24
3663.5321, 3.417934775e+25, 1.581552936e+24
3664.3757, 3.093698243e+25, 1.552094226e+24
3665.2196, 3.012258069e+25, 1.514729614e+24
3666.0636, 3.172385929e+25, 1.528965902e+24
3666.9079, 2.909201807e+25, 1.511131225e+24
3667.7523, 2.812500133e+25, 1.491486996e+24
3668.5969, 2.843348186e+25, 1.477047071e+24
3669.4418, 2.763630063e+25, 1.445608191e+24
3670.2868, 2.456546400e+25, 1.402798879e+24
3671.1320, 2.356768024e+25, 1.377338489e+24
3671.9774, 2.826526836e+25, 1.445605309e+24
3672.8230, 3.079562721e+25, 1.498027845e+24
3673.6688, 3.200386140e+25, 1.509458220e+24
3674.5148, 3.026532551e+25, 1.493165144e+24
3675.3610, 2.963115902e+25, 1.476292092e+24
