# wavelength, flux, err
3621.5960, 2.025602112e+25, 3.301138022e+25
3622.4300, 2.026068578e+25, 4.753329553e+23
3623.2642, 2.272963038e+25, 3.302658602e+25
3624.0986, 2.519970902e+25, 5.161464838e+23
3624.9331, 2.407464202e+25, 5.141280818e+23
3625.7679, 2.603097593e+25, 5.267127489e+23
3626.6029, 3.048581501e+25, 5.596539391e+23
3627.4380, 3.382317177e+25, 5.879261415e+23
3628.2734, 3.404231517e+25, 5.894937847e+23
3629.1089, 3.281321707e+25, 5.766000083e+23
3629.9446, 2.966177615e+25, 5.444779689e+23
3630.7805, 2.420817797e+25, 4.897138350e+23
3631.6167, 1.788772809e+25, 4.320540531e+23
3632.4530, 1.382043279e+25, 3.858330986e+23
3633.2895, 1.426008304e+25, 3.905709045e+23
3634.1262, 1.652965723e+25, 4.119314893e+23
3634.9630, 1.872032488e+25, 4.340361169e+23
3635.8001, 2.010487399e+25, 4.500656305e+23
3636.6374, 2.229337031e+25, 4.689619787e+23
3637.4749, 2.517237752e+25, 4.959057164e+23
3638.3125, 2.671853115e+25, 5.116972159e+23
3639.1504, 2.906782974e+25, 5.276845702e+23
3639.9884, 3.062314564e+25, 5.364600370e+23
3640.8266, 3.085366508e+25, 5.360057808e+23
3641.6651, 3.021300662e+25, 5.276189274e+23
3642.5037, 2.932168869e+25, 5.158042727e+23
3643.3425, 2.813215568e+25, 4.991744886e+23
3644.1815, 2.545609935e+25, 4.745982584e+23
3645.0207, 2.233297564e+25, 4.515858280e+23
3645.8601, 2.114058671e+25, 4.358168737e+23
3646.6997, 2.042213863e+25, 4.285123136e+23
3647.5395, 1.795693558e+25, 4.033799342e+23
3648.3794, 1.588033534e+25, 3.845565203e+23
3649.2196, 1.474819911e+25, 3.752696998e+23
3650.0600, 1.648109599e+25, 3.900244510e+23
3650.9005, 1.962242535e+25, 4.186867605e+23
3651.7413, 2.338965250e+25, 4.511521912e+23
3652.5822, 2.794565351e+25, 4.895574032e+23
3653.4233, 3.138633558e+25, 5.186064239e+23
3654.2647, 3.330921505e+25, 5.315443595e+23
3655.1062, 3.399890738e+25, 5.375979354e+23
3655.9479, 3.405274152e+25, 5.376608437e+23
3656.7898, 3.463241780e+25, 5.418676830e+23
3657.6319, 3.664909869e+25, 5.517761885e+23
3658.4742, 3.848827188e+25, 5.613119816e+23
3659.3167, 3.955393016e+25, 5.663680266e+23
3660.1594, 4.004081473e+25, 5.664822893e+23
3661.0023, 3.950579886e+25, 5.616924091e+23
3661.8454, 3.858864864e+25, 5.562123330e+23
3662.6886, 3.900333809e+25, 5.595876813e+23
3663.5321, 3.787714110e+25, 5.491876829e+23
3664.3757, 3.458080379e+25, 5.256051218e+23
3665.2196, 3.402219694e+25, 5.237628147e+23
3666.0636, 3.542269888e+25, 5.260165794e+23
3666.9079, 3.536996784e+25, 5.259156627e+23
3667.7523, 3.514488585e+25, 5.214442514e+23
3668.5969, 3.435105682e+25, 5.133973983e+23
3669.4418, 3.165632338e+25, 4.922931165e+23
3670.2868, 2.928675700e+25, 4.758001478e+23
3671.1320, 2.961285224e+25, 4.789405942e+23
3671.9774, 3.345263466e+25, 5.045863010e+23
3672.8230, 3.894435853e+25, 5.339630241e+23
3673.6688, 3.802560078e+25, 5.339352541e+23
3674.5148, 3.727681157e+25, 5.263610411e+23
3675.3610, 3.655718175e+25, 5.179842469e+23
3676.2074, 3.587104708e+25, 5.152573628e+23
3677.0539, 3.669679321e+25, 5.069740822e+23
3677.9007, 3.178349031e+25, 4.792897501e+23
3678.7477, 2.806872094e+25, 4.474742263e+23
3679.5948, 2.550117727e+25, 4.244025954e+23
3680.4422, 2.297045740e+25, 4.009129354e+23
3681.2897, 2.190794089e+25, 3.974262942e+23
3682.1375, 2.464846124e+25, 4.087506947e+23
3682.9854, 2.650915199e+25, 4.271810715e+23
