# wavelength, flux, err
3621.5960, 1.782158760e+23, 8.930327758e+24
3622.4300, 1.782569164e+23, 6.019132595e+23
3623.2642, 3.525282850e+23, 8.934441273e+24
3624.0986, 5.268798912e+23, 6.481613219e+23
3624.9331, 4.757318085e+23, 6.393647088e+23
3625.7679, 1.934381486e+23, 6.248009006e+23
3626.6029, -1.061785901e+22, 6.265087704e+23
3627.4380, 4.360841717e+23, 6.632238266e+23
3628.2734, 8.630358237e+23, 6.659484309e+23
3629.1089, -7.180238472e+23, 6.385808121e+23
3629.9446, -1.154282732e+24, 6.105016658e+23
3630.7805, -3.066974346e+23, 6.128554531e+23
3631.6167, 3.537137808e+23, 5.903498260e+23
3632.4530, 5.815956251e+23, 5.604567216e+23
3633.2895, 8.905799980e+23, 5.454117507e+23
3634.1262, 1.710118191e+23, 5.382504368e+23
3634.9630, 2.210795727e+23, 5.433542972e+23
3635.8001, 4.033830589e+23, 5.646910558e+23
3636.6374, 2.280992713e+23, 5.527912589e+23
3637.4749, 2.945697619e+23, 5.698702581e+23
3638.3125, 1.130409629e+24, 5.899457805e+23
3639.1504, 4.595338973e+23, 5.855589775e+23
3639.9884, -4.765226367e+23, 5.697466139e+23
3640.8266, -2.346116947e+23, 5.834091657e+23
3641.6651, 4.532476092e+23, 6.071894165e+23
3642.5037, 1.943061946e+23, 5.790282023e+23
3643.3425, -7.183050658e+23, 5.554298001e+23
3644.1815, 2.168974626e+23, 5.557372622e+23
3645.0207, 8.719387356e+23, 5.528806779e+23
3645.8601, 2.563326445e+23, 5.124016284e+23
3646.6997, -3.848097772e+23, 4.921950781e+23
3647.5395, 1.757126186e+22, 5.029313454e+23
3648.3794, 3.940199894e+22, 5.037952780e+23
3649.2196, 6.551104416e+23, 5.057037652e+23
3650.0600, 6.276416695e+23, 5.131303293e+23
3650.9005, 5.040724217e+23, 5.189428931e+23
3651.7413, 4.223504899e+23, 5.450330193e+23
3652.5822, -1.819572073e+23, 5.262012647e+23
3653.4233, -6.395016218e+23, 5.322469031e+23
3654.2647, -5.797545654e+23, 5.309970841e+23
3655.1062, -1.112591111e+24, 5.244609361e+23
3655.9479, -9.625442312e+23, 5.207891511e+23
3656.7898, 3.013205085e+23, 5.513789054e+23
3657.6319, 7.317244569e+23, 5.487802168e+23
3658.4742, -3.549601023e+23, 5.248983659e+23
3659.3167, -1.491538247e+23, 5.291465714e+23
3660.1594, -4.765063221e+23, 5.353002487e+23
3661.0023, -4.513663639e+23, 5.360078217e+23
3661.8454, 5.372488388e+23, 5.605322386e+23
3662.6886, 2.525310815e+22, 5.533467651e+23
3663.5321, -3.429270441e+23, 5.469056250e+23
3664.3757, -7.487880816e+22, 5.347259783e+23
3665.2196, 3.283516265e+23, 5.310036701e+23
3666.0636, 4.267725800e+23, 5.296913021e+23
3666.9079, 1.497345114e+23, 5.127364540e+23
3667.7523, -2.849365888e+23, 4.962364965e+23
3668.5969, -6.078301264e+23, 4.921394373e+23
3669.4418, 5.159908723e+23, 5.026878853e+23
3670.2868, 8.650256183e+23, 5.003204468e+23
3671.1320, 3.494338017e+23, 4.896364270e+23
3671.9774, 6.514002263e+23, 4.943494243e+23
3672.8230, -1.438598095e+22, 4.859421720e+23
3673.6688, -7.519346306e+22, 5.062475754e+23
3674.5148, 2.704850249e+23, 5.035728905e+23
3675.3610, 1.992175585e+23, 4.919812310e+23
3676.2074, -3.474383355e+23, 4.768944066e+23
3677.0539, -5.343005062e+23, 4.666278835e+23
3677.9007, -1.532362542e+23, 4.632957250e+23
3678.7477, 3.615771551e+23, 4.645183390e+23
3679.5948, 2.360704380e+23, 4.526581742e+23
3680.4422, 4.602543166e+22, 4.396094054e+23
3681.2897, 3.237517173e+23, 4.396059940e+23
3682.1375, 4.374522999e+23, 4.452579078e+23
3682.9854, 4.512783838e+23, 4.463461783e+23
3683.8336, 3.090436149e+22, 4.502487957e+23
3684.6819, 4.308648190e+23, 4.592228391e+23
3685.5304, 6.804889923e+23, 4.602869601e+23
3686.3791, -2.920906118e+23, 4.326937614e+23
3687.2281, -3.370938730e+23, 4.062889787e+23
3688.0772, -2.907323848e+23, 3.932502601e+23
3688.9265, -5.975027399e+23, 3.777427384e+23
3689.7760, -1.044164837e+23, 3.956540079e+23
3690.6257, 5.394979478e+23, 4.194857749e+23
3691.4756, -2.978452101e+22, 4.342163898e+23
3692.3257, 1.858888605e+23, 4.468390645e+23
3693.1760, 5.856753378e+23, 4.596706556e+23
3694.0264, 5.026583822e+23, 4.526831603e+23
3694.8771, 3.438157486e+23, 4.287779881e+23
3695.7280, 5.504698255e+23, 4.230002293e+23
3696.5791, 7.791641286e+23, 4.207769451e+23
3697.4303, 1.376465181e+23, 4.095246537e+23
3698.2818, -5.395083190e+23, 4.013639673e+23
3699.1335, 3.147389401e+23, 4.162578292e+23
3699.9853, 7.318529774e+23, 4.407517192e+23
3700.8374, -3.366048320e+23, 4.214154271e+23
3701.6896, -3.227074506e+23, 4.208656867e+23
3702.5421, -4.192293772e+23, 4.164097855e+23
3703.3947, 1.191097405e+23, 4.120029145e+23
