# wavelength, flux, err
3621.5960, 7.053564658e+24, 4.412350118e+25
3622.4300, 7.055188988e+24, 5.267300265e+23
3623.2642, 8.398579561e+24, 4.414382548e+25
3624.0986, 9.742588485e+24, 6.060439503e+23
3624.9331, 9.217401482e+24, 5.815983542e+23
3625.7679, 9.497179565e+24, 5.981151163e+23
3626.6029, 1.061832594e+25, 5.917663330e+23
3627.4380, 1.162881252e+25, 6.303463298e+23
3628.2734, 1.173511146e+25, 6.252320092e+23
3629.1089, 1.155461408e+25, 6.099447481e+23
3629.9446, 1.084530971e+25, 6.116764584e+23
3630.7805, 9.192239473e+24, 5.791609760e+23
3631.6167, 5.958765415e+24, 4.893844915e+23
3632.4530, 3.562013184e+24, 4.210476773e+23
3633.2895, 4.833336402e+24, 4.495386913e+23
3634.1262, 6.106232028e+24, 4.701354119e+23
3634.9630, 6.551633387e+24, 4.695988302e+23
3635.8001, 7.074382824e+24, 4.929752153e+23
3636.6374, 7.848597128e+24, 5.084784714e+23
3637.4749, 8.795383110e+24, 5.280826530e+23
3638.3125, 9.842152472e+24, 5.587445541e+23
3639.1504, 1.023642804e+25, 5.633365797e+23
3639.9884, 1.071828011e+25, 5.561858916e+23
3640.8266, 1.090200759e+25, 5.601931022e+23
3641.6651, 1.113036765e+25, 5.814867165e+23
3642.5037, 1.136999944e+25, 5.902229450e+23
3643.3425, 1.034993524e+25, 5.459555786e+23
3644.1815, 8.260838931e+24, 4.871527689e+23
3645.0207, 7.328923378e+24, 4.851485365e+23
3645.8601, 8.149003807e+24, 5.313456182e+23
3646.6997, 8.355172988e+24, 5.138658184e+23
3647.5395, 6.045297510e+24, 4.529651934e+23
3648.3794, 3.935036726e+24, 4.006269158e+23
3649.2196, 4.534885895e+24, 4.180281698e+23
3650.0600, 5.600387713e+24, 4.616741825e+23
3650.9005, 6.963304936e+24, 5.006409470e+23
3651.7413, 8.370204013e+24, 4.984727322e+23
3652.5822, 9.249276101e+24, 5.023670936e+23
3653.4233, 1.048407680e+25, 5.284902981e+23
3654.2647, 1.077608634e+25, 5.358920145e+23
3655.1062, 1.159658578e+25, 5.541099480e+23
3655.9479, 1.206351315e+25, 5.535738591e+23
3656.7898, 1.144382018e+25, 5.332281562e+23
3657.6319, 1.100480349e+25, 5.191987117e+23
3658.4742, 1.220923217e+25, 5.482630712e+23
3659.3167, 1.254981071e+25, 5.479433125e+23
3660.1594, 1.306028435e+25, 5.555417407e+23
3661.0023, 1.327602828e+25, 5.561006235e+23
3661.8454, 1.290424517e+25, 5.506909958e+23
3662.6886, 1.337688500e+25, 5.629474176e+23
3663.5321, 1.372607783e+25, 5.664048692e+23
3664.3757, 1.220070359e+25, 5.414284513e+23
3665.2196, 1.165728003e+25, 5.274275382e+23
3666.0636, 1.225970074e+25, 5.229187948e+23
3666.9079, 1.234485581e+25, 5.215519977e+23
3667.7523, 1.247025729e+25, 5.295411788e+23
3668.5969, 1.363038282e+25, 5.231669671e+23
3669.4418, 1.149814900e+25, 5.109257065e+23
3670.2868, 1.014282122e+25, 4.788684839e+23
3671.1320, 1.147413795e+25, 4.992927297e+23
3671.9774, 1.279566382e+25, 5.363687097e+23
3672.8230, 1.285542774e+25, 5.502094935e+23
3673.6688, 1.430892667e+25, 6.657237626e+23
3674.5148, 1.281031366e+25, 5.200958274e+23
3675.3610, 1.164326356e+25, 5.011995068e+23
3676.2074, 1.258355549e+25, 5.109498439e+23
3677.0539, 1.253785293e+25, 5.202280561e+23
3677.9007, 1.201059415e+25, 5.122517992e+23
3678.7477, 9.925772701e+24, 4.709362812e+23
3679.5948, 7.956984552e+24, 4.246743784e+23
3680.4422, 6.932674247e+24, 4.027589201e+23
3681.2897, 6.888325196e+24, 4.053034442e+23
3682.1375, 7.832041757e+24, 4.219220049e+23
3682.9854, 9.393372048e+24, 4.427305452e+23
3683.8336, 1.023540165e+25, 4.818370071e+23
3684.6819, 1.021068385e+25, 5.710805210e+23
3685.5304, 9.965705490e+24, 4.735156883e+23
3686.3791, 9.338285892e+24, 4.334802664e+23
3687.2281, 7.084637574e+24, 3.832006563e+23
3688.0772, 5.840197469e+24, 3.692154694e+23
3688.9265, 6.128975568e+24, 3.875336430e+23
3689.7760, 7.431806575e+24, 3.912499914e+23
3690.6257, 9.384639307e+24, 4.308667737e+23
3691.4756, 1.173115644e+25, 4.729600828e+23
