# wavelength, flux, err
3621.5960, 6.269775482e+24, 1.897077446e+26
3622.4300, 6.271219317e+24, 1.916380411e+24
3623.2642, 5.676239009e+24, 1.897951284e+26
3624.0986, 5.080984338e+24, 1.948599527e+24
3624.9331, 2.210780435e+24, 1.898577245e+24
3625.7679, 1.093033036e+22, 1.832437185e+24
3626.6029, 3.421528720e+24, 1.902126406e+24
3627.4380, 6.801362514e+24, 2.007848681e+24
3628.2734, 4.448846280e+24, 1.941014961e+24
3629.1089, 5.148207254e+24, 1.900711564e+24
3629.9446, 4.602901973e+24, 1.835966499e+24
3630.7805, 5.126501888e+23, 1.647684947e+24
3631.6167, 5.483872419e+23, 1.587252519e+24
3632.4530, 3.659351173e+24, 1.650305906e+24
3633.2895, 2.166222021e+24, 1.666682197e+24
3634.1262, 1.308131178e+24, 1.658109016e+24
3634.9630, 8.036951308e+23, 1.629198554e+24
3635.8001, 2.831194245e+24, 1.690712114e+24
3636.6374, 1.167563371e+24, 1.690839124e+24
3637.4749, -1.398781967e+24, 1.627972423e+24
3638.3125, 4.969665336e+24, 1.748266498e+24
3639.1504, 4.170568796e+24, 1.797667521e+24
3639.9884, 5.836321606e+24, 1.830574855e+24
3640.8266, 4.901586026e+24, 1.799973540e+24
3641.6651, 3.376384015e+24, 1.733007114e+24
3642.5037, 3.962722750e+24, 1.723643922e+24
3643.3425, 2.558939508e+24, 1.676912171e+24
3644.1815, 3.762268501e+24, 1.669616942e+24
3645.0207, 2.438386455e+24, 1.559463012e+24
3645.8601, 5.487521441e+23, 1.535174937e+24
3646.6997, 8.425619493e+23, 1.483856080e+24
3647.5395, 3.302493828e+24, 1.543803969e+24
3648.3794, 4.993789847e+24, 1.551037946e+24
3649.2196, 3.853670610e+24, 1.530261680e+24
3650.0600, 1.738008802e+23, 1.448287048e+24
3650.9005, 3.692522326e+22, 1.486691827e+24
3651.7413, 2.036851951e+24, 1.494284940e+24
3652.5822, 1.047860407e+24, 1.474777227e+24
3653.4233, 2.777311823e+24, 1.515439043e+24
3654.2647, 2.299925570e+24, 1.518788562e+24
3655.1062, 3.916356777e+24, 1.528033353e+24
3655.9479, 4.168133278e+24, 1.502198973e+24
