# wavelength, flux, err
3621.5960, 1.671800591e+25, 6.107585095e+25
3622.4300, 1.672185581e+25, 7.396405137e+23
3623.2642, 1.790577792e+25, 6.110398390e+25
3624.0986, 1.909024442e+25, 7.880190397e+23
3624.9331, 2.031962002e+25, 8.012901293e+23
3625.7679, 2.330364863e+25, 8.308118042e+23
3626.6029, 2.479723445e+25, 8.540640449e+23
3627.4380, 2.619370874e+25, 8.710669601e+23
3628.2734, 2.923511316e+25, 9.007461782e+23
3629.1089, 2.845945255e+25, 8.961630040e+23
3629.9446, 2.498794393e+25, 8.400706288e+23
3630.7805, 1.973543507e+25, 7.592424491e+23
3631.6167, 1.371660193e+25, 6.557087097e+23
3632.4530, 9.736187082e+24, 5.936675060e+23
3633.2895, 1.049402150e+25, 5.946743761e+23
3634.1262, 1.361576211e+25, 6.427608403e+23
3634.9630, 1.593183549e+25, 6.705228181e+23
3635.8001, 1.730503617e+25, 6.884392218e+23
3636.6374, 1.833208783e+25, 6.998257108e+23
3637.4749, 1.938613521e+25, 7.135093575e+23
3638.3125, 2.081581304e+25, 7.344354054e+23
3639.1504, 2.335435586e+25, 7.698498770e+23
3639.9884, 2.425753800e+25, 7.886344256e+23
3640.8266, 2.478499516e+25, 7.945121047e+23
3641.6651, 2.493705238e+25, 8.006688987e+23
3642.5037, 2.408792849e+25, 7.918543560e+23
3643.3425, 2.268305885e+25, 7.779464025e+23
3644.1815, 2.078793574e+25, 7.457281212e+23
3645.0207, 1.855822566e+25, 7.177648244e+23
3645.8601, 1.697045632e+25, 6.869325620e+23
3646.6997, 1.663053553e+25, 6.829654308e+23
3647.5395, 1.573163421e+25, 6.511928386e+23
3648.3794, 1.133321040e+25, 5.946769837e+23
3649.2196, 1.206236260e+25, 6.005470155e+23
3650.0600, 1.369786589e+25, 6.338861909e+23
3650.9005, 1.622293747e+25, 6.744521269e+23
3651.7413, 2.031569265e+25, 7.317674307e+23
3652.5822, 2.399213230e+25, 7.737759562e+23
3653.4233, 2.418535125e+25, 7.812514769e+23
3654.2647, 2.638310014e+25, 8.100239013e+23
3655.1062, 2.824129429e+25, 8.406353119e+23
3655.9479, 2.786748238e+25, 8.291083844e+23
3656.7898, 2.749961149e+25, 8.354790418e+23
3657.6319, 3.035370275e+25, 8.528786996e+23
3658.4742, 3.179080275e+25, 8.707774658e+23
3659.3167, 3.279614352e+25, 8.781224820e+23
3660.1594, 3.287452509e+25, 8.726828016e+23
3661.0023, 3.238805054e+25, 8.658442103e+23
3661.8454, 3.212715035e+25, 8.546200911e+23
3662.6886, 3.191903423e+25, 8.428321324e+23
3663.5321, 3.013163135e+25, 8.229596157e+23
3664.3757, 2.753523467e+25, 7.913720370e+23
3665.2196, 2.740267560e+25, 7.918756662e+23
3666.0636, 2.899987023e+25, 8.010844934e+23
3666.9079, 2.964396286e+25, 8.102112972e+23
3667.7523, 2.914383171e+25, 7.999694951e+23
3668.5969, 2.684783325e+25, 7.718597802e+23
3669.4418, 2.486064204e+25, 7.401371836e+23
3670.2868, 2.308718105e+25, 7.076782330e+23
3671.1320, 2.374545547e+25, 7.269027680e+23
3671.9774, 2.836009762e+25, 7.614114808e+23
3672.8230, 3.091785846e+25, 7.852134306e+23
3673.6688, 3.222236742e+25, 7.908976842e+23
3674.5148, 3.045910285e+25, 7.777760520e+23
3675.3610, 2.806295793e+25, 7.456914854e+23
3676.2074, 2.814506117e+25, 7.490069627e+23
3677.0539, 2.963360179e+25, 7.421368802e+23
3677.9007, 2.573503772e+25, 7.054150652e+23
3678.7477, 2.222879560e+25, 6.587027042e+23
3679.5948, 1.974662560e+25, 6.240300620e+23
3680.4422, 1.752606781e+25, 5.838269499e+23
3681.2897, 1.618995767e+25, 5.664286279e+23
3682.1375, 1.770067518e+25, 5.914941457e+23
3682.9854, 2.117909793e+25, 6.215992895e+23
3683.8336, 2.095594890e+25, 6.383827195e+23
3684.6819, 2.262956469e+25, 6.456993853e+23
3685.5304, 2.387817694e+25, 6.619214744e+23
3686.3791, 2.090818487e+25, 6.222869101e+23
3687.2281, 1.916133663e+25, 5.839444665e+23
3688.0772, 1.457799312e+25, 5.399702219e+23
3688.9265, 1.551309333e+25, 5.384557571e+23
3689.7760, 1.852764848e+25, 5.832511918e+23
3690.6257, 2.233317026e+25, 6.414184021e+23
3691.4756, 2.871562667e+25, 7.152279986e+23
3692.3257, 3.307305485e+25, 7.600158502e+23
3693.1760, 3.241449404e+25, 7.503949635e+23
3694.0264, 2.830403790e+25, 7.039031108e+23
3694.8771, 2.478216490e+25, 6.621353600e+23
3695.7280, 2.452891987e+25, 6.477095696e+23
3696.5791, 2.664856210e+25, 6.678165136e+23
3697.4303, 2.717997360e+25, 6.736064977e+23
3698.2818, 2.780670574e+25, 6.847657926e+23
3699.1335, 2.947883573e+25, 7.060291378e+23
3699.9853, 3.176901983e+25, 7.256009118e+23
3700.8374, 3.276819844e+25, 7.354915602e+23
3701.6896, 3.078618982e+25, 7.134017263e+23
3702.5421, 2.910394774e+25, 6.942577480e+23
3703.3947, 2.801999029e+25, 6.738276533e+23
3704.2475, 2.433193076e+25, 6.278664341e+23
3705.1006, 1.876511798e+25, 5.608022922e+23
3705.9538, 1.457621936e+25, 5.081318262e+23
3706.8072, 1.336939937e+25, 4.866924550e+23
3707.6608, 1.419392876e+25, 4.929388599e+23
3708.5147, 1.343919835e+25, 4.852626514e+23
3709.3687, 1.302312719e+25, 4.761593048e+23
3710.2229, 1.527112551e+25, 5.037216316e+23
3711.0773, 1.973057262e+25, 5.560483173e+23
3711.9319, 2.362974227e+25, 6.044483726e+23
3712.7867, 2.925233190e+25, 6.604105594e+23
3713.6417, 3.309524091e+25, 6.942390081e+23
3714.4969, 3.483443567e+25, 7.085724813e+23
3715.3523, 3.422388182e+25, 6.973301659e+23
3716.2079, 3.010866999e+25, 6.553855397e+23
3717.0637, 2.429687008e+25, 6.035332362e+23
3717.9197, 2.140023077e+25, 5.647376855e+23
3718.7758, 1.783636096e+25, 5.165696483e+23
3719.6322, 1.358525354e+25, 4.565184915e+23
3720.4888, 9.894624045e+24, 3.964103889e+23
3721.3456, 6.925409920e+24, 3.584944522e+23
3722.2025, 7.205007406e+24, 3.579272918e+23
3723.0597, 9.172494438e+24, 3.888980186e+23
3723.9171, 1.213188352e+25, 4.355801510e+23
3724.7746, 1.566857240e+25, 4.817393330e+23
3725.6324, 1.983007884e+25, 5.390639679e+23
3726.4903, 2.390653147e+25, 5.761368173e+23
3727.3485, 2.162976179e+25, 5.595198105e+23
3728.2068, 1.690950731e+25, 5.182937324e+23
3729.0654, 1.669933000e+25, 5.139201421e+23
3729.9241, 1.997399314e+25, 5.521504870e+23
3730.7831, 2.095956831e+25, 5.570940308e+23
3731.6422, 1.908910039e+25, 5.390719936e+23
3732.5016, 1.683886331e+25, 5.042962814e+23
3733.3611, 1.362189103e+25, 4.612874504e+23
3734.2209, 1.004411096e+25, 4.087176320e+23
3735.0808, 7.662640929e+24, 3.635657789e+23
3735.9409, 7.040815711e+24, 3.488301393e+23
3736.8013, 6.038620201e+24, 3.370193981e+23
3737.6618, 7.118447499e+24, 3.497956216e+23
3738.5225, 8.516979163e+24, 3.776008662e+23
3739.3834, 1.103369932e+25, 4.170548274e+23
3740.2446, 1.471382684e+25, 4.624575616e+23
3741.1059, 1.752096914e+25, 5.020973038e+23
3741.9674, 2.034815947e+25, 5.232820107e+23
3742.8291, 1.809903189e+25, 5.015266085e+23
3743.6910, 1.459406206e+25, 4.585349161e+23
3744.5532, 1.189315308e+25, 4.176794072e+23
3745.4155, 9.639181318e+24, 3.836344736e+23
3746.2780, 8.067035237e+24, 3.574012803e+23
3747.1407, 8.441338200e+24, 3.630363935e+23
3748.0036, 8.526689518e+24, 3.600545112e+23
3748.8667, 7.991893878e+24, 3.488299836e+23
3749.7300, 7.398555963e+24, 3.404783696e+23
3750.5935, 7.910291751e+24, 3.485404212e+23
3751.4572, 1.102697725e+25, 3.979288142e+23
3752.3211, 1.518930028e+25, 4.542856546e+23
3753.1852, 1.835367207e+25, 4.922372092e+23
3754.0495, 2.045393898e+25, 5.181353704e+23
3754.9140, 2.265618699e+25, 5.436613450e+23
3755.7787, 2.530197922e+25, 5.666414947e+23
3756.6436, 2.553354116e+25, 5.673082633e+23
3757.5087, 2.138724271e+25, 5.202119879e+23
3758.3740, 1.514194399e+25, 4.438084099e+23
3759.2395, 1.102253673e+25, 3.942023040e+23
3760.1052, 1.158843155e+25, 4.035008751e+23
3760.9711, 1.570989980e+25, 4.442598372e+23
3761.8372, 1.911694018e+25, 4.803960034e+23
3762.7035, 1.863749308e+25, 4.804014537e+23
3763.5700, 1.618872574e+25, 4.450175368e+23
3764.4367, 1.445942028e+25, 4.303553280e+23
3765.3036, 1.470607929e+25, 4.312108363e+23
3766.1707, 1.583126363e+25, 4.389298586e+23
3767.0380, 1.515651315e+25, 4.320069331e+23
3767.9055, 1.377759105e+25, 4.175986423e+23
3768.7732, 1.596550018e+25, 4.423283053e+23
3769.6411, 2.107957952e+25, 4.957416377e+23
3770.5092, 2.501633706e+25, 5.291943493e+23
3771.3775, 2.637827742e+25, 5.453087223e+23
3772.2459, 2.831600305e+25, 5.553066417e+23
3773.1146, 3.025381968e+25, 5.689743878e+23
3773.9835, 3.080158883e+25, 5.676742780e+23
3774.8526, 2.962256730e+25, 5.576663573e+23
3775.7219, 2.764124045e+25, 5.372144683e+23
3776.5914, 2.630257210e+25, 5.313546948e+23
3777.4611, 2.678756800e+25, 5.301476416e+23
3778.3310, 2.684193298e+25, 5.326706041e+23
3779.2011, 2.788230638e+25, 5.368936142e+23
3780.0714, 2.970203120e+25, 5.505526592e+23
3780.9419, 2.981180227e+25, 5.542000297e+23
3781.8126, 3.115691691e+25, 5.629136711e+23
3782.6835, 3.075076819e+25, 5.602847304e+23
3783.5546, 3.012077822e+25, 5.558454837e+23
3784.4258, 3.100093264e+25, 5.576953825e+23
3785.2973, 3.192058255e+25, 5.583681386e+23
3786.1690, 2.857646432e+25, 5.311031645e+23
3787.0409, 2.176269399e+25, 4.732903787e+23
3787.9130, 1.767166111e+25, 4.362954214e+23
3788.7853, 1.667105681e+25, 4.243326065e+23
3789.6578, 1.654672530e+25, 4.190406038e+23
3790.5305, 1.653941982e+25, 4.201632193e+23
3791.4034, 1.897486587e+25, 4.411036362e+23
3792.2765, 2.263717787e+25, 4.745731075e+23
3793.1498, 2.335085927e+25, 4.779769123e+23
3794.0234, 2.057766357e+25, 4.490064421e+23
3794.8971, 1.735271134e+25, 4.200352378e+23
3795.7710, 1.674422734e+25, 4.114757058e+23
3796.6451, 1.732599164e+25, 4.189689065e+23
3797.5194, 1.891979925e+25, 4.283347210e+23
3798.3939, 1.855950921e+25, 4.326937532e+23
3799.2686, 1.573548652e+25, 3.953175736e+23
3800.1435, 1.401502948e+25, 3.935344661e+23
3801.0186, 1.721189655e+25, 4.176491325e+23
3801.8940, 2.061855518e+25, 4.517200499e+23
3802.7695, 2.284832560e+25, 4.767772069e+23
3803.6452, 2.459094933e+25, 4.892471040e+23
3804.5211, 2.624251053e+25, 5.110349635e+23
3805.3973, 2.674315771e+25, 5.089058174e+23
3806.2736, 2.449527678e+25, 4.872529251e+23
3807.1501, 2.160711343e+25, 4.597567657e+23
3808.0268, 1.962321467e+25, 4.402335600e+23
3808.9038, 1.958006875e+25, 4.393321813e+23
3809.7809, 2.162846182e+25, 4.545150725e+23
3810.6582, 2.464638362e+25, 4.827535328e+23
3811.5358, 2.612979417e+25, 4.920918049e+23
3812.4135, 2.409230254e+25, 4.740512921e+23
3813.2915, 2.037173156e+25, 4.378830368e+23
