# wavelength, Lumniosty[W/AA], Error
3.621596000000000004e+03,1.147695569577611729e+22,8.326072750798266171e+21
3.622429999999999836e+03,1.147695569272560209e+22,3.336440317687298130e+20
3.623264200000000073e+03,1.271271191871683035e+22,8.326072730219342463e+21
3.624098599999999806e+03,1.394846811011157275e+22,3.645921532046617477e+20
3.624933100000000195e+03,1.358996395271404913e+22,3.580104242475536876e+20
3.625767899999999827e+03,1.463286774092737911e+22,3.647954009962965238e+20
3.626602899999999863e+03,1.675517141675478195e+22,3.781536012669046620e+20
3.627438000000000102e+03,1.797149785606259632e+22,3.837894141815793910e+20
3.628273400000000038e+03,1.728386198515249840e+22,3.747597292420135649e+20
3.629108900000000176e+03,1.679869078329393729e+22,3.643019177517654999e+20
3.629944599999999809e+03,1.560770908184108440e+22,3.480939871644322365e+20
3.630780499999999847e+03,1.273182818129600630e+22,3.124455050367269601e+20
3.631616700000000037e+03,9.223940690106420036e+21,2.722354211280061399e+20
3.632452999999999975e+03,7.209117659609084985e+21,2.522884140276557087e+20
3.633289499999999862e+03,8.061640015198348640e+21,2.567535305127763640e+20
3.634126200000000154e+03,1.008554131389273237e+22,2.803528705194662625e+20
3.634963000000000193e+03,1.083647709206393599e+22,2.896360469143702077e+20
3.635800099999999929e+03,1.132902729993323912e+22,2.961190025271191142e+20
3.636637400000000071e+03,1.195859823968152610e+22,3.027913530779834778e+20
3.637474900000000162e+03,1.274141635726475998e+22,3.121702813674398024e+20
3.638312500000000000e+03,1.372388875062271279e+22,3.235460799477779661e+20
3.639150399999999991e+03,1.431143343512265897e+22,3.324348276454856458e+20
3.639988400000000183e+03,1.541455781287654588e+22,3.441230340184600084e+20
3.640826599999999871e+03,1.608608502256053623e+22,3.491477803419696497e+20
3.641665100000000166e+03,1.611104894296842358e+22,3.500312585031500431e+20
3.642503700000000208e+03,1.565630288858732036e+22,3.447799611020298813e+20
3.643342500000000200e+03,1.452068009801439144e+22,3.346902658753602519e+20
3.644181500000000142e+03,1.316326867912588945e+22,3.215162804048041738e+20
3.645020700000000033e+03,1.261184378184738328e+22,3.108345129562638909e+20
3.645860099999999875e+03,1.134508496637048914e+22,2.993247475403678024e+20
3.646699700000000121e+03,1.042855829066484390e+22,2.925791512254216929e+20
3.647539499999999862e+03,1.054876711273448971e+22,2.846163162866365235e+20
3.648379399999999805e+03,8.586166677182750917e+21,2.755577078962785485e+20
3.649219599999999900e+03,9.403288571616792936e+21,2.704895440109989724e+20
3.650059999999999945e+03,9.702902026268061991e+21,2.814793022580450918e+20
3.650900500000000193e+03,1.067901591949712084e+22,2.891269994895779430e+20
3.651741300000000138e+03,1.265794649527884028e+22,3.069306078719212913e+20
3.652582199999999830e+03,1.425237200411259883e+22,3.226306425081960202e+20
3.653423299999999927e+03,1.630231510539717680e+22,3.363744379141612503e+20
3.654264700000000175e+03,1.714710861804838532e+22,3.463423213430597222e+20
3.655106200000000172e+03,1.696623232999358464e+22,3.429653491326735483e+20
3.655947900000000118e+03,1.686597906113486861e+22,3.426378234219365663e+20
3.656789800000000014e+03,1.742751288849033750e+22,3.491241167321129288e+20
3.657631899999999860e+03,1.822597421298737165e+22,3.559380639150703247e+20
3.658474200000000110e+03,1.862366809092161903e+22,3.604277479939588096e+20
3.659316699999999855e+03,1.902552704989978113e+22,3.609529596058193756e+20
3.660159400000000005e+03,1.867093558275085015e+22,3.591370110820856627e+20
3.661002300000000105e+03,1.854493935444946217e+22,3.548125178724962796e+20
3.661845400000000154e+03,1.884252815260851896e+22,3.545860537968096707e+20
3.662688599999999951e+03,1.778505178409106565e+22,3.452706206036734771e+20
3.663532099999999900e+03,1.690912209012717624e+22,3.372011278405340365e+20
3.664375700000000052e+03,1.642341025512204062e+22,3.336838984605208412e+20
3.665219599999999900e+03,1.685309132091294115e+22,3.340736110327468524e+20
3.666063599999999951e+03,1.748117357811250233e+22,3.406220969543463076e+20
3.666907900000000154e+03,1.751228660801652287e+22,3.415525205855320146e+20
3.667752300000000105e+03,1.739871889385768931e+22,3.379112916103958364e+20
3.668596900000000005e+03,1.580039178193712080e+22,3.242739672488956396e+20
3.669441800000000057e+03,1.491631467216621483e+22,3.140189442437811405e+20
3.670286799999999857e+03,1.483169733493306425e+22,3.118092479857432330e+20
3.671132000000000062e+03,1.543873331713487877e+22,3.140691936438133719e+20
3.671977400000000216e+03,1.697837296602097648e+22,3.281015103742195794e+20
3.672822999999999865e+03,1.873346712596822727e+22,3.411951711258614825e+20
3.673668799999999919e+03,1.908853009830390845e+22,3.421613001694654628e+20
3.674514799999999923e+03,1.818500795261458684e+22,3.361284379641088573e+20
3.675360999999999876e+03,1.771519191992296800e+22,3.311214484781223117e+20
3.676207399999999780e+03,1.776103853661792869e+22,3.283972084926438441e+20
3.677053899999999885e+03,1.671227049459351290e+22,3.184068376044202230e+20
3.677900700000000143e+03,1.507692568208815319e+22,3.030108276169609708e+20
3.678747699999999895e+03,1.367194159034065014e+22,2.879909405040198943e+20
3.679594799999999850e+03,1.280672795004493418e+22,2.784111204309779087e+20
3.680442199999999957e+03,1.170301205654037909e+22,2.671763137049129452e+20
3.681289699999999812e+03,1.087965375286818845e+22,2.614384750811651768e+20
3.682137499999999818e+03,1.216430060800282355e+22,2.685818668368576840e+20
3.682985400000000027e+03,1.311843738234748351e+22,2.781369203907243213e+20
3.683833599999999933e+03,1.448379156973865455e+22,2.889347404291008102e+20
3.684681900000000041e+03,1.469280849996847828e+22,2.887502706814393057e+20
3.685530400000000100e+03,1.401655235023973699e+22,2.840029369992443658e+20
3.686379100000000108e+03,1.317426395727992245e+22,2.729811613786547159e+20
3.687228099999999813e+03,1.132343194878559335e+22,2.578691777435738440e+20
3.688077200000000175e+03,1.076805034612615859e+22,2.494731467389023027e+20
3.688926500000000033e+03,1.063078872945828613e+22,2.474703139517689037e+20
3.689775999999999840e+03,1.174995645264102949e+22,2.593752748676342415e+20
3.690625700000000052e+03,1.426181809767378951e+22,2.802809320381635953e+20
3.691475600000000213e+03,1.701700330079385970e+22,3.020966905483541217e+20
3.692325699999999870e+03,1.880471902031827907e+22,3.163522275404902564e+20
3.693175999999999931e+03,1.859761598959811402e+22,3.148525309922949857e+20
3.694026400000000194e+03,1.643644120139477025e+22,2.985160647471279636e+20
3.694877100000000155e+03,1.547413483387579951e+22,2.901174263685252055e+20
3.695728000000000065e+03,1.595117306251975223e+22,2.902890015174276874e+20
3.696579099999999926e+03,1.535792822071628451e+22,2.873157804197940756e+20
3.697430299999999988e+03,1.558298677597789854e+22,2.856789113779913687e+20
3.698281800000000203e+03,1.640915332357853230e+22,2.910583033450830889e+20
3.699133499999999913e+03,1.752150502273032441e+22,2.984518352743960412e+20
3.699985299999999825e+03,1.834592077433388872e+22,3.043050568336042230e+20
3.700837399999999889e+03,1.864325333774458736e+22,3.073180372636744417e+20
3.701689600000000155e+03,1.852252837731180845e+22,3.039255987319952507e+20
3.702542100000000119e+03,1.732878580367796627e+22,2.949913909149068165e+20
3.703394699999999830e+03,1.645256985975596882e+22,2.844853963311013233e+20
3.704247499999999945e+03,1.479486098323613627e+22,2.708915540875710628e+20
3.705100600000000213e+03,1.234949551707178979e+22,2.504717042230917857e+20
3.705953799999999774e+03,1.025002364033788019e+22,2.280296371476622541e+20
3.706807200000000194e+03,9.288300837443068756e+21,2.182213832971943936e+20
3.707660800000000108e+03,9.136136121189942690e+21,2.164355475829935636e+20
3.708514700000000175e+03,9.486947405116123120e+21,2.175864145017410683e+20
3.709368699999999990e+03,9.682076481100409995e+21,2.200998508991570575e+20
3.710222900000000209e+03,1.008595708360271279e+22,2.244876123749869158e+20
3.711077299999999923e+03,1.184293053663959161e+22,2.411188671009359135e+20
3.711931900000000041e+03,1.511665683845115753e+22,2.649187202760912732e+20
3.712786700000000110e+03,1.728757603015546267e+22,2.825147065410463990e+20
3.713641700000000128e+03,1.890889978965929859e+22,2.941736562792258601e+20
3.714496900000000096e+03,1.995721079751069139e+22,3.000281432459938365e+20
3.715352300000000014e+03,1.966531963334944201e+22,2.973174032513686569e+20
3.716207899999999881e+03,1.775819482542943869e+22,2.837461402522717061e+20
3.717063700000000154e+03,1.593153349510797826e+22,2.699900553224309637e+20
3.717919699999999921e+03,1.471213474298543997e+22,2.585494825237888041e+20
3.718775799999999890e+03,1.236700385379511330e+22,2.376760053940331479e+20
3.719632200000000012e+03,9.347562686439805157e+21,2.100720604042518200e+20
3.720488800000000083e+03,7.034760346543712109e+21,1.856286652979576177e+20
3.721345600000000104e+03,6.041463192776290075e+21,1.705834018748487107e+20
3.722202499999999873e+03,6.055143735463075906e+21,1.702088385841447567e+20
3.723059699999999793e+03,7.238938204509586850e+21,1.843020245418036101e+20
3.723917100000000119e+03,9.212695502808051352e+21,2.041557778501567447e+20
3.724774600000000191e+03,1.168442570189347750e+22,2.262955102840316887e+20
3.725632399999999961e+03,1.399114382567641448e+22,2.451226592296115896e+20
3.726490299999999934e+03,1.472498006502257616e+22,2.509106095083623547e+20
3.727348500000000058e+03,1.331120325078269559e+22,2.404608111100960768e+20
3.728206799999999930e+03,1.191245187901057453e+22,2.267704454591950029e+20
3.729065399999999954e+03,1.167250556131302860e+22,2.236000941951835832e+20
3.729924100000000180e+03,1.273515985754240791e+22,2.325162757333319352e+20
3.730783100000000104e+03,1.375072813265397272e+22,2.344337618823243694e+20
3.731642199999999775e+03,1.233921613117141916e+22,2.278587297839005041e+20
3.732501600000000053e+03,1.138242249916249067e+22,2.159576723289281331e+20
3.733361100000000079e+03,9.016613238939035107e+21,1.953334264933547377e+20
3.734220899999999801e+03,6.899857651699180110e+21,1.731376827225191875e+20
3.735080800000000181e+03,5.661585417375709135e+21,1.544466479814840812e+20
3.735940900000000056e+03,4.412497387204385440e+21,1.430439850641106207e+20
3.736801300000000083e+03,4.680262196440576033e+21,1.424606935081081242e+20
3.737661799999999857e+03,4.964486832382748393e+21,1.494224288297031107e+20
3.738522500000000036e+03,6.171098536922006422e+21,1.615431800397082132e+20
3.739383400000000165e+03,8.168673755143695499e+21,1.835978522287925821e+20
3.740244599999999991e+03,1.060344102896372023e+22,2.072141180552737260e+20
3.741105900000000020e+03,1.295735173120867801e+22,2.248943057185309983e+20
3.741967399999999998e+03,1.277211413974370746e+22,2.261897740477375775e+20
3.742829099999999926e+03,1.207887734441308167e+22,2.179055286814992302e+20
3.743690999999999804e+03,1.058507837853070787e+22,2.039251122488474993e+20
3.744553199999999833e+03,8.662271728440125161e+21,1.856731143250949243e+20
3.745415500000000065e+03,7.204906310127675507e+21,1.707211372409816678e+20
3.746277999999999793e+03,6.482951761721900925e+21,1.620801908988067512e+20
3.747140699999999924e+03,6.134054637980367192e+21,1.577006251459946742e+20
3.748003600000000006e+03,6.080198391485002940e+21,1.552872078618067599e+20
3.748866700000000037e+03,5.615636600255751913e+21,1.505338059899542569e+20
3.749730000000000018e+03,5.266234832907968446e+21,1.469657690020348068e+20
3.750593499999999949e+03,6.152216834482329616e+21,1.531585353358075167e+20
3.751457199999999830e+03,8.207056700526931476e+21,1.734763145105320837e+20
3.752321100000000115e+03,1.050937662291214913e+22,1.943564992345671270e+20
3.753185199999999895e+03,1.214566858837661319e+22,2.076570403986459525e+20
3.754049500000000080e+03,1.323336117970740550e+22,2.164485860402213356e+20
3.754914000000000215e+03,1.428772779616257442e+22,2.243063515968674529e+20
3.755778699999999844e+03,1.536569569181485656e+22,2.317203734607686205e+20
3.756643599999999878e+03,1.534581028394602018e+22,2.328592391889398333e+20
3.757508699999999862e+03,1.338619168067395414e+22,2.180858732808789033e+20
3.758373999999999796e+03,1.047658222944283892e+22,1.928042225707181015e+20
3.759239500000000135e+03,8.542017306957963067e+21,1.763993500281107251e+20
3.760105199999999968e+03,8.581930404500384776e+21,1.764729100930473984e+20
3.760971100000000206e+03,9.933843253940451279e+21,1.855650010711329014e+20
3.761837199999999939e+03,1.119200248219141616e+22,1.941971975289095455e+20
3.762703500000000076e+03,1.132624852316957809e+22,1.974202223746835415e+20
3.763570000000000164e+03,1.030640211023044490e+22,1.874977990046684283e+20
3.764436700000000201e+03,9.692284046109740892e+21,1.855722416849245962e+20
3.765303600000000188e+03,1.017397431909607486e+22,1.863568204699350139e+20
3.766170700000000124e+03,1.022488967905782897e+22,1.865033689258959831e+20
3.767038000000000011e+03,9.602778830476358451e+21,1.838006329376024166e+20
3.767905499999999847e+03,9.844850214529000276e+21,1.823821838950048072e+20
3.768773200000000088e+03,1.087761370464001406e+22,1.896385398304148357e+20
3.769641099999999824e+03,1.221839922904066477e+22,1.993870984694007071e+20
3.770509199999999964e+03,1.353638640372499140e+22,2.084262898231358259e+20
3.771377500000000055e+03,1.464467478262253093e+22,2.144086018437560402e+20
3.772245899999999892e+03,1.544434491664501624e+22,2.196572705665874002e+20
3.773114599999999882e+03,1.618410333203237700e+22,2.255497286512315269e+20
3.773983499999999822e+03,1.675940288027226538e+22,2.305347372080455680e+20
3.774852600000000166e+03,1.679164332138425641e+22,2.313467897792883261e+20
3.775721900000000005e+03,1.611047488163786680e+22,2.269019049310808637e+20
3.776591399999999794e+03,1.545972252915684868e+22,2.228467846428925297e+20
3.777461099999999988e+03,1.599996216771100646e+22,2.244334749337326060e+20
3.778331000000000131e+03,1.589238681841267900e+22,2.237826759487191450e+20
3.779201100000000224e+03,1.590273756800081304e+22,2.236216751471627141e+20
3.780071399999999812e+03,1.670044366357736194e+22,2.272657496628238418e+20
3.780941899999999805e+03,1.737320964916176015e+22,2.312041287119487304e+20
3.781812600000000202e+03,1.751014195944029474e+22,2.316927672460555059e+20
3.782683500000000095e+03,1.731915666483859948e+22,2.295960457965885522e+20
3.783554599999999937e+03,1.746743987254736611e+22,2.305760388656740762e+20
3.784425799999999981e+03,1.798255821794682759e+22,2.326814209701244764e+20
3.785297300000000178e+03,1.784540225942094401e+22,2.295408968008932721e+20
3.786168999999999869e+03,1.580395924217857153e+22,2.171743262648867553e+20
3.787040899999999965e+03,1.322747227261263413e+22,1.990591144394558996e+20
3.787913000000000011e+03,1.125313552607992821e+22,1.848316221623886152e+20
3.788785300000000007e+03,1.071325056080638955e+22,1.807692447233681981e+20
3.789657799999999952e+03,1.062418752426670345e+22,1.782260007750567854e+20
3.790530499999999847e+03,1.052380307189191515e+22,1.798754846056508621e+20
3.791403400000000147e+03,1.209458855261879927e+22,1.865479646402173993e+20
3.792276499999999942e+03,1.279404260475205268e+22,1.943472568785530061e+20
3.793149800000000141e+03,1.316438378732102825e+22,1.946315407843897836e+20
3.794023400000000038e+03,1.241536583828133380e+22,1.897965536796636611e+20
3.794897100000000137e+03,1.089458715758063675e+22,1.766577918542244413e+20
3.795771000000000186e+03,1.017391730955318303e+22,1.717971305434389873e+20
3.796645100000000184e+03,1.064396401180610553e+22,1.719549551787181670e+20
3.797519400000000132e+03,1.059870479661012301e+22,1.709267479186544722e+20
3.798393900000000031e+03,9.858057059327100846e+21,1.657623172257095352e+20
3.799268599999999878e+03,9.130469759363683713e+21,1.601053250880972063e+20
3.800143500000000131e+03,9.259506918620309488e+21,1.610447116799668060e+20
3.801018599999999878e+03,1.060265764024411698e+22,1.724623206263710351e+20
3.801893999999999778e+03,1.235887057871681932e+22,1.847052384679846543e+20
3.802769499999999880e+03,1.353730936098020078e+22,1.929935672409279693e+20
3.803645199999999932e+03,1.435183964582185429e+22,1.980688601292255068e+20
3.804521099999999933e+03,1.493984605316027987e+22,2.008598152603227587e+20
3.805397300000000087e+03,1.491374317472711705e+22,2.005280119897073582e+20
3.806273599999999988e+03,1.385390959546365850e+22,1.925097717095271301e+20
3.807150099999999838e+03,1.278247609937942911e+22,1.838887248758592307e+20
3.808026800000000094e+03,1.181284997784154197e+22,1.781511222032365978e+20
