# wavelength, Lumniosty[W/AA], Error
3.772245899999999892e+03,3.255257208974632550e+21,8.314880071842612838e+19
3.773114599999999882e+03,3.671317338201177194e+21,8.699064785893331763e+19
3.773983499999999822e+03,3.815046870236714238e+21,8.758522775735507354e+19
3.774852600000000166e+03,3.526486480558207533e+21,8.534221892531644006e+19
3.775721900000000005e+03,3.583853609557419885e+21,8.486234243046344294e+19
3.776591399999999794e+03,3.355524073904315302e+21,8.281504435454681088e+19
3.777461099999999988e+03,3.172560313063184531e+21,6.992793360598736896e+19
3.778331000000000131e+03,3.254294300843414389e+21,7.018125190725745869e+19
3.779201100000000224e+03,3.375574202706492391e+21,7.077467904526170522e+19
3.780071399999999812e+03,3.439827676270876951e+21,7.182510782732834406e+19
3.780941899999999805e+03,3.650630055965684662e+21,7.255328972391773798e+19
3.781812600000000202e+03,3.596518735486787256e+21,7.241295221767466189e+19
3.782683500000000095e+03,3.661967188108653363e+21,7.222107540850298880e+19
3.783554599999999937e+03,3.608795519958929375e+21,7.147343170361543066e+19
3.784425799999999981e+03,3.546820582398524129e+21,7.118521367230928486e+19
3.785297300000000178e+03,3.627555029825530364e+21,7.137236900784516301e+19
3.786168999999999869e+03,3.421411719867760902e+21,6.895982722905396838e+19
3.787040899999999965e+03,2.802107014476658639e+21,6.300141672618323149e+19
3.787913000000000011e+03,2.302194626962129158e+21,5.765275406272530842e+19
3.788785300000000007e+03,2.137290218582721167e+21,5.527872756474218906e+19
3.789657799999999952e+03,2.161306417956787585e+21,5.500726870378639360e+19
3.790530499999999847e+03,2.211497068550167462e+21,5.526354042000189850e+19
3.791403400000000147e+03,2.489264329667478815e+21,5.837879245453016269e+19
3.792276499999999942e+03,2.918035441244856910e+21,6.157543362146720973e+19
3.793149800000000141e+03,3.001518798440283242e+21,6.240089144383383142e+19
3.794023400000000038e+03,2.756339952990274191e+21,6.028290197155873587e+19
3.794897100000000137e+03,2.349469289430799090e+21,5.664364353910939648e+19
3.795771000000000186e+03,2.005818782534562742e+21,5.297477168670080205e+19
3.796645100000000184e+03,2.254766935682242314e+21,5.535920262865759437e+19
3.797519400000000132e+03,2.505784019694540292e+21,5.680861114231569613e+19
3.798393900000000031e+03,2.285682548616140161e+21,5.406209716691046400e+19
3.799268599999999878e+03,1.829491249184119194e+21,4.902642687595186586e+19
3.800143500000000131e+03,1.659209456432368845e+21,4.805441131367801651e+19
3.801018599999999878e+03,2.050107128389216502e+21,5.167542610814900634e+19
3.801893999999999778e+03,2.673826513837576684e+21,5.803855288969129984e+19
3.802769499999999880e+03,3.121326172937907601e+21,6.316982843688001536e+19
3.803645199999999932e+03,3.355418796684822446e+21,6.519819611461132288e+19
3.804521099999999933e+03,3.472756090116046324e+21,6.683484446964954726e+19
3.805397300000000087e+03,3.484130881682183029e+21,6.655858524942979891e+19
3.806273599999999988e+03,3.246881750697059549e+21,6.426785239505641472e+19
3.807150099999999838e+03,2.812168950207663309e+21,6.072698394528758170e+19
3.808026800000000094e+03,2.576522234034697273e+21,5.761515843323370701e+19
3.808903800000000047e+03,2.701152835626879943e+21,5.903269531249384653e+19
3.809780900000000202e+03,3.067676820995139174e+21,6.254349477157596365e+19
3.810658199999999852e+03,3.424266516477389570e+21,6.537884972207688090e+19
3.811535800000000108e+03,3.551401873229159072e+21,6.634021391062364160e+19
3.812413500000000113e+03,3.095498675576508514e+21,6.240225085762600960e+19
3.813291499999999814e+03,2.511939593131026022e+21,5.696478929030209536e+19
3.814169600000000173e+03,2.118993136015765930e+21,5.288871672093447782e+19
3.815047900000000027e+03,1.819040714534671876e+21,4.858566842633876275e+19
3.815926500000000033e+03,1.433542080016478110e+21,4.475230786022739149e+19
3.816805199999999786e+03,1.392201234949061738e+21,4.400297445098849075e+19
3.817684200000000146e+03,1.577562489584654483e+21,4.586217084168459878e+19
3.818563400000000001e+03,1.809541378571847074e+21,4.805555665253587354e+19
3.819442700000000059e+03,1.765950066223012119e+21,4.743731571100673638e+19
3.820322299999999814e+03,1.380604594277294539e+21,4.261454393520672768e+19
3.821202000000000226e+03,1.066166351059169182e+21,3.833799720611472179e+19
3.822081999999999880e+03,1.171735610068020494e+21,3.955529706060728730e+19
3.822962199999999939e+03,1.306544371534722499e+21,4.130135071699113574e+19
3.823842500000000200e+03,1.402948348944811557e+21,4.227889807176942387e+19
3.824723100000000159e+03,1.348686978934501278e+21,4.121537355214027981e+19
3.825603900000000067e+03,1.094265579089356259e+21,3.781025649309904077e+19
3.826484899999999925e+03,8.852334781198274396e+20,3.469633200434163712e+19
3.827365999999999985e+03,8.685323812773589156e+20,3.463886106006062694e+19
3.828247400000000198e+03,9.515975613279329321e+20,3.599621354147592192e+19
3.829128999999999905e+03,9.895535896022307308e+20,3.694745285416083456e+19
3.830010800000000017e+03,9.857208977060847944e+20,3.735314824699711488e+19
3.830892800000000079e+03,1.044956659972317643e+21,3.823927051678397235e+19
3.831775000000000091e+03,1.150529554840772280e+21,3.901622960638346035e+19
3.832657400000000052e+03,1.042974047980390842e+21,3.759033387643779482e+19
3.833539999999999964e+03,9.177498497472309494e+20,3.537882330691736371e+19
3.834422799999999825e+03,9.393720569886033838e+20,3.595897724163334554e+19
3.835305800000000090e+03,1.097621200896158073e+21,3.748626458938424525e+19
3.836188999999999851e+03,1.270124363007140561e+21,3.985694938388072038e+19
3.837072500000000218e+03,1.385037564705905050e+21,4.089529243974409421e+19
3.837956099999999878e+03,1.241437665219776872e+21,3.892453949642623386e+19
3.838839899999999943e+03,1.008107005712845767e+21,3.619112412059695514e+19
3.839723899999999958e+03,8.679822955499483300e+20,3.358297556238353613e+19
3.840608200000000124e+03,8.652189239193938166e+20,3.395724687563808358e+19
3.841492600000000039e+03,9.687926875090166743e+20,3.589022017119075123e+19
3.842377199999999903e+03,1.330992802580652360e+21,4.015688818890555392e+19
3.843262099999999919e+03,1.814625943153864081e+21,4.589079633678900429e+19
3.844147100000000137e+03,2.149274577187745825e+21,4.962476006706402918e+19
3.845032400000000052e+03,2.382804480399177155e+21,5.229317448664412160e+19
3.845917800000000170e+03,2.583945334713082184e+21,5.390570175472808755e+19
3.846803499999999985e+03,2.571510592365843710e+21,5.399179536984408064e+19
3.847689300000000003e+03,2.650440392887232365e+21,5.460567925793800192e+19
3.848575400000000172e+03,2.867663834778967212e+21,5.579221599763902464e+19
3.849461699999999837e+03,2.831583454902278947e+21,5.537960972569229722e+19
3.850348100000000159e+03,2.410351358621315498e+21,5.169209963119958426e+19
3.851234800000000178e+03,1.990269823330428912e+21,4.784069283441247846e+19
3.852121700000000146e+03,2.164172808455143031e+21,4.950195740181313126e+19
3.853008800000000065e+03,2.462587276727735550e+21,5.201118531055521792e+19
3.853896099999999933e+03,2.676455019116888064e+21,5.376083358863774515e+19
3.854783600000000206e+03,2.638734311830111388e+21,5.321062655761013146e+19
3.855671299999999974e+03,2.287131591844979016e+21,4.939434816448176128e+19
3.856559200000000146e+03,1.760533076997754847e+21,4.430392941977916211e+19
3.857447299999999814e+03,1.396097010580028129e+21,4.002534855110010470e+19
3.858335599999999886e+03,1.303732376209057645e+21,3.858358570467535258e+19
3.859224099999999908e+03,1.221113035130559005e+21,3.703009506496396493e+19
3.860112799999999879e+03,1.050209298805983150e+21,3.441076167515104870e+19
3.861001800000000003e+03,9.481144771805079142e+20,3.395439406425554944e+19
3.861890899999999874e+03,1.190405917215320703e+21,3.678469710265507430e+19
3.862780200000000150e+03,1.782535290255448736e+21,4.344078925329481728e+19
3.863669800000000123e+03,2.356029435538202427e+21,4.923957155966071603e+19
3.864559499999999844e+03,2.527324484200593097e+21,5.120194159256702157e+19
3.865449500000000171e+03,2.369863880513766818e+21,4.960669345182235853e+19
3.866339599999999791e+03,2.251528753449386902e+21,4.914935250385145037e+19
3.867230000000000018e+03,2.411236047506871681e+21,4.995083405952063898e+19
3.868120499999999993e+03,2.555957919614965383e+21,5.144054925383012352e+19
3.869011300000000119e+03,2.731437408828451717e+21,5.286566418144088064e+19
3.869902300000000196e+03,2.786808137249355989e+21,5.344472970286614118e+19
3.870793500000000222e+03,2.622733318116814619e+21,5.192192388976575283e+19
3.871684900000000198e+03,2.316419684101874778e+21,4.891290758191607808e+19
3.872576399999999921e+03,2.046598260785765155e+21,4.607447803999425331e+19
3.873468199999999797e+03,1.780161302989398606e+21,4.405208190427380122e+19
3.874360200000000077e+03,1.941665854403521806e+21,4.518280540874851942e+19
3.875252500000000055e+03,2.298079308380550463e+21,4.856043522325319680e+19
3.876144899999999780e+03,2.548478179956585660e+21,5.105825847738561331e+19
3.877037499999999909e+03,2.560161019850852401e+21,5.080969072390968115e+19
3.877930299999999988e+03,2.126568370246365741e+21,4.643540808353362739e+19
3.878823300000000017e+03,1.695512192576547717e+21,4.214913020141959578e+19
3.879716600000000199e+03,1.550272429176914444e+21,4.119664660557938688e+19
3.880610000000000127e+03,1.951139224245672870e+21,4.454226183512385946e+19
3.881503700000000208e+03,2.502952823669857452e+21,4.910142303870533632e+19
3.882397500000000036e+03,2.396105299624780628e+21,4.907914161288224768e+19
3.883291600000000017e+03,2.407832659540684833e+21,4.866498415931473920e+19
3.884185800000000199e+03,2.432089302473635267e+21,4.888305227314305434e+19
3.885080300000000079e+03,2.381581756238088634e+21,4.833323352415649792e+19
3.885974999999999909e+03,2.019447855686153404e+21,4.399951209156003430e+19
3.886869900000000143e+03,1.442574126805736489e+21,3.911342396615847117e+19
3.887764900000000125e+03,1.311269487514535592e+21,3.686144959537033626e+19
3.888660199999999804e+03,1.397705461125145428e+21,3.796276362743137075e+19
3.889555699999999888e+03,1.759050888511507923e+21,4.138730325934141440e+19
3.890451399999999921e+03,2.233129952992087507e+21,4.610756929131668275e+19
3.891347400000000107e+03,2.713255747867692237e+21,5.059817077755638579e+19
3.892243500000000040e+03,3.082747888203808637e+21,5.291439225218052096e+19
3.893139799999999923e+03,3.083339180370558452e+21,5.370974474124972032e+19
3.894036300000000210e+03,3.024701860123902476e+21,5.283514116188387738e+19
3.894933100000000195e+03,2.682812885797704303e+21,5.042441201364921549e+19
3.895829999999999927e+03,2.361361057335663919e+21,4.743189510322575770e+19
3.896727199999999812e+03,2.298498162252671877e+21,4.719088775318940058e+19
3.897624499999999898e+03,2.426328712270769029e+21,4.790118263059974554e+19
3.898522100000000137e+03,2.637222264303695954e+21,4.932829225208188109e+19
3.899419899999999870e+03,2.312980247651708568e+21,4.642075794402136064e+19
3.900317799999999806e+03,2.015085791983412183e+21,4.399730437350515507e+19
3.901215999999999894e+03,2.090937123707069923e+21,4.434094269581587251e+19
3.902114399999999932e+03,2.355044222434893365e+21,4.641432426993939251e+19
3.903012999999999920e+03,2.394189322198004531e+21,4.697270119264270746e+19
3.903911799999999857e+03,2.344209858685844324e+21,4.676419959077969101e+19
3.904810800000000199e+03,2.168703206567652360e+21,4.514424473523788186e+19
3.905710099999999784e+03,1.970966553815655907e+21,4.354478667016273920e+19
3.906609500000000025e+03,1.881419842193083073e+21,4.315573263721393357e+19
3.907509100000000217e+03,2.036420637638438158e+21,4.491064998415486976e+19
3.908409000000000106e+03,2.499036509485061898e+21,4.851851991436924518e+19
3.909309000000000196e+03,2.933818585330552930e+21,5.261554819534603059e+19
3.910209299999999985e+03,3.007588734444471058e+21,5.302371384570130432e+19
3.911109699999999975e+03,3.091497400341391475e+21,5.409412658509680640e+19
3.912010400000000118e+03,3.230295931728606790e+21,5.436205537694889574e+19
3.912911300000000210e+03,3.225991429961624322e+21,5.502769436659603866e+19
3.913812399999999798e+03,3.265328634555912946e+21,5.472270040332029952e+19
3.914713600000000042e+03,3.271627306273440006e+21,5.472968329024120422e+19
3.915615099999999984e+03,3.223525481347745317e+21,5.437073454947091251e+19
3.916516900000000078e+03,3.106186680823463281e+21,5.303897542226870272e+19
3.917418799999999919e+03,2.966303835066089865e+21,5.198616341454224589e+19
3.918320900000000165e+03,2.822796478971388101e+21,5.033231116930723840e+19
3.919223199999999906e+03,2.506102578184370782e+21,4.759636042162640486e+19
3.920125799999999799e+03,2.226066571384010310e+21,4.456049236991323341e+19
3.921028499999999894e+03,1.885942359766066528e+21,4.156123346208781926e+19
3.921931500000000142e+03,1.711984943133249503e+21,3.967795674146782413e+19
3.922834600000000137e+03,1.750800240214053224e+21,3.980384266010093978e+19
3.923737999999999829e+03,1.720444396644220535e+21,3.958976774188286771e+19
3.924641599999999926e+03,1.833511372605335273e+21,4.067434007222468608e+19
3.925545399999999972e+03,1.906780636392588837e+21,4.134479443289587712e+19
3.926449399999999969e+03,1.902982450251364565e+21,4.094862246282863411e+19
3.927353599999999915e+03,1.777066054861981483e+21,3.936334545990460211e+19
3.928257999999999811e+03,1.528276558718902993e+21,3.669437353656506368e+19
3.929162600000000111e+03,1.284637210992489791e+21,3.391944107887008563e+19
3.930067399999999907e+03,1.124363707604607566e+21,3.182331771205756109e+19
3.930972400000000107e+03,9.933631782812823060e+20,3.005531542271830835e+19
3.931877700000000004e+03,8.799122559178278175e+20,2.848670824629158707e+19
3.932783100000000104e+03,7.676680435287671439e+20,2.646321962174826906e+19
3.933688799999999901e+03,6.680204369496641372e+20,2.534334709954686976e+19
3.934594700000000103e+03,6.644759166681132564e+20,2.489519367267993190e+19
3.935500799999999799e+03,7.058131493709772227e+20,2.557344724717118669e+19
3.936407000000000153e+03,7.731761545490595840e+20,2.677270147624470938e+19
3.937313500000000204e+03,9.331992631524006298e+20,2.874242650477285786e+19
3.938220200000000204e+03,1.138687780586773676e+21,3.175684404340823654e+19
3.939127199999999903e+03,1.291986530924921881e+21,3.368319743520849101e+19
3.940034299999999803e+03,1.512247905557573534e+21,3.642883096220761293e+19
3.940941600000000108e+03,1.658048148188747530e+21,3.826515026256669082e+19
3.941849099999999908e+03,1.758890689143833625e+21,3.903241783151973171e+19
3.942756899999999860e+03,1.719604431863400104e+21,3.853381444846371635e+19
3.943664900000000216e+03,1.500229642483061752e+21,3.630958378334832230e+19
3.944572999999999865e+03,1.275334294992132243e+21,3.400266003443211878e+19
3.945481400000000122e+03,1.321592458400640270e+21,3.500696373831593574e+19
3.946389999999999873e+03,1.760184699434166649e+21,3.922395711016904294e+19
3.947298800000000028e+03,2.184805712453285970e+21,4.357480183663825715e+19
3.948207800000000134e+03,2.327639954259752780e+21,4.492292882861940736e+19
3.949117000000000189e+03,2.318198491207021625e+21,4.558941993868502630e+19
3.950026400000000194e+03,2.526912895063182279e+21,4.737246100431125709e+19
3.950936000000000149e+03,2.765182344133136613e+21,4.933267420682086810e+19
3.951845899999999801e+03,3.122400331956263846e+21,5.224014268876223283e+19
3.952755900000000111e+03,3.087507113707679252e+21,5.178736432978318131e+19
3.953666200000000117e+03,2.895077194427794457e+21,5.007120818646754099e+19
3.954576700000000073e+03,3.061159974467051979e+21,5.089706706156439142e+19
3.955487399999999980e+03,3.156874508056833032e+21,5.129711162776045978e+19
3.956398200000000088e+03,2.976519418596439884e+21,5.005295814258533990e+19
