# wavelength, Lumniosty[W/AA], Error
3.834422799999999825e+03,3.142054407771620639e+20,4.163054728862973133e+19
3.835305800000000090e+03,3.153975495252555858e+20,4.323137847313244160e+19
3.836188999999999851e+03,3.716437188053039841e+20,4.404676380647564902e+19
3.837072500000000218e+03,3.200154185254512886e+20,4.407002304491248845e+19
3.837956099999999878e+03,3.406762065360779346e+20,4.344121059644220211e+19
3.838839899999999943e+03,2.802100540843081073e+20,4.123258151505615258e+19
3.839723899999999958e+03,2.085044204610649457e+20,3.935912280047010611e+19
3.840608200000000124e+03,2.608533325529013944e+20,4.009453304817710694e+19
3.841492600000000039e+03,2.118127810788962796e+20,4.027638337764857446e+19
3.842377199999999903e+03,2.688046969985143603e+20,4.318353593707561779e+19
3.843262099999999919e+03,4.143459052662580838e+20,4.644279613404456550e+19
3.844147100000000137e+03,4.513204086284835226e+20,4.812804013145074074e+19
3.845032400000000052e+03,3.971652707009699512e+20,4.786241151049859072e+19
3.845917800000000170e+03,4.136375951664905585e+20,4.766973417892602675e+19
3.846803499999999985e+03,3.637942223978947543e+20,4.724832313373948314e+19
3.847689300000000003e+03,4.270099568590426604e+20,4.778346385712589210e+19
3.848575400000000172e+03,4.448720692856894259e+20,4.828230097817493504e+19
3.849461699999999837e+03,4.071301808250229228e+20,4.699686995197276979e+19
3.850348100000000159e+03,3.861117245477103862e+20,4.593795607726999962e+19
3.851234800000000178e+03,3.947632499581692805e+20,4.558264118303043584e+19
3.852121700000000146e+03,3.852220292001677967e+20,4.598039267554811904e+19
3.853008800000000065e+03,4.134382106783664701e+20,4.718843984991676826e+19
3.853896099999999933e+03,4.562018073087128371e+20,4.736148390196611482e+19
3.854783600000000206e+03,4.161868489842075238e+20,4.589249456182182707e+19
3.855671299999999974e+03,3.117754498418991432e+20,4.408690574842311475e+19
3.856559200000000146e+03,3.051569754199546266e+20,4.252205147012911923e+19
3.857447299999999814e+03,1.690408608045015040e+20,4.070007126215308083e+19
3.858335599999999886e+03,2.049335396070782730e+20,4.043667461171599770e+19
3.859224099999999908e+03,2.094883965147294925e+20,3.876901623826405786e+19
3.860112799999999879e+03,1.623374555013004001e+20,3.692061382247690240e+19
3.861001800000000003e+03,2.202414174735686369e+20,3.739371859396698931e+19
3.861890899999999874e+03,2.875275886224543580e+20,4.043223398672397107e+19
3.862780200000000150e+03,3.818291641341643325e+20,4.394864313014755328e+19
3.863669800000000123e+03,3.237232257787660206e+20,4.538249109693586637e+19
3.864559499999999844e+03,3.343586934034784584e+20,4.594949100925992141e+19
3.865449500000000171e+03,4.301653626570466918e+20,4.629432944344506368e+19
3.866339599999999791e+03,3.861414716389630935e+20,4.499485096963546317e+19
3.867230000000000018e+03,3.836053534441964831e+20,4.472448300204539085e+19
3.868120499999999993e+03,4.191017839283962511e+20,4.499045200375738368e+19
3.869011300000000119e+03,4.629275409456674243e+20,4.534609198479207629e+19
3.869902300000000196e+03,4.588249165876875100e+20,4.509404552667906048e+19
3.870793500000000222e+03,4.554599301151043092e+20,4.361875607675790131e+19
3.871684900000000198e+03,5.209699614242884157e+20,4.311527120918337126e+19
3.872576399999999921e+03,3.450209545252612342e+20,3.987381981669878170e+19
3.873468199999999797e+03,3.491062704477605069e+20,4.024893352680680653e+19
3.874360200000000077e+03,3.861392188057269043e+20,4.263295741061969510e+19
3.875252500000000055e+03,3.478107302685438116e+20,4.359709982768864461e+19
3.876144899999999780e+03,3.171190808682100818e+20,4.462391227944033485e+19
3.877037499999999909e+03,3.805414445952611779e+20,4.441883391636010598e+19
3.877930299999999988e+03,2.957354187103362744e+20,4.169325495612956672e+19
3.878823300000000017e+03,2.152495754318068777e+20,3.835606664526326989e+19
3.879716600000000199e+03,2.671514061104359997e+20,3.914650660308538982e+19
3.880610000000000127e+03,3.829612849526234153e+20,4.093792826385542349e+19
3.881503700000000208e+03,4.223471766882509783e+20,4.173623109002833101e+19
3.882397500000000036e+03,4.165443548735027282e+20,4.130214835034279936e+19
3.883291600000000017e+03,4.429243732301741425e+20,4.122527015483462451e+19
3.884185800000000199e+03,4.109856719521501676e+20,4.203250403211916083e+19
3.885080300000000079e+03,3.678125358181142364e+20,4.208964064397845299e+19
3.885974999999999909e+03,3.405339527403032412e+20,4.105015528921313280e+19
3.886869900000000143e+03,2.892247780148236780e+20,3.866626495525358797e+19
3.887764900000000125e+03,2.539894384045701857e+20,3.780860396162329805e+19
3.888660199999999804e+03,2.777630169383275069e+20,3.823653555535657370e+19
3.889555699999999888e+03,3.400951404295354450e+20,3.896119626208206848e+19
3.890451399999999921e+03,3.862427403668376781e+20,4.070961662700632474e+19
3.891347400000000107e+03,4.104907305371912765e+20,4.197832182755001139e+19
3.892243500000000040e+03,4.573493295062346629e+20,4.402447519020843008e+19
3.893139799999999923e+03,4.671204214140987638e+20,4.451451933475391898e+19
3.894036300000000210e+03,4.296882088644113859e+20,4.380134324890601882e+19
3.894933100000000195e+03,3.391306605497280102e+20,4.250950020168510669e+19
3.895829999999999927e+03,2.921037768588465275e+20,4.143178331703385293e+19
3.896727199999999812e+03,3.596819949315415081e+20,4.274373538388830618e+19
3.897624499999999898e+03,4.453177346868586742e+20,4.453437220542922752e+19
3.898522100000000137e+03,4.764513298513813832e+20,4.521808533546596762e+19
3.899419899999999870e+03,4.092000210082530591e+20,4.378375024449149338e+19
3.900317799999999806e+03,3.210694213174117007e+20,4.212552061783273472e+19
3.901215999999999894e+03,3.063766787073568932e+20,4.211613371318071296e+19
3.902114399999999932e+03,3.666098713046444933e+20,4.290326631633353114e+19
3.903012999999999920e+03,3.780437164826251100e+20,4.273788316872119091e+19
3.903911799999999857e+03,4.503987905157078712e+20,4.288745332310018458e+19
3.904810800000000199e+03,3.972273829502827233e+20,4.196316098080859750e+19
3.905710099999999784e+03,3.933979452289610547e+20,4.184836608840989082e+19
3.906609500000000025e+03,4.537227427005437706e+20,4.188937916625657037e+19
3.907509100000000217e+03,3.927812961459257999e+20,4.223693590374491750e+19
3.908409000000000106e+03,4.566996163912221327e+20,4.374115751447711744e+19
3.909309000000000196e+03,5.449885637078061548e+20,4.510293655477220966e+19
3.910209299999999985e+03,5.384401208395673108e+20,4.549285658442886349e+19
3.911109699999999975e+03,4.755644031155659080e+20,4.420498154270640538e+19
3.912010400000000118e+03,4.790646377115971092e+20,4.493254153925562368e+19
3.912911300000000210e+03,5.892131978560311132e+20,4.604971589823669043e+19
3.913812399999999798e+03,5.754258957327643443e+20,4.635668705020199731e+19
3.914713600000000042e+03,5.190789806436925440e+20,4.543348941286535168e+19
3.915615099999999984e+03,5.137665374719798149e+20,4.463488949667192832e+19
3.916516900000000078e+03,5.453352089454790574e+20,4.445799432143391949e+19
3.917418799999999919e+03,5.598837926136465326e+20,4.400005307065969050e+19
3.918320900000000165e+03,5.313475215876269670e+20,4.294820169016784486e+19
3.919223199999999906e+03,3.612814843002562806e+20,4.041420460564736410e+19
3.920125799999999799e+03,3.469692615476778762e+20,3.904765678693271142e+19
3.921028499999999894e+03,3.507744677193751593e+20,3.815028778801276518e+19
3.921931500000000142e+03,3.177127333814983721e+20,3.753476482187411456e+19
3.922834600000000137e+03,3.303193443333042340e+20,3.766195515864981504e+19
3.923737999999999829e+03,3.125791214907825193e+20,3.834803572511721882e+19
3.924641599999999926e+03,3.733237353443942728e+20,3.948092108588972442e+19
3.925545399999999972e+03,4.085182270468710072e+20,3.973676605548874957e+19
3.926449399999999969e+03,3.978876236123150090e+20,3.899164507251767706e+19
3.927353599999999915e+03,3.500834918455012884e+20,3.671570947927887053e+19
3.928257999999999811e+03,2.860955947903625462e+20,3.460785740142322893e+19
3.929162600000000111e+03,3.047901988072471265e+20,3.321825189927238042e+19
3.930067399999999907e+03,2.529826707552140001e+20,3.130951639658902733e+19
3.930972400000000107e+03,2.244142959131435336e+20,2.968240181487918694e+19
3.931877700000000004e+03,2.291510302825543107e+20,2.913854797670843187e+19
3.932783100000000104e+03,2.292948041807848407e+20,2.782772106094536704e+19
3.933688799999999901e+03,2.380815837033168568e+20,2.730443697020465971e+19
3.934594700000000103e+03,2.794930260542464328e+20,2.762710446389814886e+19
3.935500799999999799e+03,3.055155839378815713e+20,2.839118337874559795e+19
3.936407000000000153e+03,2.988372660652214190e+20,2.901155787498599629e+19
3.937313500000000204e+03,2.861177663399167918e+20,2.978013340822364979e+19
3.938220200000000204e+03,2.900254013221505270e+20,3.118249941940778189e+19
3.939127199999999903e+03,3.023138536881977426e+20,3.289865122913522893e+19
3.940034299999999803e+03,3.834940929321351250e+20,3.517288326652384870e+19
3.940941600000000108e+03,3.578145717764505600e+20,3.595753948751739699e+19
3.941849099999999908e+03,3.350849780119690281e+20,3.614684671719168819e+19
3.942756899999999860e+03,3.399102214493620142e+20,3.626102778489843302e+19
3.943664900000000216e+03,2.872614909547715297e+20,3.541801437033861120e+19
3.944572999999999865e+03,2.484827257855286313e+20,3.459221251577801114e+19
3.945481400000000122e+03,2.546155594599939113e+20,3.521035737236018790e+19
3.946389999999999873e+03,3.227903884309457797e+20,3.704058435684258611e+19
3.947298800000000028e+03,3.917870684124546335e+20,3.934547729196482560e+19
3.948207800000000134e+03,4.158540804260606116e+20,3.924422136545092403e+19
3.949117000000000189e+03,3.999282634573753876e+20,3.923890836863025152e+19
3.950026400000000194e+03,3.560990835403023974e+20,3.946042241641726771e+19
3.950936000000000149e+03,4.179643340211027968e+20,4.041300901862242714e+19
3.951845899999999801e+03,5.378182195818921329e+20,4.244451275288846336e+19
3.952755900000000111e+03,5.714826903427049062e+20,4.228370929760677069e+19
3.953666200000000117e+03,5.185448017842274959e+20,4.160236754433137869e+19
3.954576700000000073e+03,5.366907611123082199e+20,4.162596770471034061e+19
3.955487399999999980e+03,4.551834302392165335e+20,4.123139977642199450e+19
3.956398200000000088e+03,4.361168302017729004e+20,4.050560737288779366e+19
